strategy_id,setup_episode_id,UTC_date,direction,chronological_segment,higher_timeframe_regime_time,higher_timeframe_values,setup_start_time,signal_time,signal_bar_OHLC,ATR_values,frozen_levels,raw_trigger_values,signal_accepted_pre_execution,signal_accepted,rejection_reason,entry_time,entry_bid,entry_ask,entry_price,stop,target,initial_risk_price,signal_ms,rr,target_level,max_hold_hours,stop_min_atr,stop_max_atr,m15_atr
XAU_V2_INTRADAY_IMPULSE_CONTINUATION,F-1629856800000,2021-08-25,SHORT,DEVELOPMENT,2021-08-25T02:25:00.000Z,{},2021-08-25T02:00:00.000Z,2021-08-25T02:25:00.000Z,"{""close"":1793.86,""high"":1795.27,""low"":1793.63,""open"":1794.9850000000001}","{""M15_ATR14"":1.5971103468962788}","{""impulse_high"":1797.83,""impulse_low"":1794.2350000000001}","{""body_ratio"":0.6859756097562895,""close_location"":0.14024390243890772}",true,false,OUTSIDE_COMMON_ENTRY_WINDOW,,,,,1795.21471103,,,1629858300000,2,,6,0.6,1.5,1.5971103469
XAU_V2_H1_FAILED_AUCTION_REVERSAL,D-1629889200000-LONG,2021-08-25,LONG,DEVELOPMENT,2021-08-25T11:45:00.000Z,{},2021-08-25T11:45:00.000Z,2021-08-25T11:45:00.000Z,"{""close"":1794.7155,""high"":1795.018,""low"":1790.577,""open"":1791.0695}","{""M15_ATR14"":1.87133309046944}","{""midpoint"":1800.74725,""range_high"":1809.6165,""range_low"":1791.878}","{""body_ratio"":0.8209862643548599,""close_location"":0.9318847106507527}",true,false,MIDPOINT_REWARD_BELOW_1_50R,,,,,1790.38986669,,,1629891900000,,1800.74725,8,,,1.87133309047
XAU_V2_H1_FAILED_AUCTION_REVERSAL,D-1629903600000-LONG,2021-08-25,LONG,DEVELOPMENT,2021-08-25T15:15:00.000Z,{},2021-08-25T15:15:00.000Z,2021-08-25T15:15:00.000Z,"{""close"":1786.7965,""high"":1786.98,""low"":1784.1680000000001,""open"":1784.5079999999998}","{""M15_ATR14"":3.412102930484371}","{""midpoint"":1796.40675,""range_high"":1807.115,""range_low"":1785.6985}","{""body_ratio"":0.8138335704125874,""close_location"":0.9347439544807605}",true,true,,2021-08-25T15:15:00.437Z,1786.648,1786.955,1786.955,1783.82678971,1796.40675,3.12821029305,1629904500000,,1796.40675,8,,,3.41210293048
XAU_V2_LONDON_SESSION_SWEEP_RECLAIM,E-2021-08-26,2021-08-26,LONG,DEVELOPMENT,2021-08-26T07:30:00.000Z,{},2021-08-26T07:30:00.000Z,2021-08-26T07:30:00.000Z,"{""close"":1786.71,""high"":1786.88,""low"":1785.5749999999998,""open"":1785.795}","{""M15_ATR14"":1.2388725865449681}","{""range_high"":1792.0835,""range_low"":1786.1950000000002}","{""body_ratio"":0.7011494252871721,""close_location"":0.8697318007662568}",true,true,,2021-08-26T07:30:00.494Z,1786.595,1786.905,1786.905,1785.45111274,1789.4493027,1.45388725865,1629963000000,1.75,,6,,,1.23887258654
XAU_V2_H1_FAILED_AUCTION_REVERSAL,D-1629979200000-LONG,2021-08-26,LONG,DEVELOPMENT,2021-08-26T13:00:00.000Z,{},2021-08-26T13:00:00.000Z,2021-08-26T13:00:00.000Z,"{""close"":1784.225,""high"":1785.1970000000001,""low"":1780.9535,""open"":1782.3145}","{""M15_ATR14"":2.3009101743355744}","{""midpoint"":1787.84,""range_high"":1793.0549999999998,""range_low"":1782.625}","{""body_ratio"":0.4502179804406594,""close_location"":0.770943796394439}",true,false,MIDPOINT_REWARD_BELOW_1_50R,,,,,1780.72340898,,,1629982800000,,1787.84,8,,,2.30091017434
XAU_V2_H1_FAILED_AUCTION_REVERSAL,D-1629990000000-SHORT,2021-08-26,SHORT,DEVELOPMENT,2021-08-26T15:45:00.000Z,{},2021-08-26T15:45:00.000Z,2021-08-26T15:45:00.000Z,"{""close"":1792.8965,""high"":1795.12,""low"":1792.7914999999998,""open"":1794.8835}","{""M15_ATR14"":3.2728278020857515}","{""midpoint"":1786.58575,""range_high"":1793.0549999999998,""range_low"":1780.1165}","{""body_ratio"":0.8533390594802609,""close_location"":0.04509340777334856}",true,true,,2021-08-26T15:45:00.178Z,1792.728,1793.055,1792.728,1795.44728278,1786.58575,2.71928278021,1629992700000,,1786.58575,8,,,3.27282780209
XAU_V2_H1_FAILED_AUCTION_REVERSAL,D-1630072800000-LONG,2021-08-27,LONG,DEVELOPMENT,2021-08-27T14:15:00.000Z,{},2021-08-27T14:15:00.000Z,2021-08-27T14:15:00.000Z,"{""close"":1802.56,""high"":1803.1465,""low"":1784.2350000000001,""open"":1792.2885}","{""M15_ATR14"":4.060151307544255}","{""midpoint"":1797.7442500000002,""range_high"":1805.18,""range_low"":1790.3085}","{""body_ratio"":0.5431351294186008,""close_location"":0.9689871242365694}",true,false,MIDPOINT_REWARD_BELOW_1_50R,,,,,1783.82898487,,,1630073700000,,1797.74425,8,,,4.06015130754
XAU_V2_LONDON_SESSION_SWEEP_RECLAIM,E-2021-08-30,2021-08-30,LONG,DEVELOPMENT,2021-08-30T08:00:00.000Z,{},2021-08-30T08:00:00.000Z,2021-08-30T08:00:00.000Z,"{""close"":1815.105,""high"":1815.115,""low"":1812.9850000000001,""open"":1813.0349999999999}","{""M15_ATR14"":1.5318275536381758}","{""range_high"":1823.2404999999999,""range_low"":1813.45}","{""body_ratio"":0.9718309859156238,""close_location"":0.9953051643192529}",true,true,,2021-08-30T08:00:00.696Z,1814.814,1815.062,1815.062,1812.83181724,1818.96481982,2.23018275536,1630310400000,1.75,,6,,,1.53182755364
XAU_V2_INTRADAY_IMPULSE_CONTINUATION,F-1630350000000,2021-08-30,LONG,DEVELOPMENT,2021-08-30T19:30:00.000Z,{},2021-08-30T19:00:00.000Z,2021-08-30T19:30:00.000Z,"{""close"":1811.092,""high"":1811.19,""low"":1810.5720000000001,""open"":1810.6435000000001}","{""M15_ATR14"":1.452272423036391}","{""impulse_high"":1811.04,""impulse_low"":1808.4}","{""body_ratio"":0.7257281553398255,""close_location"":0.8414239482201195}",true,false,OUTSIDE_COMMON_ENTRY_WINDOW,,,,,1810.07977276,,,1630351800000,2,,6,0.6,1.5,1.45227242304
XAU_V2_INTRADAY_IMPULSE_CONTINUATION,F-1630380600000,2021-08-31,LONG,DEVELOPMENT,2021-08-31T03:55:00.000Z,{},2021-08-31T03:30:00.000Z,2021-08-31T03:55:00.000Z,"{""close"":1815.4450000000002,""high"":1815.55,""low"":1815.1734999999999,""open"":1815.2150000000001}","{""M15_ATR14"":1.1982079738722233}","{""impulse_high"":1815.3705,""impulse_low"":1813.1934999999999}","{""body_ratio"":0.6108897742363092,""close_location"":0.7211155378492191}",true,false,OUTSIDE_COMMON_ENTRY_WINDOW,,,,,1814.4901792,,,1630382100000,2,,6,0.6,1.5,1.19820797387
XAU_V2_H4_TREND_PULLBACK_CONTINUATION,A-1630394100000,2021-08-31,LONG,DEVELOPMENT,2021-08-31T04:00:00.000Z,"{""ADX14"":24.828861923671617,""EMA200"":1791.0282403591264,""EMA50"":1798.7084931755908,""ER20"":0.3500834857279189,""close"":1815.905}",2021-08-31T07:15:00.000Z,2021-08-31T07:15:00.000Z,"{""close"":1816.22,""high"":1816.378,""low"":1814.73,""open"":1814.8249999999998}","{""M15_ATR14"":1.317244862621894}",{},"{""body_ratio"":0.8464805825244446,""close_location"":0.9041262135922874}",true,true,,2021-08-31T07:15:00.013Z,1816.038,1816.422,1816.422,1814.33127551,1820.60344897,2.09072448626,1630394100000,2,,10,0.75,2,1.31724486262
XAU_V2_H4_TREND_PULLBACK_CONTINUATION,A-1630404900000,2021-08-31,LONG,DEVELOPMENT,2021-08-31T08:00:00.000Z,"{""ADX14"":25.604377808576317,""EMA200"":1791.2714419475928,""EMA50"":1799.365807168705,""ER20"":0.41746983380132163,""close"":1815.47}",2021-08-31T10:15:00.000Z,2021-08-31T10:15:00.000Z,"{""close"":1815.49,""high"":1815.705,""low"":1814.4650000000001,""open"":1814.525}","{""M15_ATR14"":1.2531654058931874}",{},"{""body_ratio"":0.7782258064516839,""close_location"":0.8266129032258419}",true,false,FAMILY_DAILY_TRADE_ALREADY_USED,,,,,1813.73118346,,,1630404900000,2,,10,0.75,2,1.25316540589
XAU_V2_LONDON_SESSION_SWEEP_RECLAIM,E-2021-09-01,2021-09-01,SHORT,DEVELOPMENT,2021-09-01T07:15:00.000Z,{},2021-09-01T07:15:00.000Z,2021-09-01T07:15:00.000Z,"{""close"":1814.41,""high"":1816.8049999999998,""low"":1814.07,""open"":1816.255}","{""M15_ATR14"":1.4906949729427923}","{""range_high"":1816.0149999999999,""range_low"":1810.395}","{""body_ratio"":0.6745886654479323,""close_location"":0.12431444241322046}",true,true,,2021-09-01T07:15:00.110Z,1814.208,1814.592,1814.208,1816.9540695,1809.40237838,2.74606949729,1630480500000,1.75,,6,,,1.49069497294
XAU_V2_INTRADAY_IMPULSE_CONTINUATION,F-1630500300000,2021-09-01,LONG,DEVELOPMENT,2021-09-01T13:05:00.000Z,{},2021-09-01T12:45:00.000Z,2021-09-01T13:05:00.000Z,"{""close"":1818.45,""high"":1820.06,""low"":1818.24,""open"":1819.4315000000001}","{""M15_ATR14"":1.8953981422933235}","{""impulse_high"":1818.0900000000001,""impulse_low"":1814.0615}","{""body_ratio"":0.5392857142857861,""close_location"":0.11538461538463941}",true,true,,2021-09-01T13:05:00.091Z,1818.295,1818.602,1818.602,1817.02846019,1821.74907963,1.57353981423,1630501500000,2,,6,0.6,1.5,1.89539814229
XAU_V2_H1_FAILED_AUCTION_REVERSAL,D-1630591200000-LONG,2021-09-02,LONG,DEVELOPMENT,2021-09-02T14:45:00.000Z,{},2021-09-02T14:45:00.000Z,2021-09-02T14:45:00.000Z,"{""close"":1813.0565,""high"":1813.6399999999999,""low"":1806.9665,""open"":1807.9365}","{""M15_ATR14"":2.7473732807111544}","{""midpoint"":1813.3429999999998,""range_high"":1817.1495,""range_low"":1809.5365}","{""body_ratio"":0.7672136060537927,""close_location"":0.9125646212632099}",true,false,MIDPOINT_REWARD_BELOW_1_50R,,,,,1806.69176267,,,1630593900000,,1813.343,8,,,2.74737328071
XAU_V2_H1_FAILED_AUCTION_REVERSAL,D-1630681200000-SHORT,2021-09-03,SHORT,DEVELOPMENT,2021-09-03T15:45:00.000Z,{},2021-09-03T15:45:00.000Z,2021-09-03T15:45:00.000Z,"{""close"":1828.0500000000002,""high"":1832.15,""low"":1828.0500000000002,""open"":1831.833}","{""M15_ATR14"":3.3304008840275574}","{""midpoint"":1818.8319999999999,""range_high"":1829.6305,""range_low"":1808.0335}","{""body_ratio"":0.9226829268292648,""close_location"":0.0}",true,true,,2021-09-03T15:45:00.130Z,1827.864,1828.112,1827.864,1832.48304009,1818.832,4.6190400884,1630683900000,,1818.832,8,,,3.33040088403
XAU_V2_INTRADAY_IMPULSE_CONTINUATION,F-1630973700000,2021-09-07,LONG,DEVELOPMENT,2021-09-07T00:35:00.000Z,{},2021-09-07T00:15:00.000Z,2021-09-07T00:35:00.000Z,"{""close"":1825.67,""high"":1825.9285,""low"":1825.475,""open"":1825.5435}","{""M15_ATR14"":0.9636540461508759}","{""impulse_high"":1825.6585,""impulse_low"":1823.4}","{""body_ratio"":0.2789415656010075,""close_location"":0.4299889746419644}",true,false,OUTSIDE_COMMON_ENTRY_WINDOW,,,,,1824.9571346,,,1630974900000,2,,6,0.6,1.5,0.963654046151
XAU_V2_INTRADAY_IMPULSE_CONTINUATION,F-1631002500000,2021-09-07,SHORT,DEVELOPMENT,2021-09-07T08:45:00.000Z,{},2021-09-07T08:15:00.000Z,2021-09-07T08:45:00.000Z,"{""close"":1814.5855000000001,""high"":1815.0205,""low"":1814.2055,""open"":1814.8355000000001}","{""M15_ATR14"":1.7006861694269435}","{""impulse_high"":1817.7555,""impulse_low"":1814.6005}","{""body_ratio"":0.3067484662576482,""close_location"":0.4662576687117591}",true,true,,2021-09-07T08:45:00.124Z,1814.458,1814.743,1814.458,1815.67006862,1812.03386277,1.21206861694,1631004300000,2,,6,0.6,1.5,1.70068616943
XAU_V2_H1_FAILED_AUCTION_REVERSAL,D-1631012400000-LONG,2021-09-07,LONG,DEVELOPMENT,2021-09-07T12:00:00.000Z,{},2021-09-07T12:00:00.000Z,2021-09-07T12:00:00.000Z,"{""close"":1811.0535,""high"":1811.3385,""low"":1809.4955,""open"":1809.4955}","{""M15_ATR14"":1.834917592705128}","{""midpoint"":1818.72075,""range_high"":1827.31,""range_low"":1810.1315}","{""body_ratio"":0.8453608247422298,""close_location"":0.8453608247422298}",true,true,,2021-09-07T12:00:00.057Z,1810.905,1811.181,1811.181,1809.31200824,1818.72075,1.86899175927,1631016000000,,1818.72075,8,,,1.83491759271
XAU_V2_INTRADAY_IMPULSE_CONTINUATION,F-1631024100000,2021-09-07,SHORT,DEVELOPMENT,2021-09-07T14:35:00.000Z,{},2021-09-07T14:15:00.000Z,2021-09-07T14:35:00.000Z,"{""close"":1796.1095,""high"":1796.705,""low"":1793.3404999999998,""open"":1796.1115}","{""M15_ATR14"":2.9475302208771135}","{""impulse_high"":1810.0155,""impulse_low"":1799.0504999999998}","{""body_ratio"":0.0005944419675888323,""close_location"":0.823004904146269}",true,false,FAMILY_DAILY_TRADE_ALREADY_USED,,,,,1801.09275302,,,1631025300000,2,,6,0.6,1.5,2.94753022088
XAU_V2_INTRADAY_IMPULSE_CONTINUATION,F-1631108700000,2021-09-08,SHORT,DEVELOPMENT,2021-09-08T14:05:00.000Z,{},2021-09-08T13:45:00.000Z,2021-09-08T14:05:00.000Z,"{""close"":1786.4630000000002,""high"":1789.4245,""low"":1786.223,""open"":1788.92}","{""M15_ATR14"":2.3213229347614637}","{""impulse_high"":1797.1084999999998,""impulse_low"":1791.229}","{""body_ratio"":0.767452756520314,""close_location"":0.07496486022184201}",true,false,STOP_DISTANCE_OUTSIDE_FROZEN_RANGE,,,,,1793.54713229,,,1631109900000,2,,6,0.6,1.5,2.32132293476
XAU_V2_LONDON_SESSION_SWEEP_RECLAIM,E-2021-09-14,2021-09-14,SHORT,DEVELOPMENT,2021-09-14T07:45:00.000Z,{},2021-09-14T07:45:00.000Z,2021-09-14T07:45:00.000Z,"{""close"":1790.6950000000002,""high"":1793.782,""low"":1790.2285000000002,""open"":1793.4515000000001}","{""M15_ATR14"":1.4222911878702509}","{""range_high"":1793.462,""range_low"":1789.7804999999998}","{""body_ratio"":0.7757140847052617,""close_location"":0.13127902068384076}",true,true,,2021-09-14T07:45:00.382Z,1790.538,1790.856,1790.538,1793.92422912,1784.61209904,3.38622911879,1631605500000,1.75,,6,,,1.42229118787
XAU_V2_INTRADAY_IMPULSE_CONTINUATION,F-1631605500000,2021-09-14,SHORT,DEVELOPMENT,2021-09-14T08:05:00.000Z,{},2021-09-14T07:45:00.000Z,2021-09-14T08:05:00.000Z,"{""close"":1789.277,""high"":1790.8055,""low"":1789.2150000000001,""open"":1790.6705000000002}","{""M15_ATR14"":1.4222911878702509}","{""impulse_high"":1793.782,""impulse_low"":1790.2285000000002}","{""body_ratio"":0.8761395787490177,""close_location"":0.0389814523734085}",true,false,GLOBAL_XAU_POSITION_ALREADY_OPEN,,,,,1791.85222912,,,1631606700000,2,,6,0.6,1.5,1.42229118787
XAU_V2_H1_FAILED_AUCTION_REVERSAL,D-1631620800000-LONG,2021-09-14,LONG,DEVELOPMENT,2021-09-14T12:15:00.000Z,{},2021-09-14T12:15:00.000Z,2021-09-14T12:15:00.000Z,"{""close"":1786.2705,""high"":1786.585,""low"":1783.1335,""open"":1784.4385}","{""M15_ATR14"":1.8450206715396271}","{""midpoint"":1791.92075,""range_high"":1798.373,""range_low"":1785.4685}","{""body_ratio"":0.5307837172244073,""close_location"":0.9088801970158072}",true,true,,2021-09-14T12:15:00.104Z,1786.124,1786.443,1786.443,1782.94899793,1791.92075,3.49400206715,1631621700000,,1791.92075,8,,,1.84502067154
XAU_V2_H1_FAILED_AUCTION_REVERSAL,D-1631624400000-SHORT,2021-09-14,SHORT,DEVELOPMENT,2021-09-14T13:45:00.000Z,{},2021-09-14T13:45:00.000Z,2021-09-14T13:45:00.000Z,"{""close"":1792.522,""high"":1800.623,""low"":1790.8925,""open"":1799.028}","{""M15_ATR14"":3.718673452198577}","{""midpoint"":1789.26,""range_high"":1796.31,""range_low"":1782.21}","{""body_ratio"":0.6686192898617753,""close_location"":0.1674631313909858}",true,false,FAMILY_DAILY_TRADE_ALREADY_USED,,,,,1800.99486735,,,1631627100000,,1789.26,8,,,3.7186734522
XAU_V2_INTRADAY_IMPULSE_CONTINUATION,F-1631630700000,2021-09-14,LONG,DEVELOPMENT,2021-09-14T15:15:00.000Z,{},2021-09-14T14:45:00.000Z,2021-09-14T15:15:00.000Z,"{""close"":1807.688,""high"":1807.8359999999998,""low"":1806.3400000000001,""open"":1806.8319999999999}","{""M15_ATR14"":4.190366500110454}","{""impulse_high"":1807.0230000000001,""impulse_low"":1798.16}","{""body_ratio"":0.57219251336927,""close_location"":0.9010695187167653}",true,true,,2021-09-14T15:15:00.090Z,1807.508,1807.882,1807.882,1803.93096335,1815.7840733,3.95103665001,1631632500000,2,,6,0.6,1.5,4.19036650011
XAU_V2_H4_BREAKOUT_RETEST_CONTINUATION,B-1631635200000,2021-09-14,LONG,DEVELOPMENT,2021-09-14T16:45:00.000Z,{},2021-09-14T16:00:00.000Z,2021-09-14T16:45:00.000Z,"{""close"":1804.815,""high"":1804.92,""low"":1803.7649999999999,""open"":1803.8270000000002}","{""M15_ATR14"":3.1969199524422693}","{""breakout_level"":1803.942}","{""body_ratio"":0.8554112554109592,""close_location"":0.9090909090909091}",true,false,STOP_DISTANCE_OUTSIDE_FROZEN_RANGE,,,,,1803.445308,,,1631637900000,2,,12,0.75,2,3.19691995244
XAU_V2_LONDON_SESSION_SWEEP_RECLAIM,E-2021-09-15,2021-09-15,LONG,DEVELOPMENT,2021-09-15T06:45:00.000Z,{},2021-09-15T06:45:00.000Z,2021-09-15T06:45:00.000Z,"{""close"":1802.8229999999999,""high"":1802.898,""low"":1800.795,""open"":1801.7545}","{""M15_ATR14"":1.3080837832988952}","{""range_high"":1804.702,""range_low"":1801.4415}","{""body_ratio"":0.5080836899666858,""close_location"":0.9643366619115306}",true,true,,2021-09-15T06:45:00.039Z,1802.698,1803.003,1803.003,1800.66419162,1807.09591466,2.33880837833,1631688300000,1.75,,6,,,1.3080837833
XAU_V2_H1_FAILED_AUCTION_REVERSAL,D-1631728800000-LONG,2021-09-15,LONG,DEVELOPMENT,2021-09-15T18:45:00.000Z,{},2021-09-15T18:45:00.000Z,2021-09-15T18:45:00.000Z,"{""close"":1793.175,""high"":1793.337,""low"":1790.78,""open"":1791.0}","{""M15_ATR14"":1.8265614398946795}","{""midpoint"":1799.14475,""range_high"":1806.9125,""range_low"":1791.377}","{""body_ratio"":0.8506061791161285,""close_location"":0.9366445052796114}",true,false,OUTSIDE_COMMON_ENTRY_WINDOW,,,,,1790.59734386,,,1631731500000,,1799.14475,8,,,1.82656143989
XAU_V2_H1_FAILED_AUCTION_REVERSAL,D-1631764800000-LONG,2021-09-16,LONG,DEVELOPMENT,2021-09-16T04:45:00.000Z,{},2021-09-16T04:45:00.000Z,2021-09-16T04:45:00.000Z,"{""close"":1791.3600000000001,""high"":1791.527,""low"":1790.4969999999998,""open"":1790.8870000000002}","{""M15_ATR14"":1.2065380474975274}","{""midpoint"":1798.84625,""range_high"":1806.9125,""range_low"":1790.78}","{""body_ratio"":0.4592233009707422,""close_location"":0.8378640776700157}",true,false,OUTSIDE_COMMON_ENTRY_WINDOW,,,,,1790.3763462,,,1631767500000,,1798.84625,8,,,1.2065380475
XAU_V2_INTRADAY_IMPULSE_CONTINUATION,F-1631771100000,2021-09-16,SHORT,DEVELOPMENT,2021-09-16T06:05:00.000Z,{},2021-09-16T05:45:00.000Z,2021-09-16T06:05:00.000Z,"{""close"":1786.6950000000002,""high"":1787.045,""low"":1786.443,""open"":1786.8899999999999}","{""M15_ATR14"":1.4106537165393875}","{""impulse_high"":1792.202,""impulse_low"":1787.4029999999998}","{""body_ratio"":0.3239202657801995,""close_location"":0.41860465116302786}",true,true,,2021-09-16T06:05:00.264Z,1786.518,1786.862,1786.518,1787.97806537,1783.59786926,1.46006537165,1631772300000,2,,6,0.6,1.5,1.41065371654
XAU_V2_INTRADAY_IMPULSE_CONTINUATION,F-1631796300000,2021-09-16,SHORT,DEVELOPMENT,2021-09-16T13:05:00.000Z,{},2021-09-16T12:45:00.000Z,2021-09-16T13:05:00.000Z,"{""close"":1760.225,""high"":1763.0355,""low"":1759.7604999999999,""open"":1762.7395000000001}","{""M15_ATR14"":2.7823035129573612}","{""impulse_high"":1768.52,""impulse_low"":1762.0445}","{""body_ratio"":0.7677862595420323,""close_location"":0.14183206106871168}",true,false,FAMILY_DAILY_TRADE_ALREADY_USED,,,,,1764.46973035,,,1631797500000,2,,6,0.6,1.5,2.78230351296
XAU_V2_H4_TREND_PULLBACK_CONTINUATION,A-1631844000000,2021-09-17,SHORT,DEVELOPMENT,2021-09-17T00:00:00.000Z,"{""ADX14"":28.055426037517137,""EMA200"":1795.660290358098,""EMA50"":1792.3673057947476,""ER20"":0.4758001898024304,""close"":1753.967}",2021-09-17T02:00:00.000Z,2021-09-17T02:00:00.000Z,"{""close"":1755.0720000000001,""high"":1756.55,""low"":1754.827,""open"":1756.53}","{""M15_ATR14"":1.4089112151876664}",{},"{""body_ratio"":0.8461984910040007,""close_location"":0.14219384793971238}",true,false,OUTSIDE_COMMON_ENTRY_WINDOW,,,,,1758.26289112,,,1631844000000,2,,10,0.75,2,1.40891121519
XAU_V2_LONDON_SESSION_SWEEP_RECLAIM,E-2021-09-17,2021-09-17,SHORT,DEVELOPMENT,2021-09-17T06:30:00.000Z,{},2021-09-17T06:30:00.000Z,2021-09-17T06:30:00.000Z,"{""close"":1762.712,""high"":1763.752,""low"":1762.712,""open"":1763.18}","{""M15_ATR14"":1.2607472836424192}","{""range_high"":1762.917,""range_low"":1753.642}","{""body_ratio"":0.45000000000008744,""close_location"":0.0}",true,true,,2021-09-17T06:30:00.597Z,1762.548,1762.866,1762.548,1763.87807473,1760.22036923,1.33007472836,1631860200000,1.75,,6,,,1.26074728364
XAU_V2_INTRADAY_IMPULSE_CONTINUATION,F-1631882700000,2021-09-17,SHORT,DEVELOPMENT,2021-09-17T13:05:00.000Z,{},2021-09-17T12:45:00.000Z,2021-09-17T13:05:00.000Z,"{""close"":1753.0245,""high"":1753.9065,""low"":1751.5165,""open"":1753.1170000000002}","{""M15_ATR14"":2.3503991870256047}","{""impulse_high"":1762.2545,""impulse_low"":1756.865}","{""body_ratio"":0.038702928870374985,""close_location"":0.6309623430962239}",true,false,STOP_DISTANCE_OUTSIDE_FROZEN_RANGE,,,,,1758.53503992,,,1631883900000,2,,6,0.6,1.5,2.35039918703
XAU_V2_H4_TREND_PULLBACK_CONTINUATION,A-1631894400000,2021-09-17,SHORT,DEVELOPMENT,2021-09-17T16:00:00.000Z,"{""ADX14"":31.86917516811421,""EMA200"":1794.1866250928074,""EMA50"":1787.2866752474713,""ER20"":0.3845217505972099,""close"":1752.768}",2021-09-17T16:00:00.000Z,2021-09-17T16:00:00.000Z,"{""close"":1752.768,""high"":1755.462,""low"":1752.688,""open"":1755.29}","{""M15_ATR14"":3.4517177174576643}",{},"{""body_ratio"":0.9091564527757884,""close_location"":0.028839221340998734}",true,true,,2021-09-17T16:00:00.077Z,1752.604,1752.876,1752.604,1755.80717177,1746.19765646,3.20317177175,1631894400000,2,,10,0.75,2,3.45171771746
XAU_V2_H4_TREND_PULLBACK_CONTINUATION,A-1631897100000,2021-09-17,SHORT,DEVELOPMENT,2021-09-17T16:00:00.000Z,"{""ADX14"":31.86917516811421,""EMA200"":1794.1866250928074,""EMA50"":1787.2866752474713,""ER20"":0.3845217505972099,""close"":1752.768}",2021-09-17T16:45:00.000Z,2021-09-17T16:45:00.000Z,"{""close"":1752.8899999999999,""high"":1754.5149999999999,""low"":1752.778,""open"":1753.87}","{""M15_ATR14"":3.1463785806321}",{},"{""body_ratio"":0.564191134139379,""close_location"":0.06447898675870015}",true,false,FAMILY_DAILY_TRADE_ALREADY_USED,,,,,1755.77663786,,,1631897100000,2,,10,0.75,2,3.14637858063
XAU_V2_H4_TREND_PULLBACK_CONTINUATION,A-1631907000000,2021-09-17,SHORT,DEVELOPMENT,2021-09-17T16:00:00.000Z,"{""ADX14"":31.86917516811421,""EMA200"":1794.1866250928074,""EMA50"":1787.2866752474713,""ER20"":0.3845217505972099,""close"":1752.768}",2021-09-17T19:30:00.000Z,2021-09-17T19:30:00.000Z,"{""close"":1752.7930000000001,""high"":1754.257,""low"":1752.7035,""open"":1754.257}","{""M15_ATR14"":2.1698339361915657}",{},"{""body_ratio"":0.9423881557772484,""close_location"":0.05761184422275153}",true,false,OUTSIDE_COMMON_ENTRY_WINDOW,,,,,1754.53898339,,,1631907000000,2,,10,0.75,2,2.16983393619
XAU_V2_H4_TREND_PULLBACK_CONTINUATION,A-1632099600000,2021-09-20,SHORT,DEVELOPMENT,2021-09-20T00:00:00.000Z,"{""ADX14"":34.267045307313445,""EMA200"":1792.9830362855846,""EMA50"":1783.4642451258549,""ER20"":0.6840333655187201,""close"":1754.213}",2021-09-20T01:00:00.000Z,2021-09-20T01:00:00.000Z,"{""close"":1752.56,""high"":1753.6100000000001,""low"":1752.23,""open"":1753.595}","{""M15_ATR14"":1.619215882156281}",{},"{""body_ratio"":0.75,""close_location"":0.23913043478253707}",true,false,OUTSIDE_COMMON_ENTRY_WINDOW,,,,,1754.80692159,,,1632099600000,2,,10,0.75,2,1.61921588216
