strategy_id,setup_episode_id,UTC_date,chronological_segment,direction,signal_time,entry_time,entry_bid,entry_ask,entry_price,entry_spread,stop,target,initial_risk_price,exit_time,exit_bid,exit_ask,exit_price,exit_spread,exit_reason,gross_R,baseline_net_R,stress_incremental_entry_spread_R,stress_incremental_exit_spread_R,stress_slippage_R,stress_net_R,broker_transfer_diagnostic_R,MFE_R,MAE_R,holding_minutes,stop_gap,target_gap,identical_timestamp_ambiguity,forced_exit,Capital_contract_minimum_loss,Capital_required_margin,Capital_account_feasible,Capital_rejection_reason,entry_delay_minutes
XAU_V2_H4_BREAKOUT_RETEST_CONTINUATION,B-1700222400000,2023-11-17,DEVELOPMENT,LONG,2023-11-17T13:15:00.000Z,2023-11-17T13:15:00.100Z,1991.355,1991.645,1991.645,0.29,1987.95675411,1999.02149177,3.68824588557,2023-11-17T13:39:30.910Z,1987.935,1988.245,1987.935,0.31,STOP,-1.0058982278,-1.0058982278,0.0406697396687,0.0352471077128,0.05,-1.13181507519,-1.1558982278,0,-1.0058982278,24.5135,true,false,false,false,,,,,0.00166666666667
XAU_V2_H4_TREND_PULLBACK_CONTINUATION,A-1700548200000,2023-11-21,DEVELOPMENT,LONG,2023-11-21T06:30:00.000Z,2023-11-21T06:30:00.068Z,1991.365,1991.655,1991.655,0.29,1989.54567184,1995.87365631,2.10932815718,2023-11-21T08:45:20.274Z,1989.535,1989.835,1989.535,0.3,STOP,-1.00505935636,-1.00505935636,0.0711126903083,0.0663718442877,0.05,-1.19254389095,-1.15505935636,1.21365658126,-1.00505935636,135.336766667,true,false,false,false,,,,,0.00113333333333
XAU_V2_LONDON_SESSION_SWEEP_RECLAIM,E-2023-11-22,2023-11-22,DEVELOPMENT,SHORT,2023-11-22T08:45:00.000Z,2023-11-22T08:45:00.168Z,2000.075,2000.365,2000.075,0.29,2002.75366609,1995.38733434,2.67866609238,2023-11-22T09:44:09.982Z,2002.558,2002.885,2002.885,0.327,STOP,-1.04902959275,-1.04902959275,0.0559980209652,0.0421851757938,0.05,-1.19721278951,-1.19902959275,0.287456507621,-1.04902959275,59.1635666667,true,false,false,false,,,,,0.0028
XAU_V2_LONDON_SESSION_SWEEP_RECLAIM,E-2023-11-28,2023-11-28,DEVELOPMENT,LONG,2023-11-28T09:00:00.000Z,2023-11-28T09:00:00.094Z,2015.275,2015.615,2015.615,0.34,2013.25529913,2019.74447653,2.35970087345,2023-11-28T13:03:59.752Z,2013.225,2013.535,2013.225,0.31,STOP,-1.01284024043,-1.01284024043,0.0423782527376,0.0550917285587,0.05,-1.16031022172,-1.16284024043,0.432258177923,-1.01284024043,243.9943,true,false,false,false,,,,,0.00156666666667
XAU_V2_INTRADAY_IMPULSE_CONTINUATION,F-1701186300000,2023-11-28,DEVELOPMENT,LONG,2023-11-28T16:05:00.000Z,2023-11-28T16:05:00.714Z,2031.565,2031.895,2031.895,0.33,2028.85842132,2037.96815736,3.03657868103,2023-11-28T16:27:14.987Z,2038.234,2038.652,2037.96815736,0.418,TARGET,2,2,0.0362249793451,0.00724499586898,0.05,1.90653002479,1.85,2.08754676426,-0.107686984053,22.2378833333,false,true,false,false,,,,,0.0119
XAU_V2_H4_TREND_PULLBACK_CONTINUATION,A-1701237600000,2023-11-29,DEVELOPMENT,LONG,2023-11-29T06:00:00.000Z,2023-11-29T06:00:00.097Z,2045.885,2046.246,2046.246,0.361,2043.65801446,2051.42197108,2.58798554007,2023-11-29T06:08:15.649Z,2043.654,2043.985,2043.654,0.331,STOP,-1.00155119102,-1.00155119102,0.0305256728744,0.0421177005484,0.05,-1.12419456444,-1.15155119102,0,-1.00155119102,8.2592,true,false,false,false,,,,,0.00161666666667
XAU_V2_H4_TREND_PULLBACK_CONTINUATION,A-1701331200000,2023-11-30,DEVELOPMENT,LONG,2023-11-30T08:00:00.000Z,2023-11-30T08:00:00.106Z,2044.555,2044.845,2044.845,0.29,2042.21629956,2050.10240088,2.6287004415,2023-11-30T08:34:07.350Z,2042.215,2042.515,2042.215,0.3,STOP,-1.00049437299,-1.00049437299,0.0570624167106,0.0532582555964,0.05,-1.1608150453,-1.15049437299,0.267432526317,-1.00049437299,34.1207333333,true,false,false,false,,,,,0.00176666666667
XAU_V2_LONDON_SESSION_SWEEP_RECLAIM,E-2023-11-30,2023-11-30,DEVELOPMENT,LONG,2023-11-30T09:30:00.000Z,2023-11-30T09:30:00.977Z,2041.785,2042.095,2042.095,0.31,2040.52924574,2044.83506996,1.56575426374,2023-11-30T09:47:37.940Z,2040.525,2040.815,2040.525,0.29,STOP,-1.00271162363,-1.00271162363,0.0830270771159,0.0958004735952,0.05,-1.23153917434,-1.15271162363,0.0638669823968,-1.00271162363,17.61605,true,false,false,false,,,,,0.0162833333333
XAU_V2_INTRADAY_IMPULSE_CONTINUATION,F-1701421200000,2023-12-01,DEVELOPMENT,LONG,2023-12-01T09:25:00.000Z,2023-12-01T09:25:00.867Z,2046.105,2046.405,2046.405,0.3,2044.75907407,2049.69685187,1.64592593308,2023-12-01T09:39:00.162Z,2049.705,2050.025,2049.69685187,0.32,TARGET,2,2,0.0850585054807,0.0729072904119,0.05,1.79203420411,1.85,2.00495048633,-0.370612059594,13.98825,false,true,false,false,,,,,0.01445
XAU_V2_LONDON_SESSION_SWEEP_RECLAIM,E-2023-12-05,2023-12-05,DEVELOPMENT,LONG,2023-12-05T09:30:00.000Z,2023-12-05T09:30:00.095Z,2031.825,2032.125,2032.125,0.3,2028.49531138,2038.47695509,3.62968862266,2023-12-05T10:03:04.719Z,2028.495,2028.785,2028.495,0.29,STOP,-1.00008578624,-1.00008578624,0.0385708016732,0.0413258589355,0.05,-1.12998244685,-1.15008578624,0,-1.00008578624,33.0770666667,true,false,false,false,,,,,0.00158333333333
XAU_V2_LONDON_SESSION_SWEEP_RECLAIM,E-2023-12-07,2023-12-07,DEVELOPMENT,SHORT,2023-12-07T08:00:00.000Z,2023-12-07T08:00:00.087Z,2029.525,2029.825,2029.525,0.3,2030.98141207,2026.97627888,1.45641206988,2023-12-07T08:10:09.393Z,2030.695,2030.995,2030.995,0.3,STOP,-1.00932972913,-1.00932972913,0.0961266408698,0.0961266408698,0.05,-1.25158301087,-1.15932972913,0.350175620311,-1.00932972913,10.1551,true,false,false,false,,,,,0.00145
XAU_V2_LONDON_SESSION_SWEEP_RECLAIM,E-2023-12-08,2023-12-08,DEVELOPMENT,LONG,2023-12-08T09:30:00.000Z,2023-12-08T09:30:01.031Z,2028.045,2028.335,2028.335,0.29,2026.86018322,2030.91592937,1.47481678035,2023-12-08T10:07:59.567Z,2031.005,2031.325,2030.91592937,0.32,TARGET,1.75,1.75,0.101707549032,0.0813660392256,0.05,1.51692641174,1.6,1.81039437277,-0.657708817073,37.9756,false,true,false,false,,,,,0.0171833333333
XAU_V2_INTRADAY_IMPULSE_CONTINUATION,F-1702044900000,2023-12-08,DEVELOPMENT,SHORT,2023-12-08T14:35:00.000Z,2023-12-08T14:35:00.011Z,2008.035,2008.345,2008.035,0.31,2011.56916925,2000.9666615,3.53416924938,2023-12-08T15:00:00.510Z,2010.478,2011.602,2011.602,1.124,STOP,-1.00928952416,-1.00928952416,0.03678375053,0,0.05,-1.09607327469,-1.15928952416,0.653618951725,-1.00928952416,25.0083166667,true,false,false,false,,,,,0.000183333333333
XAU_V2_H4_BREAKOUT_RETEST_CONTINUATION,B-1702281600000,2023-12-11,DEVELOPMENT,SHORT,2023-12-11T09:15:00.000Z,2023-12-11T09:15:00.107Z,1993.685,1993.975,1993.685,0.29,1997.37742599,1986.30014802,3.69242599159,2023-12-11T15:02:03.911Z,1985.955,1986.285,1986.30014802,0.33,TARGET,2,2,0.0406236984415,0.0297907121904,0.05,1.87958558937,1.85,2.00410245645,-0.882888379463,347.0634,false,true,false,false,,,,,0.00178333333333
XAU_V2_LONDON_SESSION_SWEEP_RECLAIM,E-2023-12-14,2023-12-14,DEVELOPMENT,SHORT,2023-12-14T08:45:00.000Z,2023-12-14T08:45:00.284Z,2036.555,2036.895,2036.555,0.34,2040.69580515,2029.30859098,4.14080515327,2023-12-14T13:30:38.485Z,2028.875,2029.272,2029.30859098,0.397,TARGET,1.75,1.75,0.0241498926655,0.0103844538462,0.05,1.66546565349,1.6,1.75883668283,-0.705176865831,285.636683333,false,true,false,false,,,,,0.00473333333333
XAU_V2_H4_TREND_PULLBACK_CONTINUATION,A-1702572300000,2023-12-14,DEVELOPMENT,LONG,2023-12-14T16:45:00.000Z,2023-12-14T16:45:00.050Z,2040.255,2040.565,2040.565,0.31,2036.16222968,2049.37054065,4.40277032272,2023-12-14T17:42:46.983Z,2036.135,2036.475,2036.135,0.34,STOP,-1.00618466904,-1.00618466904,0.0295268638769,0.022712972213,0.05,-1.10842450513,-1.15618466904,0.124921347171,-1.00618466904,57.7822166667,true,false,false,false,,,,,0.000833333333333
