record_type,instrument,month,logical_path,item_count,bytes,SHA256
NORMALIZED_TICKS,EURUSD,2018-07,normalized/EURUSD/year=2018/month=07/ticks.parquet,2137676,26451355,7fe2d8249f5fdf85461d2f456834a05aebd8be2fd4d37feb3b97e563fc92cc15
BAR,EURUSD,2018-07,bars/EURUSD/bid/M5/year=2018/month=07/bars.parquet,6372,147995,e6f422845399ef8fc9f1220d0c40714dd551dad41a849872724673c690f42aa9
BAR,EURUSD,2018-07,bars/EURUSD/bid/H1/year=2018/month=07/bars.parquet,531,22027,1b1f6dcf1576544bfff9d8fd78a92096ebcfb2334d6e917559af75c4b3868453
BAR,EURUSD,2018-07,bars/EURUSD/ask/M5/year=2018/month=07/bars.parquet,6372,147901,30eff2d1d7564cde9be7c6e2e8b8872244727746223102cfb3a973f2b1b5cce7
BAR,EURUSD,2018-07,bars/EURUSD/ask/H1/year=2018/month=07/bars.parquet,531,21935,cbccfc4f04cff6a7f98bc48b95f3d4a8c03190d52bd32bb24f4005d761a81cb0
BAR,EURUSD,2018-07,bars/EURUSD/mid/M5/year=2018/month=07/bars.parquet,6372,167852,0682c27047dd1a6f77bee5f97973f4019e362212a8db43f5cf64c1c428457c6b
BAR,EURUSD,2018-07,bars/EURUSD/mid/H1/year=2018/month=07/bars.parquet,531,23107,8082be923bcc3ed1b167db3156cd45b6963fc8b878e11f4b0cc084d83c549333
NORMALIZED_TICKS,EURUSD,2018-08,normalized/EURUSD/year=2018/month=08/ticks.parquet,2107850,26194194,572e19b6a59c723a42c757caf61df17dd12978e5f6784990928ecbef8f6aad66
BAR,EURUSD,2018-08,bars/EURUSD/bid/M5/year=2018/month=08/bars.parquet,6588,165261,518d0900c586ed156b2758f6043b37252680d8854af6a0e890d4545af3623af9
BAR,EURUSD,2018-08,bars/EURUSD/bid/H1/year=2018/month=08/bars.parquet,549,23489,3f5afd7f751d13acb1538fc1edc37caec10d56488f04c0a78d7ef7ae7bfccebe
BAR,EURUSD,2018-08,bars/EURUSD/ask/M5/year=2018/month=08/bars.parquet,6588,165360,39f8caf123581f3f3d0e56c8e0d190ff945cab175c78c6cfbd5dcb42cb174a44
BAR,EURUSD,2018-08,bars/EURUSD/ask/H1/year=2018/month=08/bars.parquet,549,23286,2c38cb4e574c09540aa85b7ba87be4c143990a824ac9144b8c3a6b12068d94f8
BAR,EURUSD,2018-08,bars/EURUSD/mid/M5/year=2018/month=08/bars.parquet,6588,180789,a491256eca85c3c6a4bf3208ce24ac5fc1e4df7e1a09a77db550c568397904cf
BAR,EURUSD,2018-08,bars/EURUSD/mid/H1/year=2018/month=08/bars.parquet,549,23998,e60576d47803dbfad6abcbddc0aa6a0b72ed5e04762b2516d781a5393352baae
NORMALIZED_TICKS,EURUSD,2018-09,normalized/EURUSD/year=2018/month=09/ticks.parquet,1728616,21578919,0c0d5a643f0c2e3d7369d40f6627fc5a11913fa6e548a05cf535d9a0e8590997
BAR,EURUSD,2018-09,bars/EURUSD/bid/M5/year=2018/month=09/bars.parquet,5796,142241,2049cfbcc1b49caea0f6efdf8871674cf7d5c6eea07860431fc5db434f03e2d7
BAR,EURUSD,2018-09,bars/EURUSD/bid/H1/year=2018/month=09/bars.parquet,483,20812,6a6163962f54dd3df86b932752b10d200c401d8a32c4eff98f11d25f7aaa2b4b
BAR,EURUSD,2018-09,bars/EURUSD/ask/M5/year=2018/month=09/bars.parquet,5796,142221,95f5ad831af1bbe126a68aa6fc19a555f3949efe8b1bac3a4d8691872e64e426
BAR,EURUSD,2018-09,bars/EURUSD/ask/H1/year=2018/month=09/bars.parquet,483,20698,7e6fb55846d84f11b425de62c9eaf34406cfc351bbaa97824860bb50328eeee7
BAR,EURUSD,2018-09,bars/EURUSD/mid/M5/year=2018/month=09/bars.parquet,5796,157302,6017ce73644cb09d1e90743cad009b8be3475230c9aa2974c96cc4ca614b4d3a
BAR,EURUSD,2018-09,bars/EURUSD/mid/H1/year=2018/month=09/bars.parquet,483,21355,5675723ed706b6da3be7b571e7acea1bd7d8ee0cde5d9f6b7636f984f5b5b45c
NORMALIZED_TICKS,EURUSD,2018-10,normalized/EURUSD/year=2018/month=10/ticks.parquet,2209121,27128422,e22e941b374c97ef57ebcdbb31eb21a8df6316dbb539b78c3510e41dcb304056
BAR,EURUSD,2018-10,bars/EURUSD/bid/M5/year=2018/month=10/bars.parquet,6624,162188,aae235e5b6db6e222e77f2b170960f6bb0b5c931af0528da1f388e5882e78df7
BAR,EURUSD,2018-10,bars/EURUSD/bid/H1/year=2018/month=10/bars.parquet,552,23329,a11efb3312442f8bffd5e4aeb67c6b8e182e3db36191b9cc21864fb43ffbdb4e
BAR,EURUSD,2018-10,bars/EURUSD/ask/M5/year=2018/month=10/bars.parquet,6624,162111,5a0a87e0c1d76c8e8a62ee447032bd9a99d6363a3081a706382b39d69556e051
BAR,EURUSD,2018-10,bars/EURUSD/ask/H1/year=2018/month=10/bars.parquet,552,23358,d314483cc3e4e8b25c05f0bc24b30a06de729c08dbced8f28c296a38848736b6
BAR,EURUSD,2018-10,bars/EURUSD/mid/M5/year=2018/month=10/bars.parquet,6624,179003,f965a81e54621e032d26ebdbc78c418ea07ade2a5831238bdadbc974a16995f5
BAR,EURUSD,2018-10,bars/EURUSD/mid/H1/year=2018/month=10/bars.parquet,552,24052,c1aeebdf9f8488f37cd7d48af9b21954ac0b8b3099ea76d6840c3a15cd7bd42d
NORMALIZED_TICKS,EURUSD,2018-11,normalized/EURUSD/year=2018/month=11/ticks.parquet,2173445,26509091,618f33032f1f99aff93d547704ce69553f2165110d17b44f4617ae0a0260d615
BAR,EURUSD,2018-11,bars/EURUSD/bid/M5/year=2018/month=11/bars.parquet,6300,154528,dc29d1117f78f9e9c18747134caf5d7d0215c3779400cb07d7e1f80b4d176944
BAR,EURUSD,2018-11,bars/EURUSD/bid/H1/year=2018/month=11/bars.parquet,525,22385,937c38889df39e7cd202e3e864ddec3fbb9bcacab4809259917b45f8268a290c
BAR,EURUSD,2018-11,bars/EURUSD/ask/M5/year=2018/month=11/bars.parquet,6300,154692,43e8b8aa50b372552cb1989b300f72865d81eff2bb639f979976022e29b65248
BAR,EURUSD,2018-11,bars/EURUSD/ask/H1/year=2018/month=11/bars.parquet,525,22245,1407d2c22aea354e5bee941a2d4506417dd7414efe71264d7d4eaba26b964471
BAR,EURUSD,2018-11,bars/EURUSD/mid/M5/year=2018/month=11/bars.parquet,6300,171686,ba734d4743b1c78afd4333c3aa277b0c26e1a3284102c12f6b6ecbe5f154c208
BAR,EURUSD,2018-11,bars/EURUSD/mid/H1/year=2018/month=11/bars.parquet,525,23123,eb874c03c876984b3ef5c65e6aebe972896f37bb2aba3d063cab30f318e3ff68
NORMALIZED_TICKS,EURUSD,2018-12,normalized/EURUSD/year=2018/month=12/ticks.parquet,2538128,30158371,24592a39c386e4bcaaa75962b50488c3f20c8ef5608b887a0788893a16aaca77
BAR,EURUSD,2018-12,bars/EURUSD/bid/M5/year=2018/month=12/bars.parquet,5879,140030,36a13c8c0690f638e75d38373d1cb0e204d64715a88aa4b94817e6cb70059899
BAR,EURUSD,2018-12,bars/EURUSD/bid/H1/year=2018/month=12/bars.parquet,490,20925,dc1b149e7a134c9c7788418ba1168574d74edc8feaeadd175438b52855199083
BAR,EURUSD,2018-12,bars/EURUSD/ask/M5/year=2018/month=12/bars.parquet,5879,140004,f3a20f95a103e61b31b70483282702a2f4414ea6838b4d9b5f0023e3a1042e18
BAR,EURUSD,2018-12,bars/EURUSD/ask/H1/year=2018/month=12/bars.parquet,490,20924,7bdbbb2e135c3fdd16ec0a714b1a8a4b4b9a20743631a6e2127f96efaf1422d4
BAR,EURUSD,2018-12,bars/EURUSD/mid/M5/year=2018/month=12/bars.parquet,5879,158781,1e532b4dff43ebc694ebb9cab6aad32c152af46a955a2a435325051bea1adc8e
BAR,EURUSD,2018-12,bars/EURUSD/mid/H1/year=2018/month=12/bars.parquet,490,21692,210cb621e60037157de8e428e844f3928a384d48bf14c5f4c8e7f41676c1d6ca
NORMALIZED_TICKS,EURUSD,2019-01,normalized/EURUSD/year=2019/month=01/ticks.parquet,3477158,39773968,9289b64db2cb2c7e3ddd6b86e0996c412e6bbb81e688df09ee7e47b88901b161
BAR,EURUSD,2019-01,bars/EURUSD/bid/M5/year=2019/month=01/bars.parquet,6360,155049,3b5355754d414a365c874b9298404b47465a869ec116ab864001f4bf808c2c20
BAR,EURUSD,2019-01,bars/EURUSD/bid/H1/year=2019/month=01/bars.parquet,530,22398,8fd859e2860570a39712d1bd61a53382abb5cd8be6eff9ad2a6b53585fe8581f
BAR,EURUSD,2019-01,bars/EURUSD/ask/M5/year=2019/month=01/bars.parquet,6360,155278,1741ef67f58b9f6a2ff3192e99ce88a36793520dc2441f7923958eabafda8ced
BAR,EURUSD,2019-01,bars/EURUSD/ask/H1/year=2019/month=01/bars.parquet,530,22560,b96dede91061e5abc73ee98b233aa73927a65577a751d02ec611fdfcfdbf4eb9
BAR,EURUSD,2019-01,bars/EURUSD/mid/M5/year=2019/month=01/bars.parquet,6360,173088,757e7969bd104e2124a4974f7e2a46a5962dfed963da84bd24906733bff62a39
BAR,EURUSD,2019-01,bars/EURUSD/mid/H1/year=2019/month=01/bars.parquet,530,23214,3180d340966f746b848fdd686e5f82820f59b1bf1c03d36e8019b09d53b53c31
NORMALIZED_TICKS,EURUSD,2019-02,normalized/EURUSD/year=2019/month=02/ticks.parquet,2740371,31768631,ae6e6c555db5c38d2c61b3a8412183ee3ed2f828d87f90d741816ee031805724
BAR,EURUSD,2019-02,bars/EURUSD/bid/M5/year=2019/month=02/bars.parquet,5760,139024,bad191cee425b30c3b33c07af760fccc95f02b9b8b3d83cc01d2469fe7d0a068
BAR,EURUSD,2019-02,bars/EURUSD/bid/H1/year=2019/month=02/bars.parquet,480,20595,a3c557e3cd7b9a7f4de76bd19dedd4ee045650f49fcec23fc5c662a6b772d407
BAR,EURUSD,2019-02,bars/EURUSD/ask/M5/year=2019/month=02/bars.parquet,5760,138729,abd526ead209cacc83370e0c74fe3782962058abae39fa161a791a1408203913
BAR,EURUSD,2019-02,bars/EURUSD/ask/H1/year=2019/month=02/bars.parquet,480,20424,79855edd71a9d337c96ea23b605d1bcdde2300f9317f657f1327cee46e0d5309
BAR,EURUSD,2019-02,bars/EURUSD/mid/M5/year=2019/month=02/bars.parquet,5760,156361,21d09f7d5018214a8171b2310c1a87c5bfbfb481fdcd82b0ad67830280ddf62c
BAR,EURUSD,2019-02,bars/EURUSD/mid/H1/year=2019/month=02/bars.parquet,480,21263,1d2a6b5bfce321ddd1656346b6dede1c8bd985d4f8d62d5604af94611c2c16ae
NORMALIZED_TICKS,EURUSD,2019-03,normalized/EURUSD/year=2019/month=03/ticks.parquet,2755897,32418385,f150ab6b8f4fc0a86b3832470f9c8b3d2a6916ba59d8cdf6fd758f3a00e23e15
BAR,EURUSD,2019-03,bars/EURUSD/bid/M5/year=2019/month=03/bars.parquet,6059,146316,1f36111c975462946ddde3c3300f2cb575e257ae008568b89701fc741ebc732f
BAR,EURUSD,2019-03,bars/EURUSD/bid/H1/year=2019/month=03/bars.parquet,505,21678,a74f737171525532a389a6f536ab099902a4a06151f673ffc051dace9bd30638
BAR,EURUSD,2019-03,bars/EURUSD/ask/M5/year=2019/month=03/bars.parquet,6059,146246,732dc6b5c0aa1bb505979a53ceb74346fb8122e4850b88e273a3d596a03ef39a
BAR,EURUSD,2019-03,bars/EURUSD/ask/H1/year=2019/month=03/bars.parquet,505,21728,0c6c312bafff174496eac1fe0618cfc668657ea50842000f26848250dbac0e8d
BAR,EURUSD,2019-03,bars/EURUSD/mid/M5/year=2019/month=03/bars.parquet,6059,164623,82c2c5dec3eca4f812fb85da798bcd140ebbaaab155f85e434ec7cb87661d32c
BAR,EURUSD,2019-03,bars/EURUSD/mid/H1/year=2019/month=03/bars.parquet,505,22494,8a35eadf028330c7418f8378c3927faaa6cb9602eee87b0f21932f9847b1bc36
NORMALIZED_TICKS,EURUSD,2019-04,normalized/EURUSD/year=2019/month=04/ticks.parquet,2723929,31680302,7ec4ad0ec9091dfb43d17e9daf8a8c7da81052e2b5572ae68dbf81d19b23bacf
BAR,EURUSD,2019-04,bars/EURUSD/bid/M5/year=2019/month=04/bars.parquet,6336,146456,f38b52749ba90acb23c4f1ee4ec704429bd28fc0b8b057e02f065dd766065df6
BAR,EURUSD,2019-04,bars/EURUSD/bid/H1/year=2019/month=04/bars.parquet,528,22333,1fd9ebb2d892b7d99fc1786a44318ef3d999ab5c37bbe1ff947a34f03b91e11d
BAR,EURUSD,2019-04,bars/EURUSD/ask/M5/year=2019/month=04/bars.parquet,6336,146227,53b59373cb7a2ab2188e3de57ac9bebba0b0f0c99525f279dc47ca548ad4e579
BAR,EURUSD,2019-04,bars/EURUSD/ask/H1/year=2019/month=04/bars.parquet,528,22334,fe613fc1ff99bebc89b6f7efcd406287363c737143af2537509e09a1c663797f
BAR,EURUSD,2019-04,bars/EURUSD/mid/M5/year=2019/month=04/bars.parquet,6336,166206,2b9c7e81311761c13620cde450adc3438728bb8e0b15326f156b1a3ff40d261b
BAR,EURUSD,2019-04,bars/EURUSD/mid/H1/year=2019/month=04/bars.parquet,528,23301,2d4b82604a5570b4ab03156169fbd74fcd5e60c26ea4b57cb93e85ba47c5d8a1
NORMALIZED_TICKS,EURUSD,2019-05,normalized/EURUSD/year=2019/month=05/ticks.parquet,2522998,29338352,a89ef8fbe98645b11ab8ee796b52847e2f3d22c2204ad291ed89d790138234c7
BAR,EURUSD,2019-05,bars/EURUSD/bid/M5/year=2019/month=05/bars.parquet,6553,142597,ab555a9f77cf83afe25020674ee404be3ae5e21511d872cf3d9220a315a191fa
BAR,EURUSD,2019-05,bars/EURUSD/bid/H1/year=2019/month=05/bars.parquet,547,21945,34da73ee8ef440e611fe81069372fa629fbaf8fb692ccd108d2adf59e7d74ddf
BAR,EURUSD,2019-05,bars/EURUSD/ask/M5/year=2019/month=05/bars.parquet,6553,142572,8052aa8561a3892e702b827e74fcdd05405ce7bd7f51fcaec9b512ab57557422
BAR,EURUSD,2019-05,bars/EURUSD/ask/H1/year=2019/month=05/bars.parquet,547,22073,d06b5ab7c61e1e5d242d3ec7332863842ab829ab46080385ad37d8b6e0db3eca
BAR,EURUSD,2019-05,bars/EURUSD/mid/M5/year=2019/month=05/bars.parquet,6553,162988,52e6cc86c365debe9b4ada57cdaebb888c7b0c8143fe044399729e6de58bcc28
BAR,EURUSD,2019-05,bars/EURUSD/mid/H1/year=2019/month=05/bars.parquet,547,23421,4aa9cd3bb072ef5c45fbf09510ec92c8aa9a1432a6ef6159bf00703dba164c9c
NORMALIZED_TICKS,EURUSD,2019-06,normalized/EURUSD/year=2019/month=06/ticks.parquet,2460307,29069270,48865f8774c955860c3c94a1e0a241fe028d240fad59afdd891f716146f5a4ad
BAR,EURUSD,2019-06,bars/EURUSD/bid/M5/year=2019/month=06/bars.parquet,5796,142633,69efe672da14b8feb2f111ff4b47ea907c033b08a97cd9d2cfcec165e4fdfe44
BAR,EURUSD,2019-06,bars/EURUSD/bid/H1/year=2019/month=06/bars.parquet,483,21135,222210687222e45968831c117b1ebabbb6efac6bc778117f584d6e64f30ca809
BAR,EURUSD,2019-06,bars/EURUSD/ask/M5/year=2019/month=06/bars.parquet,5796,142484,dc09b7fa8fa209956e40886b9219abf51da75ceb97b22ca947eaf133e879ef70
BAR,EURUSD,2019-06,bars/EURUSD/ask/H1/year=2019/month=06/bars.parquet,483,21096,b1d913e475fa893c2d51806a41823bcd35ee4279c4d89e850e3f49ae7ba3b36e
BAR,EURUSD,2019-06,bars/EURUSD/mid/M5/year=2019/month=06/bars.parquet,5796,159810,f52bee9fee54ee9c9629aa11190a6bd3e59b4e042f4d3b112a99ef60e47c55e5
BAR,EURUSD,2019-06,bars/EURUSD/mid/H1/year=2019/month=06/bars.parquet,483,21786,9fb437e79c1da67a441d1107715e0aa27e10539f29d52f513cf7bdaabe502d44
NORMALIZED_TICKS,EURUSD,2019-07,normalized/EURUSD/year=2019/month=07/ticks.parquet,2277048,26786505,ab8026e823190977f085b5f9ab6bc5ada3182243849000ca7093c97b04178696
BAR,EURUSD,2019-07,bars/EURUSD/bid/M5/year=2019/month=07/bars.parquet,6624,151633,201a3167e39be0878c2f5fb2c2951b729346ff9577aa1e7fce3390d7a240bfff
BAR,EURUSD,2019-07,bars/EURUSD/bid/H1/year=2019/month=07/bars.parquet,552,22906,e7e906f3732591926c894f583c712810c3d5789f88f29802320c4a12ec977314
BAR,EURUSD,2019-07,bars/EURUSD/ask/M5/year=2019/month=07/bars.parquet,6624,151932,bb406b7295d4ad6f0b62dd7c4cba3276c61a0c8a8276e38af4e46070040df92e
BAR,EURUSD,2019-07,bars/EURUSD/ask/H1/year=2019/month=07/bars.parquet,552,22809,f1a1c27f3b8ced9a1baa5b002a77af6f22cad107d47613ae43bc3d243cbceee6
BAR,EURUSD,2019-07,bars/EURUSD/mid/M5/year=2019/month=07/bars.parquet,6624,170672,547c3532c1059c6506b583209f05a1a93dc96e2bac9beebbb7df31af83ae2642
BAR,EURUSD,2019-07,bars/EURUSD/mid/H1/year=2019/month=07/bars.parquet,552,23863,46065ff288b4c210f0cf3057536fcf6a61d9c6e1760c7ac8c9fdffcccb11d1f7
NORMALIZED_TICKS,EURUSD,2019-08,normalized/EURUSD/year=2019/month=08/ticks.parquet,2795728,32463337,94357c97c830388f7de3cb5d4e7ec5c8f9a72ed00e2b4b74cac6af85299c954d
BAR,EURUSD,2019-08,bars/EURUSD/bid/M5/year=2019/month=08/bars.parquet,6300,147566,1527224ee42e5a9c8bdf10bde688b696f418aae86cebaedbfce33b9a77bf6968
BAR,EURUSD,2019-08,bars/EURUSD/bid/H1/year=2019/month=08/bars.parquet,525,21839,c6b240898cf0429852e33016aa77c05f1ca16d3c661236fe71f8d7c1e5bb3cad
BAR,EURUSD,2019-08,bars/EURUSD/ask/M5/year=2019/month=08/bars.parquet,6300,147437,9b53ffad99172b6fb82424e1613a878a577f3b4f7b094a374ad48fc359857a95
BAR,EURUSD,2019-08,bars/EURUSD/ask/H1/year=2019/month=08/bars.parquet,525,21819,19cd8c2f764a3d9375b62c1a768ba7434684d7ea9aa0a7003799e6034e413b6e
BAR,EURUSD,2019-08,bars/EURUSD/mid/M5/year=2019/month=08/bars.parquet,6300,164843,b4b6c398092ce088dd91a8bde059f01cf2ec0d0ca1df605cc4c88fccebc38c15
BAR,EURUSD,2019-08,bars/EURUSD/mid/H1/year=2019/month=08/bars.parquet,525,22927,880bbcc23adc444391bc28268deec921433c667026f14fdc0892200df12907f8
NORMALIZED_TICKS,EURUSD,2019-09,normalized/EURUSD/year=2019/month=09/ticks.parquet,2001917,23045191,1fe816588374857065a5138a9725c7211b645975a4ca3398146f903f6ed5d72d
BAR,EURUSD,2019-09,bars/EURUSD/bid/M5/year=2019/month=09/bars.parquet,6084,142351,6982ec69aeef9bcd855f8ed4f2c1fd696e8e221cf7e7a66fbd434684df2c101d
BAR,EURUSD,2019-09,bars/EURUSD/bid/H1/year=2019/month=09/bars.parquet,507,21350,88341fccb8346c8b3efd25695696fe45e46471f305453411f9dafd090828b598
BAR,EURUSD,2019-09,bars/EURUSD/ask/M5/year=2019/month=09/bars.parquet,6084,142195,3fb48e514547c230bcc53f29434db67b4af00d110e325a065bd3a2f7dbccb740
BAR,EURUSD,2019-09,bars/EURUSD/ask/H1/year=2019/month=09/bars.parquet,507,21283,28c3c4bbe6b4172e37691560cfc8d64e513e0ff85ccdc9f3f0b039880ab10d90
BAR,EURUSD,2019-09,bars/EURUSD/mid/M5/year=2019/month=09/bars.parquet,6084,161275,dfdfee541733c3b7199bdfd99df2b377d723772f7cf5fde25392931087012344
BAR,EURUSD,2019-09,bars/EURUSD/mid/H1/year=2019/month=09/bars.parquet,507,22274,d7c1f83a6ff9da35ffd8e0fd7c08d11bd78eca6a2493f7092a9a323bd0a2b0ee
NORMALIZED_TICKS,EURUSD,2019-10,normalized/EURUSD/year=2019/month=10/ticks.parquet,2272662,25827737,f8a0361ad39aeb05d91d391668072def12743e0e9886ee2143bcb33a9a370d68
BAR,EURUSD,2019-10,bars/EURUSD/bid/M5/year=2019/month=10/bars.parquet,6624,157236,4f2289722891ad2bc37e5faa0ef228b5ff4d173fc3b7c3fe25162dd45ef5d94a
BAR,EURUSD,2019-10,bars/EURUSD/bid/H1/year=2019/month=10/bars.parquet,552,23204,c1816b29e25e896e5ea552952e63f3ac5b557ec0e1cf281a6a53e2ad671e5cee
BAR,EURUSD,2019-10,bars/EURUSD/ask/M5/year=2019/month=10/bars.parquet,6624,157196,49656de528db5ec5995508aaec7313e65ead2e95decd339a424128723fe54e31
BAR,EURUSD,2019-10,bars/EURUSD/ask/H1/year=2019/month=10/bars.parquet,552,23177,82b97a463f871197ff512332582937082151b919ba749f8cd0d5ba601a340174
BAR,EURUSD,2019-10,bars/EURUSD/mid/M5/year=2019/month=10/bars.parquet,6624,174221,968c4febe7820d015e7d0ab25d4deeedd23f31440a43fd91672dd684351dc22b
BAR,EURUSD,2019-10,bars/EURUSD/mid/H1/year=2019/month=10/bars.parquet,552,23919,b35a989870370faad55cc9dd40a46475ff2d09432bc1219f9ccecc1f5564d675
NORMALIZED_TICKS,EURUSD,2019-11,normalized/EURUSD/year=2019/month=11/ticks.parquet,1536368,17457741,a2eb168ee6d58acfb17d0735d8883e16e37ee531674f77b2832ddcc3d966f237
BAR,EURUSD,2019-11,bars/EURUSD/bid/M5/year=2019/month=11/bars.parquet,6012,132147,4543190a29452c51d042d6b1938cf12e91aba7b8c06cb909c50d3d38f2c812b1
BAR,EURUSD,2019-11,bars/EURUSD/bid/H1/year=2019/month=11/bars.parquet,501,20306,8fb297f2f06be3c598a91de1248ae3f086fc91ffbcf9b8d1f094f3b788f330d0
BAR,EURUSD,2019-11,bars/EURUSD/ask/M5/year=2019/month=11/bars.parquet,6012,132304,1d154154ac65405821f12714350ce3cd57a6732273ec49abe3a1095808c1796b
BAR,EURUSD,2019-11,bars/EURUSD/ask/H1/year=2019/month=11/bars.parquet,501,20259,5ac63d2ef79dc5a4ffe80293edfc0b2a54ef4b0ce49c45e2548b9f20c7534e03
BAR,EURUSD,2019-11,bars/EURUSD/mid/M5/year=2019/month=11/bars.parquet,6012,149342,654987613f3bd363407f84c5b63f8592b8a2e850a3494599153af6480747960a
BAR,EURUSD,2019-11,bars/EURUSD/mid/H1/year=2019/month=11/bars.parquet,501,21338,275802022abe47ee44d1d41b9d5743f44acf0e7b027e32e3b813538bd5becf88
NORMALIZED_TICKS,EURUSD,2019-12,normalized/EURUSD/year=2019/month=12/ticks.parquet,1622157,18469304,0a3c55eb0f33c1f750282890755f1c878207edd79fcccec402808dbf21f97189
BAR,EURUSD,2019-12,bars/EURUSD/bid/M5/year=2019/month=12/bars.parquet,6157,140246,84e60262e731a901e3fe8ca57c2368c24d6dde51182db359490f3c4b82082ed6
BAR,EURUSD,2019-12,bars/EURUSD/bid/H1/year=2019/month=12/bars.parquet,514,21252,4418e6fc3c070c4777d90297a2e6d08d0b7eb39e67568e326847f211633eef7a
BAR,EURUSD,2019-12,bars/EURUSD/ask/M5/year=2019/month=12/bars.parquet,6157,140466,ff6a1040a73c2fee15ae89d81f66b3f6a36feafa2f920c9d6c5d1ae3c33308dc
BAR,EURUSD,2019-12,bars/EURUSD/ask/H1/year=2019/month=12/bars.parquet,514,21175,559656ea811b8a3b661ea23213532e036f3d119ce5b1061921042bfeee9c6a4a
BAR,EURUSD,2019-12,bars/EURUSD/mid/M5/year=2019/month=12/bars.parquet,6157,158876,439ff4819a7eabdf68633a5d0bd6be0c6fdd3d6aae22d1930e5024e4b7ddb939
BAR,EURUSD,2019-12,bars/EURUSD/mid/H1/year=2019/month=12/bars.parquet,514,22204,5e0ec756e83048fe3464fd2ba0cad3115b78900eba2c1c95ac1dec0396de8e46
NORMALIZED_TICKS,EURUSD,2020-01,normalized/EURUSD/year=2020/month=01/ticks.parquet,1637760,18827745,59639911684ec366251653da2e070448216cbc9f6796e1d2d47df68d5aa74c4e
BAR,EURUSD,2020-01,bars/EURUSD/bid/M5/year=2020/month=01/bars.parquet,6336,146154,6f63bd289121b6486395070919519aeaef809638cf33be89ca28b11a7e59c504
BAR,EURUSD,2020-01,bars/EURUSD/bid/H1/year=2020/month=01/bars.parquet,528,22060,ae4f724d4dd931dfa37195f0421c6bb894797a3ac6d72c2f082e14ebe3b93217
BAR,EURUSD,2020-01,bars/EURUSD/ask/M5/year=2020/month=01/bars.parquet,6336,146358,352dbc240948f5e1c88764660e13cdc9d85a31ca5add995071e8a4bda60972f2
BAR,EURUSD,2020-01,bars/EURUSD/ask/H1/year=2020/month=01/bars.parquet,528,22149,cecb2c01f47d94e345670200efbaa6a606958efa1a9f4cd9bcea45e90cd89726
BAR,EURUSD,2020-01,bars/EURUSD/mid/M5/year=2020/month=01/bars.parquet,6336,165165,a32333309ffa7bd4d420d5588a3e1b8c19ddc9fa7525b774446058b7e31047cb
BAR,EURUSD,2020-01,bars/EURUSD/mid/H1/year=2020/month=01/bars.parquet,528,22856,497027f19b7c18f06f51e5a87485bfee8b2dbeba20ab022aa5fa6117d803ad87
NORMALIZED_TICKS,EURUSD,2020-02,normalized/EURUSD/year=2020/month=02/ticks.parquet,1562108,17867677,6379fbee4eac5c13018471c3b093b98fb3f1a761b0bf31c97c4795e5058c1072
BAR,EURUSD,2020-02,bars/EURUSD/bid/M5/year=2020/month=02/bars.parquet,5757,141659,7353eeef66799ced27c24e75499ebcc4b8adfdd07dafacdb6d9b84a5f857c3df
BAR,EURUSD,2020-02,bars/EURUSD/bid/H1/year=2020/month=02/bars.parquet,480,20702,400a285a87db687b04b4286543f1f444e623a8391258919d6a5b723dc10dd80a
BAR,EURUSD,2020-02,bars/EURUSD/ask/M5/year=2020/month=02/bars.parquet,5757,141787,cdddf7790173a34578269be35fca28c0fe17e772b8ca6624e3360a8ce891d424
BAR,EURUSD,2020-02,bars/EURUSD/ask/H1/year=2020/month=02/bars.parquet,480,20780,63c11c63033af4736bc7173c30e45c7d758e6b6b288f08b85f725e81be525e19
BAR,EURUSD,2020-02,bars/EURUSD/mid/M5/year=2020/month=02/bars.parquet,5757,155994,729be37e446c3b8116c3d3b1f080220e99e42c44818f9bcad74a0d79d6683993
BAR,EURUSD,2020-02,bars/EURUSD/mid/H1/year=2020/month=02/bars.parquet,480,21319,7f6934ab64601b764af92bb7f4e326694a437f7f8e040ec1658ab9e2bdeee79e
NORMALIZED_TICKS,EURUSD,2020-03,normalized/EURUSD/year=2020/month=03/ticks.parquet,5709997,61036231,63afa59bed0e98bd9f3f64ef0302c11c0630466808b7dfe6dca07a1eadde9aad
BAR,EURUSD,2020-03,bars/EURUSD/bid/M5/year=2020/month=03/bars.parquet,6371,177486,25797d5b28395b545af317036694594cf4e5186893b5d89e6dd1653ac909e5f4
BAR,EURUSD,2020-03,bars/EURUSD/bid/H1/year=2020/month=03/bars.parquet,531,23363,62b8b6f8efa8f811ad9d691865da989521f87425dc5645ecc4e26686b932ebe9
BAR,EURUSD,2020-03,bars/EURUSD/ask/M5/year=2020/month=03/bars.parquet,6371,177681,364ee29b8b9a465f2b9bf2d2d7060ead67ebe54f6c3fa50aae39b3da8d939016
BAR,EURUSD,2020-03,bars/EURUSD/ask/H1/year=2020/month=03/bars.parquet,531,23257,6fa4dc4d80b77e787b8ce4fff2f244271b85f9db1e87a05213cc8d7405620642
BAR,EURUSD,2020-03,bars/EURUSD/mid/M5/year=2020/month=03/bars.parquet,6371,190395,439785e0a4cb3a9bd5bd038c1b7ec6f4c246c6efd123cbedf72b59e893fcaef0
