source,assigned_regime,entry_time,exit_time,direction,volume,entry_price,exit_price,profit_usd,stress_profit_usd,exit_comment
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2020.07.08 12:00:00,2020.07.22 01:08:42,LONG,0.01,1804.6,1854.32,39.02,38.720000000000006,tp 1854.30
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2020.07.08 16:00:00,2020.07.22 01:09:41,LONG,0.01,1811.55,1855.63,33.19,32.89,tp 1855.62
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2020.07.20 12:00:00,2020.07.22 01:14:18,LONG,0.01,1815.3,1863.21,44.8,44.5,tp 1863.19
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2020.07.20 20:00:00,2020.07.22 22:05:00,LONG,0.01,1818.41,1873.97,69.37,69.07000000000001,tp 1873.82
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2020.07.21 08:00:00,2020.07.22 22:05:00,LONG,0.01,1822.44,1873.97,45.93,45.63,tp 1872.72
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2020.07.21 12:00:00,2020.07.23 15:32:29,LONG,0.01,1828.04,1894.24,82.69,82.39,tp 1894.23
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2020.07.21 16:00:00,2020.07.26 22:19:35,LONG,0.01,1839.69,1907.72,68.03,67.73,tp 1907.71
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2020.07.22 04:00:00,2020.07.27 23:36:30,LONG,0.01,1857.24,1960.26,103.02,102.72,tp 1960.24
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2020.07.22 12:00:00,2020.07.28 01:02:20,LONG,0.01,1859.83,1967.89,108.06,107.76,tp 1967.89
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2020.07.22 20:00:00,2020.08.04 15:13:38,LONG,0.01,1868.6,1994.49,125.89,125.59,tp 1994.46
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2020.07.27 04:00:00,2020.08.05 06:51:37,LONG,0.01,1931.94,2033.02,101.08,100.78,tp 2033.00
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2020.07.27 12:00:00,2020.08.06 11:44:37,LONG,0.01,1940.2,2057.98,117.78,117.48,tp 2057.98
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2020.10.30 08:00:00,2020.10.30 08:48:39,SHORT,0.01,1869.37,1875.52,-6.15,-6.45,sl 1875.52
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2020.11.18 17:00:00,2020.11.19 08:03:37,SHORT,0.01,1875.23,1855.44,14.79,14.489999999999998,tp 1855.45
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2020.11.18 18:00:00,2020.11.19 12:38:38,SHORT,0.01,1873.03,1853.18,22.05,21.75,tp 1853.18
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2020.11.18 20:00:00,2020.11.23 13:51:31,SHORT,0.01,1870.23,1850.58,22.45,22.15,tp 1850.61
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2020.11.25 03:00:00,2020.11.25 07:14:02,SHORT,0.01,1803.93,1813.51,-9.58,-9.88,sl 1813.49
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2020.11.25 10:00:00,2020.11.25 12:30:41,SHORT,0.01,1808.64,1816.35,-7.71,-8.01,sl 1816.31
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2020.11.25 18:00:00,2020.11.26 06:36:13,SHORT,0.01,1806.15,1814.25,-8.1,-8.4,sl 1814.25
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2020.11.26 23:00:00,2020.11.26 23:41:30,SHORT,0.01,1809.21,1813.04,-3.83,-4.13,sl 1813.04
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2020.11.27 01:00:00,2020.11.27 12:10:29,SHORT,0.01,1809.66,1801.87,7.01,6.71,tp 1801.88
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2020.11.27 06:00:00,2020.11.27 12:11:27,SHORT,0.01,1808.88,1799.19,10.47,10.17,tp 1799.20
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2020.11.27 10:00:00,2020.11.27 12:13:01,SHORT,0.01,1807.42,1797.58,9.84,9.54,tp 1797.58
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2020.11.27 11:00:00,2020.11.27 12:13:16,SHORT,0.01,1806.21,1795.56,10.65,10.35,tp 1795.57
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2020.11.30 08:00:00,2020.11.30 15:35:36,SHORT,0.01,1775.89,1780.68,-7.6,-7.8999999999999995,sl 1780.68
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2020.11.30 09:00:00,2020.11.30 16:08:37,SHORT,0.01,1774.0,1783.93,-16.37,-16.67,sl 1783.93
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2020.11.30 10:00:00,2020.12.01 02:24:40,SHORT,0.01,1767.56,1785.39,-11.39,-11.690000000000001,sl 1785.38
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2020.11.30 15:00:00,2020.12.01 02:25:37,SHORT,0.01,1773.08,1785.48,-9.59,-9.89,sl 1785.47
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2020.11.30 17:00:00,2020.12.01 03:16:41,SHORT,0.01,1777.98,1786.34,-8.36,-8.66,sl 1786.29
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2021.01.04 04:00:00,2021.01.06 14:48:39,LONG,0.01,1922.83,1907.74,-41.38,-41.68,sl 1907.75
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2021.01.04 08:00:00,2021.01.08 07:00:28,LONG,0.01,1932.15,1885.5,-37.33,-37.629999999999995,sl 1885.57
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2021.01.04 16:00:00,2021.01.08 07:00:28,LONG,0.01,1940.06,1885.28,-46.87,-47.169999999999995,sl 1885.49
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2021.01.05 12:00:00,2021.01.08 07:00:28,LONG,0.01,1949.12,1885.28,-54.78,-55.08,sl 1885.46
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2021.01.25 06:00:00,2021.01.25 09:32:39,SHORT,0.01,1850.67,1857.58,-6.91,-7.21,sl 1857.56
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2021.01.26 09:00:00,2021.01.26 12:31:41,SHORT,0.01,1852.62,1858.28,-5.66,-5.96,sl 1858.28
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2021.01.26 10:00:00,2021.01.26 12:31:42,SHORT,0.01,1849.34,1858.37,-9.03,-9.33,sl 1858.35
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2021.01.26 15:00:00,2021.01.27 07:03:21,SHORT,0.01,1853.01,1852.1,-3.58,-3.88,sl 1852.10
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2021.01.27 06:00:00,2021.01.27 13:37:01,SHORT,0.01,1848.52,1836.3,16.71,16.41,tp 1836.31
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2021.01.27 08:00:00,2021.01.27 13:41:42,SHORT,0.01,1847.41,1834.23,13.18,12.879999999999999,tp 1834.23
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2021.01.27 16:00:00,2021.01.28 12:44:01,SHORT,0.01,1845.28,1844.92,-8.87,-9.17,sl 1844.91
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2021.01.27 19:00:00,2021.01.28 12:44:37,SHORT,0.01,1841.65,1846.81,-6.8,-7.1,sl 1846.80
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2021.01.27 23:00:00,2021.01.28 12:45:38,SHORT,0.01,1840.01,1850.77,-9.12,-9.42,sl 1850.75
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2021.01.28 01:00:00,2021.01.28 12:48:29,SHORT,0.01,1836.05,1852.14,-6.86,-7.16,sl 1852.12
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2021.01.28 20:00:00,2021.01.29 05:48:30,SHORT,0.01,1842.15,1846.9,-4.75,-5.05,sl 1846.90
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2021.01.29 00:00:00,2021.01.29 05:48:39,SHORT,0.01,1840.57,1847.21,-5.02,-5.319999999999999,sl 1847.20
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2021.01.29 02:00:00,2021.01.29 05:48:40,SHORT,0.01,1842.19,1847.24,-6.67,-6.97,sl 1847.22
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2021.02.04 01:00:00,2021.02.04 12:45:29,SHORT,0.01,1826.97,1809.11,17.86,17.56,tp 1809.13
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2021.02.04 02:00:00,2021.02.04 13:11:38,SHORT,0.01,1822.86,1796.91,25.95,25.65,tp 1796.91
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2021.02.04 10:00:00,2021.02.08 12:38:31,SHORT,0.01,1811.83,1827.69,-15.86,-16.16,sl 1827.67
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2021.02.14 23:00:00,2021.02.16 00:47:37,SHORT,0.01,1820.95,1825.33,-7.49,-7.79,sl 1825.33
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2021.02.15 07:00:00,2021.02.16 02:59:37,SHORT,0.01,1817.2,1826.45,-9.25,-9.55,sl 1826.44
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2021.02.15 13:00:00,2021.02.16 11:49:40,SHORT,0.01,1817.84,1808.21,12.74,12.44,tp 1808.22
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2021.02.16 11:00:00,2021.02.16 13:00:40,SHORT,0.01,1816.12,1795.02,21.1,20.8,tp 1795.04
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2021.02.16 12:00:00,2021.02.18 07:50:38,SHORT,0.01,1807.35,1787.15,-4.49,-4.79,sl 1787.15
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2021.02.16 16:00:00,2021.02.18 14:21:05,SHORT,0.01,1796.64,1768.61,38.74,38.440000000000005,tp 1768.62
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2021.02.17 15:00:00,2021.02.19 12:58:28,SHORT,0.01,1773.75,1776.48,-5.4,-5.7,sl 1776.46
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2021.02.18 04:00:00,2021.02.19 12:58:28,SHORT,0.01,1782.66,1776.48,-7.6,-7.8999999999999995,sl 1776.47
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2021.02.18 14:00:00,2021.02.19 13:49:27,SHORT,0.01,1775.75,1790.89,-15.14,-15.440000000000001,sl 1790.88
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2021.02.19 09:00:00,2021.02.22 05:13:38,SHORT,0.01,1771.08,1795.0,-21.25,-21.55,sl 1795.00
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2021.02.19 11:00:00,2021.02.26 06:16:15,SHORT,0.01,1768.88,1757.04,39.6,39.300000000000004,tp 1757.04
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2021.02.25 13:00:00,2021.02.26 13:49:38,SHORT,0.01,1781.43,1750.52,30.91,30.61,tp 1750.52
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2021.02.26 05:00:00,2021.02.26 14:15:31,SHORT,0.01,1760.59,1736.17,23.75,23.45,tp 1736.17
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2021.02.26 11:00:00,2021.02.26 14:21:03,SHORT,0.01,1759.92,1728.5,32.09,31.790000000000003,tp 1728.51
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2021.03.01 11:00:00,2021.03.01 16:29:59,SHORT,0.01,1743.54,1727.93,15.61,15.309999999999999,tp 1727.95
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2021.03.01 12:00:00,2021.03.02 00:20:29,SHORT,0.01,1739.06,1719.07,19.99,19.689999999999998,tp 1719.10
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2021.03.01 16:00:00,2021.03.02 09:03:03,SHORT,0.01,1732.07,1726.01,-8.17,-8.47,sl 1725.99
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2021.03.01 17:00:00,2021.03.03 14:43:31,SHORT,0.01,1726.98,1706.67,25.4,25.099999999999998,tp 1706.67
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2021.03.01 18:00:00,2021.03.04 04:38:37,SHORT,0.01,1723.01,1718.45,-8.89,-9.190000000000001,sl 1718.45
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2021.03.02 07:00:00,2021.03.04 06:13:28,SHORT,0.01,1717.84,1720.55,-9.67,-9.97,sl 1720.53
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2021.03.03 17:00:00,2021.03.04 12:01:02,SHORT,0.01,1717.22,1722.66,-9.79,-10.09,sl 1722.65
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2021.03.03 22:05:00,2021.03.04 17:00:32,SHORT,0.01,1710.88,1698.29,18.93,18.63,tp 1698.29
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2021.03.04 03:00:00,2021.03.04 17:48:41,SHORT,0.01,1709.56,1695.81,18.88,18.58,tp 1695.81
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2021.03.04 08:00:00,2021.03.04 17:57:15,SHORT,0.01,1712.87,1692.23,34.75,34.45,tp 1692.25
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2021.03.04 16:00:00,2021.03.08 14:43:41,SHORT,0.01,1714.69,1680.13,42.88,42.580000000000005,tp 1680.15
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2021.03.08 09:00:00,2021.03.09 05:40:36,SHORT,0.01,1690.57,1692.82,-5.3,-5.6,sl 1692.82
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2021.03.08 14:00:00,2021.03.09 06:52:38,SHORT,0.01,1686.9,1698.29,-11.39,-11.690000000000001,sl 1698.29
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2021.03.08 15:00:00,2021.03.09 06:52:39,SHORT,0.01,1681.7,1698.44,-16.74,-17.04,sl 1698.40
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2021.03.09 04:00:00,2021.03.09 10:22:19,SHORT,0.01,1687.52,1705.95,-15.38,-15.680000000000001,sl 1705.93
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2021.03.26 02:00:00,2021.03.26 08:44:29,SHORT,0.01,1723.9,1731.17,-7.27,-7.569999999999999,sl 1731.16
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2021.03.26 10:00:00,2021.03.26 14:04:59,SHORT,0.01,1725.77,1732.81,-7.04,-7.34,sl 1732.78
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2021.03.29 05:00:00,2021.03.29 13:37:39,SHORT,0.01,1727.86,1716.48,11.38,11.08,tp 1716.50
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2021.03.29 07:00:00,2021.03.29 13:40:26,SHORT,0.01,1725.29,1715.31,9.5,9.2,tp 1715.32
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2021.03.29 09:00:00,2021.03.29 13:40:27,SHORT,0.01,1724.81,1715.08,10.21,9.91,tp 1715.08
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2021.03.29 13:00:00,2021.03.29 13:42:29,SHORT,0.01,1723.85,1713.58,10.27,9.969999999999999,tp 1713.58
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2021.03.30 03:00:00,2021.03.30 11:50:29,SHORT,0.01,1706.11,1687.15,18.96,18.66,tp 1687.15
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2021.03.31 08:00:00,2021.03.31 13:33:19,SHORT,0.01,1684.18,1689.79,-5.61,-5.91,sl 1689.79
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2021.03.31 12:00:00,2021.03.31 13:33:28,SHORT,0.01,1684.8,1690.23,-5.43,-5.7299999999999995,sl 1690.22
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2021.05.03 16:00:00,2021.05.17 01:15:39,LONG,0.01,1792.47,1848.91,56.44,56.14,tp 1848.91
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2021.05.06 16:00:00,2021.05.26 01:01:27,LONG,0.01,1814.28,1901.83,87.55,87.25,tp 1901.82
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2021.05.07 04:00:00,2021.06.01 06:18:27,LONG,0.01,1820.63,1914.55,63.15,62.85,tp 1914.54
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2021.05.07 16:00:00,2021.06.01 14:02:37,LONG,0.01,1835.2,1902.14,-9.38,-9.680000000000001,sl 1902.15
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2021.05.17 04:00:00,2021.06.03 12:56:31,LONG,0.01,1851.4,1882.91,-24.37,-24.67,sl 1882.93
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2021.05.17 08:00:00,2021.06.03 12:56:42,LONG,0.01,1852.9,1882.33,-26.22,-26.52,sl 1882.34
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2021.05.17 16:00:00,2021.06.03 13:32:13,LONG,0.01,1866.46,1875.25,-17.08,-17.38,sl 1875.26
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2021.05.18 08:00:00,2021.06.03 13:32:15,LONG,0.01,1870.09,1875.14,-24.84,-25.14,sl 1875.14
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2021.05.19 16:00:00,2021.06.03 13:35:38,LONG,0.01,1885.34,1872.76,-36.56,-36.86,sl 1872.76
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2021.05.25 16:00:00,2021.06.03 13:35:38,LONG,0.01,1892.33,1872.71,-32.67,-32.97,sl 1872.72
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2021.05.25 20:00:00,2021.06.16 18:05:38,LONG,0.01,1899.98,1843.59,-26.5,-26.8,sl 1843.59
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2021.05.26 04:00:00,2021.06.16 18:05:38,LONG,0.01,1905.38,1843.54,-41.8,-42.099999999999994,sl 1843.56
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2021.05.26 08:00:00,2021.06.16 20:39:34,LONG,0.01,1909.32,1819.86,-33.04,-33.339999999999996,sl 1819.87
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2021.05.31 04:00:00,2021.06.16 20:39:34,LONG,0.01,1908.55,1819.86,-46.6,-46.9,sl 1819.88
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2021.05.31 22:05:00,2021.06.17 15:24:37,LONG,0.01,1907.28,1770.51,-50.12,-50.419999999999995,sl 1770.53
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2021.06.01 04:00:00,2021.06.17 15:24:37,LONG,0.01,1911.52,1770.51,-64.69,-64.99,sl 1770.51
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2021.06.25 01:00:00,2021.06.25 01:30:35,SHORT,0.01,1774.02,1778.14,-4.12,-4.42,sl 1778.14
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2021.06.25 05:15:00,2021.06.25 05:58:16,SHORT,0.01,1776.16,1780.46,-4.3,-4.6,sl 1780.46
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2021.06.28 12:00:00,2021.06.28 13:09:40,SHORT,0.01,1774.59,1780.6,-6.01,-6.31,sl 1780.60
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2021.06.28 15:00:00,2021.06.29 05:33:32,SHORT,0.01,1777.85,1779.09,-4.59,-4.89,sl 1779.08
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2021.06.28 23:00:00,2021.06.29 08:04:28,SHORT,0.01,1777.72,1770.72,7.0,6.7,tp 1770.72
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2021.06.29 01:00:00,2021.06.29 08:05:15,SHORT,0.01,1775.86,1768.09,7.77,7.47,tp 1768.09
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2021.06.29 02:00:00,2021.06.29 11:17:02,SHORT,0.01,1774.5,1764.94,12.91,12.61,tp 1765.00
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2021.06.29 08:00:00,2021.06.29 12:43:13,SHORT,0.01,1773.46,1760.93,12.53,12.229999999999999,tp 1760.96
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2021.06.29 09:00:00,2021.06.30 14:02:41,SHORT,0.01,1769.44,1762.79,-5.66,-5.96,sl 1762.79
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2021.06.29 20:00:00,2021.06.30 14:48:29,SHORT,0.01,1761.11,1764.67,-8.04,-8.34,sl 1764.65
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2021.06.30 04:00:00,2021.06.30 14:48:40,SHORT,0.01,1761.09,1765.56,-6.57,-6.87,sl 1765.52
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2021.06.30 05:00:00,2021.06.30 14:48:41,SHORT,0.01,1758.99,1765.6,-4.51,-4.81,sl 1765.57
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2021.06.30 06:00:00,2021.06.30 14:52:40,SHORT,0.01,1756.63,1767.08,-5.97,-6.27,sl 1767.08
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2021.06.30 13:00:00,2021.07.01 06:35:38,SHORT,0.01,1757.13,1779.1,-9.66,-9.96,sl 1779.10
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2021.07.26 18:00:00,2021.07.27 07:43:40,SHORT,0.01,1798.46,1800.13,-5.56,-5.859999999999999,sl 1800.11
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2021.07.27 02:00:00,2021.07.27 07:45:27,SHORT,0.01,1794.97,1800.63,-5.66,-5.96,sl 1800.62
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2021.07.27 05:00:00,2021.07.27 12:11:28,SHORT,0.01,1797.95,1801.45,-3.5,-3.8,sl 1801.45
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2021.07.27 07:00:00,2021.07.27 12:12:26,SHORT,0.01,1794.57,1801.9,-5.71,-6.01,sl 1801.89
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2021.07.27 09:00:00,2021.07.27 12:15:13,SHORT,0.01,1796.19,1803.3,-4.84,-5.14,sl 1803.30
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2021.07.28 12:00:00,2021.07.28 15:06:34,SHORT,0.01,1796.44,1801.25,-6.06,-6.359999999999999,sl 1801.25
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2021.07.28 14:00:00,2021.07.28 16:57:37,SHORT,0.01,1795.19,1802.42,-5.98,-6.28,sl 1802.42
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2021.07.28 18:00:00,2021.07.28 18:40:39,SHORT,0.01,1798.64,1803.66,-5.02,-5.319999999999999,sl 1803.65
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2021.08.09 09:00:00,2021.08.09 15:01:40,SHORT,0.01,1746.59,1727.09,19.5,19.2,tp 1727.13
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2021.08.09 11:00:00,2021.08.10 09:23:36,SHORT,0.01,1740.29,1728.77,7.04,6.74,tp 1728.81
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2021.08.09 13:00:00,2021.08.10 13:30:17,SHORT,0.01,1738.07,1724.89,9.07,8.77,tp 1724.93
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2021.08.09 15:00:00,2021.08.11 01:57:29,SHORT,0.01,1729.75,1730.87,-3.99,-4.29,sl 1730.87
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2021.08.10 05:00:00,2021.08.11 03:00:34,SHORT,0.01,1735.81,1733.72,-3.5,-3.8,sl 1733.72
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2021.08.10 06:00:00,2021.08.11 03:12:24,SHORT,0.01,1733.96,1734.04,-4.67,-4.97,sl 1734.04
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2021.08.10 13:00:00,2021.08.11 03:14:04,SHORT,0.01,1727.57,1734.7,-7.13,-7.43,sl 1734.68
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2021.08.10 14:00:00,2021.08.11 03:27:25,SHORT,0.01,1721.87,1734.8,-12.93,-13.23,sl 1734.80
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2021.08.10 17:00:00,2021.08.11 15:47:26,SHORT,0.01,1729.37,1750.35,-20.6,-20.900000000000002,sl 1750.35
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2021.08.10 19:00:00,2021.08.11 15:53:37,SHORT,0.01,1730.22,1751.46,-13.39,-13.690000000000001,sl 1751.46
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2021.08.11 00:00:00,2021.08.11 17:02:40,SHORT,0.01,1726.88,1753.46,-13.17,-13.47,sl 1753.45
r1_box_clean_strict_uptrend,R1_UPTREND_LONG,2021.09.03 16:00:00,2021.09.07 14:02:39,LONG,0.01,1829.33,1804.79,-24.54,-24.84,sl 1804.83
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2021.09.20 01:00:00,2021.09.20 02:24:03,SHORT,0.01,1752.54,1744.99,7.55,7.25,tp 1745.01
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2021.09.20 02:00:00,2021.09.20 07:51:32,SHORT,0.01,1750.45,1754.09,-7.71,-8.01,sl 1754.07
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2021.09.20 04:00:00,2021.09.20 08:43:40,SHORT,0.01,1746.38,1756.22,-5.77,-6.069999999999999,sl 1756.21
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2021.09.24 12:00:00,2021.09.27 00:17:17,SHORT,0.01,1749.53,1752.77,-3.52,-3.82,sl 1752.75
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2021.09.24 13:00:00,2021.09.27 01:19:16,SHORT,0.01,1745.32,1758.56,-9.03,-9.33,sl 1758.56
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2021.09.26 23:00:00,2021.09.27 01:23:38,SHORT,0.01,1749.25,1758.63,-13.31,-13.610000000000001,sl 1758.63
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2021.09.27 10:00:00,2021.09.28 01:58:34,SHORT,0.01,1748.47,1753.15,-3.52,-3.82,sl 1753.13
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2021.09.27 15:00:00,2021.09.28 06:59:39,SHORT,0.01,1749.06,1740.83,9.59,9.29,tp 1740.83
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2021.09.27 19:00:00,2021.09.28 07:04:27,SHORT,0.01,1750.42,1738.85,10.97,10.67,tp 1738.85
r2_pullback_short_h1_confirm,R2_DOWNTREND_SHORT,2021.09.28 01:00:00,2021.09.28 07:04:29,SHORT,0.01,1749.63,1738.38,10.28,9.979999999999999,tp 1738.42
