dedup_key,entry_minute,entry_date,entry_time,time_bucket,account,account_role,lane,symbol,direction,volume,selected_candidate,selected_family,selected_status,selected_position_ticket,selected_profit_aed,selected_outcome,group_size,duplicate_count,group_raw_profit_aed,candidate_members,family_members,has_round_family,has_breakout_core,has_p2weakness,actual_join_status,entry_price,sl,tp,magic,entry_comment,exit_comment,cost_join_status,cost_r,spread_points,stop_distance_points,result_r,is_breakout_core,is_round_family,is_evening_night,is_morning_afternoon,is_protected_breakout_cluster,is_mixed_family_group
2026-06-11 22:40|XAUUSD|BUY|0.01,2026-06-11 22:40,2026-06-11,2026-06-11 22:40:01,Night 20:00-05:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,BUY,0.01,symbol_normalized_round_retest_v0,round_family,ACCEPTED,4005248,58.52,WIN,2,1,117.67,round_number_retest_v0;symbol_normalized_round_retest_v0,round_family,true,false,false,MATCHED,4156.61,4146.03,4172.55,920301,P2DEMO_sn_round_XAUUSD,[tp 4172.55],COST_KNOWN,0.0471,50.00000,1060.57000,1.5030,false,true,true,false,false,false
2026-06-11 22:30|XAUUSD|SELL|0.01,2026-06-11 22:30,2026-06-11,2026-06-11 22:30:01,Night 20:00-05:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,SELL,0.01,symbol_normalized_round_retest_v0,round_family,ACCEPTED,4005156,-46.85,LOSS,2,1,-93.26,round_number_retest_v0;symbol_normalized_round_retest_v0,round_family,true,false,false,MATCHED,4152.32,4165.03,4132.91,920301,P2DEMO_sn_round_XAUUSD,[sl 4165.03],COST_KNOWN,0.0389,50.00000,1284.95000,-0.9923,false,true,true,false,false,false
2026-06-11 22:20|XAUUSD|BUY|0.01,2026-06-11 22:20,2026-06-11,2026-06-11 22:20:01,Night 20:00-05:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,BUY,0.01,symbol_normalized_round_retest_v0,round_family,ACCEPTED,4005054,75.37,WIN,2,1,150.26,round_number_retest_v0;symbol_normalized_round_retest_v0,round_family,true,false,false,MATCHED,4160.43,4147.71,4180.96,920301,P2DEMO_sn_round_XAUUSD,[tp 4180.96],COST_KNOWN,0.0376,50.00000,1330.06000,1.5435,false,true,true,false,false,false
2026-06-11 22:10|XAUUSD|SELL|0.01,2026-06-11 22:10,2026-06-11,2026-06-11 22:10:01,Night 20:00-05:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,SELL,0.01,symbol_normalized_round_retest_v0,round_family,ACCEPTED,4004881,-74.57,LOSS,2,1,-150.83,round_number_retest_v0;symbol_normalized_round_retest_v0,round_family,true,false,false,MATCHED,4135.93,4156.42,4104.43,920301,P2DEMO_sn_round_XAUUSD,[sl 4156.42],COST_KNOWN,0.0240,50.00000,2079.51000,-0.9757,false,true,true,false,false,false
2026-06-11 22:00|XAUUSD|SELL|0.01,2026-06-11 22:00,2026-06-11,2026-06-11 22:00:01,Night 20:00-05:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,SELL,0.01,symbol_normalized_round_retest_v0,round_family,ACCEPTED,4004659,-59.01,LOSS,2,1,-114.72,round_number_retest_v0;symbol_normalized_round_retest_v0,round_family,true,false,false,MATCHED,4151.82,4167.94,4128.59,920301,P2DEMO_sn_round_XAUUSD,[sl 4167.94],COST_KNOWN,0.0318,50.00000,1574.16000,-1.0202,false,true,true,false,false,false
2026-06-11 21:55|XAUUSD|SELL|0.01,2026-06-11 21:55,2026-06-11,2026-06-11 21:55:01,Night 20:00-05:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,SELL,0.01,symbol_normalized_round_retest_v0,round_family,ACCEPTED,4004551,78.42,WIN,2,1,25.54,round_number_retest_v0;symbol_normalized_round_retest_v0,round_family,true,false,false,MATCHED,4153.34,4167.80,4131.98,920301,P2DEMO_sn_round_XAUUSD,[tp 4131.98],COST_KNOWN,0.0349,50.00000,1432.86000,1.4907,false,true,true,false,false,false
2026-06-11 21:45|XAUUSD|BUY|0.01,2026-06-11 21:45,2026-06-11,2026-06-11 21:45:01,Night 20:00-05:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,BUY,0.01,symbol_normalized_round_retest_v0,round_family,ACCEPTED,4004311,-65.99,LOSS,2,1,-132.31,round_number_retest_v0;symbol_normalized_round_retest_v0,round_family,true,false,false,MATCHED,4165.85,4147.95,4191.88,920301,P2DEMO_sn_round_XAUUSD,[sl 4147.95],COST_KNOWN,0.0285,50.00000,1757.44000,-1.0219,false,true,true,false,false,false
2026-06-11 21:35|XAUUSD|BUY|0.01,2026-06-11 21:35,2026-06-11,2026-06-11 21:35:12,Night 20:00-05:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,BUY,0.01,breakout_retest,breakout_core,ACCEPTED,4003906,126.29,WIN,6,5,805.67,breakout_retest;p2weakness_br_v1;round_number_retest_v0;swing_breakout_retest_v0;symbol_normalized_round_retest_v0,breakout_core;p2weakness;round_family,true,true,true,MATCHED,4147.66,4120.49,4182.06,920101,P2DEMO_br_XAUUSD,[tp 4182.06],COST_KNOWN,0.0203,50.00000,2462.92000,1.3967,true,false,true,false,true,true
2026-06-11 21:30|XAUUSD|BUY|0.01,2026-06-11 21:30,2026-06-11,2026-06-11 21:30:01,Night 20:00-05:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,BUY,0.01,symbol_normalized_round_retest_v0,round_family,ACCEPTED,4003277,31.65,WIN,2,1,61.58,round_number_retest_v0;symbol_normalized_round_retest_v0,round_family,true,false,false,MATCHED,4105.57,4099.44,4114.19,920301,P2DEMO_sn_round_XAUUSD,[tp 4114.19],COST_KNOWN,0.1271,75.00000,590.00000,1.4610,false,true,true,false,false,false
2026-06-11 21:25|XAUUSD|BUY|0.01,2026-06-11 21:25,2026-06-11,2026-06-11 21:25:01,Night 20:00-05:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,BUY,0.01,symbol_normalized_round_retest_v0,round_family,ACCEPTED,4002793,29.49,WIN,2,1,58.87,round_number_retest_v0;symbol_normalized_round_retest_v0,round_family,true,false,false,MATCHED,4080.84,4075.62,4088.87,920301,P2DEMO_sn_round_XAUUSD,[tp 4088.87],COST_KNOWN,0.1415,75.00000,529.97000,1.5152,false,true,true,false,false,false
2026-06-11 21:20|XAUUSD|BUY|0.01,2026-06-11 21:20,2026-06-11,2026-06-11 21:20:01,Night 20:00-05:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,BUY,0.01,symbol_normalized_round_retest_v0,round_family,ACCEPTED,4002686,36.57,WIN,2,1,73.14,round_number_retest_v0;symbol_normalized_round_retest_v0,round_family,true,false,false,MATCHED,4078.84,4071.95,4088.80,920301,P2DEMO_sn_round_XAUUSD,[tp 4088.80],COST_KNOWN,0.1113,75.00000,673.67000,1.4785,false,true,true,false,false,false
2026-06-11 21:15|XAUUSD|SELL|0.01,2026-06-11 21:15,2026-06-11,2026-06-11 21:15:01,Night 20:00-05:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,SELL,0.01,session_extreme_retest_v0,session_extreme,PROVISIONAL,4002602,-16.50,LOSS,1,0,-16.50,session_extreme_retest_v0,session_extreme,false,false,false,MATCHED,4075.42,4079.88,4069.30,920501,P2DEMO_sess_ext_XAUUSD,[sl 4079.88],COST_KNOWN,0.1182,50.00000,423.05000,-1.0613,false,false,true,false,false,false
2026-06-11 20:30|XAUUSD|SELL|0.01,2026-06-11 20:30,2026-06-11,2026-06-11 20:30:00,Night 20:00-05:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,SELL,0.01,symbol_normalized_round_retest_v0,round_family,ACCEPTED,4001225,-41.82,LOSS,2,1,-83.93,round_number_retest_v0;symbol_normalized_round_retest_v0,round_family,true,false,false,MATCHED,4078.84,4090.65,4061.30,920301,P2DEMO_sn_round_XAUUSD,[sl 4090.65],COST_KNOWN,0.0426,50.00000,1173.87000,-0.9694,false,true,true,false,false,false
2026-06-11 20:25|XAUUSD|SELL|0.01,2026-06-11 20:25,2026-06-11,2026-06-11 20:25:00,Night 20:00-05:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,SELL,0.01,symbol_normalized_round_retest_v0,round_family,ACCEPTED,4001132,0.00,FLAT,2,1,0.00,round_number_retest_v0;symbol_normalized_round_retest_v0,round_family,true,false,false,MATCHED,4088.43,4100.15,4069.67,920301,P2DEMO_sn_round_XAUUSD,,COST_KNOWN,0.0410,50.00000,1219.03000,0.3150,false,true,true,false,false,false
2026-06-11 20:05|XAUUSD|SELL|0.01,2026-06-11 20:05,2026-06-11,2026-06-11 20:05:00,Night 20:00-05:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,SELL,0.01,symbol_normalized_round_retest_v0,round_family,ACCEPTED,4000670,-21.13,LOSS,2,1,-42.26,round_number_retest_v0;symbol_normalized_round_retest_v0,round_family,true,false,false,MATCHED,4087.90,4093.35,4079.64,920301,P2DEMO_sn_round_XAUUSD,[sl 4093.35],COST_KNOWN,0.0912,50.00000,548.40000,-1.0485,false,true,true,false,false,false
2026-06-11 19:45|XAUUSD|BUY|0.01,2026-06-11 19:45,2026-06-11,2026-06-11 19:45:00,Evening 16:00-19:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,BUY,0.01,symbol_normalized_round_retest_v0,round_family,ACCEPTED,4000335,50.52,WIN,2,1,101.11,round_number_retest_v0;symbol_normalized_round_retest_v0,round_family,true,false,false,MATCHED,4088.89,4079.87,4102.65,920301,P2DEMO_sn_round_XAUUSD,[tp 4102.65],COST_KNOWN,0.0549,50.00000,911.34000,1.5099,false,true,true,false,false,false
2026-06-11 19:20|XAUUSD|BUY|0.01,2026-06-11 19:20,2026-06-11,2026-06-11 19:20:00,Evening 16:00-19:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,BUY,0.01,symbol_normalized_round_retest_v0,round_family,ACCEPTED,3999958,53.42,WIN,2,1,105.01,round_number_retest_v0;symbol_normalized_round_retest_v0,round_family,true,false,false,MATCHED,4081.91,4073.01,4096.46,920301,P2DEMO_sn_round_XAUUSD,[tp 4096.46],COST_KNOWN,0.0533,50.00000,937.82000,1.5515,false,true,true,false,false,false
2026-06-11 19:00|XAUUSD|SELL|0.01,2026-06-11 19:00,2026-06-11,2026-06-11 19:00:00,Evening 16:00-19:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,SELL,0.01,symbol_normalized_round_retest_v0,round_family,ACCEPTED,3999487,-33.76,LOSS,5,4,-165.48,round_number_retest_v0;session_extreme_retest_v0;session_extreme_retest_v0_repair_v1;symbol_normalized_round_retest_v0;symbol_normalized_round_retest_v0_repair_v1,repair;round_family;session_extreme,true,false,false,MATCHED,4073.11,4081.58,4060.58,920301,P2DEMO_sn_round_XAUUSD,[sl 4081.58],COST_KNOWN,0.0595,50.00000,839.69000,-1.0945,false,true,true,false,false,true
2026-06-11 18:35|XAUUSD|SELL|0.01,2026-06-11 18:35,2026-06-11,2026-06-11 18:35:00,Evening 16:00-19:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,SELL,0.01,symbol_normalized_round_retest_v0,round_family,ACCEPTED,3995515,-44.09,LOSS,5,4,-228.32,round_number_retest_v0;session_extreme_retest_v0;session_extreme_retest_v0_repair_v1;symbol_normalized_round_retest_v0;symbol_normalized_round_retest_v0_repair_v1,repair;round_family;session_extreme,true,false,false,MATCHED,4071.91,4084.37,4053.72,920301,P2DEMO_sn_round_XAUUSD,[sl 4084.37],COST_KNOWN,0.0408,50.00000,1226.03000,-0.9788,false,true,true,false,false,true
2026-06-11 18:30|XAUUSD|SELL|0.01,2026-06-11 18:30,2026-06-11,2026-06-11 18:30:00,Evening 16:00-19:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,SELL,0.01,symbol_normalized_round_retest_v0,round_family,ACCEPTED,3994736,-76.43,LOSS,3,2,-227.64,round_number_retest_v0;symbol_normalized_round_retest_v0;symbol_normalized_round_retest_v0_repair_v1,repair;round_family,true,false,false,MATCHED,4074.67,4095.16,4044.20,920301,P2DEMO_sn_round_XAUUSD,[sl 4095.16],COST_KNOWN,0.0368,75.00000,2038.38000,-1.0204,false,true,true,false,false,true
2026-06-11 18:20|XAUUSD|BUY|0.01,2026-06-11 18:20,2026-06-11,2026-06-11 18:20:00,Evening 16:00-19:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,BUY,0.01,symbol_normalized_round_retest_v0,round_family,ACCEPTED,3993186,64.66,WIN,2,1,129.57,round_number_retest_v0;symbol_normalized_round_retest_v0,round_family,true,false,false,MATCHED,4063.85,4051.91,4081.46,920301,P2DEMO_sn_round_XAUUSD,[tp 4081.46],COST_KNOWN,0.0423,50.00000,1182.27000,1.4895,false,true,true,false,false,false
2026-06-11 18:15|XAUUSD|SELL|0.01,2026-06-11 18:15,2026-06-11,2026-06-11 18:15:00,Evening 16:00-19:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,SELL,0.01,symbol_normalized_round_retest_v0,round_family,ACCEPTED,3992277,-70.61,LOSS,4,3,-277.50,round_number_retest_v0;session_extreme_retest_v0;symbol_normalized_round_retest_v0;symbol_normalized_round_retest_v0_repair_v1,repair;round_family;session_extreme,true,false,false,MATCHED,4060.41,4079.47,4033.22,920301,P2DEMO_sn_round_XAUUSD,[sl 4079.47],COST_KNOWN,0.0405,75.00000,1850.33000,-1.0387,false,true,true,false,false,true
2026-06-11 18:10|XAUUSD|SELL|0.01,2026-06-11 18:10,2026-06-11,2026-06-11 18:10:00,Evening 16:00-19:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,SELL,0.01,symbol_normalized_round_retest_v0,round_family,ACCEPTED,3991286,-37.92,LOSS,3,2,-119.37,round_number_retest_v0;symbol_normalized_round_retest_v0;symbol_normalized_round_retest_v0_repair_v1,repair;round_family,true,false,false,MATCHED,4063.23,4073.30,4046.20,920301,P2DEMO_sn_round_XAUUSD,[sl 4073.30],COST_KNOWN,0.0461,50.00000,1083.78000,-0.9522,false,true,true,false,false,true
2026-06-11 18:05|XAUUSD|SELL|0.01,2026-06-11 18:05,2026-06-11,2026-06-11 18:05:01,Evening 16:00-19:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,SELL,0.01,breakout_retest,breakout_core,ACCEPTED,3990354,56.17,WIN,5,4,278.85,breakout_retest;round_number_retest_v0;swing_breakout_retest_v0;symbol_normalized_round_retest_v0;symbol_normalized_round_retest_v0_repair_v1,breakout_core;repair;round_family,true,true,false,MATCHED,4077.24,4087.29,4061.94,920101,P2DEMO_br_XAUUSD,[tp 4061.94],COST_KNOWN,0.0493,50.00000,1013.71000,1.5093,true,false,true,false,true,true
2026-06-11 18:00|XAUUSD|SELL|0.01,2026-06-11 18:00,2026-06-11,2026-06-11 18:00:01,Evening 16:00-19:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,SELL,0.01,breakout_retest,breakout_core,ACCEPTED,3989275,53.57,WIN,5,4,273.94,breakout_retest;round_number_retest_v0;swing_breakout_retest_v0;symbol_normalized_round_retest_v0;symbol_normalized_round_retest_v0_repair_v1,breakout_core;repair;round_family,true,true,false,MATCHED,4082.78,4093.00,4068.19,920101,P2DEMO_br_XAUUSD,[tp 4068.19],COST_KNOWN,0.0504,50.00000,992.38000,1.4702,true,false,true,false,true,true
2026-06-11 17:55|XAUUSD|BUY|0.01,2026-06-11 17:55,2026-06-11,2026-06-11 17:55:00,Evening 16:00-19:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,BUY,0.01,symbol_normalized_round_retest_v0,round_family,ACCEPTED,3988498,-76.95,LOSS,2,1,-154.68,round_number_retest_v0;symbol_normalized_round_retest_v0,round_family,true,false,false,MATCHED,4086.12,4065.26,4115.61,920301,P2DEMO_sn_round_XAUUSD,[sl 4065.26],COST_KNOWN,0.0372,75.00000,2013.76000,-1.0398,false,true,true,false,false,false
2026-06-11 17:50|XAUUSD|BUY|0.01,2026-06-11 17:50,2026-06-11,2026-06-11 17:50:00,Evening 16:00-19:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,BUY,0.01,symbol_normalized_round_retest_v0,round_family,ACCEPTED,3987600,-50.04,LOSS,2,1,-100.56,round_number_retest_v0;symbol_normalized_round_retest_v0,round_family,true,false,false,MATCHED,4084.92,4071.60,4103.17,920301,P2DEMO_sn_round_XAUUSD,[sl 4071.60],COST_KNOWN,0.0396,50.00000,1262.72000,-1.0786,false,true,true,false,false,false
2026-06-11 17:45|XAUUSD|BUY|0.01,2026-06-11 17:45,2026-06-11,2026-06-11 17:45:00,Evening 16:00-19:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,BUY,0.01,symbol_normalized_round_retest_v0,round_family,ACCEPTED,3986808,-57.06,LOSS,2,1,-115.04,round_number_retest_v0;symbol_normalized_round_retest_v0,round_family,true,false,false,MATCHED,4076.92,4061.32,4100.10,920301,P2DEMO_sn_round_XAUUSD,[sl 4061.32],COST_KNOWN,0.0484,75.00000,1551.18000,-1.0012,false,true,true,false,false,false
2026-06-11 17:40|XAUUSD|SELL|0.01,2026-06-11 17:40,2026-06-11,2026-06-11 17:40:01,Evening 16:00-19:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,SELL,0.01,symbol_normalized_round_retest_v0,round_family,ACCEPTED,3986321,-40.52,LOSS,3,2,-124.36,round_number_retest_v0;symbol_normalized_round_retest_v0;symbol_normalized_round_retest_v0_repair_v1,repair;round_family,true,false,false,MATCHED,4071.77,4082.74,4055.69,920301,P2DEMO_sn_round_XAUUSD,[sl 4082.74],COST_KNOWN,0.0462,50.00000,1081.94000,-1.0195,false,true,true,false,false,true
2026-06-11 17:35|XAUUSD|SELL|0.01,2026-06-11 17:35,2026-06-11,2026-06-11 17:35:00,Evening 16:00-19:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,SELL,0.01,symbol_normalized_round_retest_v0,round_family,ACCEPTED,3985741,-41.55,LOSS,3,2,-126.79,round_number_retest_v0;symbol_normalized_round_retest_v0;symbol_normalized_round_retest_v0_repair_v1,repair;round_family,true,false,false,MATCHED,4074.83,4085.86,4058.94,920301,P2DEMO_sn_round_XAUUSD,[sl 4085.86],COST_KNOWN,0.0464,50.00000,1076.99000,-1.0501,false,true,true,false,false,true
2026-06-11 17:20|XAUUSD|SELL|0.01,2026-06-11 17:20,2026-06-11,2026-06-11 17:20:01,Evening 16:00-19:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,SELL,0.01,symbol_normalized_round_retest_v0,round_family,ACCEPTED,3985312,-57.76,LOSS,3,2,-160.45,round_number_retest_v0;symbol_normalized_round_retest_v0;symbol_normalized_round_retest_v0_repair_v1,repair;round_family,true,false,false,MATCHED,4072.89,4088.22,4050.48,920301,P2DEMO_sn_round_XAUUSD,[sl 4088.22],COST_KNOWN,0.0497,75.00000,1509.66000,-1.0413,false,true,true,false,false,true
2026-06-11 17:10|XAUUSD|BUY|0.01,2026-06-11 17:10,2026-06-11,2026-06-11 17:10:01,Evening 16:00-19:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,BUY,0.01,symbol_normalized_round_retest_v0,round_family,ACCEPTED,3984288,-33.18,LOSS,2,1,-66.61,round_number_retest_v0;symbol_normalized_round_retest_v0,round_family,true,false,false,MATCHED,4086.08,4077.18,4099.68,920301,P2DEMO_sn_round_XAUUSD,[sl 4077.18],COST_KNOWN,0.0555,50.00000,900.22000,-1.0031,false,true,true,false,false,false
2026-06-11 17:05|XAUUSD|BUY|0.01,2026-06-11 17:05,2026-06-11,2026-06-11 17:05:01,Evening 16:00-19:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,BUY,0.01,symbol_normalized_round_retest_v0,round_family,ACCEPTED,3984110,-34.06,LOSS,2,1,-68.15,round_number_retest_v0;symbol_normalized_round_retest_v0,round_family,true,false,false,MATCHED,4083.92,4074.72,4097.77,920301,P2DEMO_sn_round_XAUUSD,[sl 4074.72],COST_KNOWN,0.0542,50.00000,921.77000,-1.0057,false,true,true,false,false,false
2026-06-11 17:00|XAUUSD|BUY|0.01,2026-06-11 17:00,2026-06-11,2026-06-11 17:00:01,Evening 16:00-19:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,BUY,0.01,symbol_normalized_round_retest_v0,round_family,ACCEPTED,3983972,-36.26,LOSS,2,1,-72.34,round_number_retest_v0;symbol_normalized_round_retest_v0,round_family,true,false,false,MATCHED,4081.93,4072.49,4095.66,920301,P2DEMO_sn_round_XAUUSD,[sl 4072.49],COST_KNOWN,0.0540,50.00000,926.62000,-1.0652,false,true,true,false,false,false
2026-06-11 16:55|XAUUSD|BUY|0.01,2026-06-11 16:55,2026-06-11,2026-06-11 16:55:01,Evening 16:00-19:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,BUY,0.01,symbol_normalized_round_retest_v0,round_family,ACCEPTED,3983798,-45.52,LOSS,2,1,-91.00,round_number_retest_v0;symbol_normalized_round_retest_v0,round_family,true,false,false,MATCHED,4080.28,4067.85,4098.78,920301,P2DEMO_sn_round_XAUUSD,[sl 4067.85],COST_KNOWN,0.0404,50.00000,1237.44000,-1.0013,false,true,true,false,false,false
2026-06-11 16:50|XAUUSD|BUY|0.01,2026-06-11 16:50,2026-06-11,2026-06-11 16:50:01,Evening 16:00-19:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,BUY,0.01,symbol_normalized_round_retest_v0,round_family,ACCEPTED,3983718,-48.47,LOSS,2,1,-97.27,round_number_retest_v0;symbol_normalized_round_retest_v0,round_family,true,false,false,MATCHED,4077.59,4064.54,4097.31,920301,P2DEMO_sn_round_XAUUSD,[sl 4064.54],COST_KNOWN,0.0381,50.00000,1310.67000,-1.0064,false,true,true,false,false,false
2026-06-11 16:45|XAUUSD|BUY|0.01,2026-06-11 16:45,2026-06-11,2026-06-11 16:45:01,Evening 16:00-19:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,BUY,0.01,symbol_normalized_round_retest_v0,round_family,ACCEPTED,3983385,56.36,WIN,2,1,113.67,round_number_retest_v0;symbol_normalized_round_retest_v0,round_family,true,false,false,MATCHED,4071.91,4062.04,4087.26,920301,P2DEMO_sn_round_XAUUSD,[tp 4087.26],COST_KNOWN,0.0496,50.00000,1008.59000,1.5219,false,true,true,false,false,false
2026-06-11 16:40|XAUUSD|BUY|0.01,2026-06-11 16:40,2026-06-11,2026-06-11 16:40:01,Evening 16:00-19:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,BUY,0.01,symbol_normalized_round_retest_v0,round_family,ACCEPTED,3982884,94.24,WIN,2,1,189.10,round_number_retest_v0;symbol_normalized_round_retest_v0,round_family,true,false,false,MATCHED,4066.47,4048.84,4092.14,920301,P2DEMO_sn_round_XAUUSD,[tp 4092.14],COST_KNOWN,0.0289,50.00000,1731.98000,1.4821,false,true,true,false,false,false
2026-06-11 16:25|XAUUSD|SELL|0.01,2026-06-11 16:25,2026-06-11,2026-06-11 16:25:01,Evening 16:00-19:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,SELL,0.01,symbol_normalized_round_retest_v0,round_family,ACCEPTED,3981860,-28.55,LOSS,3,2,-87.93,round_number_retest_v0;symbol_normalized_round_retest_v0;symbol_normalized_round_retest_v0_repair_v1,repair;round_family,true,false,false,MATCHED,4068.54,4076.21,4057.16,920301,P2DEMO_sn_round_XAUUSD,[sl 4076.21],COST_KNOWN,0.0985,75.00000,761.71000,-1.0201,false,true,true,false,false,true
2026-06-11 16:15|XAUUSD|SELL|0.01,2026-06-11 16:15,2026-06-11,2026-06-11 16:15:00,Evening 16:00-19:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,SELL,0.01,breakout_retest,breakout_core,ACCEPTED,3981146,44.32,WIN,2,1,88.64,breakout_retest;swing_breakout_retest_v0,breakout_core,false,true,false,MATCHED,4076.17,4084.17,4064.10,920101,P2DEMO_br_XAUUSD,[tp 4064.10],COST_KNOWN,0.0934,75.00000,802.64000,1.5038,true,false,true,false,true,false
2026-06-11 16:10|XAUUSD|SELL|0.01,2026-06-11 16:10,2026-06-11,2026-06-11 16:10:00,Evening 16:00-19:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,SELL,0.01,breakout_retest,breakout_core,ACCEPTED,3981029,52.25,WIN,2,1,104.43,breakout_retest;swing_breakout_retest_v0,breakout_core,false,true,false,MATCHED,4079.56,4089.01,4065.33,920101,P2DEMO_br_XAUUSD,[tp 4065.33],COST_KNOWN,0.0792,75.00000,947.14000,1.5024,true,false,true,false,true,false
2026-06-11 16:05|XAUUSD|BUY|0.01,2026-06-11 16:05,2026-06-11,2026-06-11 16:05:01,Evening 16:00-19:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,BUY,0.01,symbol_normalized_round_retest_v0,round_family,ACCEPTED,3980950,-29.51,LOSS,2,1,-62.10,round_number_retest_v0;symbol_normalized_round_retest_v0,round_family,true,false,false,MATCHED,4086.70,4078.64,4099.09,920301,P2DEMO_sn_round_XAUUSD,[sl 4078.64],COST_KNOWN,0.0611,50.00000,817.98000,-0.9817,false,true,true,false,false,false
2026-06-11 16:00|XAUUSD|SELL|0.01,2026-06-11 16:00,2026-06-11,2026-06-11 16:00:00,Evening 16:00-19:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,SELL,0.01,breakout_retest,breakout_core,ACCEPTED,3980813,-13.56,LOSS,2,1,-27.12,breakout_retest;swing_breakout_retest_v0,breakout_core,false,true,false,MATCHED,4080.86,4084.59,4075.31,920101,P2DEMO_br_XAUUSD,[sl 4084.59],COST_KNOWN,0.1346,50.00000,371.48000,-0.9933,true,false,true,false,true,false
2026-06-11 15:40|XAUUSD|SELL|0.01,2026-06-11 15:40,2026-06-11,2026-06-11 15:40:01,Afternoon 12:00-15:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,SELL,0.01,symbol_normalized_round_retest_v0,round_family,ACCEPTED,3980469,46.55,WIN,2,1,93.21,round_number_retest_v0;symbol_normalized_round_retest_v0,round_family,true,false,false,MATCHED,4083.61,4092.11,4070.93,920301,P2DEMO_sn_round_XAUUSD,[tp 4070.93],COST_KNOWN,0.0590,50.00000,847.36000,1.4964,false,true,false,true,false,false
2026-06-11 15:05|XAUUSD|BUY|0.01,2026-06-11 15:05,2026-06-11,2026-06-11 15:05:00,Afternoon 12:00-15:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,BUY,0.01,breakout_retest,breakout_core,ACCEPTED,3979798,-15.10,LOSS,2,1,-29.98,breakout_retest;swing_breakout_retest_v0,breakout_core,false,true,false,MATCHED,4092.12,4087.98,4098.98,920101,P2DEMO_br_XAUUSD,[sl 4087.98],COST_KNOWN,0.1137,50.00000,439.94000,-0.9342,true,false,false,true,false,false
2026-06-11 15:00|XAUUSD|BUY|0.01,2026-06-11 15:00,2026-06-11,2026-06-11 15:00:00,Afternoon 12:00-15:59,1025742,A1_LAB_OBSERVATION,A1,XAUUSD,BUY,0.01,breakout_retest,breakout_core,ACCEPTED,3979726,-18.74,LOSS,2,1,-37.55,breakout_retest;swing_breakout_retest_v0,breakout_core,false,true,false,MATCHED,4089.91,4084.97,4097.39,920101,P2DEMO_br_XAUUSD,[sl 4084.97],COST_KNOWN,0.1006,50.00000,496.84000,-1.0265,true,false,false,true,false,false
