evidence_partition,date_utc,utc_block_start_ms,candidate_time_utc,candidate_time_msc,side,signed_update_imbalance,displacement_price,entry_time_msc,entry_delay_ms,entry_bid,entry_ask,exit_time_msc,exit_delay_ms,exit_bid,exit_ask,observed_bidask_move,base_pnl_dollars,stress_pnl_dollars,reference_lot
EARLY_REPLICATION,2016-09-08,1473307200000,2016-09-08T04:54:45.769000Z,1473310485769,LONG,0.7727272727272727,1.0460000000000491,1473310485852,83,1345.638,1345.93,1473310606191,339,1346.499,1346.871,0.56899999999996,0.46899999999996,0.26899999999996,0.01
EARLY_REPLICATION,2016-09-12,1473681600000,2016-09-12T12:20:03.619000Z,1473682803619,SHORT,-0.75,-1.1594999999997526,1473682803771,152,1326.049,1326.339,1473682923859,88,1323.978,1324.211,1.8379999999999654,1.7379999999999654,1.5379999999999654,0.01
EARLY_REPLICATION,2016-09-12,1473696000000,2016-09-12T17:15:05.157000Z,1473700505157,LONG,0.75,2.255000000000109,1473700505259,102,1324.91,1325.211,1473700625321,62,1325.05,1325.38,-0.1610000000000582,-0.2610000000000582,-0.4610000000000582,0.01
EARLY_REPLICATION,2016-09-13,1473768000000,2016-09-13T14:42:45.556000Z,1473777765556,LONG,0.7647058823529411,0.6054999999998927,1473777766116,560,1325.258,1325.509,1473777886151,35,1325.318,1325.549,-0.19100000000003092,-0.2910000000000309,-0.4910000000000309,0.01
EARLY_REPLICATION,2016-09-21,1474430400000,2016-09-21T04:18:22.855000Z,1474431502855,LONG,0.84,1.20049999999992,1474431502918,63,1315.599,1315.961,1474431622968,50,1318.02,1318.332,2.058999999999969,1.958999999999969,1.758999999999969,0.01
EARLY_REPLICATION,2016-10-04,1475582400000,2016-10-04T15:42:15.266000Z,1475595735266,LONG,0.7714285714285715,0.9479999999998654,1475595735367,101,1276.751,1277.071,1475595855405,38,1277.329,1277.592,0.2580000000000382,0.1580000000000382,-0.04199999999996179,0.01
EARLY_REPLICATION,2016-10-11,1476187200000,2016-10-11T12:34:04.139000Z,1476189244139,LONG,0.7894736842105263,0.61850000000004,1476189244386,247,1256.782,1257.022,1476189364638,252,1256.529,1256.752,-0.49299999999993815,-0.5929999999999381,-0.7929999999999382,0.01
EARLY_REPLICATION,2016-11-02,1478102400000,2016-11-02T18:00:40.255000Z,1478109640255,LONG,0.7777777777777778,1.3700000000001182,1478109640434,179,1306.321,1306.681,1478109760435,1,1306.351,1306.622,-0.32999999999992724,-0.4299999999999272,-0.6299999999999273,0.01
EARLY_REPLICATION,2016-11-09,1478649600000,2016-11-09T00:23:13.162000Z,1478650993162,SHORT,-0.76,-0.6549999999999727,1478650993263,101,1276.8,1277.179,1478651113431,168,1276.7,1277.089,-0.28899999999998727,-0.38899999999998724,-0.5889999999999873,0.01
EARLY_REPLICATION,2016-11-09,1478664000000,2016-11-09T04:14:52.226000Z,1478664892226,LONG,0.8095238095238095,0.625,1478664892378,152,1318.608,1318.901,1478665012652,274,1317.6,1318.04,-1.3010000000001583,-1.4010000000001583,-1.6010000000001583,0.01
EARLY_REPLICATION,2016-11-10,1478736000000,2016-11-10T00:02:26.530000Z,1478736146530,SHORT,-0.8666666666666667,-0.8355000000001382,1478736146631,101,1275.058,1275.321,1478736267241,610,1275.508,1275.951,-0.8930000000000291,-0.9930000000000291,-1.1930000000000291,0.01
EARLY_REPLICATION,2016-11-14,1479081600000,2016-11-14T01:03:41.322000Z,1479085421322,SHORT,-0.75,-0.7055000000000291,1479085421423,101,1220.921,1221.22,1479085541521,98,1218.739,1219.059,1.86200000000008,1.76200000000008,1.56200000000008,0.01
EARLY_REPLICATION,2016-11-14,1479096000000,2016-11-14T07:58:27.247000Z,1479110307247,SHORT,-0.8260869565217391,-0.7470000000000709,1479110307583,336,1223.578,1223.858,1479110428030,447,1223.329,1223.651,-0.07300000000009277,-0.17300000000009277,-0.37300000000009276,0.01
EARLY_REPLICATION,2016-11-14,1479110400000,2016-11-14T08:59:24.295000Z,1479113964295,LONG,0.75,0.6935000000000855,1479113964346,51,1221.569,1221.782,1479114084447,101,1222.2,1222.492,0.41800000000012005,0.3180000000001201,0.11800000000012006,0.01
EARLY_REPLICATION,2016-11-14,1479139200000,2016-11-14T19:26:37.029000Z,1479151597029,LONG,0.75,0.7720000000001619,1479151597479,450,1219.822,1220.021,1479151717734,255,1219.048,1219.27,-0.9729999999999563,-1.0729999999999564,-1.2729999999999564,0.01
EARLY_REPLICATION,2016-11-14,1479153600000,2016-11-14T21:14:24.331000Z,1479158064331,LONG,0.76,1.09050000000002,1479158064683,352,1221.448,1221.801,1479158184692,9,1221.828,1222.181,0.027000000000043656,-0.07299999999995635,-0.27299999999995633,0.01
EARLY_REPLICATION,2016-11-15,1479168000000,2016-11-15T01:20:03.280000Z,1479172803280,LONG,0.7777777777777778,0.6604999999999563,1479172803431,151,1230.431,1230.651,1479172924874,1443,1230.258,1230.579,-0.3930000000000291,-0.4930000000000291,-0.6930000000000291,0.01
EARLY_REPLICATION,2016-11-16,1479312000000,2016-11-16T19:01:33.561000Z,1479322893561,LONG,0.84,1.08199999999988,1479322894222,661,1225.679,1226.012,1479323014372,150,1225.498,1225.782,-0.5139999999998963,-0.6139999999998963,-0.8139999999998964,0.01
EARLY_REPLICATION,2016-11-17,1479340800000,2016-11-17T01:15:23.165000Z,1479345323165,SHORT,-0.75,-0.7035000000000764,1479345323216,51,1225.628,1225.979,1479345444104,888,1226.391,1226.759,-1.1310000000000855,-1.2310000000000856,-1.4310000000000855,0.01
EARLY_REPLICATION,2016-11-17,1479384000000,2016-11-17T13:00:07.167000Z,1479387607167,SHORT,-0.75,-0.6710000000000491,1479387607282,115,1227.758,1228.042,1479387727330,48,1229.319,1229.601,-1.8430000000000746,-1.9430000000000747,-2.1430000000000744,0.01
EARLY_REPLICATION,2016-11-22,1479772800000,2016-11-22T00:06:02.473000Z,1479773162473,SHORT,-0.75,-0.6675000000000182,1479773162537,64,1216.719,1217.049,1479773282550,13,1216.011,1216.312,0.4070000000001528,0.3070000000001528,0.1070000000001528,0.01
EARLY_REPLICATION,2016-11-28,1480334400000,2016-11-28T15:02:04.578000Z,1480345324578,SHORT,-0.7575757575757576,-0.6005000000000109,1480345324682,104,1186.579,1186.789,1480345444725,43,1187.172,1187.451,-0.8720000000000709,-0.9720000000000709,-1.172000000000071,0.01
EARLY_REPLICATION,2016-12-05,1480924800000,2016-12-05T11:14:09.517000Z,1480936449517,LONG,0.75,0.6254999999998745,1480936449571,54,1166.278,1166.562,1480936570495,924,1165.678,1165.942,-0.8839999999997872,-0.9839999999997872,-1.1839999999997872,0.01
EARLY_REPLICATION,2017-01-11,1484136000000,2017-01-11T15:40:05.634000Z,1484149205634,SHORT,-0.8666666666666667,-0.731499999999869,1484149205715,81,1177.958,1178.222,1484149326039,324,1177.788,1178.031,-0.0729999999998654,-0.1729999999998654,-0.3729999999998654,0.01
EARLY_REPLICATION,2017-01-11,1484150400000,2017-01-11T16:49:26.935000Z,1484153366935,LONG,0.75,0.7235000000000582,1484153367136,201,1187.332,1187.501,1484153487245,109,1187.561,1187.852,0.05999999999994543,-0.040000000000054575,-0.24000000000005456,0.01
EARLY_REPLICATION,2017-01-12,1484222400000,2017-01-12T12:44:59.535000Z,1484225099535,LONG,0.8095238095238095,0.6329999999998108,1484225099840,305,1205.042,1205.187,1484225220072,232,1204.651,1204.911,-0.5359999999998308,-0.6359999999998308,-0.8359999999998309,0.01
EARLY_REPLICATION,2017-01-18,1484769600000,2017-01-18T20:00:17.637000Z,1484769617637,SHORT,-0.7647058823529411,-0.6534999999998945,1484769617700,63,1208.612,1208.901,1484769738477,777,1208.369,1208.612,0.0,-0.1,-0.3,0.01
EARLY_REPLICATION,2017-01-30,1485777600000,2017-01-30T14:27:13.867000Z,1485786433867,SHORT,-0.7894736842105263,-0.6940000000001874,1485786433941,74,1191.728,1191.991,1485786553945,4,1192.209,1192.471,-0.7429999999999382,-0.8429999999999381,-1.0429999999999382,0.01
EARLY_REPLICATION,2017-02-01,1485964800000,2017-02-01T19:03:26.628000Z,1485975806628,SHORT,-0.75,-1.4800000000000182,1485975806747,119,1206.298,1206.621,1485975926889,142,1209.762,1210.0,-3.701999999999998,-3.8019999999999983,-4.001999999999998,0.01
EARLY_REPLICATION,2017-02-16,1487275200000,2017-02-16T23:23:57.508000Z,1487287437508,LONG,0.8333333333333334,0.6849999999999454,1487287437559,51,1238.288,1238.652,1487287557919,360,1238.419,1238.781,-0.23299999999994725,-0.3329999999999472,-0.5329999999999473,0.01
EARLY_REPLICATION,2017-02-22,1487779200000,2017-02-22T19:07:32.975000Z,1487790452975,LONG,0.8,0.9329999999999927,1487790453026,51,1238.362,1238.471,1487790573422,396,1238.432,1238.692,-0.03899999999998727,-0.13899999999998727,-0.33899999999998726,0.01
EARLY_REPLICATION,2017-03-01,1488355200000,2017-03-01T11:11:48.249000Z,1488366708249,SHORT,-0.75,-0.7489999999997963,1488366708300,51,1243.958,1244.119,1488366828758,458,1244.259,1244.589,-0.6309999999998581,-0.7309999999998581,-0.9309999999998582,0.01
EARLY_REPLICATION,2017-03-23,1490284800000,2017-03-23T17:32:47.381000Z,1490290367381,SHORT,-0.75,-0.6145000000001346,1490290367432,51,1246.549,1246.712,1490290487751,319,1246.728,1247.001,-0.4519999999999982,-0.5519999999999982,-0.7519999999999982,0.01
EARLY_REPLICATION,2017-03-23,1490299200000,2017-03-23T23:11:35.533000Z,1490310695533,LONG,0.75,0.6354999999998654,1490310695836,303,1245.228,1245.519,1490310817707,1871,1245.528,1245.811,0.009000000000014552,-0.09099999999998545,-0.29099999999998544,0.01
EARLY_REPLICATION,2017-04-06,1491436800000,2017-04-06T01:00:05.817000Z,1491440405817,SHORT,-0.76,-0.7579999999998108,1491440405920,103,1255.962,1256.252,1491440525927,7,1255.259,1255.502,0.4600000000000364,0.3600000000000364,0.1600000000000364,0.01
EARLY_REPLICATION,2017-04-12,1491955200000,2017-04-12T02:49:11.420000Z,1491965351420,SHORT,-0.8,-0.9994999999998981,1491965351524,104,1274.509,1274.842,1491965472683,1159,1274.838,1275.082,-0.5730000000000928,-0.6730000000000927,-0.8730000000000928,0.01
EARLY_REPLICATION,2017-04-20,1492689600000,2017-04-20T13:06:33.826000Z,1492693593826,SHORT,-0.8181818181818182,-0.6100000000001273,1492693593876,50,1277.648,1277.788,1492693714001,125,1277.932,1278.171,-0.5230000000001382,-0.6230000000001382,-0.8230000000001383,0.01
EARLY_REPLICATION,2017-04-20,1492704000000,2017-04-20T18:08:20.278000Z,1492711700278,LONG,1.0,0.9919999999997344,1492711700379,101,1281.021,1281.282,1492711820476,97,1281.628,1281.899,0.34600000000000364,0.24600000000000363,0.04600000000000365,0.01
EARLY_REPLICATION,2017-04-24,1493006400000,2017-04-24T06:19:37.159000Z,1493014777159,SHORT,-0.75,-0.65300000000002,1493014777504,345,1271.031,1271.282,1493014897516,12,1270.982,1271.168,-0.1369999999999436,-0.23699999999994362,-0.4369999999999436,0.01
EARLY_REPLICATION,2017-04-24,1493035200000,2017-04-24T15:59:52.257000Z,1493049592257,SHORT,-0.75,-0.6009999999998854,1493049592358,101,1275.119,1275.269,1493049712571,213,1274.669,1274.869,0.25,0.15,-0.04999999999999999,0.01
EARLY_REPLICATION,2017-04-24,1493049600000,2017-04-24T18:15:19.145000Z,1493057719145,SHORT,-0.7692307692307693,-0.6104999999997744,1493057719246,101,1274.719,1274.962,1493057839263,17,1274.818,1275.062,-0.3429999999998472,-0.4429999999998472,-0.6429999999998472,0.01
EARLY_REPLICATION,2017-04-26,1493222400000,2017-04-26T17:59:15.881000Z,1493229555881,LONG,0.7894736842105263,0.6795000000001892,1493229555935,54,1265.068,1265.318,1493229676167,232,1265.198,1265.482,-0.11999999999989086,-0.21999999999989087,-0.41999999999989085,0.01
EARLY_REPLICATION,2017-05-04,1493856000000,2017-05-04T01:00:44.277000Z,1493859644277,SHORT,-0.8947368421052632,-0.85349999999994,1493859644530,253,1240.03,1240.379,1493859764902,372,1240.031,1240.262,-0.2319999999999709,-0.3319999999999709,-0.5319999999999709,0.01
EARLY_REPLICATION,2017-05-04,1493913600000,2017-05-04T17:58:31.074000Z,1493920711074,SHORT,-0.7647058823529411,-0.7394999999999072,1493920711124,50,1227.699,1227.922,1493920831953,829,1228.092,1228.341,-0.6419999999998254,-0.7419999999998254,-0.9419999999998254,0.01
EARLY_REPLICATION,2017-05-08,1494216000000,2017-05-08T05:38:19.738000Z,1494221899738,LONG,0.8260869565217391,0.7829999999999018,1494221899859,121,1229.848,1230.068,1494222019940,81,1229.799,1230.068,-0.26900000000000546,-0.36900000000000543,-0.5690000000000055,0.01
EARLY_REPLICATION,2017-05-18,1495094400000,2017-05-18T09:00:09.809000Z,1495098009809,LONG,0.8518518518518519,0.625,1495098009860,51,1257.952,1258.111,1495098129971,111,1258.081,1258.301,-0.03000000000020009,-0.1300000000002001,-0.3300000000002001,0.01
EARLY_REPLICATION,2017-05-18,1495108800000,2017-05-18T14:23:39.027000Z,1495117419027,SHORT,-0.7692307692307693,-0.6649999999999636,1495117419131,104,1251.179,1251.292,1495117539328,197,1252.749,1252.952,-1.7729999999999109,-1.872999999999911,-2.0729999999999107,0.01
EARLY_REPLICATION,2017-05-18,1495137600000,2017-05-18T20:50:55.764000Z,1495140655764,SHORT,-0.875,-0.6919999999997799,1495140655815,51,1246.442,1246.622,1495140776077,262,1246.542,1246.818,-0.37599999999997635,-0.47599999999997633,-0.6759999999999764,0.01
EARLY_REPLICATION,2017-05-22,1495411200000,2017-05-22T00:07:20.180000Z,1495411640180,SHORT,-0.75,-0.6989999999998417,1495411640231,51,1254.871,1255.139,1495411760455,224,1254.892,1255.189,-0.31799999999998363,-0.4179999999999836,-0.6179999999999837,0.01
EARLY_REPLICATION,2017-06-06,1496736000000,2017-06-06T11:28:26.381000Z,1496748506381,SHORT,-0.8064516129032258,-0.6994999999997162,1496748506432,51,1292.748,1292.848,1496748626571,139,1292.888,1293.138,-0.38999999999987267,-0.48999999999987265,-0.6899999999998727,0.01
EARLY_REPLICATION,2017-06-08,1496952000000,2017-06-08T22:21:08.628000Z,1496960468628,SHORT,-0.875,-0.6655000000000655,1496960468793,165,1276.551,1276.869,1496960589286,493,1276.351,1276.679,-0.12800000000015643,-0.22800000000015644,-0.4280000000001564,0.01
EARLY_REPLICATION,2017-07-12,1499860800000,2017-07-12T12:46:31.180000Z,1499863591180,LONG,0.7894736842105263,0.8070000000000164,1499863591249,69,1223.902,1224.262,1499863711961,712,1223.752,1224.028,-0.5099999999999909,-0.6099999999999909,-0.809999999999991,0.01
EARLY_REPLICATION,2017-07-20,1500552000000,2017-07-20T14:31:25.505000Z,1500561085505,LONG,0.7894736842105263,1.1200000000001182,1500561085640,135,1242.368,1242.588,1500561205858,218,1242.189,1242.409,-0.3989999999998872,-0.4989999999998872,-0.6989999999998873,0.01
EARLY_REPLICATION,2017-07-27,1501171200000,2017-07-27T16:15:37.329000Z,1501172137329,SHORT,-0.75,-0.6700000000000728,1501172137477,148,1255.988,1256.151,1501172257539,62,1255.921,1256.162,-0.17399999999997817,-0.27399999999997815,-0.47399999999997816,0.01
EARLY_REPLICATION,2017-08-03,1501732800000,2017-08-03T07:30:40.337000Z,1501745440337,LONG,0.76,0.8160000000000309,1501745440388,51,1260.751,1260.909,1501745560433,45,1260.848,1261.091,-0.06100000000014916,-0.16100000000014916,-0.36100000000014915,0.01
EARLY_REPLICATION,2017-08-08,1502208000000,2017-08-08T19:36:00.331000Z,1502220960331,LONG,1.0,0.6750000000001819,1502220960381,50,1257.221,1257.471,1502221080908,527,1257.119,1257.422,-0.35200000000008913,-0.4520000000000891,-0.6520000000000892,0.01
EARLY_REPLICATION,2017-08-09,1502236800000,2017-08-09T00:52:21.350000Z,1502239941350,SHORT,-0.8666666666666667,-0.6385000000000218,1502239941653,303,1266.081,1266.309,1502240062164,511,1266.329,1266.609,-0.52800000000002,-0.62800000000002,-0.82800000000002,0.01
EARLY_REPLICATION,2017-08-09,1502265600000,2017-08-09T11:52:19.927000Z,1502279539927,LONG,0.8,0.8384999999998399,1502279540230,303,1269.851,1270.0,1502279660968,738,1269.749,1269.999,-0.25099999999997635,-0.35099999999997633,-0.5509999999999764,0.01
EARLY_REPLICATION,2017-08-09,1502280000000,2017-08-09T15:52:04.584000Z,1502293924584,LONG,0.9,0.6010000000001128,1502293924836,252,1273.582,1273.812,1502294045409,573,1272.939,1273.159,-0.8729999999998199,-0.9729999999998199,-1.17299999999982,0.01
EARLY_REPLICATION,2017-08-10,1502323200000,2017-08-10T00:35:16.388000Z,1502325316388,SHORT,-0.7777777777777778,-0.6390000000001237,1502325316545,157,1275.079,1275.311,1502325436594,49,1275.252,1275.518,-0.4390000000000782,-0.5390000000000782,-0.7390000000000783,0.01
EARLY_REPLICATION,2017-08-14,1502668800000,2017-08-14T00:03:14.937000Z,1502668994937,SHORT,-0.8260869565217391,-0.9400000000000546,1502668995289,352,1288.321,1288.379,1502669115560,271,1287.882,1288.128,0.19299999999998363,0.09299999999998362,-0.10700000000001636,0.01
EARLY_REPLICATION,2017-08-14,1502683200000,2017-08-14T05:02:07.203000Z,1502686927203,LONG,0.7777777777777778,0.6014999999997599,1502686927253,50,1286.601,1286.792,1502687047604,351,1286.618,1286.868,-0.17399999999997817,-0.27399999999997815,-0.47399999999997816,0.01
EARLY_REPLICATION,2017-08-15,1502812800000,2017-08-15T18:33:03.199000Z,1502821983199,SHORT,-0.75,-0.7045000000000528,1502821983250,51,1272.851,1273.119,1502822103260,10,1272.978,1273.221,-0.36999999999989086,-0.46999999999989084,-0.6699999999998909,0.01
EARLY_REPLICATION,2017-08-17,1502956800000,2017-08-17T09:21:40.636000Z,1502961700636,SHORT,-0.75,-0.6700000000000728,1502961700687,51,1285.938,1286.128,1502961820691,4,1285.671,1285.932,0.0060000000000854925,-0.09399999999991451,-0.2939999999999145,0.01
EARLY_REPLICATION,2017-08-22,1503388800000,2017-08-22T11:09:33.248000Z,1503400173248,SHORT,-0.7692307692307693,-0.9519999999999982,1503400173826,578,1285.178,1285.419,1503400294045,219,1285.331,1285.562,-0.3839999999997872,-0.48399999999978716,-0.6839999999997872,0.01
EARLY_REPLICATION,2017-08-23,1503475200000,2017-08-23T11:59:41.841000Z,1503489581841,SHORT,-0.7647058823529411,-0.7705000000000837,1503489582458,617,1289.642,1289.858,1503489702508,50,1290.079,1290.298,-0.6559999999999491,-0.755999999999949,-0.9559999999999491,0.01
EARLY_REPLICATION,2017-08-24,1503532800000,2017-08-24T01:06:46.157000Z,1503536806157,LONG,0.7894736842105263,0.63149999999996,1503536806503,346,1288.292,1288.571,1503536927846,1343,1288.302,1288.558,-0.26900000000000546,-0.36900000000000543,-0.5690000000000055,0.01
EARLY_REPLICATION,2017-08-24,1503561600000,2017-08-24T09:54:02.425000Z,1503568442425,LONG,0.7894736842105263,0.6350000000002183,1503568442576,151,1286.391,1286.629,1503568562670,94,1285.991,1286.189,-0.63799999999992,-0.7379999999999199,-0.93799999999992,0.01
EARLY_REPLICATION,2017-08-28,1503950400000,2017-08-28T22:18:07.129000Z,1503958687129,LONG,0.7837837837837838,5.705000000000155,1503958687180,51,1324.232,1324.678,1503958807199,19,1321.859,1322.621,-2.8190000000001874,-2.9190000000001874,-3.119000000000187,0.01
EARLY_REPLICATION,2017-08-29,1504036800000,2017-08-29T23:22:27.480000Z,1504048947480,SHORT,-0.75,-0.6659999999997126,1504048947531,51,1308.5,1308.579,1504049067802,271,1308.832,1309.128,-0.6279999999999291,-0.727999999999929,-0.9279999999999291,0.01
EARLY_REPLICATION,2017-09-04,1504512000000,2017-09-04T08:51:13.617000Z,1504515073617,LONG,0.75,0.8250000000000455,1504515073718,101,1335.229,1335.481,1504515194246,528,1335.421,1335.602,-0.05999999999994543,-0.15999999999994544,-0.3599999999999454,0.01
EARLY_REPLICATION,2017-09-05,1504569600000,2017-09-05T02:18:19.230000Z,1504577899230,LONG,0.7692307692307693,1.086999999999989,1504577899404,174,1337.618,1337.871,1504578019716,312,1337.449,1337.709,-0.42200000000002547,-0.5220000000000254,-0.7220000000000255,0.01
EARLY_REPLICATION,2017-09-06,1504713600000,2017-09-06T16:24:19.435000Z,1504715059435,SHORT,-0.7777777777777778,-1.1054999999998927,1504715059486,51,1338.251,1338.402,1504715179614,128,1337.929,1338.152,0.0989999999999327,-0.0010000000000673082,-0.2010000000000673,0.01
EARLY_REPLICATION,2017-09-07,1504800000000,2017-09-07T16:51:22.961000Z,1504803082961,SHORT,-0.75,-0.7290000000000418,1504803083062,101,1345.861,1346.089,1504803203236,174,1345.421,1345.672,0.18900000000007822,0.08900000000007821,-0.11099999999992177,0.01
EARLY_REPLICATION,2017-09-18,1505707200000,2017-09-18T06:48:56.723000Z,1505717336723,SHORT,-0.8181818181818182,-0.944999999999709,1505717336773,50,1314.682,1314.908,1505717456883,110,1315.169,1315.382,-0.7000000000000455,-0.8000000000000455,-1.0000000000000455,0.01
EARLY_REPLICATION,2017-10-02,1506902400000,2017-10-02T00:33:51.567000Z,1506904431567,SHORT,-0.8,-0.6050000000000182,1506904431668,101,1274.579,1274.841,1506904552310,642,1275.471,1275.652,-1.0730000000000928,-1.1730000000000929,-1.3730000000000928,0.01
EARLY_REPLICATION,2017-10-10,1507593600000,2017-10-10T01:16:42.035000Z,1507598202035,SHORT,-0.75,-0.6490000000001146,1507598202212,177,1285.251,1285.469,1507598322815,603,1285.552,1285.768,-0.5170000000000528,-0.6170000000000527,-0.8170000000000528,0.01
EARLY_REPLICATION,2017-10-19,1508414400000,2017-10-19T15:34:18.432000Z,1508427258432,SHORT,-0.8333333333333334,-0.6700000000000728,1508427258483,51,1288.659,1288.839,1508427378769,286,1288.461,1288.652,0.007000000000061846,-0.09299999999993816,-0.29299999999993814,0.01
EARLY_REPLICATION,2017-10-26,1509019200000,2017-10-26T12:03:53.158000Z,1509019433158,SHORT,-0.7692307692307693,-1.6600000000000819,1509019433302,144,1273.659,1273.908,1509019553345,43,1274.951,1275.211,-1.5519999999999072,-1.6519999999999073,-1.8519999999999073,0.01
EARLY_REPLICATION,2017-11-01,1509508800000,2017-11-01T05:52:25.369000Z,1509515545369,LONG,0.7894736842105263,0.6050000000002456,1509515545470,101,1270.958,1271.178,1509515666276,806,1270.658,1270.859,-0.5200000000002092,-0.6200000000002092,-0.8200000000002092,0.01
EARLY_REPLICATION,2017-11-01,1509552000000,2017-11-01T18:00:11.671000Z,1509559211671,SHORT,-0.75,-0.6870000000001255,1509559211874,203,1275.151,1275.569,1509559331886,12,1277.851,1278.079,-2.9279999999998836,-3.0279999999998837,-3.2279999999998834,0.01
EARLY_REPLICATION,2017-11-02,1509580800000,2017-11-02T00:08:29.902000Z,1509581309902,LONG,0.75,0.6545000000000982,1509581309953,51,1276.278,1276.378,1509581430046,93,1276.298,1276.489,-0.07999999999992724,-0.17999999999992725,-0.37999999999992723,0.01
EARLY_REPLICATION,2017-11-02,1509609600000,2017-11-02T11:55:53.002000Z,1509623753002,SHORT,-0.7777777777777778,-1.1820000000000164,1509623753153,151,1273.528,1273.832,1509623873469,316,1274.092,1274.261,-0.7329999999999472,-0.8329999999999472,-1.0329999999999473,0.01
EARLY_REPLICATION,2017-11-09,1510228800000,2017-11-09T14:53:25.732000Z,1510239205732,SHORT,-0.7894736842105263,-0.6850000000001728,1510239205832,100,1284.731,1284.919,1510239325844,12,1285.291,1285.521,-0.7899999999999636,-0.8899999999999636,-1.0899999999999637,0.01
EARLY_REPLICATION,2017-11-22,1511323200000,2017-11-22T04:40:25.864000Z,1511325625864,LONG,0.75,0.6440000000000055,1511325625914,50,1280.731,1280.969,1511325746413,499,1280.532,1280.748,-0.4370000000001255,-0.5370000000001255,-0.7370000000001256,0.01
EARLY_REPLICATION,2017-11-23,1511438400000,2017-11-23T15:00:39.862000Z,1511449239862,SHORT,-0.75,-2.0319999999999254,1511449239912,50,1288.992,1289.188,1511449360189,277,1290.221,1290.479,-1.48700000000008,-1.5870000000000801,-1.78700000000008,0.01
EARLY_REPLICATION,2017-11-27,1511784000000,2017-11-27T13:41:24.810000Z,1511790084810,LONG,0.75,1.468499999999949,1511790084861,51,1298.448,1298.708,1511790205044,183,1297.492,1297.691,-1.2160000000001219,-1.316000000000122,-1.516000000000122,0.01
EARLY_REPLICATION,2018-01-16,1516060800000,2018-01-16T01:07:02.302000Z,1516064822302,SHORT,-0.75,-0.6000000000001364,1516064822466,164,1338.891,1339.051,1516064942584,118,1338.732,1338.978,-0.08699999999998909,-0.1869999999999891,-0.3869999999999891,0.01
EARLY_REPLICATION,2018-01-25,1516896000000,2018-01-25T19:31:43.687000Z,1516908703687,SHORT,-0.8666666666666667,-0.696999999999889,1516908703738,51,1348.911,1349.101,1516908823901,163,1349.901,1350.119,-1.2079999999998563,-1.3079999999998564,-1.5079999999998563,0.01
EARLY_REPLICATION,2018-01-25,1516910400000,2018-01-25T20:28:16.910000Z,1516912096910,LONG,0.7692307692307693,0.6534999999998945,1516912097061,151,1346.358,1346.559,1516912217366,305,1346.172,1346.388,-0.3869999999999436,-0.4869999999999436,-0.6869999999999437,0.01
EARLY_REPLICATION,2018-01-29,1517227200000,2018-01-29T14:57:18.877000Z,1517237838877,LONG,0.8260869565217391,0.6620000000000346,1517237838927,50,1343.018,1343.222,1517237959070,143,1343.288,1343.498,0.06600000000003092,-0.03399999999996908,-0.23399999999996907,0.01
EARLY_REPLICATION,2018-01-29,1517241600000,2018-01-29T18:30:27.882000Z,1517250627882,LONG,0.7692307692307693,0.6320000000000618,1517250628102,220,1342.679,1342.928,1517250748130,28,1342.592,1342.798,-0.33600000000001273,-0.4360000000000127,-0.6360000000000128,0.01
EARLY_REPLICATION,2018-02-05,1517860800000,2018-02-05T23:59:17.511000Z,1517875157511,LONG,0.7777777777777778,0.7050000000001546,1517875158170,659,1340.849,1341.018,1517875278589,419,1340.622,1340.892,-0.39599999999995816,-0.49599999999995814,-0.6959999999999582,0.01
EARLY_REPLICATION,2018-02-06,1517875200000,2018-02-06T02:02:57.611000Z,1517882577611,SHORT,-0.76,-0.7355000000002292,1517882577662,51,1343.421,1343.709,1517882697736,74,1344.559,1344.808,-1.3869999999999436,-1.4869999999999437,-1.6869999999999437,0.01
EARLY_REPLICATION,2018-02-06,1517947200000,2018-02-06T20:01:44.508000Z,1517947304508,SHORT,-0.7837837837837838,-3.22400000000016,1517947304570,62,1322.169,1322.269,1517947424733,163,1324.389,1324.579,-2.4099999999998545,-2.5099999999998546,-2.7099999999998543,0.01
EARLY_REPLICATION,2018-02-13,1518494400000,2018-02-13T06:50:01.587000Z,1518504601587,SHORT,-0.8666666666666667,-0.6655000000000655,1518504601638,51,1324.672,1324.861,1518504723363,1725,1325.108,1325.362,-0.6900000000000546,-0.7900000000000545,-0.9900000000000546,0.01
EARLY_REPLICATION,2018-02-26,1519603200000,2018-02-26T02:21:07.998000Z,1519611667998,LONG,0.75,0.6319999999998345,1519611668049,51,1335.562,1335.818,1519611788921,872,1335.259,1335.509,-0.5589999999999691,-0.658999999999969,-0.8589999999999691,0.01
EARLY_REPLICATION,2018-03-07,1520438400000,2018-03-07T16:14:10.686000Z,1520439250686,SHORT,-0.7575757575757576,-0.6610000000000582,1520439250737,51,1325.792,1326.042,1520439370881,144,1326.198,1326.409,-0.6170000000001892,-0.7170000000001892,-0.9170000000001892,0.01
EARLY_REPLICATION,2018-03-13,1520942400000,2018-03-13T14:15:29.997000Z,1520950529997,SHORT,-0.75,-0.7055000000000291,1520950530099,102,1322.239,1322.468,1520950650129,30,1321.069,1321.321,0.91800000000012,0.8180000000001201,0.61800000000012,0.01
