signal_time_utc,completion_time_utc,matched_state_time_utc,vote_eurusd,vote_eurgbp,vote_eurjpy,dxy_source_time_utc,vote_dxy,dxy_age_minutes,four_valid_nonzero_votes,vote_sum,trade_candidate,side,candidate_id,year
2025-12-22 23:55:00+00:00,2025-12-23 00:00:00+00:00,2025-12-22 21:00:00+00:00,1.0,-1.0,-1.0,2025-12-22 21:55:00+00:00,1.0,120.0,True,0.0,False,CASH,20251223T000000Z_CASH,2025
2025-12-23 23:55:00+00:00,2025-12-24 00:00:00+00:00,2025-12-23 21:00:00+00:00,1.0,1.0,-1.0,2025-12-23 21:55:00+00:00,1.0,120.0,True,2.0,True,LONG,20251224T000000Z_LONG,2025
2025-12-30 23:55:00+00:00,2025-12-31 00:00:00+00:00,2025-12-30 21:00:00+00:00,-1.0,-1.0,1.0,2025-12-30 21:55:00+00:00,1.0,120.0,True,0.0,False,CASH,20251231T000000Z_CASH,2025
2026-01-01 23:55:00+00:00,2026-01-02 00:00:00+00:00,2025-12-31 21:00:00+00:00,1.0,1.0,-1.0,,,,False,,False,CASH,20260102T000000Z_CASH,2026
2026-01-07 23:55:00+00:00,2026-01-08 00:00:00+00:00,2026-01-07 21:00:00+00:00,-1.0,1.0,1.0,2026-01-07 21:55:00+00:00,-1.0,120.0,True,0.0,False,CASH,20260108T000000Z_CASH,2026
2026-01-08 23:55:00+00:00,2026-01-09 00:00:00+00:00,2026-01-08 21:00:00+00:00,-1.0,1.0,1.0,2026-01-08 21:55:00+00:00,1.0,120.0,True,2.0,True,LONG,20260109T000000Z_LONG,2026
2026-01-11 23:55:00+00:00,2026-01-12 00:00:00+00:00,2026-01-09 21:00:00+00:00,-1.0,-1.0,-1.0,,,,False,,False,CASH,20260112T000000Z_CASH,2026
2026-01-13 23:55:00+00:00,2026-01-14 00:00:00+00:00,2026-01-13 21:00:00+00:00,-1.0,-1.0,1.0,2026-01-13 21:55:00+00:00,-1.0,120.0,True,-2.0,True,SHORT,20260114T000000Z_SHORT,2026
2026-01-15 23:55:00+00:00,2026-01-16 00:00:00+00:00,2026-01-15 21:00:00+00:00,1.0,1.0,-1.0,2026-01-15 21:55:00+00:00,1.0,120.0,True,2.0,True,LONG,20260116T000000Z_LONG,2026
2026-01-20 23:55:00+00:00,2026-01-21 00:00:00+00:00,2026-01-20 21:00:00+00:00,1.0,1.0,1.0,2026-01-20 21:55:00+00:00,1.0,120.0,True,4.0,True,LONG,20260121T000000Z_LONG,2026
2026-01-21 23:55:00+00:00,2026-01-22 00:00:00+00:00,2026-01-21 21:00:00+00:00,-1.0,-1.0,-1.0,2026-01-21 21:55:00+00:00,-1.0,120.0,True,-4.0,True,SHORT,20260122T000000Z_SHORT,2026
2026-01-22 23:55:00+00:00,2026-01-23 00:00:00+00:00,2026-01-22 21:00:00+00:00,-1.0,1.0,1.0,2026-01-22 21:55:00+00:00,1.0,120.0,True,2.0,True,LONG,20260123T000000Z_LONG,2026
2026-01-28 23:55:00+00:00,2026-01-29 00:00:00+00:00,2026-01-28 21:00:00+00:00,1.0,1.0,-1.0,2026-01-28 21:55:00+00:00,1.0,120.0,True,2.0,True,LONG,20260129T000000Z_LONG,2026
2026-02-01 23:55:00+00:00,2026-02-02 00:00:00+00:00,2026-01-30 21:00:00+00:00,-1.0,1.0,-1.0,,,,False,,False,CASH,20260202T000000Z_CASH,2026
2026-02-05 23:55:00+00:00,2026-02-06 00:00:00+00:00,2026-02-05 21:00:00+00:00,-1.0,1.0,-1.0,2026-02-05 21:55:00+00:00,-1.0,120.0,True,-2.0,True,SHORT,20260206T000000Z_SHORT,2026
2026-02-08 23:55:00+00:00,2026-02-09 00:00:00+00:00,2026-02-06 21:00:00+00:00,1.0,1.0,-1.0,,,,False,,False,CASH,20260209T000000Z_CASH,2026
2026-02-17 23:55:00+00:00,2026-02-18 00:00:00+00:00,2026-02-17 21:00:00+00:00,-1.0,1.0,-1.0,2026-02-17 21:55:00+00:00,1.0,120.0,True,0.0,False,CASH,20260218T000000Z_CASH,2026
2026-02-18 23:55:00+00:00,2026-02-19 00:00:00+00:00,2026-02-18 21:00:00+00:00,1.0,1.0,-1.0,2026-02-18 21:55:00+00:00,1.0,120.0,True,2.0,True,LONG,20260219T000000Z_LONG,2026
2026-02-19 23:55:00+00:00,2026-02-20 00:00:00+00:00,2026-02-19 21:00:00+00:00,-1.0,1.0,1.0,2026-02-19 21:55:00+00:00,1.0,120.0,True,2.0,True,LONG,20260220T000000Z_LONG,2026
2026-02-22 23:55:00+00:00,2026-02-23 00:00:00+00:00,2026-02-20 21:00:00+00:00,1.0,1.0,-1.0,,,,False,,False,CASH,20260223T000000Z_CASH,2026
2026-02-25 23:55:00+00:00,2026-02-26 00:00:00+00:00,2026-02-25 21:00:00+00:00,1.0,1.0,-1.0,2026-02-25 21:55:00+00:00,1.0,120.0,True,2.0,True,LONG,20260226T000000Z_LONG,2026
2026-02-26 23:55:00+00:00,2026-02-27 00:00:00+00:00,2026-02-26 21:00:00+00:00,1.0,-1.0,-1.0,2026-02-26 21:55:00+00:00,-1.0,120.0,True,-2.0,True,SHORT,20260227T000000Z_SHORT,2026
2026-03-19 23:55:00+00:00,2026-03-20 00:00:00+00:00,2026-03-19 20:00:00+00:00,-1.0,-1.0,1.0,2026-03-19 20:55:00+00:00,-1.0,180.0,True,-2.0,True,SHORT,20260320T000000Z_SHORT,2026
2026-03-23 23:55:00+00:00,2026-03-24 00:00:00+00:00,2026-03-23 20:00:00+00:00,-1.0,-1.0,1.0,2026-03-23 20:55:00+00:00,1.0,180.0,True,0.0,False,CASH,20260324T000000Z_CASH,2026
2026-03-30 23:55:00+00:00,2026-03-31 00:00:00+00:00,2026-03-30 20:00:00+00:00,-1.0,1.0,-1.0,2026-03-30 20:55:00+00:00,-1.0,180.0,True,-2.0,True,SHORT,20260331T000000Z_SHORT,2026
2026-03-31 23:55:00+00:00,2026-04-01 00:00:00+00:00,2026-03-31 20:00:00+00:00,1.0,1.0,1.0,2026-03-31 20:55:00+00:00,-1.0,180.0,True,2.0,True,LONG,20260401T000000Z_LONG,2026
2026-04-12 23:55:00+00:00,2026-04-13 00:00:00+00:00,2026-04-10 20:00:00+00:00,1.0,1.0,-1.0,,,,False,,False,CASH,20260413T000000Z_CASH,2026
2026-04-13 23:55:00+00:00,2026-04-14 00:00:00+00:00,2026-04-13 20:00:00+00:00,1.0,1.0,-1.0,2026-04-13 20:55:00+00:00,-1.0,180.0,True,0.0,False,CASH,20260414T000000Z_CASH,2026
2026-04-27 23:55:00+00:00,2026-04-28 00:00:00+00:00,2026-04-27 20:00:00+00:00,1.0,-1.0,-1.0,2026-04-27 20:55:00+00:00,-1.0,180.0,True,-2.0,True,SHORT,20260428T000000Z_SHORT,2026
2026-04-30 23:55:00+00:00,2026-05-01 00:00:00+00:00,2026-04-30 20:00:00+00:00,-1.0,-1.0,1.0,2026-04-30 20:55:00+00:00,1.0,180.0,True,0.0,False,CASH,20260501T000000Z_CASH,2026
2026-05-03 23:55:00+00:00,2026-05-04 00:00:00+00:00,2026-05-01 20:00:00+00:00,-1.0,-1.0,-1.0,,,,False,,False,CASH,20260504T000000Z_CASH,2026
2026-05-26 23:55:00+00:00,2026-05-27 00:00:00+00:00,2026-05-26 20:00:00+00:00,1.0,-1.0,1.0,2026-05-26 20:55:00+00:00,1.0,180.0,True,2.0,True,LONG,20260527T000000Z_LONG,2026
2026-05-27 23:55:00+00:00,2026-05-28 00:00:00+00:00,2026-05-27 20:00:00+00:00,-1.0,1.0,-1.0,2026-05-27 20:55:00+00:00,1.0,180.0,True,0.0,False,CASH,20260528T000000Z_CASH,2026
2026-05-28 23:55:00+00:00,2026-05-29 00:00:00+00:00,2026-05-28 20:00:00+00:00,1.0,1.0,1.0,2026-05-28 20:55:00+00:00,1.0,180.0,True,4.0,True,LONG,20260529T000000Z_LONG,2026
2026-06-01 23:55:00+00:00,2026-06-02 00:00:00+00:00,2026-06-01 20:00:00+00:00,1.0,0.0,1.0,2026-06-01 20:55:00+00:00,-1.0,180.0,False,1.0,False,CASH,20260602T000000Z_CASH,2026
2026-06-02 23:55:00+00:00,2026-06-03 00:00:00+00:00,2026-06-02 20:00:00+00:00,-1.0,1.0,-1.0,2026-06-02 20:55:00+00:00,1.0,180.0,True,0.0,False,CASH,20260603T000000Z_CASH,2026
2026-06-04 23:55:00+00:00,2026-06-05 00:00:00+00:00,2026-06-04 20:00:00+00:00,1.0,1.0,1.0,2026-06-04 20:55:00+00:00,-1.0,180.0,True,2.0,True,LONG,20260605T000000Z_LONG,2026
2026-06-11 23:55:00+00:00,2026-06-12 00:00:00+00:00,2026-06-11 20:00:00+00:00,-1.0,-1.0,-1.0,2026-06-11 20:40:00+00:00,-1.0,195.0,True,-4.0,True,SHORT,20260612T000000Z_SHORT,2026
2026-06-17 23:55:00+00:00,2026-06-18 00:00:00+00:00,2026-06-17 20:00:00+00:00,1.0,-1.0,1.0,2026-06-17 20:55:00+00:00,1.0,180.0,True,2.0,True,LONG,20260618T000000Z_LONG,2026
2026-06-21 23:55:00+00:00,2026-06-22 00:00:00+00:00,2026-06-19 16:00:00+00:00,0.0,1.0,-1.0,,,,False,,False,CASH,20260622T000000Z_CASH,2026
2026-06-25 23:55:00+00:00,2026-06-26 00:00:00+00:00,2026-06-25 20:00:00+00:00,-1.0,-1.0,-1.0,2026-06-25 20:55:00+00:00,-1.0,180.0,True,-4.0,True,SHORT,20260626T000000Z_SHORT,2026
2026-06-29 23:55:00+00:00,2026-06-30 00:00:00+00:00,2026-06-29 20:00:00+00:00,-1.0,1.0,-1.0,2026-06-29 20:55:00+00:00,-1.0,180.0,True,-2.0,True,SHORT,20260630T000000Z_SHORT,2026
