timestamp_broker,run_id,account,symbol,magic,action,direction,lots,bid,ask,spread_points,sl,tp,stop_points,retcode,retcode_description,order_ticket,deal_and_reason,setup_bar_open,decision_tick_broker
2022.07.01 15:00:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_IMMEDIATE_NEXT_BAR_RECLAIM_V1,1025742,EURUSD,26723004,ORDER_SEND_OK,LONG,0.01,1.03902,1.03909,7,1.03616,1.04143,293.00,10009,done at 1.03909,2,2|result_price=1.03909|reason=entered,2022.07.01 14:30:00,2022.07.01 15:00:00
2026.01.15 08:00:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_IMMEDIATE_NEXT_BAR_RECLAIM_V1,1025742,EURUSD,26723004,ORDER_SEND_OK,LONG,0.01,1.16284,1.16290,6,1.16221,1.16345,69.00,10009,done at 1.16290,1012,1012|result_price=1.16290|reason=entered,2026.01.15 07:30:00,2026.01.15 08:00:00
2026.01.16 16:30:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_IMMEDIATE_NEXT_BAR_RECLAIM_V1,1025742,EURUSD,26723004,ORDER_SEND_OK,LONG,0.01,1.15981,1.15987,6,1.15841,1.16104,146.00,10009,done at 1.15987,1014,1014|result_price=1.15987|reason=entered,2026.01.16 16:00:00,2026.01.16 16:30:00
2026.01.18 23:00:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_IMMEDIATE_NEXT_BAR_RECLAIM_V1,1025742,EURUSD,26723004,ORDER_SEND_OK,LONG,0.01,1.15820,1.15830,10,1.15724,1.15915,106.00,10009,done at 1.15830,1016,1016|result_price=1.15830|reason=entered,2026.01.18 22:30:00,2026.01.18 23:00:00
2026.01.19 01:30:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_IMMEDIATE_NEXT_BAR_RECLAIM_V1,1025742,EURUSD,26723004,GUARD_BLOCK,SHORT,0.00,1.16246,1.16252,6,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block,2026.01.19 01:00:00,2026.01.19 01:30:00
2026.01.20 04:00:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_IMMEDIATE_NEXT_BAR_RECLAIM_V1,1025742,EURUSD,26723004,GUARD_BLOCK,SHORT,0.00,1.16564,1.16570,6,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block,2026.01.20 03:30:00,2026.01.20 04:00:00
2026.01.20 05:00:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_IMMEDIATE_NEXT_BAR_RECLAIM_V1,1025742,EURUSD,26723004,GUARD_BLOCK,SHORT,0.00,1.16654,1.16660,6,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block,2026.01.20 04:30:00,2026.01.20 05:00:00
2026.01.20 08:00:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_IMMEDIATE_NEXT_BAR_RECLAIM_V1,1025742,EURUSD,26723004,GUARD_BLOCK,SHORT,0.00,1.16886,1.16892,6,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block,2026.01.20 07:30:00,2026.01.20 08:00:00
2026.01.20 09:00:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_IMMEDIATE_NEXT_BAR_RECLAIM_V1,1025742,EURUSD,26723004,GUARD_BLOCK,SHORT,0.00,1.17162,1.17168,6,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block,2026.01.20 08:30:00,2026.01.20 09:00:00
2026.01.20 10:00:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_IMMEDIATE_NEXT_BAR_RECLAIM_V1,1025742,EURUSD,26723004,GUARD_BLOCK,SHORT,0.00,1.17260,1.17266,6,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block,2026.01.20 09:30:00,2026.01.20 10:00:00
2026.01.21 14:30:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_IMMEDIATE_NEXT_BAR_RECLAIM_V1,1025742,EURUSD,26723004,GUARD_BLOCK,SHORT,0.00,1.17238,1.17244,6,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block,2026.01.21 14:00:00,2026.01.21 14:30:00
2026.01.22 13:00:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_IMMEDIATE_NEXT_BAR_RECLAIM_V1,1025742,EURUSD,26723004,GUARD_BLOCK,SHORT,0.00,1.17035,1.17041,6,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block,2026.01.22 12:30:00,2026.01.22 13:00:00
2026.01.22 14:00:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_IMMEDIATE_NEXT_BAR_RECLAIM_V1,1025742,EURUSD,26723004,GUARD_BLOCK,SHORT,0.00,1.17136,1.17142,6,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block,2026.01.22 13:30:00,2026.01.22 14:00:00
2026.01.22 15:30:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_IMMEDIATE_NEXT_BAR_RECLAIM_V1,1025742,EURUSD,26723004,GUARD_BLOCK,SHORT,0.00,1.17282,1.17288,6,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block,2026.01.22 15:00:00,2026.01.22 15:30:00
2026.01.22 16:30:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_IMMEDIATE_NEXT_BAR_RECLAIM_V1,1025742,EURUSD,26723004,GUARD_BLOCK,SHORT,0.00,1.17415,1.17421,6,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block,2026.01.22 16:00:00,2026.01.22 16:30:00
2026.01.23 16:30:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_IMMEDIATE_NEXT_BAR_RECLAIM_V1,1025742,EURUSD,26723004,GUARD_BLOCK,SHORT,0.00,1.17634,1.17640,6,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block,2026.01.23 16:00:00,2026.01.23 16:30:00
2026.01.23 17:30:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_IMMEDIATE_NEXT_BAR_RECLAIM_V1,1025742,EURUSD,26723004,GUARD_BLOCK,SHORT,0.00,1.17927,1.17933,6,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block,2026.01.23 17:00:00,2026.01.23 17:30:00
2026.01.23 20:30:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_IMMEDIATE_NEXT_BAR_RECLAIM_V1,1025742,EURUSD,26723004,GUARD_BLOCK,SHORT,0.00,1.18220,1.18226,6,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block,2026.01.23 20:00:00,2026.01.23 20:30:00
2026.01.25 23:30:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_IMMEDIATE_NEXT_BAR_RECLAIM_V1,1025742,EURUSD,26723004,GUARD_BLOCK,SHORT,0.00,1.18648,1.18654,6,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block,2026.01.25 23:00:00,2026.01.25 23:30:00
2026.01.26 16:30:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_IMMEDIATE_NEXT_BAR_RECLAIM_V1,1025742,EURUSD,26723004,GUARD_BLOCK,SHORT,0.00,1.18830,1.18837,7,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block,2026.01.26 16:00:00,2026.01.26 16:30:00
2026.01.27 09:00:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_IMMEDIATE_NEXT_BAR_RECLAIM_V1,1025742,EURUSD,26723004,ORDER_SEND_OK,LONG,0.01,1.18603,1.18610,7,1.18479,1.18715,131.00,10009,done at 1.18610,1018,1018|result_price=1.18610|reason=entered,2026.01.27 08:30:00,2026.01.27 09:00:00
2026.01.27 13:00:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_IMMEDIATE_NEXT_BAR_RECLAIM_V1,1025742,EURUSD,26723004,GUARD_BLOCK,SHORT,0.00,1.19278,1.19285,7,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block,2026.01.27 12:30:00,2026.01.27 13:00:00
2026.01.27 15:30:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_IMMEDIATE_NEXT_BAR_RECLAIM_V1,1025742,EURUSD,26723004,GUARD_BLOCK,SHORT,0.00,1.19646,1.19653,7,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block,2026.01.27 15:00:00,2026.01.27 15:30:00
2026.01.27 22:05:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_IMMEDIATE_NEXT_BAR_RECLAIM_V1,1025742,EURUSD,26723004,GUARD_BLOCK,SHORT,0.00,1.20357,1.20427,70,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block,2026.01.27 21:30:00,2026.01.27 22:05:00
2026.01.28 17:00:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_IMMEDIATE_NEXT_BAR_RECLAIM_V1,1025742,EURUSD,26723004,ORDER_SEND_OK,LONG,0.01,1.19404,1.19411,7,1.19108,1.19653,303.00,10009,done at 1.19411,1020,1020|result_price=1.19411|reason=entered,2026.01.28 16:30:00,2026.01.28 17:00:00
2026.01.28 20:00:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_IMMEDIATE_NEXT_BAR_RECLAIM_V1,1025742,EURUSD,26723004,ORDER_SEND_OK,LONG,0.01,1.19399,1.19406,7,1.18957,1.19765,449.00,10009,done at 1.19406,1022,1022|result_price=1.19406|reason=entered,2026.01.28 19:30:00,2026.01.28 20:00:00
2026.01.29 11:30:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_IMMEDIATE_NEXT_BAR_RECLAIM_V1,1025742,EURUSD,26723004,ORDER_SEND_OK,LONG,0.01,1.19480,1.19487,7,1.19304,1.19633,183.00,10009,done at 1.19487,1024,1024|result_price=1.19487|reason=entered,2026.01.29 11:00:00,2026.01.29 11:30:00
2026.01.29 16:00:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_IMMEDIATE_NEXT_BAR_RECLAIM_V1,1025742,EURUSD,26723004,ORDER_SEND_OK,LONG,0.01,1.19291,1.19298,7,1.19021,1.19520,277.00,10009,done at 1.19298,1026,1026|result_price=1.19298|reason=entered,2026.01.29 15:30:00,2026.01.29 16:00:00
2026.01.30 17:00:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_IMMEDIATE_NEXT_BAR_RECLAIM_V1,1025742,EURUSD,26723004,ORDER_SEND_OK,LONG,0.01,1.18857,1.18864,7,1.18623,1.19057,241.00,10009,done at 1.18864,1028,1028|result_price=1.18864|reason=entered,2026.01.30 16:30:00,2026.01.30 17:00:00
2026.01.30 19:00:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_IMMEDIATE_NEXT_BAR_RECLAIM_V1,1025742,EURUSD,26723004,ORDER_SEND_OK,LONG,0.01,1.18779,1.18786,7,1.18519,1.19000,267.00,10009,done at 1.18786,1030,1030|result_price=1.18786|reason=entered,2026.01.30 18:30:00,2026.01.30 19:00:00
2026.02.02 15:00:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_IMMEDIATE_NEXT_BAR_RECLAIM_V1,1025742,EURUSD,26723004,ORDER_SEND_OK,LONG,0.01,1.18193,1.18200,7,1.17992,1.18366,208.00,10009,done at 1.18200,1032,1032|result_price=1.18200|reason=entered,2026.02.02 14:30:00,2026.02.02 15:00:00
2026.02.02 16:30:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_IMMEDIATE_NEXT_BAR_RECLAIM_V1,1025742,EURUSD,26723004,ORDER_SEND_OK,LONG,0.01,1.18021,1.18028,7,1.17822,1.18193,206.00,10009,done at 1.18028,1034,1034|result_price=1.18028|reason=entered,2026.02.02 16:00:00,2026.02.02 16:30:00
2026.02.04 05:30:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_IMMEDIATE_NEXT_BAR_RECLAIM_V1,1025742,EURUSD,26723004,GUARD_BLOCK,SHORT,0.00,1.18336,1.18343,7,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block,2026.02.04 05:00:00,2026.02.04 05:30:00
2026.02.06 14:30:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_IMMEDIATE_NEXT_BAR_RECLAIM_V1,1025742,EURUSD,26723004,GUARD_BLOCK,SHORT,0.00,1.18123,1.18130,7,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block,2026.02.06 14:00:00,2026.02.06 14:30:00
2026.02.06 15:30:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_IMMEDIATE_NEXT_BAR_RECLAIM_V1,1025742,EURUSD,26723004,GUARD_BLOCK,SHORT,0.00,1.18075,1.18082,7,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block,2026.02.06 15:00:00,2026.02.06 15:30:00
2026.02.06 16:30:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_IMMEDIATE_NEXT_BAR_RECLAIM_V1,1025742,EURUSD,26723004,GUARD_BLOCK,SHORT,0.00,1.18134,1.18141,7,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block,2026.02.06 16:00:00,2026.02.06 16:30:00
2026.02.09 00:30:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_IMMEDIATE_NEXT_BAR_RECLAIM_V1,1025742,EURUSD,26723004,GUARD_BLOCK,SHORT,0.00,1.18303,1.18310,7,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block,2026.02.09 00:00:00,2026.02.09 00:30:00
2026.02.09 07:00:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_IMMEDIATE_NEXT_BAR_RECLAIM_V1,1025742,EURUSD,26723004,GUARD_BLOCK,SHORT,0.00,1.18516,1.18523,7,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block,2026.02.09 06:30:00,2026.02.09 07:00:00
2026.02.09 09:30:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_IMMEDIATE_NEXT_BAR_RECLAIM_V1,1025742,EURUSD,26723004,GUARD_BLOCK,SHORT,0.00,1.18679,1.18686,7,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block,2026.02.09 09:00:00,2026.02.09 09:30:00
2026.02.09 14:00:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_IMMEDIATE_NEXT_BAR_RECLAIM_V1,1025742,EURUSD,26723004,GUARD_BLOCK,SHORT,0.00,1.19035,1.19042,7,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block,2026.02.09 13:30:00,2026.02.09 14:00:00
2026.02.09 15:00:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_IMMEDIATE_NEXT_BAR_RECLAIM_V1,1025742,EURUSD,26723004,GUARD_BLOCK,SHORT,0.00,1.19183,1.19190,7,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block,2026.02.09 14:30:00,2026.02.09 15:00:00
2026.02.10 10:00:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_IMMEDIATE_NEXT_BAR_RECLAIM_V1,1025742,EURUSD,26723004,GUARD_BLOCK,SHORT,0.00,1.19143,1.19150,7,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block,2026.02.10 09:30:00,2026.02.10 10:00:00
2026.02.12 06:00:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_IMMEDIATE_NEXT_BAR_RECLAIM_V1,1025742,EURUSD,26723004,ORDER_SEND_OK,LONG,0.01,1.18644,1.18651,7,1.18548,1.18733,103.00,10009,done at 1.18651,1036,1036|result_price=1.18651|reason=entered,2026.02.12 05:30:00,2026.02.12 06:00:00
2026.02.12 07:00:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_IMMEDIATE_NEXT_BAR_RECLAIM_V1,1025742,EURUSD,26723004,ORDER_SEND_OK,LONG,0.01,1.18602,1.18609,7,1.18492,1.18703,117.00,10009,done at 1.18609,1038,1038|result_price=1.18609|reason=entered,2026.02.12 06:30:00,2026.02.12 07:00:00
2026.02.13 08:00:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_IMMEDIATE_NEXT_BAR_RECLAIM_V1,1025742,EURUSD,26723004,ORDER_SEND_OK,LONG,0.01,1.18583,1.18590,7,1.18469,1.18687,121.00,10009,done at 1.18590,1040,1040|result_price=1.18590|reason=entered,2026.02.13 07:30:00,2026.02.13 08:00:00
2026.02.16 14:00:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_IMMEDIATE_NEXT_BAR_RECLAIM_V1,1025742,EURUSD,26723004,ORDER_SEND_OK,LONG,0.01,1.18542,1.18549,7,1.18458,1.18622,91.00,10009,done at 1.18549,1042,1042|result_price=1.18549|reason=entered,2026.02.16 13:30:00,2026.02.16 14:00:00
2026.02.17 16:00:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_IMMEDIATE_NEXT_BAR_RECLAIM_V1,1025742,EURUSD,26723004,ORDER_SEND_OK,LONG,0.01,1.18104,1.18111,7,1.17985,1.18212,126.00,10009,done at 1.18111,1044,1044|result_price=1.18111|reason=entered,2026.02.17 15:30:00,2026.02.17 16:00:00
2026.02.18 09:30:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_IMMEDIATE_NEXT_BAR_RECLAIM_V1,1025742,EURUSD,26723004,ORDER_SEND_OK,LONG,0.01,1.18341,1.18348,7,1.18274,1.18407,74.00,10009,done at 1.18348,1046,1046|result_price=1.18348|reason=entered,2026.02.18 09:00:00,2026.02.18 09:30:00
2026.02.18 20:00:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_IMMEDIATE_NEXT_BAR_RECLAIM_V1,1025742,EURUSD,26723004,ORDER_SEND_OK,LONG,0.01,1.17870,1.17877,7,1.17728,1.17996,149.00,10009,done at 1.17877,1048,1048|result_price=1.17877|reason=entered,2026.02.18 19:30:00,2026.02.18 20:00:00
2026.02.19 12:00:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_IMMEDIATE_NEXT_BAR_RECLAIM_V1,1025742,EURUSD,26723004,ORDER_SEND_OK,LONG,0.01,1.17804,1.17811,7,1.17713,1.17889,98.00,10009,done at 1.17811,1050,1050|result_price=1.17811|reason=entered,2026.02.19 11:30:00,2026.02.19 12:00:00
2026.02.19 14:00:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_IMMEDIATE_NEXT_BAR_RECLAIM_V1,1025742,EURUSD,26723004,ORDER_SEND_OK,LONG,0.01,1.17653,1.17660,7,1.17513,1.17778,147.00,10009,done at 1.17660,1052,1052|result_price=1.17660|reason=entered,2026.02.19 13:30:00,2026.02.19 14:00:00
2026.02.19 15:00:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_IMMEDIATE_NEXT_BAR_RECLAIM_V1,1025742,EURUSD,26723004,ORDER_SEND_OK,LONG,0.01,1.17517,1.17524,7,1.17375,1.17643,149.00,10009,done at 1.17524,1054,1054|result_price=1.17524|reason=entered,2026.02.19 14:30:00,2026.02.19 15:00:00
2026.02.20 03:30:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_IMMEDIATE_NEXT_BAR_RECLAIM_V1,1025742,EURUSD,26723004,ORDER_SEND_OK,LONG,0.01,1.17551,1.17558,7,1.17478,1.17622,80.00,10009,done at 1.17558,1056,1056|result_price=1.17558|reason=entered,2026.02.20 03:00:00,2026.02.20 03:30:00
2026.02.20 16:00:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_IMMEDIATE_NEXT_BAR_RECLAIM_V1,1025742,EURUSD,26723004,GUARD_BLOCK,SHORT,0.00,1.17880,1.17887,7,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block,2026.02.20 15:30:00,2026.02.20 16:00:00
2026.02.23 00:00:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_IMMEDIATE_NEXT_BAR_RECLAIM_V1,1025742,EURUSD,26723004,GUARD_BLOCK,SHORT,0.00,1.18330,1.18337,7,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block,2026.02.22 23:30:00,2026.02.23 00:00:00
2026.02.23 01:00:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_IMMEDIATE_NEXT_BAR_RECLAIM_V1,1025742,EURUSD,26723004,GUARD_BLOCK,SHORT,0.00,1.18309,1.18316,7,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block,2026.02.23 00:30:00,2026.02.23 01:00:00
2026.02.23 13:00:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_IMMEDIATE_NEXT_BAR_RECLAIM_V1,1025742,EURUSD,26723004,ORDER_SEND_OK,LONG,0.01,1.17814,1.17821,7,1.17690,1.17926,131.00,10009,done at 1.17821,1058,1058|result_price=1.17821|reason=entered,2026.02.23 12:30:00,2026.02.23 13:00:00
2026.02.24 02:00:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_IMMEDIATE_NEXT_BAR_RECLAIM_V1,1025742,EURUSD,26723004,ORDER_SEND_OK,LONG,0.01,1.17815,1.17822,7,1.17712,1.17910,110.00,10009,done at 1.17822,1060,1060|result_price=1.17822|reason=entered,2026.02.24 01:30:00,2026.02.24 02:00:00
2026.02.25 03:30:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_IMMEDIATE_NEXT_BAR_RECLAIM_V1,1025742,EURUSD,26723004,GUARD_BLOCK,SHORT,0.00,1.17874,1.17881,7,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block,2026.02.25 03:00:00,2026.02.25 03:30:00
2026.02.25 05:30:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_IMMEDIATE_NEXT_BAR_RECLAIM_V1,1025742,EURUSD,26723004,GUARD_BLOCK,SHORT,0.00,1.17977,1.17984,7,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block,2026.02.25 05:00:00,2026.02.25 05:30:00
2026.02.25 07:00:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_IMMEDIATE_NEXT_BAR_RECLAIM_V1,1025742,EURUSD,26723004,GUARD_BLOCK,SHORT,0.00,1.18050,1.18057,7,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block,2026.02.25 06:30:00,2026.02.25 07:00:00
2026.02.25 12:00:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_IMMEDIATE_NEXT_BAR_RECLAIM_V1,1025742,EURUSD,26723004,ORDER_SEND_OK,LONG,0.01,1.17746,1.17753,7,1.17658,1.17829,95.00,10009,done at 1.17753,1062,1062|result_price=1.17753|reason=entered,2026.02.25 11:30:00,2026.02.25 12:00:00
2026.02.25 18:00:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_IMMEDIATE_NEXT_BAR_RECLAIM_V1,1025742,EURUSD,26723004,GUARD_BLOCK,SHORT,0.00,1.18073,1.18080,7,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block,2026.02.25 17:30:00,2026.02.25 18:00:00
2026.02.26 01:30:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_IMMEDIATE_NEXT_BAR_RECLAIM_V1,1025742,EURUSD,26723004,GUARD_BLOCK,SHORT,0.00,1.18226,1.18233,7,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block,2026.02.26 01:00:00,2026.02.26 01:30:00
2026.02.26 02:30:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_IMMEDIATE_NEXT_BAR_RECLAIM_V1,1025742,EURUSD,26723004,GUARD_BLOCK,SHORT,0.00,1.18198,1.18205,7,0.00000,0.00000,0.00,0,,0,0|result_price=0.00000|reason=direction_mode_block,2026.02.26 02:00:00,2026.02.26 02:30:00
2026.02.26 16:00:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_IMMEDIATE_NEXT_BAR_RECLAIM_V1,1025742,EURUSD,26723004,ORDER_SEND_OK,LONG,0.01,1.17986,1.17993,7,1.17807,1.18142,186.00,10009,done at 1.17993,1064,1064|result_price=1.17993|reason=entered,2026.02.26 15:30:00,2026.02.26 16:00:00
2026.03.02 09:00:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_IMMEDIATE_NEXT_BAR_RECLAIM_V1,1025742,EURUSD,26723004,ORDER_SEND_OK,LONG,0.01,1.17222,1.17229,7,1.16979,1.17429,250.00,10009,done at 1.17229,1066,1066|result_price=1.17229|reason=entered,2026.03.02 08:30:00,2026.03.02 09:00:00
2026.03.02 16:30:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_IMMEDIATE_NEXT_BAR_RECLAIM_V1,1025742,EURUSD,26723004,ORDER_SEND_OK,LONG,0.01,1.16816,1.16823,7,1.16590,1.17009,233.00,10009,done at 1.16823,1068,1068|result_price=1.16823|reason=entered,2026.03.02 16:00:00,2026.03.02 16:30:00
2026.03.03 10:30:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_IMMEDIATE_NEXT_BAR_RECLAIM_V1,1025742,EURUSD,26723004,ORDER_SEND_OK,LONG,0.01,1.16022,1.16029,7,1.15844,1.16177,185.00,10009,done at 1.16029,1070,1070|result_price=1.16029|reason=entered,2026.03.03 10:00:00,2026.03.03 10:30:00
2026.03.05 05:00:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_IMMEDIATE_NEXT_BAR_RECLAIM_V1,1025742,EURUSD,26723004,ORDER_SEND_OK,LONG,0.01,1.16080,1.16087,7,1.15971,1.16180,116.00,10009,done at 1.16087,1072,1072|result_price=1.16087|reason=entered,2026.03.05 04:30:00,2026.03.05 05:00:00
2026.03.05 06:30:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_IMMEDIATE_NEXT_BAR_RECLAIM_V1,1025742,EURUSD,26723004,ORDER_SEND_OK,LONG,0.01,1.15945,1.15952,7,1.15818,1.16059,134.00,10009,done at 1.15952,1074,1074|result_price=1.15952|reason=entered,2026.03.05 06:00:00,2026.03.05 06:30:00
2026.03.05 17:00:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_IMMEDIATE_NEXT_BAR_RECLAIM_V1,1025742,EURUSD,26723004,ORDER_SEND_OK,LONG,0.01,1.15837,1.15844,7,1.15586,1.16050,258.00,10009,done at 1.15844,1076,1076|result_price=1.15844|reason=entered,2026.03.05 16:30:00,2026.03.05 17:00:00
2026.03.06 12:30:00,EURUSD_M30_RSI_BB_CLOSE_FADE_LONG_V1R_IMMEDIATE_NEXT_BAR_RECLAIM_V1,1025742,EURUSD,26723004,ORDER_SEND_OK,LONG,0.01,1.15622,1.15629,7,1.15462,1.15763,167.00,10009,done at 1.15629,1078,1078|result_price=1.15629|reason=entered,2026.03.06 12:00:00,2026.03.06 12:30:00
