strategy_id,direction,signal_time,setup_key,regime,regime_episode_id,h1_structure_time,atr15,h1_box_high,h1_box_low,h1_box_mid,signal_accepted,rejection_reason,stop_atr,entry_time,entry_price,sizing_rejection_category,reward_r,risk_budget_usd,minimum_volume_stop_loss_usd,requested_volume,normalized_volume,required_margin_usd,risk_expressible
MR_FAILED_AUCTION_REVERSAL_V1,SHORT,2018-02-13 05:45:00+00:00,193:SHORT,BALANCED_RANGE,193,2018-02-13 05:00:00+00:00,1.0692920060604532,1326.21,1316.97,1321.5900000000001,True,,,2018-02-13 05:45:00+00:00,1325.43,,,,,,,,
MR_TREND_PULLBACK_CONTINUATION_V1,SHORT,2018-02-21 17:45:00+00:00,197:SHORT:2018-02-21 17:45:00+00:00,TREND_DOWN,197,2018-02-21 17:00:00+00:00,1.6068037471387813,1332.88,1325.14,1329.0100000000002,False,STOP_OUTSIDE_FROZEN_ATR_RANGE,2.710773099994382,,,,,,,,,,
MR_TREND_PULLBACK_CONTINUATION_V1,SHORT,2018-02-21 19:00:00+00:00,197:SHORT:2018-02-21 19:00:00+00:00,TREND_DOWN,197,2018-02-21 19:00:00+00:00,2.6613658997857836,1332.88,1325.14,1329.0100000000002,False,STOP_OUTSIDE_FROZEN_ATR_RANGE,3.827409297909188,,,,,,,,,,
MR_FAILED_AUCTION_REVERSAL_V1,SHORT,2018-03-05 07:45:00+00:00,201:SHORT,BALANCED_RANGE,201,2018-03-05 07:00:00+00:00,0.9783110843332341,1327.07,1316.21,1321.6399999999999,True,,,2018-03-05 07:45:00+00:00,1325.8300000000002,,,,,,,,
MR_FAILED_AUCTION_REVERSAL_V1,LONG,2018-03-09 13:15:00+00:00,205:LONG,BALANCED_RANGE,205,2018-03-09 13:00:00+00:00,1.6231477369977025,1322.63,1316.05,1319.3400000000001,True,,,2018-03-09 13:15:00+00:00,1316.78,,,,,,,,
MR_FAILED_AUCTION_REVERSAL_V1,SHORT,2018-03-14 05:00:00+00:00,207:SHORT,BALANCED_RANGE,207,2018-03-14 05:00:00+00:00,0.8204812953021319,1329.19,1313.73,1321.46,True,,,2018-03-14 05:00:00+00:00,1328.72,,,,,,,,
MR_FAILED_AUCTION_REVERSAL_V1,LONG,2018-03-15 15:30:00+00:00,209:LONG,BALANCED_RANGE,209,2018-03-15 15:00:00+00:00,1.3999570855235492,1327.88,1316.83,1322.355,True,,,2018-03-15 15:30:00+00:00,1317.3,,,,,,,,
MR_FAILED_AUCTION_REVERSAL_V1,SHORT,2018-04-04 12:15:00+00:00,214:SHORT,BALANCED_RANGE,214,2018-04-04 12:00:00+00:00,1.740910272173097,1345.0,1328.88,1336.94,True,,,2018-04-04 12:15:00+00:00,1344.15,,,,,,,,
MR_FAILED_AUCTION_REVERSAL_V1,LONG,2018-04-05 03:00:00+00:00,214:LONG,BALANCED_RANGE,214,2018-04-05 03:00:00+00:00,0.9299304995095287,1348.22,1330.34,1339.28,True,,,2018-04-05 03:00:00+00:00,1330.97,,,,,,,,
MR_FAILED_AUCTION_REVERSAL_V1,SHORT,2018-04-16 15:30:00+00:00,220:SHORT,BALANCED_RANGE,220,2018-04-16 15:00:00+00:00,1.5077176463325845,1348.92,1340.11,1344.5149999999999,True,,,2018-04-16 15:30:00+00:00,1348.23,,,,,,,,
MR_FAILED_AUCTION_REVERSAL_V1,LONG,2018-04-17 08:45:00+00:00,220:LONG,BALANCED_RANGE,220,2018-04-17 08:00:00+00:00,1.4115978760601315,1350.48,1342.32,1346.4,False,MINIMUM_EXPECTED_REWARD_FAILED,1.7718642327423082,,,,1.3553712229017232,,,,,,
MR_FAILED_AUCTION_REVERSAL_V1,LONG,2018-04-19 16:45:00+00:00,222:LONG,BALANCED_RANGE,222,2018-04-19 16:00:00+00:00,2.09840657866352,1354.65,1344.63,1349.64,True,,,2018-04-19 16:45:00+00:00,1345.4499999999998,,,,,,,,
MR_TREND_PULLBACK_CONTINUATION_V1,SHORT,2018-04-26 01:30:00+00:00,226:SHORT:2018-04-26 01:30:00+00:00,TREND_DOWN,226,2018-04-26 01:00:00+00:00,0.9089644895344908,1329.29,1318.76,1324.025,False,STOP_OUTSIDE_FROZEN_ATR_RANGE,2.0637730852545535,,,,,,,,,,
MR_TREND_PULLBACK_CONTINUATION_V1,SHORT,2018-04-26 05:30:00+00:00,226:SHORT:2018-04-26 05:30:00+00:00,TREND_DOWN,226,2018-04-26 05:00:00+00:00,0.6699495266687588,1325.71,1318.76,1322.2350000000001,True,,,2018-04-26 05:30:00+00:00,1323.42,,,,,,,,
MR_FAILED_AUCTION_REVERSAL_V1,SHORT,2018-05-07 02:00:00+00:00,230:SHORT,BALANCED_RANGE,230,2018-05-07 02:00:00+00:00,0.9972912353337465,1317.93,1307.93,1312.93,True,,,2018-05-07 02:00:00+00:00,1317.29,,,,,,,,
MR_COMPRESSION_BREAKOUT_V1,SHORT,2018-05-08 09:30:00+00:00,2018-05-08 09:00:00+00:00:SHORT,COMPRESSION,231,2018-05-08 09:00:00+00:00,1.2166544711792657,1316.98,1310.21,1313.595,True,,,2018-05-08 09:30:00+00:00,1309.675,,,,,,,,
MR_COMPRESSION_BREAKOUT_V1,SHORT,2018-05-08 13:45:00+00:00,2018-05-08 13:00:00+00:00:SHORT,COMPRESSION,231,2018-05-08 13:00:00+00:00,1.4341468562515514,1316.98,1308.42,1312.7,False,FAMILY_DIRECTION_COOLDOWN,,,,,,,,,,,
MR_FAILED_AUCTION_REVERSAL_V1,SHORT,2018-05-11 09:15:00+00:00,232:SHORT,BALANCED_RANGE,232,2018-05-11 09:00:00+00:00,0.9535273087449933,1322.82,1315.44,1319.13,True,,,2018-05-11 09:15:00+00:00,1322.5600000000002,,,,,,,,
MR_FAILED_AUCTION_REVERSAL_V1,LONG,2018-05-13 22:30:00+00:00,234:LONG,BALANCED_RANGE,234,2018-05-11 21:00:00+00:00,0.9105109838952657,1325.9,1318.21,1322.055,True,,,2018-05-13 22:30:00+00:00,1318.79,,,,,,,,
MR_FAILED_AUCTION_REVERSAL_V1,LONG,2018-05-15 06:30:00+00:00,236:LONG,BALANCED_RANGE,236,2018-05-15 06:00:00+00:00,0.80988584671355,1321.76,1311.17,1316.4650000000001,True,,,2018-05-15 06:30:00+00:00,1311.8,,,,,,,,
MR_TREND_PULLBACK_CONTINUATION_V1,SHORT,2018-05-18 06:45:00+00:00,238:SHORT:2018-05-18 06:45:00+00:00,TREND_DOWN,238,2018-05-18 06:00:00+00:00,0.7992381465461877,1291.74,1284.93,1288.335,True,,,2018-05-18 06:45:00+00:00,1289.18,,,,,,,,
MR_TREND_PULLBACK_CONTINUATION_V1,SHORT,2018-05-18 14:00:00+00:00,238:SHORT:2018-05-18 14:00:00+00:00,TREND_DOWN,238,2018-05-18 14:00:00+00:00,1.3027992696449333,1291.74,1286.07,1288.905,True,,,2018-05-18 14:00:00+00:00,1288.655,,,,,,,,
MR_FAILED_AUCTION_REVERSAL_V1,LONG,2018-05-29 13:30:00+00:00,243:LONG,BALANCED_RANGE,243,2018-05-29 13:00:00+00:00,2.1594854484264427,1306.57,1295.97,1301.27,True,,,2018-05-29 13:30:00+00:00,1296.4199999999998,,,,,,,,
MR_COMPRESSION_BREAKOUT_V1,LONG,2018-05-31 06:30:00+00:00,2018-05-31 06:00:00+00:00:LONG,COMPRESSION,246,2018-05-31 06:00:00+00:00,0.9007281509986461,1304.83,1296.47,1300.65,False,STOP_OUTSIDE_FROZEN_ATR_RANGE,2.942144988098588,,,,,,,,,,
MR_COMPRESSION_BREAKOUT_V1,SHORT,2018-05-31 13:00:00+00:00,2018-05-31 13:00:00+00:00:SHORT,COMPRESSION,246,2018-05-31 13:00:00+00:00,1.4669409075338211,1306.43,1300.31,1303.37,True,,,2018-05-31 13:00:00+00:00,1299.59,,,,,,,,
MR_COMPRESSION_BREAKOUT_V1,SHORT,2018-06-01 11:30:00+00:00,2018-06-01 11:00:00+00:00:SHORT,COMPRESSION,246,2018-06-01 11:00:00+00:00,1.0506766696994372,1306.21,1297.26,1301.7350000000001,False,STOP_OUTSIDE_FROZEN_ATR_RANGE,2.289065453083589,,,,,,,,,,
MR_COMPRESSION_BREAKOUT_V1,LONG,2018-06-07 12:30:00+00:00,2018-06-07 12:00:00+00:00:LONG,COMPRESSION,251,2018-06-07 12:00:00+00:00,1.0722852940091439,1301.76,1294.02,1297.8899999999999,False,STOP_OUTSIDE_FROZEN_ATR_RANGE,3.270797938753586,,,,,,,,,,
MR_COMPRESSION_BREAKOUT_V1,LONG,2018-06-13 15:15:00+00:00,2018-06-13 15:00:00+00:00:LONG,COMPRESSION,256,2018-06-13 15:00:00+00:00,0.8957192297040767,1297.7,1291.82,1294.76,True,,,2018-06-13 15:15:00+00:00,1298.01,,,,,,,,
MR_COMPRESSION_BREAKOUT_V1,LONG,2018-06-13 19:45:00+00:00,2018-06-13 19:00:00+00:00:LONG,COMPRESSION,256,2018-06-13 19:00:00+00:00,1.7462809596525306,1298.98,1291.82,1295.4,False,FAMILY_DIRECTION_COOLDOWN,,,,,,,,,,,
MR_COMPRESSION_BREAKOUT_V1,LONG,2018-06-14 06:30:00+00:00,2018-06-14 06:00:00+00:00:LONG,COMPRESSION,256,2018-06-14 06:00:00+00:00,0.7863918836153997,1301.2,1291.82,1296.51,True,,,2018-06-14 06:30:00+00:00,1301.6899999999998,,,,,,,,
MR_COMPRESSION_BREAKOUT_V1,LONG,2018-06-14 07:00:00+00:00,2018-06-14 07:00:00+00:00:LONG,COMPRESSION,256,2018-06-14 07:00:00+00:00,0.8541848384234962,1301.2,1292.6,1296.9,False,PORTFOLIO_POSITION_ALREADY_OPEN,,,,,,,,,,,
MR_COMPRESSION_BREAKOUT_V1,LONG,2018-06-14 08:00:00+00:00,2018-06-14 08:00:00+00:00:LONG,COMPRESSION,256,2018-06-14 08:00:00+00:00,0.8167228022233767,1302.75,1292.6,1297.675,False,PORTFOLIO_POSITION_ALREADY_OPEN,,,,,,,,,,,
MR_COMPRESSION_BREAKOUT_V1,LONG,2018-06-14 09:30:00+00:00,2018-06-14 09:00:00+00:00:LONG,COMPRESSION,256,2018-06-14 09:00:00+00:00,0.9297210667798144,1303.51,1292.6,1298.0549999999998,False,PORTFOLIO_POSITION_ALREADY_OPEN,,,,,,,,,,,
MR_FAILED_AUCTION_REVERSAL_V1,LONG,2018-06-15 17:15:00+00:00,257:LONG,BALANCED_RANGE,257,2018-06-15 17:00:00+00:00,2.2566940717939956,1303.78,1276.69,1290.2350000000001,True,,,2018-06-15 17:15:00+00:00,1277.495,,,,,,,,
MR_TREND_PULLBACK_CONTINUATION_V1,SHORT,2018-06-20 16:15:00+00:00,259:SHORT:2018-06-20 16:15:00+00:00,TREND_DOWN,259,2018-06-20 16:00:00+00:00,1.08011338620475,1276.97,1270.42,1273.6950000000002,True,,,2018-06-20 16:15:00+00:00,1273.46,,,,,,,,
MR_FAILED_AUCTION_REVERSAL_V1,LONG,2018-07-11 12:15:00+00:00,263:LONG,BALANCED_RANGE,263,2018-07-11 12:00:00+00:00,1.1177310424603237,1256.84,1249.05,1252.945,False,MINIMUM_EXPECTED_REWARD_FAILED,2.4485077360131453,,,,0.752711284981509,,,,,,
MR_FAILED_AUCTION_REVERSAL_V1,LONG,2018-07-26 08:45:00+00:00,267:LONG,BALANCED_RANGE,267,2018-07-26 08:00:00+00:00,1.0926064747389734,1235.18,1227.74,1231.46,True,,,2018-07-26 08:45:00+00:00,1228.605,,,,,,,,
MR_FAILED_AUCTION_REVERSAL_V1,LONG,2018-07-31 10:45:00+00:00,269:LONG,BALANCED_RANGE,269,2018-07-31 10:00:00+00:00,0.8438354976941972,1225.03,1218.03,1221.53,True,,,2018-07-31 10:45:00+00:00,1218.645,,,,,,,,
MR_FAILED_AUCTION_REVERSAL_V1,LONG,2018-08-01 15:45:00+00:00,271:LONG,BALANCED_RANGE,271,2018-08-01 15:00:00+00:00,1.0555489139074266,1226.0,1218.6,1222.3,True,,,2018-08-01 15:45:00+00:00,1219.1699999999998,,,,,,,,
MR_COMPRESSION_BREAKOUT_V1,SHORT,2018-08-01 19:45:00+00:00,2018-08-01 19:00:00+00:00:SHORT,COMPRESSION,272,2018-08-01 19:00:00+00:00,1.24449636426063,1224.76,1216.54,1220.65,True,,,2018-08-01 19:45:00+00:00,1215.93,,,,,,,,
MR_COMPRESSION_BREAKOUT_V1,SHORT,2018-08-02 17:15:00+00:00,2018-08-02 17:00:00+00:00:SHORT,COMPRESSION,272,2018-08-02 17:00:00+00:00,1.1190802634098207,1221.05,1213.02,1217.0349999999999,True,,,2018-08-02 17:15:00+00:00,1211.885,,,,,,,,
MR_COMPRESSION_BREAKOUT_V1,SHORT,2018-08-08 12:45:00+00:00,2018-08-08 12:00:00+00:00:SHORT,COMPRESSION,277,2018-08-08 12:00:00+00:00,1.1803046467788774,1215.82,1208.46,1212.1399999999999,False,STOP_OUTSIDE_FROZEN_ATR_RANGE,2.2477505887300775,,,,,,,,,,
MR_COMPRESSION_BREAKOUT_V1,SHORT,2018-08-10 05:15:00+00:00,2018-08-10 05:00:00+00:00:SHORT,COMPRESSION,281,2018-08-10 05:00:00+00:00,0.8267005768323499,1217.23,1210.72,1213.975,False,STOP_OUTSIDE_FROZEN_ATR_RANGE,2.452726070971048,,,,,,,,,,
MR_COMPRESSION_BREAKOUT_V1,SHORT,2018-08-10 07:15:00+00:00,2018-08-10 07:00:00+00:00:SHORT,COMPRESSION,281,2018-08-10 07:00:00+00:00,1.0943347415300093,1217.23,1207.73,1212.48,False,STOP_OUTSIDE_FROZEN_ATR_RANGE,1.8590595701171553,,,,,,,,,,
MR_COMPRESSION_BREAKOUT_V1,SHORT,2018-08-13 07:30:00+00:00,2018-08-13 07:00:00+00:00:SHORT,COMPRESSION,283,2018-08-13 07:00:00+00:00,1.095300741474568,1217.09,1207.11,1212.1,False,STOP_OUTSIDE_FROZEN_ATR_RANGE,2.432692659881073,,,,,,,,,,
MR_TREND_PULLBACK_CONTINUATION_V1,SHORT,2018-08-16 06:15:00+00:00,285:SHORT:2018-08-16 06:15:00+00:00,TREND_DOWN,285,2018-08-16 06:00:00+00:00,1.9167908413307557,1188.38,1160.07,1174.225,True,,,2018-08-16 06:15:00+00:00,1176.005,,,,,,,,
MR_FAILED_AUCTION_REVERSAL_V1,LONG,2018-08-24 00:30:00+00:00,287:LONG,BALANCED_RANGE,287,2018-08-24 00:00:00+00:00,0.8716372947362665,1192.96,1183.8,1188.38,True,,,2018-08-24 00:30:00+00:00,1184.52,,,,,,,,
MR_FAILED_AUCTION_REVERSAL_V1,SHORT,2018-08-24 12:00:00+00:00,287:SHORT,BALANCED_RANGE,287,2018-08-24 12:00:00+00:00,1.039670785026077,1192.34,1183.18,1187.76,True,,,2018-08-24 12:00:00+00:00,1191.8200000000002,,,,,,,,
MR_COMPRESSION_BREAKOUT_V1,SHORT,2018-09-04 06:15:00+00:00,2018-09-04 06:00:00+00:00:SHORT,COMPRESSION,291,2018-09-04 06:00:00+00:00,0.8940754261717188,1203.84,1198.7,1201.27,False,STOP_OUTSIDE_FROZEN_ATR_RANGE,2.247469826143194,,,,,,,,,,
MR_COMPRESSION_BREAKOUT_V1,SHORT,2018-09-04 11:15:00+00:00,2018-09-04 11:00:00+00:00:SHORT,COMPRESSION,291,2018-09-04 11:00:00+00:00,1.2420288473066023,1203.84,1193.57,1198.705,False,STOP_OUTSIDE_FROZEN_ATR_RANGE,2.0967330109748055,,,,,,,,,,
MR_COMPRESSION_BREAKOUT_V1,SHORT,2018-09-04 12:15:00+00:00,2018-09-04 12:00:00+00:00:SHORT,COMPRESSION,291,2018-09-04 12:00:00+00:00,1.265925809764773,1202.24,1193.57,1197.905,True,,,2018-09-04 12:15:00+00:00,1193.345,,,,,,,,
MR_FAILED_AUCTION_REVERSAL_V1,LONG,2018-09-10 12:30:00+00:00,293:LONG,BALANCED_RANGE,293,2018-09-10 12:00:00+00:00,1.127506727211524,1199.81,1191.6,1195.705,True,,,2018-09-10 12:30:00+00:00,1192.73,,,,,,,,
MR_FAILED_AUCTION_REVERSAL_V1,SHORT,2018-09-11 18:15:00+00:00,293:SHORT,BALANCED_RANGE,293,2018-09-11 18:00:00+00:00,1.3984303412044807,1197.12,1187.66,1192.3899999999999,True,,,2018-09-11 18:15:00+00:00,1196.8300000000002,,,,,,,,
MR_FAILED_AUCTION_REVERSAL_V1,SHORT,2018-09-19 06:15:00+00:00,295:SHORT,BALANCED_RANGE,295,2018-09-19 06:00:00+00:00,0.6955316676378033,1203.48,1196.87,1200.175,True,,,2018-09-19 06:15:00+00:00,1203.16,,,,,,,,
MR_FAILED_AUCTION_REVERSAL_V1,LONG,2018-09-26 14:00:00+00:00,297:LONG,BALANCED_RANGE,297,2018-09-26 14:00:00+00:00,1.224283324027551,1202.44,1194.14,1198.29,False,MINIMUM_EXPECTED_REWARD_FAILED,2.019490328651226,,,,0.7806090776045107,,,,,,
MR_FAILED_AUCTION_REVERSAL_V1,LONG,2018-10-08 15:45:00+00:00,301:LONG,BALANCED_RANGE,301,2018-10-08 15:00:00+00:00,1.7556552202718245,1204.04,1184.04,1194.04,True,,,2018-10-08 15:45:00+00:00,1185.6699999999998,,,,,,,,
MR_TREND_PULLBACK_CONTINUATION_V1,LONG,2018-10-16 16:15:00+00:00,304:LONG:2018-10-16 16:15:00+00:00,TREND_UP,304,2018-10-16 16:00:00+00:00,1.3987412427166845,1232.36,1224.89,1228.625,True,,,2018-10-16 16:15:00+00:00,1228.89,,,,,,,,
MR_FAILED_AUCTION_REVERSAL_V1,LONG,2018-11-08 04:15:00+00:00,316:LONG,BALANCED_RANGE,316,2018-11-08 04:00:00+00:00,0.7469626709221662,1236.43,1223.64,1230.035,True,,,2018-11-08 04:15:00+00:00,1223.89,,,,,,,,
MR_TREND_PULLBACK_CONTINUATION_V1,SHORT,2018-11-13 01:15:00+00:00,322:SHORT:2018-11-13 01:15:00+00:00,TREND_DOWN,322,2018-11-13 01:00:00+00:00,0.833896253714987,1210.54,1200.16,1205.35,True,,,2018-11-13 01:15:00+00:00,1203.815,,,,,,,,
MR_TREND_PULLBACK_CONTINUATION_V1,SHORT,2018-11-13 03:00:00+00:00,322:SHORT:2018-11-13 03:00:00+00:00,TREND_DOWN,322,2018-11-13 03:00:00+00:00,0.7411854015636342,1208.79,1200.16,1204.475,False,FAMILY_DIRECTION_COOLDOWN,,,,,,,,,,,
MR_TREND_PULLBACK_CONTINUATION_V1,SHORT,2018-11-13 04:45:00+00:00,322:SHORT:2018-11-13 04:45:00+00:00,TREND_DOWN,322,2018-11-13 04:00:00+00:00,0.6960886259901482,1208.01,1200.16,1204.085,False,FAMILY_DIRECTION_COOLDOWN,,,,,,,,,,,
MR_TREND_PULLBACK_CONTINUATION_V1,SHORT,2018-11-13 12:45:00+00:00,322:SHORT:2018-11-13 12:45:00+00:00,TREND_DOWN,322,2018-11-13 12:00:00+00:00,1.2892894111610658,1205.46,1196.21,1200.835,True,,,2018-11-13 12:45:00+00:00,1202.2,,,,,,,,
MR_TREND_PULLBACK_CONTINUATION_V1,SHORT,2018-11-13 14:00:00+00:00,322:SHORT:2018-11-13 14:00:00+00:00,TREND_DOWN,322,2018-11-13 14:00:00+00:00,1.4287160917664652,1205.11,1196.21,1200.6599999999999,False,PORTFOLIO_POSITION_ALREADY_OPEN,,,,,,,,,,,
MR_TREND_PULLBACK_CONTINUATION_V1,SHORT,2018-11-13 21:00:00+00:00,322:SHORT:2018-11-13 21:00:00+00:00,TREND_DOWN,322,2018-11-13 21:00:00+00:00,0.9399871568724327,1205.11,1196.21,1200.6599999999999,False,MISSING_M5_ENTRY_BAR,,,,,,,,,,,
MR_TREND_PULLBACK_CONTINUATION_V1,SHORT,2018-11-14 13:00:00+00:00,322:SHORT:2018-11-14 13:00:00+00:00,TREND_DOWN,322,2018-11-14 13:00:00+00:00,1.2363616542019835,1204.48,1197.64,1201.06,False,STOP_OUTSIDE_FROZEN_ATR_RANGE,3.141181346267973,,,,,,,,,,
MR_TREND_PULLBACK_CONTINUATION_V1,LONG,2018-11-19 09:00:00+00:00,324:LONG:2018-11-19 09:00:00+00:00,TREND_UP,324,2018-11-19 09:00:00+00:00,0.977234430361097,1225.23,1215.48,1220.355,False,STOP_OUTSIDE_FROZEN_ATR_RANGE,2.2438049406690452,,,,,,,,,,
MR_TREND_PULLBACK_CONTINUATION_V1,LONG,2018-11-19 12:00:00+00:00,324:LONG:2018-11-19 12:00:00+00:00,TREND_UP,324,2018-11-19 12:00:00+00:00,1.01767709544318,1223.64,1217.97,1220.805,True,,,2018-11-19 12:00:00+00:00,1220.57,,,,,,,,
MR_TREND_PULLBACK_CONTINUATION_V1,LONG,2018-11-20 09:30:00+00:00,324:LONG:2018-11-20 09:30:00+00:00,TREND_UP,324,2018-11-20 09:00:00+00:00,1.0706630938246353,1225.92,1219.06,1222.49,False,STOP_OUTSIDE_FROZEN_ATR_RANGE,2.0006912741622176,,,,,,,,,,
MR_TREND_PULLBACK_CONTINUATION_V1,LONG,2018-11-20 10:30:00+00:00,324:LONG:2018-11-20 10:30:00+00:00,TREND_UP,324,2018-11-20 10:00:00+00:00,1.084401775893503,1225.92,1219.24,1222.58,True,,,2018-11-20 10:30:00+00:00,1223.795,,,,,,,,
MR_TREND_PULLBACK_CONTINUATION_V1,LONG,2018-11-20 15:15:00+00:00,324:LONG:2018-11-20 15:15:00+00:00,TREND_UP,324,2018-11-20 15:00:00+00:00,1.457345171958422,1228.7,1221.07,1224.885,False,FAMILY_DIRECTION_COOLDOWN,,,,,,,,,,,
MR_COMPRESSION_BREAKOUT_V1,SHORT,2018-12-14 05:45:00+00:00,2018-12-14 05:00:00+00:00:SHORT,COMPRESSION,332,2018-12-14 05:00:00+00:00,0.559899804287987,1246.56,1240.05,1243.3049999999998,False,STOP_OUTSIDE_FROZEN_ATR_RANGE,1.9128243521908923,,,,,,,,,,
MR_COMPRESSION_BREAKOUT_V1,SHORT,2018-12-14 12:45:00+00:00,2018-12-14 12:00:00+00:00:SHORT,COMPRESSION,332,2018-12-14 12:00:00+00:00,0.9597133588970103,1243.89,1237.3,1240.595,False,STOP_OUTSIDE_FROZEN_ATR_RANGE,3.2624025776699095,,,,,,,,,,
MR_TREND_PULLBACK_CONTINUATION_V1,LONG,2019-01-03 10:45:00+00:00,340:LONG:2019-01-03 10:45:00+00:00,TREND_UP,340,2019-01-03 10:00:00+00:00,1.1382923294836056,1292.26,1278.64,1285.45,True,,,2019-01-03 10:45:00+00:00,1287.81,,,,,,,,
MR_TREND_PULLBACK_CONTINUATION_V1,LONG,2019-01-03 11:15:00+00:00,340:LONG:2019-01-03 11:15:00+00:00,TREND_UP,340,2019-01-03 11:00:00+00:00,1.1516398147078046,1292.26,1278.64,1285.45,False,PORTFOLIO_POSITION_ALREADY_OPEN,,,,,,,,,,,
MR_FAILED_AUCTION_REVERSAL_V1,LONG,2019-01-08 05:00:00+00:00,346:LONG,BALANCED_RANGE,346,2019-01-08 05:00:00+00:00,0.8499778783459201,1295.03,1282.44,1288.7350000000001,True,,,2019-01-08 05:00:00+00:00,1283.075,,,,,,,,
MR_FAILED_AUCTION_REVERSAL_V1,SHORT,2019-01-11 07:30:00+00:00,348:SHORT,BALANCED_RANGE,348,2019-01-11 07:00:00+00:00,1.0986461218584431,1294.59,1286.03,1290.31,False,MINIMUM_EXPECTED_REWARD_FAILED,2.402834324596116,,,,0.8371641446301674,,,,,,
MR_COMPRESSION_BREAKOUT_V1,LONG,2019-01-16 14:30:00+00:00,2019-01-16 14:00:00+00:00:LONG,COMPRESSION,352,2019-01-16 14:00:00+00:00,1.0282968935130312,1292.71,1286.71,1289.71,True,,,2019-01-16 14:30:00+00:00,1293.695,,,,,,,,
MR_COMPRESSION_BREAKOUT_V1,SHORT,2019-01-17 13:15:00+00:00,2019-01-17 13:00:00+00:00:SHORT,COMPRESSION,352,2019-01-17 13:00:00+00:00,1.0814250618219103,1295.33,1291.25,1293.29,False,STOP_OUTSIDE_FROZEN_ATR_RANGE,2.0372585988257015,,,,,,,,,,
MR_COMPRESSION_BREAKOUT_V1,SHORT,2019-01-18 07:45:00+00:00,2019-01-18 07:00:00+00:00:SHORT,COMPRESSION,352,2019-01-18 07:00:00+00:00,0.8070081053997696,1294.95,1288.67,1291.81,False,STOP_OUTSIDE_FROZEN_ATR_RANGE,1.9153473183200385,,,,,,,,,,
MR_COMPRESSION_BREAKOUT_V1,SHORT,2019-01-18 12:15:00+00:00,2019-01-18 12:00:00+00:00:SHORT,COMPRESSION,352,2019-01-18 12:00:00+00:00,1.1479461070581527,1293.22,1283.55,1288.385,False,STOP_OUTSIDE_FROZEN_ATR_RANGE,2.939854571530474,,,,,,,,,,
MR_COMPRESSION_BREAKOUT_V1,SHORT,2019-01-18 20:00:00+00:00,2019-01-18 20:00:00+00:00:SHORT,COMPRESSION,352,2019-01-18 20:00:00+00:00,0.8734830559536496,1292.37,1281.14,1286.755,True,,,2019-01-18 20:00:00+00:00,1280.51,,,,,,,,
MR_TREND_PULLBACK_CONTINUATION_V1,LONG,2019-01-31 16:00:00+00:00,356:LONG:2019-01-31 16:00:00+00:00,TREND_UP,356,2019-01-31 16:00:00+00:00,1.3629238882028485,1326.25,1310.02,1318.135,True,,,2019-01-31 16:00:00+00:00,1321.4299999999998,,,,,,,,
MR_TREND_PULLBACK_CONTINUATION_V1,LONG,2019-01-31 16:45:00+00:00,356:LONG:2019-01-31 16:45:00+00:00,TREND_UP,356,2019-01-31 16:00:00+00:00,1.3170786378941954,1326.25,1310.02,1318.135,False,FAMILY_DIRECTION_COOLDOWN,,,,,,,,,,,
MR_TREND_PULLBACK_CONTINUATION_V1,LONG,2019-01-31 22:45:00+00:00,356:LONG:2019-01-31 22:45:00+00:00,TREND_UP,356,2019-01-31 21:00:00+00:00,0.9165629852341609,1326.25,1317.36,1321.8049999999998,True,,,2019-01-31 22:45:00+00:00,1321.0,,,,,,,,
MR_TREND_PULLBACK_CONTINUATION_V1,LONG,2019-02-01 00:00:00+00:00,356:LONG:2019-02-01 00:00:00+00:00,TREND_UP,356,2019-02-01 00:00:00+00:00,0.8379864611407253,1326.25,1318.52,1322.385,False,PORTFOLIO_POSITION_ALREADY_OPEN,,,,,,,,,,,
MR_TREND_PULLBACK_CONTINUATION_V1,LONG,2019-02-01 13:15:00+00:00,356:LONG:2019-02-01 13:15:00+00:00,TREND_UP,356,2019-02-01 13:00:00+00:00,1.3190948685461208,1322.83,1316.6,1319.715,False,STOP_OUTSIDE_FROZEN_ATR_RANGE,3.2423062122653956,,,,,,,,,,
MR_FAILED_AUCTION_REVERSAL_V1,SHORT,2019-02-08 13:30:00+00:00,358:SHORT,BALANCED_RANGE,358,2019-02-08 13:00:00+00:00,0.9030430069930123,1313.37,1307.72,1310.545,True,,,2019-02-08 13:30:00+00:00,1312.695,,,,,,,,
MR_FAILED_AUCTION_REVERSAL_V1,LONG,2019-02-11 10:15:00+00:00,358:LONG,BALANCED_RANGE,358,2019-02-11 10:00:00+00:00,0.8286920068150592,1315.6,1306.72,1311.1599999999999,True,,,2019-02-11 10:15:00+00:00,1307.435,,,,,,,,
MR_COMPRESSION_BREAKOUT_V1,LONG,2019-02-12 12:15:00+00:00,2019-02-12 12:00:00+00:00:LONG,COMPRESSION,359,2019-02-12 12:00:00+00:00,0.9029122810123449,1313.81,1305.85,1309.83,False,STOP_OUTSIDE_FROZEN_ATR_RANGE,1.9938716816240152,,,,,,,,,,
MR_COMPRESSION_BREAKOUT_V1,SHORT,2019-02-13 18:45:00+00:00,2019-02-13 18:00:00+00:00:SHORT,COMPRESSION,359,2019-02-13 18:00:00+00:00,1.261786153997773,1318.11,1307.98,1313.045,True,,,2019-02-13 18:45:00+00:00,1307.155,,,,,,,,
