Open_Interest_All_futures,Dealer_Positions_Long_All_futures,Dealer_Positions_Short_All_futures,Asset_Mgr_Positions_Long_All_futures,Asset_Mgr_Positions_Short_All_futures,Lev_Money_Positions_Long_All_futures,Lev_Money_Positions_Short_All_futures,report_date_utc,Open_Interest_All_combined,Dealer_Positions_Long_All_combined,Dealer_Positions_Short_All_combined,Asset_Mgr_Positions_Long_All_combined,Asset_Mgr_Positions_Short_All_combined,Lev_Money_Positions_Long_All_combined,Lev_Money_Positions_Short_All_combined,dealer_options_equivalent_net,dealer_flow_change,vote_dealer,dealer_futures_flow_change,futures_vote_dealer,asset_options_equivalent_net,asset_flow_change,vote_asset,asset_futures_flow_change,futures_vote_asset,leveraged_options_equivalent_net,leveraged_flow_change,vote_leveraged,leveraged_futures_flow_change,futures_vote_leveraged,three_valid_nonzero_votes,vote_sum,side,futures_vote_sum,futures_side,availability_utc
741888,13376,398775,436889,118461,76583,63756,2024-09-10 00:00:00+00:00,847516,14501,410286,458149,118220,67423,67832,-10386.0,3155.0,-1.0,0.02951492870324446,-1.0,21501.0,574.0,1.0,-0.010052354964279864,-1.0,-13236.0,-3888.0,-1.0,-0.01763078734796568,-1.0,True,-1.0,SHORT,-3.0,SHORT,2024-09-18 00:00:00+00:00
678001,13005,382926,427973,121834,72490,66772,2024-09-17 00:00:00+00:00,788472,14265,403120,450051,121871,71201,69838,-18934.0,-8548.0,1.0,-0.02612131689491881,1.0,22041.0,540.0,1.0,0.02231874754987906,1.0,-4355.0,8881.0,1.0,-0.008856055876761115,-1.0,True,3.0,LONG,1.0,LONG,2024-09-25 00:00:00+00:00
679514,14057,372075,428761,125770,70914,66148,2024-09-24 00:00:00+00:00,791908,16108,392738,451014,125915,69359,69452,-18612.0,322.0,-1.0,0.018731771464625235,-1.0,22108.0,67.0,1.0,-0.005638099563472498,-1.0,-4859.0,-504.0,-1.0,-0.001419779520106826,-1.0,True,-1.0,SHORT,-3.0,SHORT,2024-10-02 00:00:00+00:00
674734,12963,355422,421463,127162,70416,70519,2024-10-01 00:00:00+00:00,789795,13688,374754,444785,127343,67052,74183,-18607.0,5.0,-1.0,0.019326940844214047,-1.0,23141.0,1033.0,1.0,-0.009720316741166524,-1.0,-7028.0,-2169.0,-1.0,-0.007166489108599114,-1.0,True,-1.0,SHORT,-3.0,SHORT,2024-10-09 00:00:00+00:00
669131,17427,346409,404607,137942,80224,62318,2024-10-08 00:00:00+00:00,757850,16752,350829,426830,137662,65361,66941,-5095.0,13512.0,-1.0,0.015891082560972714,-1.0,22503.0,-638.0,-1.0,-0.03764901137409454,-1.0,-19486.0,-12458.0,-1.0,0.026912734108338856,1.0,True,-3.0,SHORT,-1.0,SHORT,2024-10-16 00:00:00+00:00
658481,37773,311755,377266,154627,79699,66796,2024-10-15 00:00:00+00:00,752810,38293,315116,403226,153729,57050,69607,-2841.0,2254.0,-1.0,0.07557373396083156,-1.0,26858.0,4355.0,1.0,-0.06041437129120286,-1.0,-25460.0,-5974.0,-1.0,-0.00716498294335589,-1.0,True,-1.0,SHORT,-3.0,SHORT,2024-10-23 00:00:00+00:00
650759,38526,258811,367611,174491,74459,84615,2024-10-22 00:00:00+00:00,757721,40000,264635,392731,172819,54467,88875,-4350.0,-1509.0,1.0,0.07757713050198217,-1.0,26792.0,-66.0,-1.0,-0.04134881685530506,-1.0,-24252.0,1208.0,1.0,-0.03520149033671824,-1.0,True,1.0,LONG,-3.0,SHORT,2024-10-30 00:00:00+00:00
661675,56940,242985,365328,173279,75404,105616,2024-10-29 00:00:00+00:00,771366,58167,245101,388425,171256,53509,109364,-889.0,3461.0,-1.0,0.05733194943069675,-1.0,25120.0,-1672.0,-1.0,-0.0065144442427875204,-1.0,-25643.0,-1391.0,-1.0,-0.030053486418245123,-1.0,True,-3.0,SHORT,-3.0,SHORT,2024-11-06 00:00:00+00:00
645597,35168,255641,360538,143086,79747,103781,2024-11-05 00:00:00+00:00,753750,36002,257668,383545,140445,55912,105082,-1193.0,-304.0,1.0,-0.060329735076404045,1.0,25648.0,528.0,1.0,0.046576404168045316,1.0,-25136.0,507.0,1.0,0.008432319970607872,1.0,True,3.0,LONG,3.0,LONG,2024-11-13 00:00:00+00:00
637105,27921,254485,357161,140965,72706,101719,2024-11-12 00:00:00+00:00,746601,31182,258362,379375,141415,58477,108862,-616.0,577.0,-1.0,-0.01411233527944794,1.0,21764.0,-3884.0,-1.0,0.0025181123837528796,1.0,-21372.0,3764.0,1.0,-0.008311246067233699,-1.0,True,-1.0,SHORT,1.0,LONG,2024-11-20 00:00:00+00:00
658774,65675,237119,343463,160310,70766,110577,2024-11-19 00:00:00+00:00,777380,68843,242149,365850,159317,57516,119263,-1862.0,-1246.0,1.0,0.09536778655251582,-1.0,23380.0,1616.0,1.0,-0.061320248378662345,-1.0,-21936.0,-564.0,-1.0,-0.01489314946655916,-1.0,True,1.0,LONG,-3.0,SHORT,2024-11-27 00:00:00+00:00
665553,68838,232782,339036,170328,78630,108586,2024-11-26 00:00:00+00:00,807589,71916,239516,364959,168639,60133,116405,-3656.0,-1794.0,1.0,0.01391957493039983,-1.0,27612.0,4232.0,1.0,-0.024535543066659282,-1.0,-26316.0,-4380.0,-1.0,0.015422766053948135,1.0,True,1.0,LONG,-1.0,SHORT,2024-12-04 00:00:00+00:00
675059,83527,228067,330248,179927,78970,115172,2024-12-03 00:00:00+00:00,813760,86583,231849,356660,178505,58532,123374,-726.0,2930.0,-1.0,0.03221287194249098,-1.0,27834.0,222.0,1.0,-0.030807133396287073,-1.0,-28640.0,-2324.0,-1.0,-0.008618717268141084,-1.0,True,-1.0,SHORT,-3.0,SHORT,2024-12-11 00:00:00+00:00
727276,82138,224722,330710,168176,76775,120696,2024-12-10 00:00:00+00:00,839242,84648,226968,356396,167761,56285,125559,264.0,990.0,-1.0,0.018062500364204537,-1.0,26101.0,-1733.0,-1.0,0.000804930281739169,1.0,-25353.0,3287.0,1.0,-0.006763198123593744,-1.0,True,-1.0,SHORT,-1.0,SHORT,2024-12-18 00:00:00+00:00
584000,22018,169508,333070,170058,75931,114176,2024-12-17 00:00:00+00:00,696365,22252,171223,358177,169338,58211,119982,-1481.0,-1745.0,1.0,-0.05649925209754364,1.0,25827.0,-274.0,-1.0,0.05564689266090081,1.0,-23526.0,1827.0,1.0,-0.005096910458594721,-1.0,True,1.0,LONG,1.0,LONG,2024-12-25 00:00:00+00:00
597583,31021,164000,339295,176429,69968,116500,2024-12-24 00:00:00+00:00,718867,31704,163992,353172,175197,55455,117596,691.0,2172.0,-1.0,0.030023285898108404,-1.0,15109.0,-10718.0,-1.0,-0.006588916770866815,-1.0,-15609.0,7917.0,1.0,-0.012378993896967463,-1.0,True,-1.0,SHORT,-3.0,SHORT,2025-01-01 00:00:00+00:00
609159,29997,162916,336955,183094,80796,122636,2024-12-31 00:00:00+00:00,735274,31776,162202,350315,181526,62407,123319,2493.0,1802.0,-1.0,0.00432725298317474,-1.0,14928.0,-181.0,-1.0,-0.019961844387448746,-1.0,-19072.0,-3463.0,-1.0,0.009182148634308343,1.0,True,-3.0,SHORT,-1.0,SHORT,2025-01-08 00:00:00+00:00
603187,29921,158813,333660,182397,69495,111083,2025-01-07 00:00:00+00:00,686524,31142,156413,343382,181908,59897,115128,3621.0,1128.0,-1.0,0.0045158543492765935,-1.0,10211.0,-4717.0,-1.0,-0.0018063982936556422,-1.0,-13643.0,5429.0,1.0,-0.00026225030996493426,-1.0,True,-1.0,SHORT,-3.0,SHORT,2025-01-15 00:00:00+00:00
604225,33400,164026,332942,175066,68363,108162,2025-01-14 00:00:00+00:00,696457,34963,161726,342352,174315,57401,111935,3863.0,242.0,-1.0,-0.002502701798594076,1.0,10161.0,-50.0,-1.0,0.010513794777308738,1.0,-14735.0,-1092.0,-1.0,0.0030792620289189637,1.0,True,-3.0,SHORT,3.0,LONG,2025-01-22 00:00:00+00:00
609492,22173,166474,340273,179395,72504,107738,2025-01-21 00:00:00+00:00,710455,24081,165738,349302,178713,63493,111373,2644.0,-1219.0,1.0,-0.020568505407296045,1.0,9711.0,-450.0,-1.0,0.0026674715504626523,1.0,-12646.0,2089.0,1.0,0.008059049095681947,1.0,True,1.0,LONG,3.0,LONG,2025-01-29 00:00:00+00:00
618908,16363,183222,347583,173187,72532,106828,2025-01-28 00:00:00+00:00,728978,16109,181605,363085,172159,57410,109666,1363.0,-1281.0,1.0,-0.032846083380693336,1.0,16530.0,6819.0,1.0,0.017825923788017728,1.0,-17960.0,-5314.0,-1.0,0.002395069450304231,1.0,True,1.0,LONG,3.0,LONG,2025-02-05 00:00:00+00:00
616623,15873,177918,339196,175446,82094,104271,2025-02-04 00:00:00+00:00,749873,16094,166173,359026,174809,57532,111427,11966.0,10603.0,-1.0,0.006807982867010343,-1.0,20467.0,3937.0,1.0,-0.016220822637039944,-1.0,-31718.0,-13758.0,-1.0,0.01944847926517311,1.0,True,-1.0,SHORT,-1.0,SHORT,2025-02-12 00:00:00+00:00
622873,16384,178074,338182,177937,88642,109469,2025-02-11 00:00:00+00:00,741263,16597,170527,362977,176917,58233,114326,7760.0,-4206.0,1.0,0.0032068564172795244,-1.0,25815.0,5348.0,1.0,-0.008291812145223454,-1.0,-35266.0,-3548.0,-1.0,0.002528256657368118,1.0,True,1.0,LONG,-1.0,SHORT,2025-02-19 00:00:00+00:00
638024,19976,200260,346446,173913,89424,100651,2025-02-18 00:00:00+00:00,764845,20476,197490,371002,173008,59518,102756,3270.0,-4490.0,1.0,-0.022978745124573097,1.0,25461.0,-354.0,-1.0,0.013150194364975498,1.0,-32011.0,3255.0,1.0,0.01584047602835624,1.0,True,1.0,LONG,3.0,LONG,2025-02-26 00:00:00+00:00
658684,20386,230729,356354,165177,93762,99058,2025-02-25 00:00:00+00:00,790547,19768,227366,381335,164482,64006,101343,2745.0,-525.0,1.0,-0.03677208322138453,1.0,25676.0,215.0,1.0,0.019823116631601356,1.0,-32041.0,-30.0,-1.0,0.009556242501656377,1.0,True,1.0,LONG,3.0,LONG,2025-03-05 00:00:00+00:00
683819,22785,255957,366028,154304,94173,102395,2025-03-04 00:00:00+00:00,841234,22461,254975,393860,154045,70619,108866,658.0,-2087.0,1.0,-0.02164671196381568,1.0,28091.0,2415.0,1.0,0.01937909942465399,1.0,-30025.0,2016.0,1.0,-0.00398337528919525,-1.0,True,3.0,LONG,1.0,LONG,2025-03-12 00:00:00+00:00
729760,28370,291663,375109,135878,90093,96012,2025-03-11 00:00:00+00:00,885469,31341,297274,398442,135683,69753,99336,-2640.0,-3298.0,1.0,-0.019808991413448884,1.0,23528.0,-4563.0,-1.0,0.018201532264519982,1.0,-23664.0,6361.0,1.0,0.003912763762326127,1.0,True,1.0,LONG,3.0,LONG,2025-03-19 00:00:00+00:00
652620,16659,329538,380024,121536,87050,73191,2025-03-18 00:00:00+00:00,802042,21888,338017,398344,121106,68868,73080,-3250.0,-610.0,1.0,-0.11862591714629617,1.0,18750.0,-4778.0,-1.0,0.06825587420582452,1.0,-18071.0,5593.0,1.0,0.029346827053493542,1.0,True,1.0,LONG,3.0,LONG,2025-03-26 00:00:00+00:00
672875,22135,351464,389514,125991,89643,63267,2025-03-25 00:00:00+00:00,807610,22343,356207,409282,124942,71829,63634,-4535.0,-1285.0,1.0,-0.010015753884940859,1.0,20817.0,2067.0,1.0,-0.004439972832067263,-1.0,-18181.0,-110.0,-1.0,0.017963018405077157,1.0,True,1.0,LONG,1.0,LONG,2025-04-02 00:00:00+00:00
670827,24218,340593,384138,127920,91315,58425,2025-04-01 00:00:00+00:00,809899,24482,341909,402108,126553,70822,58925,-1052.0,3483.0,-1.0,0.017816271301465958,-1.0,19337.0,-1480.0,-1.0,-0.009693895224927973,-1.0,-20993.0,-2812.0,-1.0,0.009830074623473462,1.0,True,-3.0,SHORT,-1.0,SHORT,2025-04-09 00:00:00+00:00
697776,31861,371975,412595,129438,85855,52777,2025-04-08 00:00:00+00:00,833421,32214,374676,434357,128742,65296,52604,-2348.0,-1296.0,1.0,-0.015806404754333425,1.0,22458.0,3121.0,1.0,0.023855800588729104,1.0,-20386.0,607.0,1.0,-0.0016241364645063344,-1.0,True,3.0,LONG,1.0,LONG,2025-04-16 00:00:00+00:00
708122,29171,393749,419169,129399,80754,58948,2025-04-15 00:00:00+00:00,872209,33807,402671,438542,128375,66956,61317,-4286.0,-1938.0,1.0,-0.027426196395799185,1.0,20397.0,-2061.0,-1.0,0.003409865285100011,1.0,-16167.0,4219.0,1.0,-0.016610769151535688,-1.0,True,1.0,LONG,1.0,LONG,2025-04-23 00:00:00+00:00
719232,33861,403364,419532,123255,81269,66559,2025-04-22 00:00:00+00:00,894547,35457,413913,439441,122454,71856,69245,-8953.0,-4667.0,1.0,0.0011053530454370186,-1.0,20710.0,313.0,1.0,0.0027260833367087622,1.0,-12099.0,4068.0,1.0,-0.010341757276935957,-1.0,True,3.0,LONG,-1.0,SHORT,2025-04-30 00:00:00+00:00
730212,33550,410302,421978,120302,79893,62578,2025-04-29 00:00:00+00:00,902895,34834,419504,441739,119502,67585,65026,-7918.0,1035.0,-1.0,-0.0022021854608429425,1.0,20561.0,-149.0,-1.0,0.0011995847296066842,1.0,-14756.0,-2657.0,-1.0,0.0032599203543983747,1.0,True,-3.0,SHORT,3.0,LONG,2025-05-07 00:00:00+00:00
737013,33157,415185,427317,120387,73085,67340,2025-05-06 00:00:00+00:00,916543,34379,425728,446614,119738,61614,69082,-9321.0,-1403.0,1.0,-0.00239755914634443,1.0,19946.0,-615.0,-1.0,0.0033164545521107147,1.0,-13213.0,1543.0,1.0,-0.015917313936588382,-1.0,True,1.0,LONG,1.0,LONG,2025-05-14 00:00:00+00:00
750906,34250,423571,432043,120966,86340,66187,2025-05-13 00:00:00+00:00,898004,35629,427506,456848,120980,64533,69847,-2556.0,6765.0,-1.0,-0.00012200479191792901,1.0,24791.0,4845.0,1.0,-0.002182373688337569,-1.0,-25467.0,-12254.0,-1.0,0.019043268229207794,1.0,True,-1.0,SHORT,1.0,LONG,2025-05-21 00:00:00+00:00
759249,47230,421491,435558,125222,83874,76941,2025-05-20 00:00:00+00:00,916849,48547,432567,460838,125651,66207,79311,-9759.0,-7203.0,1.0,0.025532574295845156,-1.0,24851.0,60.0,1.0,-0.005528154009491637,-1.0,-20037.0,5430.0,1.0,-0.017706854387590627,-1.0,True,3.0,LONG,-3.0,SHORT,2025-05-28 00:00:00+00:00
760471,49826,424525,441156,127173,76556,77460,2025-05-27 00:00:00+00:00,925119,50905,437976,467201,127714,62050,78089,-12372.0,-2613.0,1.0,0.0002161391115926281,-1.0,25504.0,653.0,1.0,0.00413890708872372,1.0,-15135.0,4902.0,1.0,-0.010320128657937393,-1.0,True,3.0,LONG,-1.0,SHORT,2025-06-04 00:00:00+00:00
781284,48503,438220,444511,124440,74113,76024,2025-06-03 00:00:00+00:00,948636,49810,453257,469561,124681,61612,76967,-13730.0,-1358.0,1.0,-0.006096408041333712,1.0,24809.0,-695.0,-1.0,-0.0032065985567665267,-1.0,-13444.0,1691.0,1.0,-0.0012572365711226703,-1.0,True,1.0,LONG,-1.0,SHORT,2025-06-11 00:00:00+00:00
810517,32680,439359,441522,121178,84861,72885,2025-06-10 00:00:00+00:00,938693,40280,450290,466231,121318,65004,77539,-3331.0,10399.0,-1.0,-0.0029365335529752956,1.0,24569.0,-240.0,-1.0,-0.01443889801290471,-1.0,-24511.0,-11067.0,-1.0,0.017221727792042778,1.0,True,-3.0,SHORT,1.0,LONG,2025-06-18 00:00:00+00:00
755861,28746,453210,456662,123584,88119,72690,2025-06-17 00:00:00+00:00,893105,35129,469007,480995,123786,75117,77119,-9414.0,-6083.0,1.0,-0.059810982826267955,1.0,24131.0,-438.0,-1.0,0.04542623295452186,1.0,-17431.0,7080.0,1.0,0.005636729006769507,1.0,True,1.0,LONG,3.0,LONG,2025-06-25 00:00:00+00:00
762607,31477,458976,458163,120432,88638,67545,2025-06-24 00:00:00+00:00,911642,37818,480555,481779,121091,80563,69029,-15238.0,-5824.0,1.0,0.0009878060771603137,-1.0,22957.0,-1174.0,-1.0,0.0022033695419048094,1.0,-9559.0,7872.0,1.0,0.007246586233816129,1.0,True,1.0,LONG,1.0,LONG,2025-07-02 00:00:00+00:00
779031,34128,468358,461525,116188,91623,76402,2025-07-01 00:00:00+00:00,945276,41683,488548,483559,116816,82658,77626,-12635.0,2603.0,-1.0,0.003178174311747717,-1.0,21406.0,-1551.0,-1.0,0.00042669120929117454,1.0,-10189.0,-630.0,-1.0,-0.008120694243441494,-1.0,True,-3.0,SHORT,-1.0,SHORT,2025-07-09 00:00:00+00:00
805847,41200,496248,464484,114961,105233,76110,2025-07-08 00:00:00+00:00,933951,43787,499098,490021,115216,79415,77572,-263.0,12372.0,-1.0,-0.007285286528555646,1.0,25282.0,3876.0,1.0,-0.009556747892946527,-1.0,-27280.0,-17091.0,-1.0,0.016601239353895934,1.0,True,-1.0,SHORT,1.0,LONG,2025-07-16 00:00:00+00:00
820440,42464,515996,477607,116891,106430,67906,2025-07-15 00:00:00+00:00,945300,46258,522593,501788,117528,86738,71477,-2803.0,-2540.0,1.0,-0.012485474646617867,1.0,23544.0,-1738.0,-1.0,0.0059279461423053514,1.0,-23263.0,4017.0,1.0,0.01081567769033824,1.0,True,1.0,LONG,3.0,LONG,2025-07-23 00:00:00+00:00
843447,47272,522071,497068,122740,102310,73901,2025-07-22 00:00:00+00:00,980711,48515,529722,523267,123513,84517,77366,-6408.0,-3605.0,1.0,0.014241454647811458,-1.0,25426.0,1882.0,1.0,0.004145731188980928,1.0,-21258.0,2005.0,1.0,-0.013273270768093724,-1.0,True,3.0,LONG,-1.0,SHORT,2025-07-30 00:00:00+00:00
828577,47984,499338,481538,124153,110100,79238,2025-07-29 00:00:00+00:00,970000,52233,504869,507098,124227,84336,79612,-1282.0,5126.0,-1.0,0.018192970702274547,-1.0,25486.0,60.0,1.0,-0.012483552302925638,-1.0,-26138.0,-4880.0,-1.0,0.0035649694113095293,1.0,True,-1.0,SHORT,-1.0,SHORT,2025-08-06 00:00:00+00:00
818360,49171,488915,481035,133610,106098,71890,2025-08-05 00:00:00+00:00,959190,53303,493913,504394,132929,84176,74462,-866.0,416.0,-1.0,0.007386056876223734,-1.0,24040.0,-1446.0,-1.0,-0.006785723265619714,-1.0,-24494.0,1644.0,1.0,0.0045536835943654,1.0,True,-1.0,SHORT,-1.0,SHORT,2025-08-13 00:00:00+00:00
824972,50625,504801,499181,131743,100864,65926,2025-08-12 00:00:00+00:00,942355,53689,512477,523990,132174,84264,69849,-4612.0,-3746.0,1.0,-0.013187181997614261,1.0,24378.0,338.0,1.0,0.02085640976771269,1.0,-20523.0,3971.0,1.0,0.000549853740581828,1.0,True,3.0,LONG,3.0,LONG,2025-08-20 00:00:00+00:00
825219,51466,501044,501183,129953,104037,70811,2025-08-19 00:00:00+00:00,944984,55481,509281,527394,129497,85362,75651,-4222.0,390.0,-1.0,0.005736637373800368,-1.0,26667.0,2289.0,1.0,0.004461830806054279,1.0,-23515.0,-2992.0,-1.0,-0.0020872769294942375,-1.0,True,-1.0,SHORT,-1.0,SHORT,2025-08-27 00:00:00+00:00
842215,47052,507819,506393,129579,109029,74822,2025-08-26 00:00:00+00:00,966629,51199,514369,531939,128880,82552,73964,-2403.0,1819.0,-1.0,-0.0022911088084879294,1.0,26245.0,-422.0,-1.0,-0.0024480190621677944,-1.0,-25619.0,-2104.0,-1.0,0.00035226845921851324,1.0,True,-3.0,SHORT,1.0,LONG,2025-09-03 00:00:00+00:00
845820,46785,506665,506627,126827,107011,77338,2025-09-02 00:00:00+00:00,973606,50655,510169,531312,126197,82081,80264,366.0,2769.0,-1.0,0.0033804565028356937,-1.0,25315.0,-930.0,-1.0,0.0016233867712026062,1.0,-27856.0,-2237.0,-1.0,-0.005533587464050541,-1.0,True,-3.0,SHORT,-1.0,SHORT,2025-09-10 00:00:00+00:00
878104,47377,513816,506920,123669,103962,71350,2025-09-09 00:00:00+00:00,983530,51087,520866,532206,123442,83681,74844,-3340.0,-3706.0,1.0,0.012520274822361843,-1.0,25513.0,198.0,1.0,-0.012578851353934828,-1.0,-23775.0,4081.0,1.0,0.002057176481130428,1.0,True,3.0,LONG,-1.0,SHORT,2025-09-17 00:00:00+00:00
855448,72918,538082,511998,122299,108039,81802,2025-09-16 00:00:00+00:00,973001,75334,547785,536153,122961,94548,86353,-7287.0,-3947.0,1.0,-0.012577752468743153,1.0,23493.0,-2020.0,-1.0,0.01909674923546467,1.0,-18042.0,5733.0,1.0,-0.006468629713162047,-1.0,True,1.0,LONG,1.0,LONG,2025-09-24 00:00:00+00:00
859215,71331,540385,516898,122280,106658,86855,2025-09-23 00:00:00+00:00,972330,74707,550815,542551,122767,89276,90011,-7054.0,233.0,-1.0,-0.0021433883718283697,1.0,25166.0,1673.0,1.0,0.0037277568843084308,1.0,-20538.0,-2496.0,-1.0,-0.007622697106948878,-1.0,True,-1.0,SHORT,1.0,LONG,2025-10-01 00:00:00+00:00
866951,40444,544642,536849,146452,120823,64716,2025-12-23 00:00:00+00:00,969479,39830,543070,562336,146983,103643,74545,958.0,8012.0,-1.0,-0.03566619196017573,1.0,24956.0,-210.0,-1.0,-0.008967023147928299,-1.0,-27009.0,-6471.0,-1.0,0.041669831811196024,1.0,True,-3.0,SHORT,1.0,LONG,2025-12-31 00:00:00+00:00
869169,40071,547387,537338,145894,121459,68797,2025-12-30 00:00:00+00:00,969172,40406,545566,562832,146349,103402,78897,2156.0,1198.0,-1.0,-0.002103232124932908,1.0,25039.0,83.0,1.0,5.546868881478595e-05,1.0,-28157.0,-1148.0,-1.0,-0.004128706462614859,-1.0,True,-1.0,SHORT,1.0,LONG,2026-01-07 00:00:00+00:00
881815,45159,556172,543666,144979,119570,68970,2026-01-06 00:00:00+00:00,980438,46096,555172,569722,145298,101497,79218,1937.0,-219.0,1.0,0.004177984162583304,-1.0,25737.0,698.0,1.0,0.0017551005336693404,1.0,-28321.0,-164.0,-1.0,-0.003207256989466438,-1.0,True,1.0,LONG,-1.0,SHORT,2026-01-14 00:00:00+00:00
883672,52405,536979,555117,151001,103621,78229,2026-01-13 00:00:00+00:00,979292,53467,531660,574064,151588,87921,88244,6381.0,4444.0,-1.0,0.031137270438414633,-1.0,18360.0,-7377.0,-1.0,0.005193568960722927,1.0,-25715.0,2606.0,1.0,-0.028647006722735156,-1.0,True,-1.0,SHORT,-1.0,SHORT,2026-01-21 00:00:00+00:00
880948,61094,512366,543954,152750,100073,89837,2026-01-20 00:00:00+00:00,987024,58374,501516,558775,153179,86199,99508,8130.0,1749.0,-1.0,0.03610684875226022,-1.0,14392.0,-3968.0,-1.0,-0.013242864913806884,-1.0,-23545.0,2170.0,1.0,-0.017115342597712677,-1.0,True,-1.0,SHORT,-3.0,SHORT,2026-01-28 00:00:00+00:00
919284,57593,548117,550558,147028,115423,89062,2026-01-27 00:00:00+00:00,1065958,55883,541560,567086,147153,91290,89939,4847.0,-3283.0,1.0,-0.021336285694598556,1.0,16403.0,2011.0,1.0,-0.005110422225517164,-1.0,-25010.0,-1465.0,-1.0,0.0170562769240825,1.0,True,1.0,LONG,1.0,LONG,2026-02-04 00:00:00+00:00
910464,56077,570104,539447,135008,123767,81712,2026-02-03 00:00:00+00:00,1045128,56546,565371,559302,136011,100083,85548,5202.0,355.0,-1.0,-0.030983427116391127,1.0,18852.0,2449.0,1.0,0.005250770716192732,1.0,-27520.0,-2510.0,-1.0,0.017515155566301576,1.0,True,-1.0,SHORT,3.0,LONG,2026-02-11 00:00:00+00:00
926273,55900,586035,546599,136061,132693,82489,2026-02-10 00:00:00+00:00,1051803,55185,579784,570952,136618,104522,87214,5536.0,334.0,-1.0,-0.007754304392594835,1.0,23796.0,4944.0,1.0,-0.0009970569273262675,-1.0,-32896.0,-5376.0,-1.0,0.008009270154526814,1.0,True,-1.0,SHORT,1.0,LONG,2026-02-18 00:00:00+00:00
916813,54606,579530,549252,135539,126502,82953,2026-02-17 00:00:00+00:00,1041235,54942,572326,572864,135917,99239,89244,7540.0,2004.0,-1.0,-0.00022169601555566132,1.0,23234.0,-562.0,-1.0,0.008036331295884158,1.0,-33554.0,-658.0,-1.0,-0.0066995864644981,-1.0,True,-3.0,SHORT,1.0,LONG,2026-02-25 00:00:00+00:00
911287,55362,555121,533702,138401,120964,84167,2026-02-24 00:00:00+00:00,1052660,56616,546289,559296,138907,92535,92939,10086.0,2546.0,-1.0,0.024142857655661043,-1.0,25088.0,1854.0,1.0,-0.017468026720927232,-1.0,-37201.0,-3647.0,-1.0,-0.007121261133450761,-1.0,True,-1.0,SHORT,-3.0,SHORT,2026-03-04 00:00:00+00:00
913289,56431,511111,519444,149172,128443,98811,2026-03-03 00:00:00+00:00,1084135,66974,500900,546948,146242,93228,115220,20754.0,10668.0,-1.0,0.05056112252707157,-1.0,30434.0,5346.0,1.0,-0.02835623114503677,-1.0,-51624.0,-14423.0,-1.0,-0.007933785549215526,-1.0,True,-1.0,SHORT,-3.0,SHORT,2026-03-11 00:00:00+00:00
969374,62742,481320,509748,143449,105592,100361,2026-03-10 00:00:00+00:00,1118597,69177,470670,536610,143264,74946,113696,17085.0,-3669.0,1.0,0.0660466035004883,-1.0,27047.0,-3387.0,-1.0,-0.027555280112179004,-1.0,-43981.0,7643.0,1.0,-0.027049104479600482,-1.0,True,1.0,LONG,-3.0,SHORT,2026-03-18 00:00:00+00:00
755789,29602,360018,452180,157642,106918,113870,2026-03-17 00:00:00+00:00,909276,37673,346195,473863,156787,77593,127137,21894.0,4809.0,-1.0,-0.005377838608355501,1.0,22538.0,-4509.0,-1.0,0.011837598528935955,1.0,-42592.0,1389.0,1.0,-0.01459460049963988,-1.0,True,-1.0,SHORT,1.0,LONG,2026-03-25 00:00:00+00:00
764691,39995,357133,446373,158433,97985,111523,2026-03-24 00:00:00+00:00,917423,47835,340795,466024,157723,69634,125673,24178.0,2284.0,-1.0,0.02245322398616395,-1.0,20361.0,-2177.0,-1.0,-0.013165045964214694,-1.0,-42501.0,91.0,1.0,-0.008505548550557861,-1.0,True,-1.0,SHORT,-3.0,SHORT,2026-04-01 00:00:00+00:00
774237,48543,357954,431246,166829,106291,102344,2026-03-31 00:00:00+00:00,929014,58403,340943,448285,165822,77346,116044,26871.0,2693.0,-1.0,0.015093548729406492,-1.0,18046.0,-2315.0,-1.0,-0.035024793986886904,-1.0,-42645.0,-144.0,-1.0,0.02280180521878767,1.0,True,-3.0,SHORT,-1.0,SHORT,2026-04-08 00:00:00+00:00
775043,52663,356091,433195,175145,104662,103780,2026-04-07 00:00:00+00:00,899902,58466,343350,449498,175665,79171,110948,18544.0,-8327.0,1.0,0.00813516741281678,-1.0,15783.0,-2263.0,-1.0,-0.008570188599238637,-1.0,-32659.0,9986.0,1.0,-0.003959920837041601,-1.0,True,1.0,LONG,-3.0,SHORT,2026-04-15 00:00:00+00:00
788828,47901,385359,434892,164450,117694,92312,2026-04-14 00:00:00+00:00,922032,48771,380810,455003,165567,99092,99164,5419.0,-13125.0,1.0,-0.03629840248515992,1.0,18994.0,3211.0,1.0,0.009890995669596447,1.0,-25454.0,7205.0,1.0,0.031038848330738777,1.0,True,3.0,LONG,3.0,LONG,2026-04-22 00:00:00+00:00
790622,46504,401195,438536,152145,113259,92942,2026-04-21 00:00:00+00:00,931191,50520,400143,462319,153288,93227,101579,5068.0,-351.0,1.0,-0.02082604930665033,1.0,22640.0,3646.0,1.0,0.01939478608723544,1.0,-28669.0,-3215.0,-1.0,-0.0064793608935405644,-1.0,True,1.0,LONG,1.0,LONG,2026-04-29 00:00:00+00:00
