attempt_no,variant_id,paired_source_attempt_no,regime_owner,mechanic,geometry_id,raw_signal_count,minimum_era_raw_signal_count,parameters_json
30576,23b4a6d8c5a1df17,29576,CHOP,CHOP_MATURE_EDGE_BOUNCE_REVERSE,C_SCALP,294,52,"{""age_min"":16,""confirmation"":""WICK"",""edge_fraction"":0.2,""geometry_id"":""C_SCALP"",""hour_window"":""LONDON_NY"",""wick_min"":0.4,""width_atr_max"":4.0,""width_atr_min"":3.0}"
30577,04e5435e39fefa01,29577,CHOP,CHOP_MATURE_EDGE_BOUNCE_REVERSE,C_BALANCED,659,129,"{""age_min"":32,""confirmation"":""WICK"",""edge_fraction"":0.1,""geometry_id"":""C_BALANCED"",""hour_window"":""NEW_YORK"",""wick_min"":0.4,""width_atr_max"":8.0,""width_atr_min"":3.0}"
30578,771b7576470392a6,29578,CHOP,CHOP_MATURE_EDGE_BOUNCE_REVERSE,C_SCALP,158,29,"{""age_min"":64,""confirmation"":""WICK"",""edge_fraction"":0.1,""geometry_id"":""C_SCALP"",""hour_window"":""NEW_YORK"",""wick_min"":0.4,""width_atr_max"":6.0,""width_atr_min"":1.0}"
30579,e6e1baea80ca0156,29579,CHOP,CHOP_MATURE_EDGE_BOUNCE_REVERSE,C_BALANCED,4662,1021,"{""age_min"":8,""confirmation"":""CANDLE"",""edge_fraction"":0.2,""geometry_id"":""C_BALANCED"",""hour_window"":""ALL_LIQUID"",""wick_min"":0.25,""width_atr_max"":8.0,""width_atr_min"":1.0}"
30580,94d9b9a5617a1878,29580,CHOP,CHOP_MATURE_EDGE_BOUNCE_REVERSE,C_EXTENDED,371,62,"{""age_min"":64,""confirmation"":""WICK"",""edge_fraction"":0.3,""geometry_id"":""C_EXTENDED"",""hour_window"":""LONDON_NY"",""wick_min"":0.4,""width_atr_max"":6.0,""width_atr_min"":3.0}"
30581,c351fa637125bfd4,29581,CHOP,CHOP_MATURE_EDGE_BOUNCE_REVERSE,C_EXTENDED,1816,339,"{""age_min"":32,""confirmation"":""EITHER"",""edge_fraction"":0.2,""geometry_id"":""C_EXTENDED"",""hour_window"":""ALL_LIQUID"",""wick_min"":0.25,""width_atr_max"":6.0,""width_atr_min"":3.0}"
30582,686b8cb33a662e26,29582,CHOP,CHOP_MATURE_EDGE_BOUNCE_REVERSE,C_EXTENDED,647,114,"{""age_min"":16,""confirmation"":""CANDLE"",""edge_fraction"":0.05,""geometry_id"":""C_EXTENDED"",""hour_window"":""ALL_LIQUID"",""wick_min"":0.4,""width_atr_max"":6.0,""width_atr_min"":3.0}"
30583,f9777fdcb7dd37f8,29583,CHOP,CHOP_MATURE_EDGE_BOUNCE_REVERSE,C_EXTENDED,606,94,"{""age_min"":16,""confirmation"":""EITHER"",""edge_fraction"":0.1,""geometry_id"":""C_EXTENDED"",""hour_window"":""LONDON_NY"",""wick_min"":0.1,""width_atr_max"":4.0,""width_atr_min"":1.0}"
30584,6a6ef765d5b15284,29584,CHOP,CHOP_MATURE_EDGE_BOUNCE_REVERSE,C_BALANCED,1796,336,"{""age_min"":64,""confirmation"":""EITHER"",""edge_fraction"":0.2,""geometry_id"":""C_BALANCED"",""hour_window"":""NEW_YORK"",""wick_min"":0.1,""width_atr_max"":8.0,""width_atr_min"":1.0}"
30585,d547622ab404a086,29585,CHOP,CHOP_MATURE_EDGE_BOUNCE_REVERSE,C_BALANCED,881,163,"{""age_min"":8,""confirmation"":""EITHER"",""edge_fraction"":0.1,""geometry_id"":""C_BALANCED"",""hour_window"":""LONDON"",""wick_min"":0.1,""width_atr_max"":4.0,""width_atr_min"":1.0}"
30586,4e71aea5b75642bb,29586,CHOP,CHOP_MATURE_EDGE_BOUNCE_REVERSE,C_BALANCED,2505,533,"{""age_min"":16,""confirmation"":""WICK"",""edge_fraction"":0.1,""geometry_id"":""C_BALANCED"",""hour_window"":""NEW_YORK"",""wick_min"":0.1,""width_atr_max"":8.0,""width_atr_min"":1.0}"
30587,b09af9d2fd73c99d,29587,CHOP,CHOP_MATURE_EDGE_BOUNCE_REVERSE,C_SCALP,257,37,"{""age_min"":32,""confirmation"":""EITHER"",""edge_fraction"":0.05,""geometry_id"":""C_SCALP"",""hour_window"":""LONDON"",""wick_min"":0.4,""width_atr_max"":6.0,""width_atr_min"":3.0}"
30588,f9de22e1426935d6,29588,CHOP,CHOP_MATURE_EDGE_BOUNCE_REVERSE,C_BALANCED,1722,301,"{""age_min"":32,""confirmation"":""WICK"",""edge_fraction"":0.2,""geometry_id"":""C_BALANCED"",""hour_window"":""LONDON"",""wick_min"":0.1,""width_atr_max"":8.0,""width_atr_min"":3.0}"
30589,446cac35dca4d6e1,29589,CHOP,CHOP_MATURE_EDGE_BOUNCE_REVERSE,C_BALANCED,1025,209,"{""age_min"":8,""confirmation"":""CANDLE"",""edge_fraction"":0.3,""geometry_id"":""C_BALANCED"",""hour_window"":""NEW_YORK"",""wick_min"":0.4,""width_atr_max"":4.0,""width_atr_min"":1.0}"
30590,c4b89d6e6272db53,29590,CHOP,CHOP_MATURE_EDGE_BOUNCE_REVERSE,C_BALANCED,367,71,"{""age_min"":8,""confirmation"":""CANDLE"",""edge_fraction"":0.1,""geometry_id"":""C_BALANCED"",""hour_window"":""LONDON_NY"",""wick_min"":0.25,""width_atr_max"":4.0,""width_atr_min"":3.0}"
30591,7b9d41f08f2c65d0,29591,CHOP,CHOP_MATURE_EDGE_BOUNCE_REVERSE,C_BALANCED,305,46,"{""age_min"":64,""confirmation"":""WICK"",""edge_fraction"":0.2,""geometry_id"":""C_BALANCED"",""hour_window"":""ALL_LIQUID"",""wick_min"":0.4,""width_atr_max"":6.0,""width_atr_min"":1.0}"
30592,a9d8f765df43b600,29592,CHOP,CHOP_MATURE_EDGE_BOUNCE_REVERSE,C_BALANCED,1199,224,"{""age_min"":32,""confirmation"":""EITHER"",""edge_fraction"":0.05,""geometry_id"":""C_BALANCED"",""hour_window"":""NEW_YORK"",""wick_min"":0.1,""width_atr_max"":8.0,""width_atr_min"":1.0}"
30593,007c456918957104,29593,CHOP,CHOP_MATURE_EDGE_BOUNCE_REVERSE,C_BALANCED,2813,641,"{""age_min"":16,""confirmation"":""WICK"",""edge_fraction"":0.1,""geometry_id"":""C_BALANCED"",""hour_window"":""ALL_LIQUID"",""wick_min"":0.25,""width_atr_max"":8.0,""width_atr_min"":1.0}"
30594,a1a1625dcb06bcd5,29594,CHOP,CHOP_MATURE_EDGE_BOUNCE_REVERSE,C_EXTENDED,453,71,"{""age_min"":16,""confirmation"":""WICK"",""edge_fraction"":0.1,""geometry_id"":""C_EXTENDED"",""hour_window"":""ALL_LIQUID"",""wick_min"":0.25,""width_atr_max"":4.0,""width_atr_min"":2.0}"
30595,c1e1679198ef55da,29595,CHOP,CHOP_MATURE_EDGE_BOUNCE_REVERSE,C_EXTENDED,593,105,"{""age_min"":32,""confirmation"":""EITHER"",""edge_fraction"":0.05,""geometry_id"":""C_EXTENDED"",""hour_window"":""NEW_YORK"",""wick_min"":0.1,""width_atr_max"":6.0,""width_atr_min"":3.0}"
30596,40cdedae80580de8,29596,CHOP,CHOP_MATURE_EDGE_BOUNCE_REVERSE,C_BALANCED,4331,950,"{""age_min"":16,""confirmation"":""EITHER"",""edge_fraction"":0.3,""geometry_id"":""C_BALANCED"",""hour_window"":""NEW_YORK"",""wick_min"":0.4,""width_atr_max"":8.0,""width_atr_min"":2.0}"
30597,1fa81704deb6b35a,29597,CHOP,CHOP_MATURE_EDGE_BOUNCE_REVERSE,C_EXTENDED,388,82,"{""age_min"":64,""confirmation"":""WICK"",""edge_fraction"":0.1,""geometry_id"":""C_EXTENDED"",""hour_window"":""NEW_YORK"",""wick_min"":0.1,""width_atr_max"":6.0,""width_atr_min"":3.0}"
30598,f2c1d201fc4cd9a6,29598,CHOP,CHOP_MATURE_EDGE_BOUNCE_REVERSE,C_BALANCED,133,16,"{""age_min"":32,""confirmation"":""WICK"",""edge_fraction"":0.2,""geometry_id"":""C_BALANCED"",""hour_window"":""NEW_YORK"",""wick_min"":0.1,""width_atr_max"":4.0,""width_atr_min"":3.0}"
30599,c7be45aba0cc2cec,29599,CHOP,CHOP_MATURE_EDGE_BOUNCE_REVERSE,C_SCALP,1394,279,"{""age_min"":32,""confirmation"":""EITHER"",""edge_fraction"":0.1,""geometry_id"":""C_SCALP"",""hour_window"":""ALL_LIQUID"",""wick_min"":0.1,""width_atr_max"":6.0,""width_atr_min"":2.0}"
30600,54f4e5f56b25fc35,29600,CHOP,CHOP_MATURE_EDGE_BOUNCE_REVERSE,C_SCALP,973,186,"{""age_min"":8,""confirmation"":""CANDLE"",""edge_fraction"":0.05,""geometry_id"":""C_SCALP"",""hour_window"":""ALL_LIQUID"",""wick_min"":0.4,""width_atr_max"":6.0,""width_atr_min"":3.0}"
30601,cfeedc2c0ace0ad1,29601,CHOP,CHOP_MATURE_EDGE_BOUNCE_REVERSE,C_SCALP,309,52,"{""age_min"":32,""confirmation"":""CANDLE"",""edge_fraction"":0.05,""geometry_id"":""C_SCALP"",""hour_window"":""LONDON"",""wick_min"":0.1,""width_atr_max"":8.0,""width_atr_min"":2.0}"
30602,19838aa3847b7dca,29602,CHOP,CHOP_MATURE_EDGE_BOUNCE_REVERSE,C_EXTENDED,802,151,"{""age_min"":8,""confirmation"":""EITHER"",""edge_fraction"":0.2,""geometry_id"":""C_EXTENDED"",""hour_window"":""LONDON"",""wick_min"":0.4,""width_atr_max"":4.0,""width_atr_min"":1.0}"
30603,7587cfa1fb3b7890,29603,CHOP,CHOP_MATURE_EDGE_BOUNCE_REVERSE,C_SCALP,307,49,"{""age_min"":64,""confirmation"":""WICK"",""edge_fraction"":0.3,""geometry_id"":""C_SCALP"",""hour_window"":""NEW_YORK"",""wick_min"":0.4,""width_atr_max"":6.0,""width_atr_min"":2.0}"
30604,ace62643d2166175,29604,CHOP,CHOP_MATURE_EDGE_BOUNCE_REVERSE,C_SCALP,897,170,"{""age_min"":32,""confirmation"":""CANDLE"",""edge_fraction"":0.3,""geometry_id"":""C_SCALP"",""hour_window"":""NEW_YORK"",""wick_min"":0.25,""width_atr_max"":6.0,""width_atr_min"":2.0}"
30605,02911a3040ef136d,29605,CHOP,CHOP_MATURE_EDGE_BOUNCE_REVERSE,C_SCALP,236,36,"{""age_min"":16,""confirmation"":""WICK"",""edge_fraction"":0.1,""geometry_id"":""C_SCALP"",""hour_window"":""LONDON"",""wick_min"":0.1,""width_atr_max"":4.0,""width_atr_min"":3.0}"
30606,d3c705ed73879a52,29606,CHOP,CHOP_MATURE_EDGE_BOUNCE_REVERSE,C_EXTENDED,1128,216,"{""age_min"":64,""confirmation"":""CANDLE"",""edge_fraction"":0.2,""geometry_id"":""C_EXTENDED"",""hour_window"":""ALL_LIQUID"",""wick_min"":0.1,""width_atr_max"":8.0,""width_atr_min"":1.0}"
30607,c243acce1e5ccb69,29607,CHOP,CHOP_MATURE_EDGE_BOUNCE_REVERSE,C_SCALP,1420,269,"{""age_min"":8,""confirmation"":""CANDLE"",""edge_fraction"":0.1,""geometry_id"":""C_SCALP"",""hour_window"":""LONDON_NY"",""wick_min"":0.25,""width_atr_max"":6.0,""width_atr_min"":1.0}"
30608,2f202a5d926d6636,29608,CHOP,CHOP_MATURE_EDGE_BOUNCE_REVERSE,C_SCALP,1242,257,"{""age_min"":8,""confirmation"":""CANDLE"",""edge_fraction"":0.05,""geometry_id"":""C_SCALP"",""hour_window"":""LONDON_NY"",""wick_min"":0.1,""width_atr_max"":8.0,""width_atr_min"":3.0}"
30609,cadf6b7f3187cda1,29609,CHOP,CHOP_MATURE_EDGE_BOUNCE_REVERSE,C_EXTENDED,548,95,"{""age_min"":32,""confirmation"":""CANDLE"",""edge_fraction"":0.1,""geometry_id"":""C_EXTENDED"",""hour_window"":""ALL_LIQUID"",""wick_min"":0.1,""width_atr_max"":6.0,""width_atr_min"":2.0}"
30610,fc3f860b5ab61cea,29610,CHOP,CHOP_MATURE_EDGE_BOUNCE_REVERSE,C_SCALP,483,86,"{""age_min"":16,""confirmation"":""CANDLE"",""edge_fraction"":0.3,""geometry_id"":""C_SCALP"",""hour_window"":""LONDON_NY"",""wick_min"":0.1,""width_atr_max"":4.0,""width_atr_min"":1.0}"
30611,c8deecaccf760cbe,29611,CHOP,CHOP_MATURE_EDGE_BOUNCE_REVERSE,C_BALANCED,552,109,"{""age_min"":8,""confirmation"":""WICK"",""edge_fraction"":0.3,""geometry_id"":""C_BALANCED"",""hour_window"":""LONDON"",""wick_min"":0.25,""width_atr_max"":4.0,""width_atr_min"":3.0}"
30612,ae65f02aa70cc8b9,29612,CHOP,CHOP_MATURE_EDGE_BOUNCE_REVERSE,C_EXTENDED,570,97,"{""age_min"":16,""confirmation"":""EITHER"",""edge_fraction"":0.2,""geometry_id"":""C_EXTENDED"",""hour_window"":""NEW_YORK"",""wick_min"":0.1,""width_atr_max"":4.0,""width_atr_min"":2.0}"
30613,dd0b55df78379693,29613,CHOP,CHOP_MATURE_EDGE_BOUNCE_REVERSE,C_BALANCED,3796,836,"{""age_min"":32,""confirmation"":""WICK"",""edge_fraction"":0.3,""geometry_id"":""C_BALANCED"",""hour_window"":""NEW_YORK"",""wick_min"":0.1,""width_atr_max"":8.0,""width_atr_min"":1.0}"
30614,002f143bb41e7fd0,29614,CHOP,CHOP_MATURE_EDGE_BOUNCE_REVERSE,C_BALANCED,693,113,"{""age_min"":64,""confirmation"":""EITHER"",""edge_fraction"":0.3,""geometry_id"":""C_BALANCED"",""hour_window"":""LONDON_NY"",""wick_min"":0.4,""width_atr_max"":6.0,""width_atr_min"":1.0}"
30615,db479dbf3290dee7,29615,CHOP,CHOP_MATURE_EDGE_BOUNCE_REVERSE,C_BALANCED,377,70,"{""age_min"":16,""confirmation"":""CANDLE"",""edge_fraction"":0.05,""geometry_id"":""C_BALANCED"",""hour_window"":""NEW_YORK"",""wick_min"":0.25,""width_atr_max"":6.0,""width_atr_min"":2.0}"
30616,5e6d5f7f3c5d907e,29616,CHOP,CHOP_MATURE_EDGE_BOUNCE_REVERSE,C_SCALP,158,24,"{""age_min"":32,""confirmation"":""CANDLE"",""edge_fraction"":0.05,""geometry_id"":""C_SCALP"",""hour_window"":""LONDON"",""wick_min"":0.1,""width_atr_max"":6.0,""width_atr_min"":3.0}"
30617,d6493f2127c3b540,29617,CHOP,CHOP_MATURE_EDGE_BOUNCE_REVERSE,C_BALANCED,214,29,"{""age_min"":16,""confirmation"":""CANDLE"",""edge_fraction"":0.1,""geometry_id"":""C_BALANCED"",""hour_window"":""LONDON_NY"",""wick_min"":0.4,""width_atr_max"":4.0,""width_atr_min"":2.0}"
30618,37127cb1409a6fde,29618,CHOP,CHOP_MATURE_EDGE_BOUNCE_REVERSE,C_BALANCED,142,18,"{""age_min"":16,""confirmation"":""CANDLE"",""edge_fraction"":0.05,""geometry_id"":""C_BALANCED"",""hour_window"":""LONDON_NY"",""wick_min"":0.25,""width_atr_max"":4.0,""width_atr_min"":1.0}"
30619,eeb9b78f8609524c,29619,CHOP,CHOP_MATURE_EDGE_BOUNCE_REVERSE,C_SCALP,250,58,"{""age_min"":8,""confirmation"":""CANDLE"",""edge_fraction"":0.1,""geometry_id"":""C_SCALP"",""hour_window"":""NEW_YORK"",""wick_min"":0.4,""width_atr_max"":4.0,""width_atr_min"":3.0}"
30620,bc88475821d22511,29620,CHOP,CHOP_MATURE_EDGE_BOUNCE_REVERSE,C_SCALP,711,126,"{""age_min"":16,""confirmation"":""WICK"",""edge_fraction"":0.1,""geometry_id"":""C_SCALP"",""hour_window"":""LONDON"",""wick_min"":0.4,""width_atr_max"":8.0,""width_atr_min"":1.0}"
30621,3434ec255d92216d,29621,CHOP,CHOP_MATURE_EDGE_BOUNCE_REVERSE,C_EXTENDED,687,115,"{""age_min"":64,""confirmation"":""WICK"",""edge_fraction"":0.3,""geometry_id"":""C_EXTENDED"",""hour_window"":""ALL_LIQUID"",""wick_min"":0.25,""width_atr_max"":6.0,""width_atr_min"":1.0}"
30622,12ad8a1b856e8aa4,29622,CHOP,CHOP_MATURE_EDGE_BOUNCE_REVERSE,C_SCALP,160,29,"{""age_min"":16,""confirmation"":""WICK"",""edge_fraction"":0.05,""geometry_id"":""C_SCALP"",""hour_window"":""LONDON"",""wick_min"":0.25,""width_atr_max"":4.0,""width_atr_min"":1.0}"
30623,42c7b7b5bcc59550,29623,CHOP,CHOP_MATURE_EDGE_BOUNCE_REVERSE,C_SCALP,917,146,"{""age_min"":32,""confirmation"":""EITHER"",""edge_fraction"":0.2,""geometry_id"":""C_SCALP"",""hour_window"":""LONDON"",""wick_min"":0.1,""width_atr_max"":6.0,""width_atr_min"":1.0}"
30624,9927f6a44bb82afd,29624,CHOP,CHOP_MATURE_EDGE_BOUNCE_REVERSE,C_BALANCED,5072,1118,"{""age_min"":8,""confirmation"":""EITHER"",""edge_fraction"":0.1,""geometry_id"":""C_BALANCED"",""hour_window"":""ALL_LIQUID"",""wick_min"":0.25,""width_atr_max"":8.0,""width_atr_min"":1.0}"
30625,8d9fd1c2bd5e46e8,29625,CHOP,CHOP_MATURE_EDGE_BOUNCE_REVERSE,C_EXTENDED,429,70,"{""age_min"":32,""confirmation"":""CANDLE"",""edge_fraction"":0.2,""geometry_id"":""C_EXTENDED"",""hour_window"":""LONDON"",""wick_min"":0.25,""width_atr_max"":6.0,""width_atr_min"":3.0}"
30626,8b795f64f8bd0890,29626,CHOP,CHOP_MATURE_EDGE_BOUNCE_REVERSE,C_EXTENDED,261,36,"{""age_min"":16,""confirmation"":""EITHER"",""edge_fraction"":0.05,""geometry_id"":""C_EXTENDED"",""hour_window"":""LONDON_NY"",""wick_min"":0.4,""width_atr_max"":4.0,""width_atr_min"":2.0}"
30627,24f2da39fdf89775,29627,CHOP,CHOP_MATURE_EDGE_BOUNCE_REVERSE,C_BALANCED,2633,480,"{""age_min"":64,""confirmation"":""WICK"",""edge_fraction"":0.3,""geometry_id"":""C_BALANCED"",""hour_window"":""LONDON_NY"",""wick_min"":0.1,""width_atr_max"":8.0,""width_atr_min"":1.0}"
30628,db0b0907ec446432,29628,CHOP,CHOP_MATURE_EDGE_BOUNCE_REVERSE,C_SCALP,489,78,"{""age_min"":64,""confirmation"":""EITHER"",""edge_fraction"":0.2,""geometry_id"":""C_SCALP"",""hour_window"":""LONDON_NY"",""wick_min"":0.4,""width_atr_max"":6.0,""width_atr_min"":3.0}"
30629,50b8178077399e8b,29629,CHOP,CHOP_MATURE_EDGE_BOUNCE_REVERSE,C_BALANCED,460,75,"{""age_min"":16,""confirmation"":""WICK"",""edge_fraction"":0.05,""geometry_id"":""C_BALANCED"",""hour_window"":""LONDON_NY"",""wick_min"":0.1,""width_atr_max"":4.0,""width_atr_min"":1.0}"
30630,e463778c3f414ea8,29630,CHOP,CHOP_MATURE_EDGE_BOUNCE_REVERSE,C_BALANCED,2405,493,"{""age_min"":8,""confirmation"":""WICK"",""edge_fraction"":0.1,""geometry_id"":""C_BALANCED"",""hour_window"":""NEW_YORK"",""wick_min"":0.25,""width_atr_max"":8.0,""width_atr_min"":1.0}"
30631,730f1c46fe21a2af,29631,CHOP,CHOP_MATURE_EDGE_BOUNCE_REVERSE,C_EXTENDED,138,23,"{""age_min"":64,""confirmation"":""CANDLE"",""edge_fraction"":0.1,""geometry_id"":""C_EXTENDED"",""hour_window"":""LONDON"",""wick_min"":0.1,""width_atr_max"":8.0,""width_atr_min"":3.0}"
30632,bf574143c6d03213,29632,CHOP,CHOP_MATURE_EDGE_BOUNCE_REVERSE,C_BALANCED,1778,351,"{""age_min"":16,""confirmation"":""EITHER"",""edge_fraction"":0.1,""geometry_id"":""C_BALANCED"",""hour_window"":""LONDON"",""wick_min"":0.1,""width_atr_max"":8.0,""width_atr_min"":1.0}"
30633,52833ee044dbf052,29633,CHOP,CHOP_MATURE_EDGE_BOUNCE_REVERSE,C_SCALP,9442,2116,"{""age_min"":8,""confirmation"":""EITHER"",""edge_fraction"":0.3,""geometry_id"":""C_SCALP"",""hour_window"":""LONDON_NY"",""wick_min"":0.1,""width_atr_max"":8.0,""width_atr_min"":3.0}"
30634,1a4dedd48fdc4a85,29634,CHOP,CHOP_MATURE_EDGE_BOUNCE_REVERSE,C_BALANCED,1060,226,"{""age_min"":32,""confirmation"":""CANDLE"",""edge_fraction"":0.1,""geometry_id"":""C_BALANCED"",""hour_window"":""LONDON_NY"",""wick_min"":0.1,""width_atr_max"":8.0,""width_atr_min"":1.0}"
30635,5614c0d0d1bba8fd,29635,CHOP,CHOP_MATURE_EDGE_BOUNCE_REVERSE,C_EXTENDED,557,101,"{""age_min"":64,""confirmation"":""CANDLE"",""edge_fraction"":0.1,""geometry_id"":""C_EXTENDED"",""hour_window"":""ALL_LIQUID"",""wick_min"":0.1,""width_atr_max"":8.0,""width_atr_min"":2.0}"
30636,51815ac80e73005e,29636,CHOP,CHOP_MATURE_EDGE_BOUNCE_REVERSE,C_BALANCED,461,94,"{""age_min"":8,""confirmation"":""WICK"",""edge_fraction"":0.1,""geometry_id"":""C_BALANCED"",""hour_window"":""ALL_LIQUID"",""wick_min"":0.4,""width_atr_max"":4.0,""width_atr_min"":3.0}"
30637,d3a49a5aa44006f0,29637,CHOP,CHOP_MATURE_EDGE_BOUNCE_REVERSE,C_EXTENDED,686,130,"{""age_min"":16,""confirmation"":""CANDLE"",""edge_fraction"":0.05,""geometry_id"":""C_EXTENDED"",""hour_window"":""NEW_YORK"",""wick_min"":0.1,""width_atr_max"":8.0,""width_atr_min"":1.0}"
30638,0af189b11811a1b8,29638,CHOP,CHOP_MATURE_EDGE_BOUNCE_REVERSE,C_EXTENDED,412,78,"{""age_min"":8,""confirmation"":""CANDLE"",""edge_fraction"":0.05,""geometry_id"":""C_EXTENDED"",""hour_window"":""LONDON_NY"",""wick_min"":0.4,""width_atr_max"":4.0,""width_atr_min"":1.0}"
30639,fcb358fd590c495f,29639,CHOP,CHOP_FRESH_ANCESTRY_CONTINUATION_REVERSE,C_SCALP,927,211,"{""age_max"":16,""ancestry_max_bars"":2048,""body_min"":0.25,""efficiency_min"":0.1,""geometry_id"":""C_SCALP"",""hour_window"":""ALL_LIQUID"",""pullback_distance_atr"":1.0,""require_slow_side"":false}"
30640,2062f970e076f83b,29640,CHOP,CHOP_FRESH_ANCESTRY_CONTINUATION_REVERSE,C_SCALP,125,23,"{""age_max"":64,""ancestry_max_bars"":512,""body_min"":0.25,""efficiency_min"":0.1,""geometry_id"":""C_SCALP"",""hour_window"":""LONDON_NY"",""pullback_distance_atr"":0.5,""require_slow_side"":true}"
30641,b2472a9de814f97e,29641,CHOP,CHOP_FRESH_ANCESTRY_CONTINUATION_REVERSE,C_SCALP,110,22,"{""age_max"":64,""ancestry_max_bars"":2048,""body_min"":0.4,""efficiency_min"":0.25,""geometry_id"":""C_SCALP"",""hour_window"":""NEW_YORK"",""pullback_distance_atr"":0.5,""require_slow_side"":false}"
30642,709d1b32886a8869,29642,CHOP,CHOP_FRESH_ANCESTRY_CONTINUATION_REVERSE,C_EXTENDED,172,27,"{""age_max"":16,""ancestry_max_bars"":1024,""body_min"":0.1,""efficiency_min"":0.25,""geometry_id"":""C_EXTENDED"",""hour_window"":""LONDON_NY"",""pullback_distance_atr"":1.0,""require_slow_side"":false}"
30643,4af6260e880c9fd6,29643,CHOP,CHOP_FRESH_ANCESTRY_CONTINUATION_REVERSE,C_EXTENDED,2271,561,"{""age_max"":64,""ancestry_max_bars"":1024,""body_min"":0.1,""efficiency_min"":0.1,""geometry_id"":""C_EXTENDED"",""hour_window"":""ALL_LIQUID"",""pullback_distance_atr"":1.0,""require_slow_side"":false}"
30644,731668557c8c149e,29644,CHOP,CHOP_FRESH_ANCESTRY_CONTINUATION_REVERSE,C_BALANCED,170,39,"{""age_max"":8,""ancestry_max_bars"":2048,""body_min"":0.1,""efficiency_min"":0.1,""geometry_id"":""C_BALANCED"",""hour_window"":""LONDON_NY"",""pullback_distance_atr"":0.5,""require_slow_side"":false}"
30645,eb5fdba0ede1bfa0,29645,CHOP,CHOP_FRESH_ANCESTRY_CONTINUATION_REVERSE,C_EXTENDED,101,21,"{""age_max"":8,""ancestry_max_bars"":2048,""body_min"":0.4,""efficiency_min"":0.1,""geometry_id"":""C_EXTENDED"",""hour_window"":""LONDON_NY"",""pullback_distance_atr"":1.0,""require_slow_side"":true}"
30646,cb3cca9ad1d391f6,29646,CHOP,CHOP_FRESH_ANCESTRY_CONTINUATION_REVERSE,C_SCALP,286,65,"{""age_max"":64,""ancestry_max_bars"":1024,""body_min"":0.25,""efficiency_min"":0.1,""geometry_id"":""C_SCALP"",""hour_window"":""ALL_LIQUID"",""pullback_distance_atr"":0.5,""require_slow_side"":true}"
30647,6b52c78486fd97eb,29647,CHOP,CHOP_FRESH_ANCESTRY_CONTINUATION_REVERSE,C_EXTENDED,407,75,"{""age_max"":64,""ancestry_max_bars"":2048,""body_min"":0.25,""efficiency_min"":0.25,""geometry_id"":""C_EXTENDED"",""hour_window"":""LONDON_NY"",""pullback_distance_atr"":1.0,""require_slow_side"":false}"
30648,ab74f2132098d47e,29648,CHOP,CHOP_FRESH_ANCESTRY_CONTINUATION_REVERSE,C_BALANCED,598,137,"{""age_max"":16,""ancestry_max_bars"":512,""body_min"":0.1,""efficiency_min"":0.1,""geometry_id"":""C_BALANCED"",""hour_window"":""ALL_LIQUID"",""pullback_distance_atr"":1.0,""require_slow_side"":false}"
30649,b94b3a742d730470,29649,CHOP,CHOP_FRESH_ANCESTRY_CONTINUATION_REVERSE,C_SCALP,106,16,"{""age_max"":16,""ancestry_max_bars"":1024,""body_min"":0.1,""efficiency_min"":0.1,""geometry_id"":""C_SCALP"",""hour_window"":""LONDON_NY"",""pullback_distance_atr"":0.5,""require_slow_side"":true}"
30650,e6538deaf1bee1b2,29650,CHOP,CHOP_FRESH_ANCESTRY_CONTINUATION_REVERSE,C_EXTENDED,289,59,"{""age_max"":64,""ancestry_max_bars"":512,""body_min"":0.4,""efficiency_min"":0.1,""geometry_id"":""C_EXTENDED"",""hour_window"":""LONDON_NY"",""pullback_distance_atr"":0.5,""require_slow_side"":false}"
30651,f3b5bce59c85c451,29651,CHOP,CHOP_FRESH_ANCESTRY_CONTINUATION_REVERSE,C_EXTENDED,180,33,"{""age_max"":16,""ancestry_max_bars"":1024,""body_min"":0.4,""efficiency_min"":0.25,""geometry_id"":""C_EXTENDED"",""hour_window"":""ALL_LIQUID"",""pullback_distance_atr"":1.0,""require_slow_side"":false}"
30652,c33b922cc689d615,29652,CHOP,CHOP_FRESH_ANCESTRY_CONTINUATION_REVERSE,C_EXTENDED,260,42,"{""age_max"":64,""ancestry_max_bars"":1024,""body_min"":0.1,""efficiency_min"":0.25,""geometry_id"":""C_EXTENDED"",""hour_window"":""ALL_LIQUID"",""pullback_distance_atr"":1.0,""require_slow_side"":true}"
30653,ae07e0bd7e0ed6ba,29653,CHOP,CHOP_FRESH_ANCESTRY_CONTINUATION_REVERSE,C_EXTENDED,122,27,"{""age_max"":64,""ancestry_max_bars"":512,""body_min"":0.1,""efficiency_min"":0.1,""geometry_id"":""C_EXTENDED"",""hour_window"":""ALL_LIQUID"",""pullback_distance_atr"":0.1,""require_slow_side"":false}"
30654,8786fdea7e6f7d2e,29654,CHOP,CHOP_FRESH_ANCESTRY_CONTINUATION_REVERSE,C_EXTENDED,145,29,"{""age_max"":32,""ancestry_max_bars"":2048,""body_min"":0.4,""efficiency_min"":0.1,""geometry_id"":""C_EXTENDED"",""hour_window"":""LONDON"",""pullback_distance_atr"":0.5,""require_slow_side"":false}"
