attempt_no,variant_id,paired_source_attempt_no,regime_owner,mechanic,geometry_id,raw_signal_count,minimum_era_raw_signal_count,parameters_json,whole_trades,whole_stress_net_r,whole_stress_pf,whole_average_stress_r,whole_closed_drawdown_r,era_2016_2019_trades,era_2016_2019_stress_net_r,era_2016_2019_stress_pf,era_2016_2019_average_stress_r,era_2016_2019_closed_drawdown_r,era_2019_2021_trades,era_2019_2021_stress_net_r,era_2019_2021_stress_pf,era_2019_2021_average_stress_r,era_2019_2021_closed_drawdown_r,era_2021_2024_trades,era_2021_2024_stress_net_r,era_2021_2024_stress_pf,era_2021_2024_average_stress_r,era_2021_2024_closed_drawdown_r,era_2024_2026_trades,era_2024_2026_stress_net_r,era_2024_2026_stress_pf,era_2024_2026_average_stress_r,era_2024_2026_closed_drawdown_r,top_winners_removed_stress_net_r,daily_pvalue,minimum_era_trades,minimum_era_stress_pf,minimum_era_average_stress_r,gate_checks_json,economic_pass,daily_fdr_qvalue,statistical_pass
31101,a832e27887e0f4c6,30101,CHOP,CHOP_MATURE_BREAKOUT_REVERSE,C_BALANCED,509,106,"{""age_min"":32,""body_min"":0.4,""breakout_atr"":0.07,""efficiency_min"":0.25,""geometry_id"":""C_BALANCED"",""hour_window"":""ALL_LIQUID"",""width_atr_max"":8.0,""width_atr_min"":2.0}",226,-59.93315447778124,0.6373538943387574,-0.2651909490167311,68.86491492891984,36,-21.268865002510438,0.3506790707578665,-0.5908018056252899,23.839917622654138,42,-6.230674492439974,0.7851848340355136,-0.14834939267714223,11.154861941908262,64,-18.57452433051813,0.598606872454017,-0.2902269426643458,20.648214739579366,84,-13.859090652312696,0.7578382554977633,-0.164989174432294,28.703521759139498,-67.05351463247997,1.0,36,0.3506790707578665,-0.5908018056252899,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
31102,99dd95877775b6fa,30102,CHOP,CHOP_MATURE_BREAKOUT_REVERSE,C_BALANCED,350,86,"{""age_min"":16,""body_min"":0.1,""breakout_atr"":0.0,""efficiency_min"":0.25,""geometry_id"":""C_BALANCED"",""hour_window"":""NEW_YORK"",""width_atr_max"":6.0,""width_atr_min"":2.0}",195,-14.47881835877283,0.8846045096943863,-0.07425035055780939,26.403101583608503,27,-7.318257921640072,0.6350486364990191,-0.27104658969037304,11.266325320057588,42,0.27098765648653433,1.0108278621393414,0.006452087059203198,6.341451679481567,59,-7.025679986550254,0.8229630880517205,-0.11907932180593651,13.061040461843707,67,-0.4058681070690344,0.990029490481318,-0.006057732941328872,17.98616715604018,-25.809730864501333,1.0,27,0.6350486364990191,-0.27104658969037304,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
31103,98de104be515994a,30103,CHOP,CHOP_MATURE_BREAKOUT_REVERSE,C_SCALP,367,83,"{""age_min"":32,""body_min"":0.1,""breakout_atr"":0.03,""efficiency_min"":0.25,""geometry_id"":""C_SCALP"",""hour_window"":""NEW_YORK"",""width_atr_max"":8.0,""width_atr_min"":3.0}",128,-45.118695657068784,0.48931748713712714,-0.3524898098208499,46.089306800814114,14,-9.527491169475459,0.24298089956384034,-0.6805350835339613,10.269367542887153,21,-8.714103823088347,0.428989872148058,-0.4149573249089689,9.528797778309354,37,-15.703310742737301,0.4075123428260555,-0.4244138038577649,16.775031464495655,56,-11.173789921767671,0.6713530553814151,-0.19953196288870842,12.986764549082768,-49.72573993772792,1.0,14,0.24298089956384034,-0.6805350835339613,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": false}",False,1.0,False
31104,a2ba4045ba52ad24,30104,CHOP,CHOP_MATURE_BREAKOUT_REVERSE,C_BALANCED,470,112,"{""age_min"":16,""body_min"":0.1,""breakout_atr"":0.12,""efficiency_min"":0.25,""geometry_id"":""C_BALANCED"",""hour_window"":""LONDON_NY"",""width_atr_max"":6.0,""width_atr_min"":2.0}",198,-28.919792606811534,0.7845953092061524,-0.14605955862026027,45.65616155373671,26,-10.044280724053449,0.5312837581144845,-0.3863184893866711,11.336313820510876,40,1.4586188648892067,1.0615181751291323,0.03646547162223017,6.617432003676709,47,-14.985422118497205,0.5713315910615336,-0.31883876847866394,17.953768626894373,85,-5.34870862915008,0.9012427515536523,-0.06292598387235387,25.24857268306325,-36.05852682404196,1.0,26,0.5312837581144845,-0.3863184893866711,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
31105,ce522392ec506c76,30105,CHOP,CHOP_MATURE_BREAKOUT_REVERSE,C_BALANCED,754,173,"{""age_min"":16,""body_min"":0.25,""breakout_atr"":0.0,""efficiency_min"":0.25,""geometry_id"":""C_BALANCED"",""hour_window"":""LONDON_NY"",""width_atr_max"":8.0,""width_atr_min"":3.0}",291,-36.73574999141687,0.8112562158917995,-0.12623969069215418,62.2490620985941,40,-14.932088716792508,0.5426935820948074,-0.3733022179198127,17.503141336936206,57,-0.6984533020823704,0.9802381545646156,-0.012253566703199482,7.88306779779451,74,-21.820609041489934,0.592789932082518,-0.2948730951552694,27.692920241846657,120,0.7154010689479469,1.009793108554208,0.005961675574566224,32.03248453311188,-43.87424321161937,1.0,40,0.5426935820948074,-0.3733022179198127,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
31106,eda900a331a7a688,30106,CHOP,CHOP_MATURE_BREAKOUT_REVERSE,C_SCALP,328,67,"{""age_min"":32,""body_min"":0.25,""breakout_atr"":0.0,""efficiency_min"":0.25,""geometry_id"":""C_SCALP"",""hour_window"":""ALL_LIQUID"",""width_atr_max"":6.0,""width_atr_min"":1.0}",78,-23.011240219716353,0.5477153924614337,-0.29501590025277374,27.86489076186351,9,-3.3283218150403635,0.47301672624223756,-0.36981353500448483,4.953947637364292,13,-3.326079287885973,0.5954859177449608,-0.2558522529143056,5.735524820893754,21,-9.084806214254872,0.3874540841076607,-0.4326098197264225,10.156526936013226,35,-7.272032902535138,0.6618972919470828,-0.20777236864386106,12.968046928252072,-27.589732102011013,1.0,9,0.3874540841076607,-0.4326098197264225,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": false, ""minimum_trades_each_era"": false}",False,1.0,False
31107,944ac5d79314feac,30107,CHOP,CHOP_MATURE_BREAKOUT_REVERSE,C_EXTENDED,522,121,"{""age_min"":8,""body_min"":0.1,""breakout_atr"":0.03,""efficiency_min"":0.25,""geometry_id"":""C_EXTENDED"",""hour_window"":""NEW_YORK"",""width_atr_max"":6.0,""width_atr_min"":2.0}",357,-88.24936457152633,0.6696816022787307,-0.24719709964012976,101.98896572245636,68,-37.50378887979771,0.37481793303551886,-0.5515263070558487,39.08043374369049,80,-29.57862447672254,0.53835771549656,-0.36973280595903174,29.57862447672253,107,-13.100787557897878,0.8212232819302194,-0.12243726689624185,22.680004236579165,102,-8.06616365710821,0.8844772898894175,-0.07908003585400206,25.433340590111765,-100.46268824687039,1.0,68,0.37481793303551886,-0.5515263070558487,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
31108,5280ca07c171a087,30108,CHOP,CHOP_MATURE_BREAKOUT_REVERSE,C_EXTENDED,128,27,"{""age_min"":16,""body_min"":0.4,""breakout_atr"":0.0,""efficiency_min"":0.1,""geometry_id"":""C_EXTENDED"",""hour_window"":""NEW_YORK"",""width_atr_max"":4.0,""width_atr_min"":1.0}",92,8.691279385199966,1.1448367187436392,0.09447042809999963,8.386317792652077,15,-4.815223974736973,0.5967603248534414,-0.3210149316491316,7.3489448144426,16,-1.135823066142757,0.8954618202150003,-0.07098894163392232,4.491780830818539,29,9.222799386530456,1.534766886016704,0.31802756505277435,3.472452396468371,32,5.419527039549233,1.2715936375935106,0.16936021998591352,6.828028912799003,-2.9609029212882727,0.25463402426627996,15,0.5967603248534414,-0.3210149316491316,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": false, ""minimum_trades_each_era"": true}",False,1.0,False
31109,be21ec25f57b337c,30109,CHOP,CHOP_MATURE_BREAKOUT_REVERSE,C_EXTENDED,398,81,"{""age_min"":8,""body_min"":0.25,""breakout_atr"":0.03,""efficiency_min"":0.4,""geometry_id"":""C_EXTENDED"",""hour_window"":""NEW_YORK"",""width_atr_max"":8.0,""width_atr_min"":3.0}",271,-83.89493323095715,0.5973407770895257,-0.30957539937622564,87.01550781805386,64,-25.19619130254452,0.5134362857367852,-0.3936904891022581,27.083872643145643,61,-30.485469339400584,0.42405668236899097,-0.4997617924491899,30.485469339400584,83,-9.66732069440252,0.8266369620107838,-0.11647374330605445,18.878214175722054,63,-18.545951894609523,0.6126044620717371,-0.2943801888033258,22.737132129779653,-93.50563034807394,1.0,61,0.42405668236899097,-0.4997617924491899,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
31110,3b0d545d82c68a07,30110,CHOP,CHOP_MATURE_BREAKOUT_REVERSE,C_SCALP,617,144,"{""age_min"":16,""body_min"":0.1,""breakout_atr"":0.03,""efficiency_min"":0.1,""geometry_id"":""C_SCALP"",""hour_window"":""LONDON_NY"",""width_atr_max"":6.0,""width_atr_min"":3.0}",125,-17.621700674527233,0.7517935543467313,-0.14097360539621787,29.769338685028917,12,-1.2755782911283133,0.7992514118521225,-0.10629819092735944,3.533454237583519,18,-7.2350313532796,0.4419058845560418,-0.4019461862933111,9.644476886287375,26,-9.627731804811408,0.4593244581332273,-0.37029737710813104,10.399922147248926,69,0.5166407746920889,1.0152530271450781,0.007487547459305637,12.636259870472005,-22.240740341907667,1.0,12,0.4419058845560418,-0.4019461862933111,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": false}",False,1.0,False
31111,a2ab69ef86cdf932,30111,CHOP,CHOP_MATURE_BREAKOUT_REVERSE,C_SCALP,487,112,"{""age_min"":16,""body_min"":0.25,""breakout_atr"":0.12,""efficiency_min"":0.4,""geometry_id"":""C_SCALP"",""hour_window"":""ALL_LIQUID"",""width_atr_max"":8.0,""width_atr_min"":1.0}",111,-16.583293922197193,0.74000980918541,-0.14939904434411885,26.99926670784195,14,-7.744889362532017,0.3245745225708089,-0.5532063830380013,8.377139486663294,13,-3.3681175717532383,0.5932351779798714,-0.2590859670579414,6.327321042951876,31,-5.7547925491460274,0.6808387840206949,-0.1856384693272912,6.826513270904384,53,0.2845055612340921,1.0109398385749384,0.0053680294572470205,10.131467224410663,-21.173214733064757,1.0,13,0.3245745225708089,-0.5532063830380013,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": false}",False,1.0,False
31112,8039b29ea19c1a71,30112,CHOP,CHOP_MATURE_BREAKOUT_REVERSE,C_BALANCED,106,25,"{""age_min"":8,""body_min"":0.4,""breakout_atr"":0.0,""efficiency_min"":0.25,""geometry_id"":""C_BALANCED"",""hour_window"":""NEW_YORK"",""width_atr_max"":4.0,""width_atr_min"":3.0}",62,-18.19508221853111,0.6024277983053831,-0.29346906804082434,24.717344021913526,7,-3.0531002539103222,0.45248785036034106,-0.43615717913004604,3.109163597102934,15,-12.315440018765857,0.1777108285899428,-0.8210293345843904,12.315440018765857,17,-4.487436952552906,0.6213509756282236,-0.26396687956193565,6.021307068550328,23,1.660895006697971,1.1243094855610738,0.07221282637817265,5.080092514873836,-25.2742428697221,1.0,7,0.1777108285899428,-0.8210293345843904,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": false, ""minimum_trades_each_era"": false}",False,1.0,False
31113,a6334fa5436a25cb,30113,CHOP,CHOP_MATURE_BREAKOUT_REVERSE,C_EXTENDED,1066,243,"{""age_min"":8,""body_min"":0.1,""breakout_atr"":0.0,""efficiency_min"":0.1,""geometry_id"":""C_EXTENDED"",""hour_window"":""LONDON_NY"",""width_atr_max"":6.0,""width_atr_min"":1.0}",560,-111.18911932577473,0.7378969138785235,-0.1985519987960263,120.77729481239147,97,-31.078178063095006,0.6139313827958178,-0.32039358827932995,33.43433042405,103,-41.61349586782677,0.5168673786202566,-0.4040145229886094,41.61349586782677,159,-20.9811802993622,0.8172690046188058,-0.13195710880102013,33.400249606050885,201,-17.51626509549076,0.877308930460702,-0.08714559749000378,29.540205184963227,-120.85052812368968,1.0,97,0.5168673786202566,-0.4040145229886094,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
31114,b3a3923cc3c40380,30114,CHOP,CHOP_MATURE_BREAKOUT_REVERSE,C_SCALP,638,143,"{""age_min"":8,""body_min"":0.25,""breakout_atr"":0.03,""efficiency_min"":0.25,""geometry_id"":""C_SCALP"",""hour_window"":""NEW_YORK"",""width_atr_max"":8.0,""width_atr_min"":3.0}",215,-60.491871922038925,0.565019998473937,-0.28135754382343686,67.50503630656543,28,-17.028670401229213,0.28508901506974477,-0.6081668000439004,18.486809032169273,39,-6.929679455297921,0.6944292249160453,-0.1776840885973826,10.919298439048701,60,-23.506191990756697,0.43605664490135393,-0.39176986651261164,24.334155248687605,88,-13.027330074755108,0.744006133163027,-0.14803784175858078,20.88285794285135,-65.11769705579718,1.0,28,0.28508901506974477,-0.6081668000439004,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
31115,36b4783046ebf2db,30115,CHOP,CHOP_MATURE_BREAKOUT_REVERSE,C_BALANCED,248,45,"{""age_min"":32,""body_min"":0.1,""breakout_atr"":0.07,""efficiency_min"":0.1,""geometry_id"":""C_BALANCED"",""hour_window"":""LONDON"",""width_atr_max"":8.0,""width_atr_min"":2.0}",45,-6.891519283606769,0.7804442946521047,-0.1531448729690393,12.969384195199632,7,-3.9695403011914925,0.3850473005528564,-0.567077185884499,3.9695403011914925,6,-2.0436779968120424,0.5648364055802215,-0.34061299946867374,2.3473111525235995,6,-2.0530651867781495,0.5583826542244723,-0.34217753112969157,3.348177776935387,26,1.174764201174916,1.0753627358225313,0.045183238506727535,5.31181084550805,-13.962251336919882,1.0,6,0.3850473005528564,-0.567077185884499,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": false, ""minimum_trades_each_era"": false}",False,1.0,False
31116,e422af8b1295846a,30116,CHOP,CHOP_MATURE_BREAKOUT_REVERSE,C_EXTENDED,283,60,"{""age_min"":8,""body_min"":0.25,""breakout_atr"":0.0,""efficiency_min"":0.4,""geometry_id"":""C_EXTENDED"",""hour_window"":""NEW_YORK"",""width_atr_max"":6.0,""width_atr_min"":1.0}",186,-39.88058187080003,0.7072379091872745,-0.2144117304881722,48.31175778482297,44,-21.410848487349845,0.4193659323986863,-0.4866101928943147,21.410848487349845,41,-17.4173024656467,0.5004005342799074,-0.4248122552596756,17.417302465646696,53,2.3142719933434717,1.0724352035485312,0.04366550930836739,12.165394624103861,48,-3.366702911146966,0.8965199009973879,-0.07013964398222845,9.627660153171556,-49.476889880635795,1.0,41,0.4193659323986863,-0.4866101928943147,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
31117,1d56712d4aac4ac1,30117,CHOP,CHOP_MATURE_BREAKOUT_REVERSE,C_EXTENDED,1008,233,"{""age_min"":16,""body_min"":0.25,""breakout_atr"":0.07,""efficiency_min"":0.1,""geometry_id"":""C_EXTENDED"",""hour_window"":""ALL_LIQUID"",""width_atr_max"":8.0,""width_atr_min"":1.0}",577,-105.66793507411317,0.7572722732655319,-0.1831333363502828,139.4442387932454,124,-40.41477075614177,0.6028814794665418,-0.32592557061404653,45.82533198012245,118,-56.91430641366417,0.45163224377684086,-0.4823246306242726,58.79117847644827,163,-17.260900125595253,0.8526641324837954,-0.1058950927950629,36.49455261249539,172,8.922042221288006,1.0792202782064422,0.0518723384958605,21.202321445200738,-117.33104498820953,1.0,118,0.45163224377684086,-0.4823246306242726,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
31118,8a150705fc9cbc68,30118,CHOP,CHOP_MATURE_BREAKOUT_REVERSE,C_EXTENDED,354,78,"{""age_min"":32,""body_min"":0.4,""breakout_atr"":0.0,""efficiency_min"":0.1,""geometry_id"":""C_EXTENDED"",""hour_window"":""LONDON_NY"",""width_atr_max"":6.0,""width_atr_min"":2.0}",212,-63.82830048701194,0.6229628895391773,-0.30107688908967895,71.50440463171033,43,-29.842395582095,0.3028656181375904,-0.6940091995836046,33.42014518995489,39,-30.28241446826783,0.23396182780386393,-0.7764721658530213,31.009505606126286,65,-4.799339603571093,0.8925473342778721,-0.07383599390109374,13.850785952698692,65,1.0958491669219985,1.0259151505917106,0.01685921795264613,10.066390173712538,-73.44794611906904,1.0,39,0.23396182780386393,-0.7764721658530213,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
31119,470fde056b2a49f8,30119,CHOP,CHOP_MATURE_BREAKOUT_REVERSE,C_BALANCED,458,99,"{""age_min"":8,""body_min"":0.1,""breakout_atr"":0.0,""efficiency_min"":0.4,""geometry_id"":""C_BALANCED"",""hour_window"":""NEW_YORK"",""width_atr_max"":8.0,""width_atr_min"":2.0}",246,-60.9607930306977,0.6537705368561572,-0.24780810175080367,63.316282521127526,41,-24.561937661000265,0.3419848281485017,-0.5990716502682991,25.84095718468654,50,-9.478906890126805,0.7284054146630748,-0.1895781378025361,10.280704866787376,77,-18.313694534869345,0.660816070420936,-0.23784018876453694,20.008176291191283,78,-8.606253944701287,0.8273529686145092,-0.11033658903463188,14.369299377740955,-68.06601791945288,1.0,41,0.3419848281485017,-0.5990716502682991,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
31120,9f65c7b2170f6a1d,30120,CHOP,CHOP_MATURE_BREAKOUT_REVERSE,C_BALANCED,496,117,"{""age_min"":16,""body_min"":0.1,""breakout_atr"":0.07,""efficiency_min"":0.25,""geometry_id"":""C_BALANCED"",""hour_window"":""LONDON_NY"",""width_atr_max"":6.0,""width_atr_min"":2.0}",202,-28.487231906856515,0.7913621687177878,-0.14102590052899264,46.63861823951879,26,-10.044280724053449,0.5312837581144845,-0.3863184893866711,11.336313820510876,40,1.4586188648892067,1.0615181751291323,0.03646547162223017,6.617432003676709,50,-15.967878804279287,0.5712086136410667,-0.31935757608558574,20.234965645047915,86,-3.9336912434129827,0.9273692866125167,-0.045740595853639335,25.24857268306325,-35.625966124086936,1.0,26,0.5312837581144845,-0.3863184893866711,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
