attempt_no,variant_id,paired_source_attempt_no,regime_owner,mechanic,geometry_id,raw_signal_count,minimum_era_raw_signal_count,parameters_json,side,whole_trades,whole_stress_net_r,whole_stress_pf,whole_average_stress_r,whole_closed_drawdown_r,era_2016_2019_trades,era_2016_2019_stress_net_r,era_2016_2019_stress_pf,era_2016_2019_average_stress_r,era_2016_2019_closed_drawdown_r,era_2019_2021_trades,era_2019_2021_stress_net_r,era_2019_2021_stress_pf,era_2019_2021_average_stress_r,era_2019_2021_closed_drawdown_r,era_2021_2024_trades,era_2021_2024_stress_net_r,era_2021_2024_stress_pf,era_2021_2024_average_stress_r,era_2021_2024_closed_drawdown_r,era_2024_2026_trades,era_2024_2026_stress_net_r,era_2024_2026_stress_pf,era_2024_2026_average_stress_r,era_2024_2026_closed_drawdown_r,top_winners_removed_stress_net_r,daily_pvalue,minimum_era_trades,minimum_era_stress_pf,minimum_era_average_stress_r,gate_checks_json,economic_pass,daily_fdr_qvalue,statistical_pass
30249,e81415bd7128fffa,29249,CHOP,CHOP_MATURE_EDGE_REENTRY_REVERSE,C_BALANCED,112,16,"{""age_min"":16,""geometry_id"":""C_BALANCED"",""hour_window"":""LONDON"",""reentry_atr"":0.0,""sweep_atr"":0.0,""wick_min"":0.1,""width_atr_max"":4.0,""width_atr_min"":1.0}",LONG,9,2.3282282143710367,1.5296151573793948,0.2586920238190041,2.969033767590081,0,0.0,0.0,0.0,0.0,1,1.24046397932181,inf,1.24046397932181,0.0,0,0.0,0.0,0.0,0.0,8,1.0877642350492267,1.2474398441618852,0.13597052938115334,2.969033767590081,-4.396075493555386,0.23978421487839535,0,0.0,0.0,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": true, ""minimum_total_trades"": false, ""minimum_trades_each_era"": false}",False,1.0,False
30249,e81415bd7128fffa,29249,CHOP,CHOP_MATURE_EDGE_REENTRY_REVERSE,C_BALANCED,112,16,"{""age_min"":16,""geometry_id"":""C_BALANCED"",""hour_window"":""LONDON"",""reentry_atr"":0.0,""sweep_atr"":0.0,""wick_min"":0.1,""width_atr_max"":4.0,""width_atr_min"":1.0}",SHORT,9,-10.312918677413856,0.0,-1.145879853045984,10.312918677413856,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4,-4.749871066624952,0.0,-1.187467766656238,4.749871066624952,5,-5.563047610788905,0.0,-1.112609522157781,5.563047610788905,-4.749871066624952,1.0,0,0.0,-1.187467766656238,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": false, ""minimum_trades_each_era"": false}",False,1.0,False
30250,28da02cf2cf1f7ce,29250,CHOP,CHOP_MATURE_EDGE_REENTRY_REVERSE,C_BALANCED,576,111,"{""age_min"":16,""geometry_id"":""C_BALANCED"",""hour_window"":""LONDON_NY"",""reentry_atr"":0.03,""sweep_atr"":0.0,""wick_min"":0.25,""width_atr_max"":6.0,""width_atr_min"":1.0}",LONG,98,-59.15700507131719,0.32234125763668475,-0.6036429088909917,60.885888678417224,11,-3.5614708769638277,0.5870624097323962,-0.32377007972398436,3.670525741069828,9,-7.880163038580514,0.1437494494512667,-0.8755736709533904,7.880163038580514,25,-20.159936995589227,0.1781787272605047,-0.8063974798235691,20.159936995589227,53,-27.555434160183626,0.38680577468254146,-0.5199138520789364,29.416313885808545,-66.24781626754462,1.0,9,0.1437494494512667,-0.8755736709533904,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": false, ""minimum_trades_each_era"": false}",False,1.0,False
30250,28da02cf2cf1f7ce,29250,CHOP,CHOP_MATURE_EDGE_REENTRY_REVERSE,C_BALANCED,576,111,"{""age_min"":16,""geometry_id"":""C_BALANCED"",""hour_window"":""LONDON_NY"",""reentry_atr"":0.03,""sweep_atr"":0.0,""wick_min"":0.25,""width_atr_max"":6.0,""width_atr_min"":1.0}",SHORT,109,-39.697197358173355,0.5294960088524605,-0.3641944711759023,43.85052974778599,9,0.38856566875490306,1.0774185240540932,0.04317396319498923,3.7647667208577356,17,-4.723288832817039,0.6308355684937473,-0.27784051957747286,6.5650480367090385,34,-12.825817351208086,0.5119859684355593,-0.37722992209435546,15.49761006288759,49,-22.536656842903138,0.44045041876051577,-0.45993177230414567,22.536656842903138,-46.63664898714276,1.0,9,0.44045041876051577,-0.45993177230414567,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": false}",False,1.0,False
30251,ab1b7bf5de9c617e,29251,CHOP,CHOP_MATURE_EDGE_REENTRY_REVERSE,C_SCALP,108,19,"{""age_min"":32,""geometry_id"":""C_SCALP"",""hour_window"":""NEW_YORK"",""reentry_atr"":0.03,""sweep_atr"":0.12,""wick_min"":0.4,""width_atr_max"":6.0,""width_atr_min"":1.0}",LONG,12,-4.094697931858988,0.49733913589461043,-0.3412248276549157,6.4750295587583615,3,0.1985889785436059,1.1569599392609369,0.06619632618120197,1.2652207912329987,1,0.8335822051010677,inf,0.8335822051010677,0.0,4,-4.652944887651897,0.0,-1.1632362219129742,4.652944887651897,4,-0.4739242278517639,0.7872756122253095,-0.11848105696294098,1.390446084974533,-8.146044827155034,1.0,1,0.0,-1.1632362219129742,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": false, ""minimum_trades_each_era"": false}",False,1.0,False
30251,ab1b7bf5de9c617e,29251,CHOP,CHOP_MATURE_EDGE_REENTRY_REVERSE,C_SCALP,108,19,"{""age_min"":32,""geometry_id"":""C_SCALP"",""hour_window"":""NEW_YORK"",""reentry_atr"":0.03,""sweep_atr"":0.12,""wick_min"":0.4,""width_atr_max"":6.0,""width_atr_min"":1.0}",SHORT,23,-5.858419062032796,0.5849174576936991,-0.25471387226229547,10.007790607506738,0,0.0,0.0,0.0,0.0,4,3.323907619926335,inf,0.8309769049815837,0.0,9,-1.8318558654587103,0.6374328990046688,-0.20353954060652335,2.6573197910063153,10,-7.350470816500422,0.18881555002367278,-0.7350470816500423,7.350470816500422,-10.089982224175673,1.0,0,0.0,-0.7350470816500423,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": false, ""minimum_trades_each_era"": false}",False,1.0,False
30252,a83d8fa244d62b68,29252,CHOP,CHOP_MATURE_EDGE_REENTRY_REVERSE,C_BALANCED,548,113,"{""age_min"":8,""geometry_id"":""C_BALANCED"",""hour_window"":""NEW_YORK"",""reentry_atr"":0.03,""sweep_atr"":0.12,""wick_min"":0.1,""width_atr_max"":6.0,""width_atr_min"":1.0}",LONG,140,-63.32005298999212,0.44162535606003284,-0.452286092785658,66.19331666285541,18,-7.187611493209215,0.5157740366876029,-0.3993117496227342,8.641643849081277,20,-4.207998074788922,0.6974078314751104,-0.2103999037394461,7.483474681087177,47,-18.40305179204611,0.4920777048768877,-0.3915542934477896,18.40305179204611,55,-33.52139162994788,0.3076757566362496,-0.6094798478172342,35.09543338283594,-70.39829951629076,1.0,18,0.3076757566362496,-0.6094798478172342,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
30252,a83d8fa244d62b68,29252,CHOP,CHOP_MATURE_EDGE_REENTRY_REVERSE,C_BALANCED,548,113,"{""age_min"":8,""geometry_id"":""C_BALANCED"",""hour_window"":""NEW_YORK"",""reentry_atr"":0.03,""sweep_atr"":0.12,""wick_min"":0.1,""width_atr_max"":6.0,""width_atr_min"":1.0}",SHORT,161,-59.976921423490936,0.5249342211544391,-0.37252746225770766,63.84646806796009,16,-3.411602755568372,0.6993080137973479,-0.21322517222302326,7.281149400037489,38,-10.421995431913095,0.6438841662507657,-0.27426303768192356,10.8653998949455,52,-24.999578898668712,0.4113704839761403,-0.480761132666706,28.117799155781,55,-21.143744337340763,0.5101908765722973,-0.3844317152243775,21.692864921403764,-66.98759715250455,1.0,16,0.4113704839761403,-0.480761132666706,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
30253,3842a689290aa067,29253,CHOP,CHOP_MATURE_EDGE_REENTRY_REVERSE,C_EXTENDED,119,20,"{""age_min"":8,""geometry_id"":""C_EXTENDED"",""hour_window"":""LONDON"",""reentry_atr"":0.07,""sweep_atr"":0.03,""wick_min"":0.25,""width_atr_max"":4.0,""width_atr_min"":3.0}",LONG,24,-12.845865421371329,0.4164468003344771,-0.5352443925571387,15.210174261185735,1,-1.275092303220552,0.0,-1.275092303220552,1.275092303220552,5,0.09362826640668032,1.0264056017303942,0.018725653281336064,3.5457728766282743,8,-6.53949765235385,0.21689924158044763,-0.8174372065442312,6.53949765235385,10,-5.124903732203607,0.420361200374452,-0.5124903732203607,6.930444954147741,-22.013186507647003,1.0,1,0.0,-1.275092303220552,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": false, ""minimum_trades_each_era"": false}",False,1.0,False
30253,3842a689290aa067,29253,CHOP,CHOP_MATURE_EDGE_REENTRY_REVERSE,C_EXTENDED,119,20,"{""age_min"":8,""geometry_id"":""C_EXTENDED"",""hour_window"":""LONDON"",""reentry_atr"":0.07,""sweep_atr"":0.03,""wick_min"":0.25,""width_atr_max"":4.0,""width_atr_min"":3.0}",SHORT,24,-12.708422890120776,0.4179015726960853,-0.529517620421699,15.015217241463763,2,0.40193943021408796,1.3174901275092183,0.20096971510704398,1.2659903265887142,1,-1.140007671988999,0.0,-1.140007671988999,1.140007671988999,9,-7.610728993471895,0.19190310065696597,-0.8456365548302105,7.610728993471895,12,-4.3596256548739705,0.5643858540959028,-0.3633021379061642,6.264480576002871,-21.83208593945519,1.0,1,0.0,-1.140007671988999,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": false, ""minimum_trades_each_era"": false}",False,1.0,False
30254,50e6f6ea92ac1d20,29254,CHOP,CHOP_MATURE_EDGE_REENTRY_REVERSE,C_SCALP,192,44,"{""age_min"":8,""geometry_id"":""C_SCALP"",""hour_window"":""NEW_YORK"",""reentry_atr"":0.0,""sweep_atr"":0.07,""wick_min"":0.4,""width_atr_max"":4.0,""width_atr_min"":2.0}",LONG,19,-11.95118737307915,0.25763038224417967,-0.6290098617410079,13.608478458050529,3,-1.7749680111612691,0.29445413311135554,-0.591656003720423,2.5157372390098773,1,-1.2272870703404035,0.0,-1.2272870703404035,1.2272870703404035,4,-0.7239725296249093,0.694073197968658,-0.18099313240622733,1.1960752888754393,11,-8.224959761952569,0.17661381746216143,-0.7477236147229608,9.141481619075337,-16.098702165651027,1.0,1,0.0,-1.2272870703404035,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": false, ""minimum_trades_each_era"": false}",False,1.0,False
30254,50e6f6ea92ac1d20,29254,CHOP,CHOP_MATURE_EDGE_REENTRY_REVERSE,C_SCALP,192,44,"{""age_min"":8,""geometry_id"":""C_SCALP"",""hour_window"":""NEW_YORK"",""reentry_atr"":0.0,""sweep_atr"":0.07,""wick_min"":0.4,""width_atr_max"":4.0,""width_atr_min"":2.0}",SHORT,28,-7.208773255032945,0.5855417226866886,-0.25745618767974804,7.650086648484027,1,-1.2263871806775404,0.0,-1.2263871806775404,1.2263871806775404,6,-1.0416694622756224,0.7071747629073877,-0.17361157704593708,2.7093700364042452,7,-3.0292290703831863,0.3543115286408834,-0.4327470100547409,3.5417557448283556,14,-1.911487541696596,0.7585919168705616,-0.1365348244068997,4.409113316130618,-11.566805889906153,1.0,1,0.0,-1.2263871806775404,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": false, ""minimum_trades_each_era"": false}",False,1.0,False
30255,b8aa8ef4752a649d,29255,CHOP,CHOP_MATURE_EDGE_REENTRY_REVERSE,C_BALANCED,127,17,"{""age_min"":64,""geometry_id"":""C_BALANCED"",""hour_window"":""LONDON_NY"",""reentry_atr"":0.07,""sweep_atr"":0.0,""wick_min"":0.1,""width_atr_max"":6.0,""width_atr_min"":1.0}",LONG,22,-15.6219426275836,0.24628376214953648,-0.7100883012538,16.893898279863986,5,1.2719556522803865,1.5076119948756104,0.2543911304560773,1.253609997762837,3,-3.4878204671455126,0.0,-1.1626068223818375,3.4878204671455126,5,-3.2513675708406398,0.2898250446570079,-0.650273514168128,3.4490612404278607,9,-10.154710241877831,0.0,-1.1283011379864256,10.154710241877831,-19.653212116437498,1.0,3,0.0,-1.1626068223818375,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": false, ""minimum_trades_each_era"": false}",False,1.0,False
30255,b8aa8ef4752a649d,29255,CHOP,CHOP_MATURE_EDGE_REENTRY_REVERSE,C_BALANCED,127,17,"{""age_min"":64,""geometry_id"":""C_BALANCED"",""hour_window"":""LONDON_NY"",""reentry_atr"":0.07,""sweep_atr"":0.0,""wick_min"":0.1,""width_atr_max"":6.0,""width_atr_min"":1.0}",SHORT,46,-6.665589454970425,0.7834967598210251,-0.14490411858631358,9.743281203025962,3,1.2557156740902262,2.0116667278629903,0.4185718913634087,1.2412345286305464,8,-1.7508971104642599,0.6994865705926674,-0.21886213880803249,3.245442474733923,18,-1.8967590529798917,0.8316805585275857,-0.10537550294332731,3.573255028915817,17,-4.2736489656164975,0.6567650435046405,-0.25139111562449984,8.595029483013818,-13.605639862475785,1.0,3,0.6567650435046405,-0.25139111562449984,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": false, ""minimum_trades_each_era"": false}",False,1.0,False
30256,be271cef63ef505a,29256,CHOP,CHOP_MATURE_EDGE_REENTRY_REVERSE,C_SCALP,568,114,"{""age_min"":32,""geometry_id"":""C_SCALP"",""hour_window"":""LONDON_NY"",""reentry_atr"":0.0,""sweep_atr"":0.0,""wick_min"":0.25,""width_atr_max"":8.0,""width_atr_min"":1.0}",LONG,48,-14.906371713136085,0.5360690069746817,-0.3105494106903351,21.439864808480387,3,0.1985889785436059,1.1569599392609369,0.06619632618120197,1.2652207912329987,6,-5.126779730123322,0.13632367599807915,-0.854463288353887,5.935996608507147,10,-5.673010127260171,0.3043698635231331,-0.5673010127260171,6.49385034087983,29,-4.3051708342962005,0.7433449464490193,-0.148454166699869,9.374854159863894,-19.473345671904752,1.0,3,0.13632367599807915,-0.854463288353887,"{""maximum_closed_drawdown_r"": true, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": false, ""minimum_trades_each_era"": false}",False,1.0,False
30256,be271cef63ef505a,29256,CHOP,CHOP_MATURE_EDGE_REENTRY_REVERSE,C_SCALP,568,114,"{""age_min"":32,""geometry_id"":""C_SCALP"",""hour_window"":""LONDON_NY"",""reentry_atr"":0.0,""sweep_atr"":0.0,""wick_min"":0.25,""width_atr_max"":8.0,""width_atr_min"":1.0}",SHORT,80,-34.09897441843571,0.41534540652271823,-0.4262371802304464,34.09897441843571,4,-3.196455642692202,0.17700339235257098,-0.7991139106730505,3.8839232300475786,16,-8.807988334361688,0.3203441298557296,-0.5504992708976055,9.63557484947692,22,-1.1421543508959955,0.8961830711867455,-0.051916106858908885,4.804245585149322,38,-20.952376090485824,0.3125467572612059,-0.5513783181706796,20.952376090485824,-38.53020223098108,1.0,4,0.17700339235257098,-0.7991139106730505,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": false, ""minimum_trades_each_era"": false}",False,1.0,False
30257,afeb2563efcdf575,29257,CHOP,CHOP_MATURE_EDGE_REENTRY_REVERSE,C_EXTENDED,215,32,"{""age_min"":32,""geometry_id"":""C_EXTENDED"",""hour_window"":""NEW_YORK"",""reentry_atr"":0.07,""sweep_atr"":0.0,""wick_min"":0.1,""width_atr_max"":6.0,""width_atr_min"":3.0}",LONG,62,-32.087608833548515,0.39219894657837995,-0.5175420779604599,34.01204061120867,12,-2.82650333471254,0.6696600891134155,-0.23554194455937835,4.422497052640623,8,-3.113350684441616,0.47608929017784585,-0.389168835555202,3.858850395018216,22,-12.99460629021164,0.33189811991041523,-0.5906639222823473,13.20494180082823,20,-13.153148524182718,0.3019995508126118,-0.6576574262091359,15.07758030184288,-41.505352051292476,1.0,8,0.3019995508126118,-0.6576574262091359,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": false, ""minimum_trades_each_era"": false}",False,1.0,False
30257,afeb2563efcdf575,29257,CHOP,CHOP_MATURE_EDGE_REENTRY_REVERSE,C_EXTENDED,215,32,"{""age_min"":32,""geometry_id"":""C_EXTENDED"",""hour_window"":""NEW_YORK"",""reentry_atr"":0.07,""sweep_atr"":0.0,""wick_min"":0.1,""width_atr_max"":6.0,""width_atr_min"":3.0}",SHORT,76,-24.483380788653445,0.6025101261401862,-0.32214974721912426,25.1324930592208,6,-1.2306655123687302,0.7455554829272331,-0.2051109187281217,2.426325002589384,14,-4.14987442713731,0.6404772666508177,-0.2964196019383793,8.525178440522124,27,-8.330696036515999,0.6087450376294428,-0.3085442976487407,9.045354737847532,29,-10.772144812631414,0.5497221673951134,-0.37145326940108325,12.241199130139059,-33.94675406503875,1.0,6,0.5497221673951134,-0.37145326940108325,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": false, ""minimum_trades_each_era"": false}",False,1.0,False
30258,54f223ececb60caa,29258,CHOP,CHOP_MATURE_EDGE_REENTRY_REVERSE,C_EXTENDED,649,121,"{""age_min"":16,""geometry_id"":""C_EXTENDED"",""hour_window"":""LONDON_NY"",""reentry_atr"":0.03,""sweep_atr"":0.0,""wick_min"":0.1,""width_atr_max"":6.0,""width_atr_min"":3.0}",LONG,146,-67.48155785979188,0.46357501956615554,-0.4622024510944649,69.15506895791404,20,-9.069349864042044,0.4710214574283319,-0.4534674932021022,10.85375272213889,19,-14.644506670280089,0.19773546162981398,-0.77076350896211,14.644506670280089,53,-13.816154075972728,0.6684796269617791,-0.26068215237684395,17.629753931776317,54,-29.95154724949702,0.3852886488240159,-0.5546582823980929,34.09552178015591,-77.0525349494435,1.0,19,0.19773546162981398,-0.77076350896211,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
30258,54f223ececb60caa,29258,CHOP,CHOP_MATURE_EDGE_REENTRY_REVERSE,C_EXTENDED,649,121,"{""age_min"":16,""geometry_id"":""C_EXTENDED"",""hour_window"":""LONDON_NY"",""reentry_atr"":0.03,""sweep_atr"":0.0,""wick_min"":0.1,""width_atr_max"":6.0,""width_atr_min"":3.0}",SHORT,153,-41.11400812960096,0.6614654192386217,-0.2687190073830128,44.37396742814935,21,-0.8850932251892976,0.9403686041524533,-0.0421472964375856,5.124737184112536,26,-4.263274147041761,0.7841623770285368,-0.16397208257852927,8.433462698544016,53,-28.24065436217104,0.4031056904673626,-0.5328425351353027,28.240654362171043,53,-7.724986395198869,0.8046254775236341,-0.1457544602867711,11.668045638659857,-50.61256690065462,1.0,21,0.4031056904673626,-0.5328425351353027,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
30259,57bcaae8f9b723fb,29259,CHOP,CHOP_MATURE_EDGE_REENTRY_REVERSE,C_BALANCED,852,170,"{""age_min"":8,""geometry_id"":""C_BALANCED"",""hour_window"":""NEW_YORK"",""reentry_atr"":0.07,""sweep_atr"":0.0,""wick_min"":0.25,""width_atr_max"":8.0,""width_atr_min"":2.0}",LONG,199,-95.71226062458808,0.4167916913915711,-0.4809661337918999,97.58550400458712,23,-8.45610964690414,0.5480310065473974,-0.36765694116974523,11.258098579479135,39,-16.290283520232514,0.4807302353173244,-0.4176995774418593,20.188028746321216,61,-29.1452809701696,0.4093699968995959,-0.47779149131425575,29.352454126895086,76,-41.82058648728182,0.35348550483867747,-0.5502708748326556,43.66282343679868,-102.79930153831813,1.0,23,0.35348550483867747,-0.5502708748326556,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
30259,57bcaae8f9b723fb,29259,CHOP,CHOP_MATURE_EDGE_REENTRY_REVERSE,C_BALANCED,852,170,"{""age_min"":8,""geometry_id"":""C_BALANCED"",""hour_window"":""NEW_YORK"",""reentry_atr"":0.07,""sweep_atr"":0.0,""wick_min"":0.25,""width_atr_max"":8.0,""width_atr_min"":2.0}",SHORT,243,-96.95891532474866,0.4941523160823307,-0.39900788199485043,99.78458958659927,26,-8.211369704278525,0.5883371831241294,-0.3158219117030202,9.623406916267005,60,-21.37003586921609,0.5450032833979461,-0.3561672644869348,21.37003586921609,72,-28.508184690766377,0.4884437616508669,-0.39594700959397744,32.74589658867018,85,-38.869325060487675,0.4369496056029976,-0.45728617718220793,40.28296211034978,-104.02518824028763,1.0,26,0.4369496056029976,-0.45728617718220793,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
30260,c0c041ad8afb0314,29260,CHOP,CHOP_MATURE_EDGE_REENTRY_REVERSE,C_EXTENDED,390,82,"{""age_min"":8,""geometry_id"":""C_EXTENDED"",""hour_window"":""NEW_YORK"",""reentry_atr"":0.07,""sweep_atr"":0.12,""wick_min"":0.4,""width_atr_max"":8.0,""width_atr_min"":3.0}",LONG,118,-35.094354684119246,0.6272110931811594,-0.29740978545863767,40.79779490645994,26,-6.613311085231743,0.6636835020983016,-0.25435811866275937,9.891652848336157,17,-9.09286855591099,0.39851775354234437,-0.5348746209359405,11.208391199753402,38,-1.8053176614473447,0.9344924671312983,-0.04750835951177223,8.742239445319893,37,-17.582857381529166,0.44707475755346776,-0.47521236166295044,21.792358698862277,-44.65453860157362,1.0,17,0.39851775354234437,-0.5348746209359405,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
30260,c0c041ad8afb0314,29260,CHOP,CHOP_MATURE_EDGE_REENTRY_REVERSE,C_EXTENDED,390,82,"{""age_min"":8,""geometry_id"":""C_EXTENDED"",""hour_window"":""NEW_YORK"",""reentry_atr"":0.07,""sweep_atr"":0.12,""wick_min"":0.4,""width_atr_max"":8.0,""width_atr_min"":3.0}",SHORT,155,-76.76175070200846,0.4252636365195967,-0.49523710130328036,80.40680186553062,22,-8.555335234147094,0.5579565758515089,-0.38887887427941337,13.972368587575254,40,-18.650677307723196,0.462551533716347,-0.4662669326930799,22.891135663801634,53,-29.528752665141422,0.3565288821991058,-0.5571462767007815,29.528752665141422,40,-20.026985494996744,0.40420389924893246,-0.5006746373749186,20.026985494996744,-86.25638189184976,1.0,22,0.3565288821991058,-0.5571462767007815,"{""maximum_closed_drawdown_r"": false, ""minimum_average_stress_r_each_era"": false, ""minimum_stress_pf_each_era"": false, ""minimum_top_winners_removed_net_r"": false, ""minimum_total_stress_pf"": false, ""minimum_total_trades"": true, ""minimum_trades_each_era"": true}",False,1.0,False
