timestamp_broker,m5_bar_time,time_bucket,candidate,family,lane,regime,symbol,direction,normalized_direction,legacy_shadow_action,legacy_shadow_reason,proposed_v2_shadow_action,proposed_v2_shadow_reason,trend_veto_action,trend_veto_reason,fixed_shadow_action,fixed_shadow_reason,entry_price,stop_loss,take_profit,stop_distance_points,spread_points,cost_bucket,evidence_tier,resolution_status,resolution_source,matched_position_ticket,actual_state,actual_profit_aed,actual_exit_time,actual_exit_price,replay_model,replay_entry_time,replay_entry_price,replay_synthetic_stop_loss,replay_synthetic_take_profit,replay_signal_risk_points,replay_spread_points,replay_bars_scanned,replay_exit_time,replay_exit_price,gross_outcome_r,estimated_cost_r,cost_source,net_outcome_r,v1_resolution_status,v1_resolution_source,v1_replay_bars_scanned,v1_replay_exit_time,v1_replay_exit_price,v1_gross_outcome_r,v1_estimated_cost_r,v1_cost_source,v1_net_outcome_r,_source_file
2026.06.11 13:20:00,2026.06.11 13:20:00,Evening 16:00-19:59,symbol_normalized_round_retest_v0,round,accepted_round_family,WOULD_SIGNAL,XAUUSD,SHORT,SELL,BLOCK,BLOCK_WEAK_EA_SYMBOL_NORMALIZED_ROUND,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,,,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,4071.82,4086.92,4049.18,1509.66,75.00,HIGH_51_75pt,,UNRESOLVED_NO_BROKER_MATCH_NO_REPLAY_BARS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shadow_fix_observer_signal_log_symbol_normalized_round_retest_v0_xauusd.csv
2026.06.11 13:35:00,2026.06.11 13:35:00,Evening 16:00-19:59,symbol_normalized_round_retest_v0,round,accepted_round_family,WOULD_SIGNAL,XAUUSD,SHORT,SELL,BLOCK,BLOCK_WEAK_EA_SYMBOL_NORMALIZED_ROUND,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,,,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,4071.91,4082.68,4055.76,1076.99,50.00,MEDIUM_31_50pt,,UNRESOLVED_NO_BROKER_MATCH_NO_REPLAY_BARS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shadow_fix_observer_signal_log_symbol_normalized_round_retest_v0_xauusd.csv
2026.06.11 13:40:00,2026.06.11 13:40:00,Evening 16:00-19:59,symbol_normalized_round_retest_v0,round,accepted_round_family,WOULD_SIGNAL,XAUUSD,SHORT,SELL,BLOCK,BLOCK_WEAK_EA_SYMBOL_NORMALIZED_ROUND,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,,,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,4071.60,4082.42,4055.37,1081.94,75.00,HIGH_51_75pt,,UNRESOLVED_NO_BROKER_MATCH_NO_REPLAY_BARS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shadow_fix_observer_signal_log_symbol_normalized_round_retest_v0_xauusd.csv
2026.06.11 13:45:00,2026.06.11 13:45:00,Evening 16:00-19:59,symbol_normalized_round_retest_v0,round,accepted_round_family,WOULD_SIGNAL,XAUUSD,LONG,BUY,BLOCK,BLOCK_WEAK_EA_SYMBOL_NORMALIZED_ROUND,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,,,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,4082.56,4067.05,4105.83,1551.18,50.00,MEDIUM_31_50pt,,UNRESOLVED_NO_BROKER_MATCH_NO_REPLAY_BARS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shadow_fix_observer_signal_log_symbol_normalized_round_retest_v0_xauusd.csv
2026.06.11 13:50:00,2026.06.11 13:50:00,Evening 16:00-19:59,symbol_normalized_round_retest_v0,round,accepted_round_family,WOULD_SIGNAL,XAUUSD,LONG,BUY,BLOCK,BLOCK_WEAK_EA_SYMBOL_NORMALIZED_ROUND,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,,,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,4078.48,4065.85,4097.42,1262.72,50.00,MEDIUM_31_50pt,,UNRESOLVED_NO_BROKER_MATCH_NO_REPLAY_BARS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shadow_fix_observer_signal_log_symbol_normalized_round_retest_v0_xauusd.csv
2026.06.11 13:55:00,2026.06.11 13:55:00,Evening 16:00-19:59,symbol_normalized_round_retest_v0,round,accepted_round_family,WOULD_SIGNAL,XAUUSD,LONG,BUY,BLOCK,BLOCK_WEAK_EA_SYMBOL_NORMALIZED_ROUND,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,,,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,4092.45,4072.31,4122.66,2013.76,75.00,HIGH_51_75pt,,UNRESOLVED_NO_BROKER_MATCH_NO_REPLAY_BARS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shadow_fix_observer_signal_log_symbol_normalized_round_retest_v0_xauusd.csv
2026.06.11 14:00:00,2026.06.11 14:00:00,Evening 16:00-19:59,symbol_normalized_round_retest_v0,round,accepted_round_family,WOULD_SIGNAL,XAUUSD,SHORT,SELL,BLOCK,BLOCK_WEAK_EA_SYMBOL_NORMALIZED_ROUND,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,,,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,4083.48,4093.40,4068.59,992.38,50.00,MEDIUM_31_50pt,,UNRESOLVED_NO_BROKER_MATCH_NO_REPLAY_BARS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shadow_fix_observer_signal_log_symbol_normalized_round_retest_v0_xauusd.csv
2026.06.11 14:05:01,2026.06.11 14:05:00,Evening 16:00-19:59,symbol_normalized_round_retest_v0,round,accepted_round_family,WOULD_SIGNAL,XAUUSD,SHORT,SELL,BLOCK,BLOCK_WEAK_EA_SYMBOL_NORMALIZED_ROUND,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,,,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,4082.16,4092.30,4066.95,1013.71,50.00,MEDIUM_31_50pt,,UNRESOLVED_NO_BROKER_MATCH_NO_REPLAY_BARS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shadow_fix_observer_signal_log_symbol_normalized_round_retest_v0_xauusd.csv
2026.06.11 14:10:00,2026.06.11 14:10:00,Evening 16:00-19:59,symbol_normalized_round_retest_v0,round,accepted_round_family,WOULD_SIGNAL,XAUUSD,SHORT,SELL,BLOCK,BLOCK_WEAK_EA_SYMBOL_NORMALIZED_ROUND,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,,,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,4075.41,4086.25,4059.15,1083.78,50.00,MEDIUM_31_50pt,,UNRESOLVED_NO_BROKER_MATCH_NO_REPLAY_BARS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shadow_fix_observer_signal_log_symbol_normalized_round_retest_v0_xauusd.csv
2026.06.11 14:15:00,2026.06.11 14:15:00,Evening 16:00-19:59,symbol_normalized_round_retest_v0,round,accepted_round_family,WOULD_SIGNAL,XAUUSD,SHORT,SELL,BLOCK,BLOCK_WEAK_EA_SYMBOL_NORMALIZED_ROUND,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,,,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,4060.32,4078.82,4032.57,1850.33,50.00,MEDIUM_31_50pt,,UNRESOLVED_NO_BROKER_MATCH_NO_REPLAY_BARS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shadow_fix_observer_signal_log_symbol_normalized_round_retest_v0_xauusd.csv
2026.06.11 14:20:00,2026.06.11 14:20:00,Evening 16:00-19:59,symbol_normalized_round_retest_v0,round,accepted_round_family,WOULD_SIGNAL,XAUUSD,LONG,BUY,BLOCK,BLOCK_WEAK_EA_SYMBOL_NORMALIZED_ROUND,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,,,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,4063.33,4051.51,4081.06,1182.27,50.00,MEDIUM_31_50pt,,UNRESOLVED_NO_BROKER_MATCH_NO_REPLAY_BARS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shadow_fix_observer_signal_log_symbol_normalized_round_retest_v0_xauusd.csv
2026.06.11 14:25:00,2026.06.11 14:25:00,Evening 16:00-19:59,symbol_normalized_round_retest_v0,round,accepted_round_family,WOULD_SIGNAL,XAUUSD,LONG,BUY,BLOCK,BLOCK_WEAK_EA_SYMBOL_NORMALIZED_ROUND,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,,,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,4066.46,4054.71,4084.08,1174.69,50.00,MEDIUM_31_50pt,,UNRESOLVED_NO_BROKER_MATCH_NO_REPLAY_BARS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shadow_fix_observer_signal_log_symbol_normalized_round_retest_v0_xauusd.csv
2026.06.11 14:30:00,2026.06.11 14:30:00,Evening 16:00-19:59,symbol_normalized_round_retest_v0,round,accepted_round_family,WOULD_SIGNAL,XAUUSD,SHORT,SELL,BLOCK,BLOCK_WEAK_EA_SYMBOL_NORMALIZED_ROUND,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,,,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,4062.82,4083.20,4032.24,2038.38,50.00,MEDIUM_31_50pt,,UNRESOLVED_NO_BROKER_MATCH_NO_REPLAY_BARS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shadow_fix_observer_signal_log_symbol_normalized_round_retest_v0_xauusd.csv
2026.06.11 14:35:00,2026.06.11 14:35:00,Evening 16:00-19:59,symbol_normalized_round_retest_v0,round,accepted_round_family,WOULD_SIGNAL,XAUUSD,SHORT,SELL,BLOCK,BLOCK_WEAK_EA_SYMBOL_NORMALIZED_ROUND,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,,,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,4073.57,4085.83,4055.18,1226.03,50.00,MEDIUM_31_50pt,,UNRESOLVED_NO_BROKER_MATCH_NO_REPLAY_BARS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shadow_fix_observer_signal_log_symbol_normalized_round_retest_v0_xauusd.csv
2026.06.11 15:00:00,2026.06.11 15:00:00,Evening 16:00-19:59,symbol_normalized_round_retest_v0,round,accepted_round_family,WOULD_SIGNAL,XAUUSD,SHORT,SELL,BLOCK,BLOCK_WEAK_EA_SYMBOL_NORMALIZED_ROUND,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,,,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,4073.57,4081.97,4060.97,839.69,75.00,HIGH_51_75pt,,UNRESOLVED_NO_BROKER_MATCH_NO_REPLAY_BARS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shadow_fix_observer_signal_log_symbol_normalized_round_retest_v0_xauusd.csv
2026.06.11 15:20:00,2026.06.11 15:20:00,Evening 16:00-19:59,symbol_normalized_round_retest_v0,round,accepted_round_family,WOULD_SIGNAL,XAUUSD,LONG,BUY,BLOCK,BLOCK_WEAK_EA_SYMBOL_NORMALIZED_ROUND,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,,,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,4087.75,4078.37,4101.82,937.82,75.00,HIGH_51_75pt,,UNRESOLVED_NO_BROKER_MATCH_NO_REPLAY_BARS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shadow_fix_observer_signal_log_symbol_normalized_round_retest_v0_xauusd.csv
2026.06.11 15:45:00,2026.06.11 15:45:00,Evening 16:00-19:59,symbol_normalized_round_retest_v0,round,accepted_round_family,WOULD_SIGNAL,XAUUSD,LONG,BUY,BLOCK,BLOCK_WEAK_EA_SYMBOL_NORMALIZED_ROUND,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,,,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,4086.71,4077.60,4100.38,911.34,50.00,MEDIUM_31_50pt,,UNRESOLVED_NO_BROKER_MATCH_NO_REPLAY_BARS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shadow_fix_observer_signal_log_symbol_normalized_round_retest_v0_xauusd.csv
2026.06.11 16:05:00,2026.06.11 16:05:00,Night 20:00-05:59,symbol_normalized_round_retest_v0,round,accepted_round_family,WOULD_SIGNAL,XAUUSD,SHORT,SELL,BLOCK,BLOCK_WEAK_EA_SYMBOL_NORMALIZED_ROUND,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,,,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,4085.58,4091.06,4077.35,548.40,75.00,HIGH_51_75pt,,UNRESOLVED_NO_BROKER_MATCH_NO_REPLAY_BARS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shadow_fix_observer_signal_log_symbol_normalized_round_retest_v0_xauusd.csv
2026.06.11 16:25:00,2026.06.11 16:25:00,Night 20:00-05:59,symbol_normalized_round_retest_v0,round,accepted_round_family,WOULD_SIGNAL,XAUUSD,SHORT,SELL,BLOCK,BLOCK_WEAK_EA_SYMBOL_NORMALIZED_ROUND,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,,,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,4096.01,4108.20,4077.72,1219.03,50.00,MEDIUM_31_50pt,,UNRESOLVED_NO_BROKER_MATCH_NO_REPLAY_BARS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shadow_fix_observer_signal_log_symbol_normalized_round_retest_v0_xauusd.csv
2026.06.11 16:30:00,2026.06.11 16:30:00,Night 20:00-05:59,symbol_normalized_round_retest_v0,round,accepted_round_family,WOULD_SIGNAL,XAUUSD,SHORT,SELL,BLOCK,BLOCK_WEAK_EA_SYMBOL_NORMALIZED_ROUND,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,,,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,4087.32,4099.06,4069.71,1173.87,75.00,HIGH_51_75pt,,UNRESOLVED_NO_BROKER_MATCH_NO_REPLAY_BARS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shadow_fix_observer_signal_log_symbol_normalized_round_retest_v0_xauusd.csv
2026.06.11 17:20:00,2026.06.11 17:20:00,Night 20:00-05:59,symbol_normalized_round_retest_v0,round,accepted_round_family,WOULD_SIGNAL,XAUUSD,LONG,BUY,BLOCK,BLOCK_WEAK_EA_SYMBOL_NORMALIZED_ROUND,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,,,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,4078.68,4071.94,4088.79,673.67,50.00,MEDIUM_31_50pt,,UNRESOLVED_NO_BROKER_MATCH_NO_REPLAY_BARS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shadow_fix_observer_signal_log_symbol_normalized_round_retest_v0_xauusd.csv
2026.06.11 17:25:00,2026.06.11 17:25:00,Night 20:00-05:59,symbol_normalized_round_retest_v0,round,accepted_round_family,WOULD_SIGNAL,XAUUSD,LONG,BUY,BLOCK,BLOCK_WEAK_EA_SYMBOL_NORMALIZED_ROUND,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,,,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,4078.75,4073.45,4086.70,529.97,75.00,HIGH_51_75pt,,UNRESOLVED_NO_BROKER_MATCH_NO_REPLAY_BARS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shadow_fix_observer_signal_log_symbol_normalized_round_retest_v0_xauusd.csv
2026.06.11 17:30:00,2026.06.11 17:30:00,Night 20:00-05:59,symbol_normalized_round_retest_v0,round,accepted_round_family,WOULD_SIGNAL,XAUUSD,LONG,BUY,BLOCK,BLOCK_WEAK_EA_SYMBOL_NORMALIZED_ROUND,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,,,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,4081.10,4075.20,4089.95,590.00,50.00,MEDIUM_31_50pt,,UNRESOLVED_NO_BROKER_MATCH_NO_REPLAY_BARS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shadow_fix_observer_signal_log_symbol_normalized_round_retest_v0_xauusd.csv
2026.06.11 17:35:01,2026.06.11 17:35:00,Night 20:00-05:59,symbol_normalized_round_retest_v0,round,accepted_round_family,WOULD_SIGNAL,XAUUSD,LONG,BUY,BLOCK,BLOCK_WEAK_EA_SYMBOL_NORMALIZED_ROUND,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,,,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,4102.14,4077.51,4139.08,2462.92,75.00,HIGH_51_75pt,,UNRESOLVED_NO_BROKER_MATCH_NO_REPLAY_BARS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shadow_fix_observer_signal_log_symbol_normalized_round_retest_v0_xauusd.csv
2026.06.11 17:45:00,2026.06.11 17:45:00,Night 20:00-05:59,symbol_normalized_round_retest_v0,round,accepted_round_family,WOULD_SIGNAL,XAUUSD,LONG,BUY,BLOCK,BLOCK_WEAK_EA_SYMBOL_NORMALIZED_ROUND,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,,,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,4154.43,4136.86,4180.79,1757.44,50.00,MEDIUM_31_50pt,,UNRESOLVED_NO_BROKER_MATCH_NO_REPLAY_BARS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shadow_fix_observer_signal_log_symbol_normalized_round_retest_v0_xauusd.csv
2026.06.11 17:55:00,2026.06.11 17:55:00,Night 20:00-05:59,symbol_normalized_round_retest_v0,round,accepted_round_family,WOULD_SIGNAL,XAUUSD,SHORT,SELL,BLOCK,BLOCK_WEAK_EA_SYMBOL_NORMALIZED_ROUND,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,,,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,4153.38,4167.71,4131.89,1432.86,75.00,HIGH_51_75pt,,UNRESOLVED_NO_BROKER_MATCH_NO_REPLAY_BARS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shadow_fix_observer_signal_log_symbol_normalized_round_retest_v0_xauusd.csv
2026.06.11 18:00:00,2026.06.11 18:00:00,Night 20:00-05:59,symbol_normalized_round_retest_v0,round,accepted_round_family,WOULD_SIGNAL,XAUUSD,SHORT,SELL,BLOCK,BLOCK_WEAK_EA_SYMBOL_NORMALIZED_ROUND,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,,,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,4146.79,4162.53,4123.18,1574.16,50.00,MEDIUM_31_50pt,,UNRESOLVED_NO_BROKER_MATCH_NO_REPLAY_BARS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shadow_fix_observer_signal_log_symbol_normalized_round_retest_v0_xauusd.csv
2026.06.11 18:10:00,2026.06.11 18:10:00,Night 20:00-05:59,symbol_normalized_round_retest_v0,round,accepted_round_family,WOULD_SIGNAL,XAUUSD,SHORT,SELL,BLOCK,BLOCK_WEAK_EA_SYMBOL_NORMALIZED_ROUND,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,,,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,4136.09,4156.89,4104.90,2079.51,50.00,MEDIUM_31_50pt,,UNRESOLVED_NO_BROKER_MATCH_NO_REPLAY_BARS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shadow_fix_observer_signal_log_symbol_normalized_round_retest_v0_xauusd.csv
2026.06.11 18:20:00,2026.06.11 18:20:00,Night 20:00-05:59,symbol_normalized_round_retest_v0,round,accepted_round_family,WOULD_SIGNAL,XAUUSD,LONG,BUY,BLOCK,BLOCK_WEAK_EA_SYMBOL_NORMALIZED_ROUND,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,,,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,4146.71,4133.41,4166.66,1330.06,50.00,MEDIUM_31_50pt,,UNRESOLVED_NO_BROKER_MATCH_NO_REPLAY_BARS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shadow_fix_observer_signal_log_symbol_normalized_round_retest_v0_xauusd.csv
2026.06.11 18:30:00,2026.06.11 18:30:00,Night 20:00-05:59,symbol_normalized_round_retest_v0,round,accepted_round_family,WOULD_SIGNAL,XAUUSD,SHORT,SELL,BLOCK,BLOCK_WEAK_EA_SYMBOL_NORMALIZED_ROUND,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,,,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,4151.02,4163.87,4131.75,1284.95,50.00,MEDIUM_31_50pt,,UNRESOLVED_NO_BROKER_MATCH_NO_REPLAY_BARS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shadow_fix_observer_signal_log_symbol_normalized_round_retest_v0_xauusd.csv
2026.06.11 18:40:00,2026.06.11 18:40:00,Night 20:00-05:59,symbol_normalized_round_retest_v0,round,accepted_round_family,WOULD_SIGNAL,XAUUSD,LONG,BUY,BLOCK,BLOCK_WEAK_EA_SYMBOL_NORMALIZED_ROUND,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,,,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,4157.94,4147.33,4173.85,1060.57,50.00,MEDIUM_31_50pt,,UNRESOLVED_NO_BROKER_MATCH_NO_REPLAY_BARS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shadow_fix_observer_signal_log_symbol_normalized_round_retest_v0_xauusd.csv
2026.06.11 18:50:00,2026.06.11 18:50:00,Night 20:00-05:59,symbol_normalized_round_retest_v0,round,accepted_round_family,WOULD_SIGNAL,XAUUSD,LONG,BUY,BLOCK,BLOCK_WEAK_EA_SYMBOL_NORMALIZED_ROUND,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,,,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,4165.03,4153.73,4181.98,1129.81,75.00,HIGH_51_75pt,,UNRESOLVED_NO_BROKER_MATCH_NO_REPLAY_BARS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shadow_fix_observer_signal_log_symbol_normalized_round_retest_v0_xauusd.csv
2026.06.11 18:55:00,2026.06.11 18:55:00,Night 20:00-05:59,symbol_normalized_round_retest_v0,round,accepted_round_family,WOULD_SIGNAL,XAUUSD,SHORT,SELL,BLOCK,BLOCK_WEAK_EA_SYMBOL_NORMALIZED_ROUND,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,,,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,4163.94,4172.70,4150.79,876.41,50.00,MEDIUM_31_50pt,,UNRESOLVED_NO_BROKER_MATCH_NO_REPLAY_BARS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shadow_fix_observer_signal_log_symbol_normalized_round_retest_v0_xauusd.csv
2026.06.11 19:15:01,2026.06.11 19:15:00,Night 20:00-05:59,symbol_normalized_round_retest_v0,round,accepted_round_family,WOULD_SIGNAL,XAUUSD,LONG,BUY,BLOCK,BLOCK_WEAK_EA_SYMBOL_NORMALIZED_ROUND,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,,,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,4175.60,4168.29,4186.57,731.24,50.00,MEDIUM_31_50pt,,UNRESOLVED_NO_BROKER_MATCH_NO_REPLAY_BARS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shadow_fix_observer_signal_log_symbol_normalized_round_retest_v0_xauusd.csv
2026.06.11 19:30:00,2026.06.11 19:30:00,Night 20:00-05:59,symbol_normalized_round_retest_v0,round,accepted_round_family,WOULD_SIGNAL,XAUUSD,LONG,BUY,BLOCK,BLOCK_WEAK_EA_SYMBOL_NORMALIZED_ROUND,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,,,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,4198.02,4187.55,4213.73,1047.35,50.00,MEDIUM_31_50pt,,UNRESOLVED_NO_BROKER_MATCH_NO_REPLAY_BARS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shadow_fix_observer_signal_log_symbol_normalized_round_retest_v0_xauusd.csv
2026.06.11 19:35:00,2026.06.11 19:35:00,Night 20:00-05:59,symbol_normalized_round_retest_v0,round,accepted_round_family,WOULD_SIGNAL,XAUUSD,LONG,BUY,BLOCK,BLOCK_WEAK_EA_SYMBOL_NORMALIZED_ROUND,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,,,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,4198.19,4188.07,4213.37,1012.24,75.00,HIGH_51_75pt,,UNRESOLVED_NO_BROKER_MATCH_NO_REPLAY_BARS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shadow_fix_observer_signal_log_symbol_normalized_round_retest_v0_xauusd.csv
2026.06.11 19:55:00,2026.06.11 19:55:00,Night 20:00-05:59,symbol_normalized_round_retest_v0,round,accepted_round_family,WOULD_SIGNAL,XAUUSD,LONG,BUY,BLOCK,BLOCK_WEAK_EA_SYMBOL_NORMALIZED_ROUND,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,,,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,4214.90,4208.72,4224.16,617.54,50.00,MEDIUM_31_50pt,,UNRESOLVED_NO_BROKER_MATCH_NO_REPLAY_BARS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shadow_fix_observer_signal_log_symbol_normalized_round_retest_v0_xauusd.csv
2026.06.11 20:55:00,2026.06.11 20:55:00,Night 20:00-05:59,symbol_normalized_round_retest_v0,round,accepted_round_family,WOULD_SIGNAL,XAUUSD,LONG,BUY,BLOCK,BLOCK_WEAK_EA_SYMBOL_NORMALIZED_ROUND,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,,,BLOCK,BLOCK_WEAK_EA_ROUND_RETEST_CLONE_FAMILY,4211.85,4208.41,4217.01,343.71,50.00,MEDIUM_31_50pt,,UNRESOLVED_NO_BROKER_MATCH_NO_REPLAY_BARS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shadow_fix_observer_signal_log_symbol_normalized_round_retest_v0_xauusd.csv
