entry_time,exit_time,sleeve,side,volume,entry_price,exit_price,commission,swap,profit,net_pnl_usd,exit_comment,state_time_utc,matched_state_time_utc,direction,phase,shock,DXY_compressed,EURUSD_compressed,causal_regime,quarantined
2025-03-26 16:30:00+00:00,2025-03-26 16:42:37+00:00,M15_RSI_LONG_H4_TREND_OVERLAY,LONG,0.01,1.07572,1.07683,0.0,0.0,1.11,1.11,tp 1.07683,2025-03-26 15:00:00+00:00,2025-03-26 15:00:00+00:00,USD_UP,ESTABLISHED,False,True,True,JOINT_COMPRESSION,False
2025-03-26 17:30:00+00:00,2025-03-26 20:23:13+00:00,M15_RSI_LONG_H4_TREND_OVERLAY,LONG,0.01,1.07553,1.07409,0.0,0.0,-1.44,-1.44,sl 1.07410,2025-03-26 16:00:00+00:00,2025-03-26 16:00:00+00:00,USD_UP,ESTABLISHED,False,True,True,JOINT_COMPRESSION,False
2025-03-26 20:30:00+00:00,2025-03-26 23:06:23+00:00,M15_RSI_LONG_H4_TREND_OVERLAY,LONG,0.01,1.07404,1.07476,0.0,0.0,0.72,0.72,tp 1.07474,2025-03-26 19:00:00+00:00,2025-03-26 19:00:00+00:00,USD_UP,ESTABLISHED,False,False,False,USD_UP,False
2025-03-31 10:00:00+00:00,2025-03-31 22:00:00+00:00,H1_CHOP_ASIA_LONDON_SHORT_CONTROL,SHORT,0.01,1.08155,1.08192,0.0,0.0,-0.37,-0.37,,2025-03-31 09:00:00+00:00,2025-03-31 09:00:00+00:00,USD_DOWN,ESTABLISHED,False,True,True,JOINT_COMPRESSION,False
2025-04-01 06:30:00+00:00,2025-04-01 06:35:23+00:00,M15_RSI_LONG_H4_TREND_OVERLAY,LONG,0.01,1.08013,1.08072,0.0,0.0,0.59,0.59,tp 1.08072,2025-04-01 05:00:00+00:00,2025-04-01 05:00:00+00:00,NEUTRAL,UNRESOLVED,False,True,True,JOINT_COMPRESSION,False
2025-04-01 08:00:00+00:00,2025-04-01 08:58:40+00:00,H1_CHOP_ASIA_LONDON_SHORT_CONTROL,SHORT,0.01,1.0801,1.08169,0.0,0.0,-1.59,-1.59,sl 1.08169,2025-04-01 07:00:00+00:00,2025-04-01 07:00:00+00:00,NEUTRAL,UNRESOLVED,False,True,True,JOINT_COMPRESSION,False
2025-04-04 08:00:00+00:00,2025-04-04 08:00:39+00:00,M15_RSI_LONG_H4_TREND_OVERLAY,LONG,0.01,1.10048,1.09821,0.0,0.0,-2.27,-2.27,sl 1.09825,2025-04-04 07:00:00+00:00,2025-04-04 07:00:00+00:00,USD_DOWN,ESTABLISHED,True,True,True,SHOCK,False
2025-04-04 09:15:00+00:00,2025-04-04 10:19:12+00:00,M15_RSI_LONG_H4_TREND_OVERLAY,LONG,0.01,1.09789,1.09995,0.0,0.0,2.06,2.06,tp 1.09995,2025-04-04 08:00:00+00:00,2025-04-04 08:00:00+00:00,USD_DOWN,ESTABLISHED,True,True,True,SHOCK,False
2025-04-09 18:15:00+00:00,2025-04-09 18:41:35+00:00,M15_RSI_LONG_H4_TREND_OVERLAY,LONG,0.01,1.09304,1.09678,0.0,0.0,3.74,3.74,tp 1.09678,2025-04-09 17:00:00+00:00,2025-04-09 17:00:00+00:00,NEUTRAL,UNRESOLVED,True,True,False,SHOCK,False
2025-04-14 13:15:00+00:00,2025-04-14 14:14:41+00:00,M15_RSI_LONG_H4_TREND_OVERLAY,LONG,0.01,1.13166,1.13377,0.0,0.0,2.11,2.11,tp 1.13376,2025-04-14 12:00:00+00:00,2025-04-14 12:00:00+00:00,NEUTRAL,UNRESOLVED,False,True,True,JOINT_COMPRESSION,False
2025-04-15 14:15:00+00:00,2025-04-15 14:24:03+00:00,M15_RSI_LONG_H4_TREND_OVERLAY,LONG,0.02,1.12902,1.13089,0.0,0.0,3.74,3.74,tp 1.13088,2025-04-15 13:00:00+00:00,2025-04-15 13:00:00+00:00,NEUTRAL,UNRESOLVED,False,True,True,JOINT_COMPRESSION,False
2025-04-22 17:00:00+00:00,2025-04-22 17:31:39+00:00,M15_RSI_LONG_H4_TREND_OVERLAY,LONG,0.01,1.14345,1.14504,0.0,0.0,1.59,1.59,tp 1.14503,2025-04-22 16:00:00+00:00,2025-04-22 16:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,NEUTRAL,False
2025-04-22 22:00:00+00:00,2025-04-22 22:03:36+00:00,M15_RSI_LONG_H4_TREND_OVERLAY,LONG,0.01,1.13673,1.13511,0.0,0.0,-1.62,-1.62,sl 1.13511,2025-04-22 21:00:00+00:00,2025-04-22 20:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,NEUTRAL,False
2025-04-22 22:30:00+00:00,2025-04-22 22:42:37+00:00,M15_RSI_LONG_H4_TREND_OVERLAY,LONG,0.01,1.13176,1.13353,0.0,0.0,1.77,1.77,tp 1.13351,2025-04-22 21:00:00+00:00,2025-04-22 20:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,NEUTRAL,False
2025-04-22 22:45:00+00:00,2025-04-22 23:16:05+00:00,M15_RSI_LONG_H4_TREND_OVERLAY,LONG,0.01,1.13349,1.13572,0.0,0.0,2.23,2.23,tp 1.13569,2025-04-22 21:00:00+00:00,2025-04-22 20:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,NEUTRAL,False
2025-04-23 14:00:00+00:00,2025-04-23 14:06:02+00:00,M15_RSI_LONG_H4_TREND_OVERLAY,LONG,0.01,1.13334,1.1353,0.0,0.0,1.96,1.96,tp 1.13530,2025-04-23 13:00:00+00:00,2025-04-23 13:00:00+00:00,USD_DOWN,ESTABLISHED,True,True,True,SHOCK,False
2025-04-25 00:45:00+00:00,2025-04-25 01:00:27+00:00,M15_RSI_LONG_H4_TREND_OVERLAY,LONG,0.01,1.1354,1.1345,0.0,0.0,-0.9,-0.9,sl 1.13450,2025-04-24 23:00:00+00:00,2025-04-24 20:00:00+00:00,NEUTRAL,UNRESOLVED,False,True,True,JOINT_COMPRESSION,False
2025-04-25 02:00:00+00:00,2025-04-25 03:21:24+00:00,M15_RSI_LONG_H4_TREND_OVERLAY,LONG,0.01,1.13443,1.13532,0.0,0.0,0.89,0.89,tp 1.13530,2025-04-25 01:00:00+00:00,2025-04-25 01:00:00+00:00,NEUTRAL,UNRESOLVED,False,True,True,JOINT_COMPRESSION,False
2025-04-25 03:45:00+00:00,2025-04-25 04:01:36+00:00,M15_RSI_LONG_H4_TREND_OVERLAY,LONG,0.01,1.1333,1.13199,0.0,0.0,-1.31,-1.31,sl 1.13199,2025-04-25 02:00:00+00:00,2025-04-25 02:00:00+00:00,NEUTRAL,UNRESOLVED,False,True,True,JOINT_COMPRESSION,False
2025-04-28 07:00:00+00:00,2025-04-28 07:44:36+00:00,H1_CHOP_ASIA_LONDON_SHORT_CONTROL,SHORT,0.01,1.13309,1.13611,0.0,0.0,-3.02,-3.02,sl 1.13611,2025-04-28 06:00:00+00:00,2025-04-28 06:00:00+00:00,NEUTRAL,UNRESOLVED,False,True,True,JOINT_COMPRESSION,False
2025-04-30 02:00:00+00:00,2025-04-30 02:16:21+00:00,M15_RSI_LONG_H4_TREND_OVERLAY,LONG,0.01,1.13594,1.13681,0.0,0.0,0.87,0.87,tp 1.13681,2025-04-30 01:00:00+00:00,2025-04-30 01:00:00+00:00,USD_DOWN,ESTABLISHED,False,True,True,JOINT_COMPRESSION,False
2025-05-01 05:30:00+00:00,2025-05-01 05:43:39+00:00,M15_RSI_LONG_H4_TREND_OVERLAY,LONG,0.01,1.12891,1.12974,0.0,0.0,0.83,0.83,tp 1.12974,2025-05-01 04:00:00+00:00,2025-05-01 04:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,True,NEUTRAL,False
2025-05-01 15:45:00+00:00,2025-05-01 16:16:27+00:00,M15_RSI_LONG_H4_TREND_OVERLAY,LONG,0.01,1.12686,1.1284,0.0,0.0,1.54,1.54,tp 1.12840,2025-05-01 14:00:00+00:00,2025-05-01 14:00:00+00:00,NEUTRAL,UNRESOLVED,True,True,False,SHOCK,False
2025-05-05 16:15:00+00:00,2025-05-05 18:55:35+00:00,M15_RSI_LONG_H4_TREND_OVERLAY,LONG,0.01,1.13015,1.13136,0.0,0.0,1.21,1.21,tp 1.13136,2025-05-05 15:00:00+00:00,2025-05-05 15:00:00+00:00,USD_UP,ESTABLISHED,False,True,True,JOINT_COMPRESSION,False
2025-05-06 00:30:00+00:00,2025-05-06 01:03:37+00:00,M15_RSI_LONG_H4_TREND_OVERLAY,LONG,0.01,1.12878,1.128,0.0,0.0,-0.78,-0.78,sl 1.12800,2025-05-05 23:00:00+00:00,2025-05-05 20:00:00+00:00,USD_UP,ESTABLISHED,False,True,False,USD_UP,False
2025-05-07 20:15:00+00:00,2025-05-08 00:21:37+00:00,M15_RSI_LONG_H4_TREND_OVERLAY,LONG,0.01,1.12955,1.13137,0.0,-0.11,1.82,1.71,tp 1.13137,2025-05-07 19:00:00+00:00,2025-05-07 19:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,NEUTRAL,False
2025-05-08 06:45:00+00:00,2025-05-08 07:38:00+00:00,M15_RSI_LONG_H4_TREND_OVERLAY,LONG,0.01,1.12799,1.12903,0.0,0.0,1.04,1.04,tp 1.12903,2025-05-08 05:00:00+00:00,2025-05-08 05:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,NEUTRAL,False
2025-05-08 07:00:00+00:00,2025-05-08 12:40:19+00:00,H1_CHOP_ASIA_LONDON_SHORT_CONTROL,SHORT,0.01,1.12819,1.13176,0.0,0.0,-3.57,-3.57,sl 1.13176,2025-05-08 06:00:00+00:00,2025-05-08 06:00:00+00:00,NEUTRAL,UNRESOLVED,True,False,True,SHOCK,False
2025-05-08 16:15:00+00:00,2025-05-09 02:10:18+00:00,M15_RSI_LONG_H4_TREND_OVERLAY,LONG,0.01,1.12257,1.12011,0.0,-0.11,-2.46,-2.57,sl 1.12012,2025-05-08 15:00:00+00:00,2025-05-08 15:00:00+00:00,USD_UP,ESTABLISHED,True,False,False,SHOCK,False
2025-05-09 02:15:00+00:00,2025-05-09 02:37:25+00:00,M15_RSI_LONG_H4_TREND_OVERLAY,LONG,0.01,1.12004,1.12098,0.0,0.0,0.94,0.94,tp 1.12098,2025-05-09 01:00:00+00:00,2025-05-09 01:00:00+00:00,USD_UP,ESTABLISHED,False,False,False,USD_UP,False
2025-05-12 08:30:00+00:00,2025-05-12 08:54:39+00:00,M15_RSI_LONG_H4_TREND_OVERLAY,LONG,0.02,1.11146,1.11409,0.0,0.0,5.26,5.26,tp 1.11408,2025-05-12 07:00:00+00:00,2025-05-12 07:00:00+00:00,USD_UP,ESTABLISHED,True,False,False,SHOCK,False
2025-05-12 10:30:00+00:00,2025-05-12 12:45:28+00:00,M15_RSI_LONG_H4_TREND_OVERLAY,LONG,0.02,1.10908,1.11192,0.0,0.0,5.68,5.68,tp 1.11192,2025-05-12 09:00:00+00:00,2025-05-12 09:00:00+00:00,USD_UP,ESTABLISHED,False,False,False,USD_UP,False
2025-05-12 18:30:00+00:00,2025-05-12 18:45:56+00:00,M15_RSI_LONG_H4_TREND_OVERLAY,LONG,0.02,1.10681,1.10787,0.0,0.0,2.12,2.12,tp 1.10787,2025-05-12 17:00:00+00:00,2025-05-12 17:00:00+00:00,USD_UP,ESTABLISHED,False,False,False,USD_UP,False
2025-05-16 14:45:00+00:00,2025-05-16 15:22:28+00:00,M15_RSI_LONG_H4_TREND_OVERLAY,LONG,0.01,1.11583,1.11437,0.0,0.0,-1.46,-1.46,sl 1.11440,2025-05-16 13:00:00+00:00,2025-05-16 13:00:00+00:00,NEUTRAL,UNRESOLVED,False,True,True,JOINT_COMPRESSION,False
2025-05-16 15:30:00+00:00,2025-05-16 19:25:32+00:00,M15_RSI_LONG_H4_TREND_OVERLAY,LONG,0.01,1.11439,1.11565,0.0,0.0,1.26,1.26,tp 1.11565,2025-05-16 14:00:00+00:00,2025-05-16 14:00:00+00:00,NEUTRAL,UNRESOLVED,True,False,False,SHOCK,False
2025-05-27 08:00:00+00:00,2025-05-27 08:41:01+00:00,M15_RSI_LONG_H4_TREND_OVERLAY,LONG,0.01,1.13411,1.13526,0.0,0.0,1.15,1.15,tp 1.13526,2025-05-27 07:00:00+00:00,2025-05-27 07:00:00+00:00,USD_DOWN,TRANSITION,False,False,False,USD_DOWN,False
2025-05-27 15:45:00+00:00,2025-05-28 00:23:37+00:00,M15_RSI_LONG_H4_TREND_OVERLAY,LONG,0.01,1.133,1.13415,0.0,-0.11,1.15,1.0399999999999998,tp 1.13415,2025-05-27 14:00:00+00:00,2025-05-27 14:00:00+00:00,USD_DOWN,ESTABLISHED,False,False,False,USD_DOWN,False
2025-05-28 03:00:00+00:00,2025-05-28 07:08:41+00:00,M15_RSI_LONG_H4_TREND_OVERLAY,LONG,0.01,1.13059,1.13165,0.0,0.0,1.06,1.06,tp 1.13165,2025-05-28 02:00:00+00:00,2025-05-28 02:00:00+00:00,USD_DOWN,ESTABLISHED,False,False,True,USD_DOWN,False
2025-05-28 23:30:00+00:00,2025-05-28 23:32:53+00:00,M15_RSI_LONG_H4_TREND_OVERLAY,LONG,0.01,1.12705,1.12628,0.0,0.0,-0.77,-0.77,sl 1.12628,2025-05-28 22:00:00+00:00,2025-05-28 20:00:00+00:00,NEUTRAL,UNRESOLVED,False,True,True,JOINT_COMPRESSION,False
2025-05-28 23:45:00+00:00,2025-05-28 23:45:37+00:00,M15_RSI_LONG_H4_TREND_OVERLAY,LONG,0.01,1.12107,1.12213,0.0,0.0,1.06,1.06,tp 1.12213,2025-05-28 22:00:00+00:00,2025-05-28 20:00:00+00:00,NEUTRAL,UNRESOLVED,False,True,True,JOINT_COMPRESSION,False
2025-05-29 00:00:00+00:00,2025-05-29 00:07:42+00:00,M15_RSI_LONG_H4_TREND_OVERLAY,LONG,0.01,1.12301,1.12465,0.0,0.0,1.64,1.64,tp 1.12463,2025-05-28 23:00:00+00:00,2025-05-28 20:00:00+00:00,NEUTRAL,UNRESOLVED,False,True,True,JOINT_COMPRESSION,False
2025-05-30 08:00:00+00:00,2025-05-30 17:19:29+00:00,H1_CHOP_ASIA_LONDON_SHORT_CONTROL,SHORT,0.01,1.13375,1.1362,0.0,0.0,-2.45,-2.45,sl 1.13620,2025-05-30 07:00:00+00:00,2025-05-30 07:00:00+00:00,NEUTRAL,UNRESOLVED,False,True,True,JOINT_COMPRESSION,False
2025-06-03 11:30:00+00:00,2025-06-03 14:00:40+00:00,M15_RSI_LONG_H4_TREND_OVERLAY,LONG,0.01,1.13873,1.13747,0.0,0.0,-1.26,-1.26,sl 1.13750,2025-06-03 10:00:00+00:00,2025-06-03 10:00:00+00:00,USD_DOWN,ESTABLISHED,False,True,False,USD_DOWN,False
2025-06-06 09:15:00+00:00,2025-06-06 09:45:15+00:00,M15_RSI_LONG_H4_TREND_OVERLAY,LONG,0.01,1.14124,1.14207,0.0,0.0,0.83,0.83,tp 1.14207,2025-06-06 08:00:00+00:00,2025-06-06 08:00:00+00:00,USD_DOWN,ESTABLISHED,False,True,True,JOINT_COMPRESSION,False
2025-06-06 13:30:00+00:00,2025-06-06 13:42:30+00:00,M15_RSI_LONG_H4_TREND_OVERLAY,LONG,0.01,1.13772,1.13913,0.0,0.0,1.41,1.41,tp 1.13912,2025-06-06 12:00:00+00:00,2025-06-06 12:00:00+00:00,USD_DOWN,ESTABLISHED,True,True,False,SHOCK,False
2025-06-10 02:00:00+00:00,2025-06-10 02:01:02+00:00,M15_RSI_LONG_H4_TREND_OVERLAY,LONG,0.01,1.13972,1.13874,0.0,0.0,-0.98,-0.98,sl 1.13875,2025-06-10 01:00:00+00:00,2025-06-10 01:00:00+00:00,NEUTRAL,UNRESOLVED,True,True,True,SHOCK,False
2025-06-10 02:15:00+00:00,2025-06-10 03:19:24+00:00,M15_RSI_LONG_H4_TREND_OVERLAY,LONG,0.01,1.1393,1.14014,0.0,0.0,0.84,0.84,tp 1.14014,2025-06-10 01:00:00+00:00,2025-06-10 01:00:00+00:00,NEUTRAL,UNRESOLVED,True,True,True,SHOCK,False
2025-06-13 11:15:00+00:00,2025-06-13 12:04:35+00:00,M15_RSI_LONG_H4_TREND_OVERLAY,LONG,0.01,1.14967,1.15113,0.0,0.0,1.46,1.46,tp 1.15113,2025-06-13 10:00:00+00:00,2025-06-13 10:00:00+00:00,USD_DOWN,ESTABLISHED,True,False,False,SHOCK,False
2025-06-16 20:00:00+00:00,2025-06-16 21:06:38+00:00,M15_RSI_LONG_H4_TREND_OVERLAY,LONG,0.01,1.15559,1.15639,0.0,0.0,0.8,0.8,tp 1.15632,2025-06-16 19:00:00+00:00,2025-06-16 19:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,True,NEUTRAL,False
2025-06-17 00:30:00+00:00,2025-06-17 01:17:26+00:00,M15_RSI_LONG_H4_TREND_OVERLAY,LONG,0.01,1.15472,1.15535,0.0,0.0,0.63,0.63,tp 1.15535,2025-06-16 23:00:00+00:00,2025-06-16 20:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,True,NEUTRAL,False
2025-06-17 14:45:00+00:00,2025-06-17 14:50:53+00:00,M15_RSI_LONG_H4_TREND_OVERLAY,LONG,0.01,1.15118,1.15248,0.0,0.0,1.3,1.3,tp 1.15248,2025-06-17 13:00:00+00:00,2025-06-17 13:00:00+00:00,NEUTRAL,UNRESOLVED,False,True,True,JOINT_COMPRESSION,False
2025-06-17 17:45:00+00:00,2025-06-18 06:01:14+00:00,M15_RSI_LONG_H4_TREND_OVERLAY,LONG,0.01,1.14916,1.15078,0.0,-0.11,1.62,1.51,tp 1.15078,2025-06-17 16:00:00+00:00,2025-06-17 16:00:00+00:00,NEUTRAL,UNRESOLVED,True,False,False,SHOCK,False
2025-06-19 02:00:00+00:00,2025-06-19 03:32:30+00:00,M15_RSI_LONG_H4_TREND_OVERLAY,LONG,0.01,1.14534,1.14626,0.0,0.0,0.92,0.92,tp 1.14626,2025-06-19 01:00:00+00:00,2025-06-19 01:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,NEUTRAL,False
2025-06-23 09:15:00+00:00,2025-06-23 10:17:28+00:00,M15_RSI_LONG_H4_TREND_OVERLAY,LONG,0.01,1.1466,1.14789,0.0,0.0,1.29,1.29,tp 1.14788,2025-06-23 08:00:00+00:00,2025-06-23 08:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,True,NEUTRAL,False
2025-06-26 22:45:00+00:00,2025-06-26 23:03:04+00:00,M15_RSI_LONG_H4_TREND_OVERLAY,LONG,0.02,1.16818,1.16906,0.0,0.0,1.76,1.76,tp 1.16904,2025-06-26 21:00:00+00:00,2025-06-26 20:00:00+00:00,USD_DOWN,ESTABLISHED,False,True,True,JOINT_COMPRESSION,False
2025-07-01 15:15:00+00:00,2025-07-01 19:09:37+00:00,M15_RSI_LONG_H4_TREND_OVERLAY,LONG,0.02,1.17748,1.17872,0.0,0.0,2.48,2.48,tp 1.17871,2025-07-01 14:00:00+00:00,2025-07-01 14:00:00+00:00,USD_DOWN,ESTABLISHED,True,True,True,SHOCK,False
2025-07-02 08:00:00+00:00,2025-07-02 10:53:04+00:00,M15_RSI_LONG_H4_TREND_OVERLAY,LONG,0.01,1.17743,1.17648,0.0,0.0,-0.95,-0.95,sl 1.17648,2025-07-02 07:00:00+00:00,2025-07-02 07:00:00+00:00,USD_DOWN,ESTABLISHED,False,True,True,JOINT_COMPRESSION,False
2025-07-02 12:00:00+00:00,2025-07-02 12:15:19+00:00,M15_RSI_LONG_H4_TREND_OVERLAY,LONG,0.01,1.17503,1.17593,0.0,0.0,0.9,0.9,tp 1.17593,2025-07-02 11:00:00+00:00,2025-07-02 11:00:00+00:00,USD_DOWN,ESTABLISHED,True,False,False,SHOCK,False
2025-07-03 12:45:00+00:00,2025-07-03 13:14:27+00:00,M15_RSI_LONG_H4_TREND_OVERLAY,LONG,0.01,1.17353,1.17501,0.0,0.0,1.48,1.48,tp 1.17501,2025-07-03 11:00:00+00:00,2025-07-03 11:00:00+00:00,USD_DOWN,ESTABLISHED,False,True,True,JOINT_COMPRESSION,False
2025-07-07 06:45:00+00:00,2025-07-07 07:33:02+00:00,M15_RSI_LONG_H4_TREND_OVERLAY,LONG,0.01,1.17533,1.17456,0.0,0.0,-0.77,-0.77,sl 1.17456,2025-07-07 05:00:00+00:00,2025-07-07 05:00:00+00:00,NEUTRAL,UNRESOLVED,False,True,True,JOINT_COMPRESSION,False
2025-07-07 08:15:00+00:00,2025-07-07 08:52:29+00:00,M15_RSI_LONG_H4_TREND_OVERLAY,LONG,0.01,1.17395,1.17289,0.0,0.0,-1.06,-1.06,sl 1.17290,2025-07-07 07:00:00+00:00,2025-07-07 07:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,NEUTRAL,False
2025-07-07 09:00:00+00:00,2025-07-07 10:16:27+00:00,M15_RSI_LONG_H4_TREND_OVERLAY,LONG,0.01,1.17249,1.17345,0.0,0.0,0.96,0.96,tp 1.17344,2025-07-07 08:00:00+00:00,2025-07-07 08:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,NEUTRAL,False
2025-07-07 10:30:00+00:00,2025-07-07 12:36:26+00:00,M15_RSI_LONG_H4_TREND_OVERLAY,LONG,0.01,1.17288,1.1718,0.0,0.0,-1.08,-1.08,sl 1.17180,2025-07-07 09:00:00+00:00,2025-07-07 09:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,NEUTRAL,False
2025-07-07 17:00:00+00:00,2025-07-07 17:30:40+00:00,M15_RSI_LONG_H4_TREND_OVERLAY,LONG,0.01,1.16948,1.17069,0.0,0.0,1.21,1.21,tp 1.17066,2025-07-07 16:00:00+00:00,2025-07-07 16:00:00+00:00,USD_UP,ESTABLISHED,True,False,False,SHOCK,False
2025-07-08 12:15:00+00:00,2025-07-08 13:22:04+00:00,M15_RSI_LONG_H4_TREND_OVERLAY,LONG,0.01,1.17178,1.17092,0.0,0.0,-0.86,-0.86,sl 1.17093,2025-07-08 11:00:00+00:00,2025-07-08 11:00:00+00:00,USD_UP,ESTABLISHED,False,True,True,JOINT_COMPRESSION,False
2025-07-08 13:30:00+00:00,2025-07-08 13:52:04+00:00,M15_RSI_LONG_H4_TREND_OVERLAY,LONG,0.01,1.17011,1.17099,0.0,0.0,0.88,0.88,tp 1.17097,2025-07-08 12:00:00+00:00,2025-07-08 12:00:00+00:00,USD_UP,ESTABLISHED,False,True,True,JOINT_COMPRESSION,False
2025-07-08 14:15:00+00:00,2025-07-08 15:14:24+00:00,M15_RSI_LONG_H4_TREND_OVERLAY,LONG,0.01,1.169,1.17003,0.0,0.0,1.03,1.03,tp 1.17003,2025-07-08 13:00:00+00:00,2025-07-08 13:00:00+00:00,USD_UP,ESTABLISHED,True,False,False,SHOCK,False
2025-07-10 09:00:00+00:00,2025-07-10 12:29:34+00:00,H1_CHOP_ASIA_LONDON_SHORT_CONTROL,SHORT,0.01,1.17277,1.17068,0.0,0.0,2.09,2.09,tp 1.17070,2025-07-10 08:00:00+00:00,2025-07-10 08:00:00+00:00,NEUTRAL,UNRESOLVED,False,True,True,JOINT_COMPRESSION,False
2025-07-10 12:00:00+00:00,2025-07-10 12:29:44+00:00,M15_RSI_LONG_H4_TREND_OVERLAY,LONG,0.01,1.17124,1.17055,0.0,0.0,-0.69,-0.69,sl 1.17055,2025-07-10 11:00:00+00:00,2025-07-10 11:00:00+00:00,NEUTRAL,UNRESOLVED,False,True,True,JOINT_COMPRESSION,False
2025-07-10 12:30:00+00:00,2025-07-10 13:01:41+00:00,M15_RSI_LONG_H4_TREND_OVERLAY,LONG,0.01,1.17039,1.17104,0.0,0.0,0.65,0.65,tp 1.17101,2025-07-10 11:00:00+00:00,2025-07-10 11:00:00+00:00,NEUTRAL,UNRESOLVED,False,True,True,JOINT_COMPRESSION,False
2025-07-10 13:30:00+00:00,2025-07-10 13:34:15+00:00,M15_RSI_LONG_H4_TREND_OVERLAY,LONG,0.01,1.17016,1.16921,0.0,0.0,-0.95,-0.95,sl 1.16921,2025-07-10 12:00:00+00:00,2025-07-10 12:00:00+00:00,NEUTRAL,UNRESOLVED,False,True,False,NEUTRAL,False
2025-07-10 14:00:00+00:00,2025-07-10 14:09:04+00:00,M15_RSI_LONG_H4_TREND_OVERLAY,LONG,0.01,1.16931,1.1682,0.0,0.0,-1.11,-1.11,sl 1.16820,2025-07-10 13:00:00+00:00,2025-07-10 13:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,NEUTRAL,False
2025-07-10 14:30:00+00:00,2025-07-10 14:49:16+00:00,M15_RSI_LONG_H4_TREND_OVERLAY,LONG,0.01,1.16685,1.16799,0.0,0.0,1.14,1.14,tp 1.16799,2025-07-10 13:00:00+00:00,2025-07-10 13:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,NEUTRAL,False
2025-07-10 15:00:00+00:00,2025-07-10 18:12:27+00:00,M15_RSI_LONG_H4_TREND_OVERLAY,LONG,0.01,1.16803,1.16945,0.0,0.0,1.42,1.42,tp 1.16945,2025-07-10 14:00:00+00:00,2025-07-10 14:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,NEUTRAL,False
2025-07-11 00:30:00+00:00,2025-07-11 00:34:27+00:00,M15_RSI_LONG_H4_TREND_OVERLAY,LONG,0.01,1.16778,1.16703,0.0,0.0,-0.75,-0.75,sl 1.16703,2025-07-10 23:00:00+00:00,2025-07-10 20:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,NEUTRAL,False
2025-07-11 00:45:00+00:00,2025-07-11 00:57:32+00:00,M15_RSI_LONG_H4_TREND_OVERLAY,LONG,0.01,1.16715,1.16781,0.0,0.0,0.66,0.66,tp 1.16781,2025-07-10 23:00:00+00:00,2025-07-10 20:00:00+00:00,NEUTRAL,UNRESOLVED,False,False,False,NEUTRAL,False
2025-07-14 06:30:00+00:00,2025-07-14 06:44:04+00:00,M15_RSI_LONG_H4_TREND_OVERLAY,LONG,0.01,1.16586,1.16655,0.0,0.0,0.69,0.69,tp 1.16654,2025-07-14 05:00:00+00:00,2025-07-14 05:00:00+00:00,USD_UP,ESTABLISHED,False,True,True,JOINT_COMPRESSION,False
2025-07-15 13:45:00+00:00,2025-07-15 14:01:20+00:00,M15_RSI_LONG_H4_TREND_OVERLAY,LONG,0.01,1.16485,1.16336,0.0,0.0,-1.49,-1.49,sl 1.16337,2025-07-15 12:00:00+00:00,2025-07-15 12:00:00+00:00,USD_UP,ESTABLISHED,True,True,True,SHOCK,False
2025-07-15 14:15:00+00:00,2025-07-15 14:32:20+00:00,M15_RSI_LONG_H4_TREND_OVERLAY,LONG,0.01,1.16362,1.16198,0.0,0.0,-1.64,-1.64,sl 1.16198,2025-07-15 13:00:00+00:00,2025-07-15 13:00:00+00:00,USD_UP,ESTABLISHED,True,False,False,SHOCK,False
2025-07-15 15:15:00+00:00,2025-07-15 16:39:04+00:00,M15_RSI_LONG_H4_TREND_OVERLAY,LONG,0.01,1.16153,1.15978,0.0,0.0,-1.75,-1.75,sl 1.15979,2025-07-15 14:00:00+00:00,2025-07-15 14:00:00+00:00,USD_UP,ESTABLISHED,True,False,False,SHOCK,False
2025-07-15 16:45:00+00:00,2025-07-16 00:40:36+00:00,M15_RSI_LONG_H4_TREND_OVERLAY,LONG,0.01,1.1599,1.16115,0.0,-0.11,1.25,1.14,tp 1.16115,2025-07-15 15:00:00+00:00,2025-07-15 15:00:00+00:00,USD_UP,ESTABLISHED,False,False,False,USD_UP,False
