Open_Interest_All,Dealer_Positions_Long_All,Dealer_Positions_Short_All,Asset_Mgr_Positions_Long_All,Asset_Mgr_Positions_Short_All,Lev_Money_Positions_Long_All,Lev_Money_Positions_Short_All,report_date_utc,dealer_net_pct_oi,dealer_flow_change,vote_dealer,asset_net_pct_oi,asset_flow_change,vote_asset,leveraged_net_pct_oi,leveraged_flow_change,vote_leveraged,three_valid_nonzero_votes,vote_sum,side,availability_utc
926273,55900,586035,546599,136061,132693,82489,2026-02-10 00:00:00+00:00,-0.5723312673477474,-0.007754304392594835,1.0,0.443214905324888,-0.0009970569273262675,-1.0,0.0542000036706241,0.008009270154526814,1.0,True,1.0,LONG,2026-02-18 00:00:00+00:00
916813,54606,579530,549252,135539,126502,82953,2026-02-17 00:00:00+00:00,-0.5725529633633031,-0.00022169601555566132,1.0,0.45125123662077216,0.008036331295884158,1.0,0.047500417206126,-0.0066995864644981,-1.0,True,1.0,LONG,2026-02-25 00:00:00+00:00
911287,55362,555121,533702,138401,120964,84167,2026-02-24 00:00:00+00:00,-0.548410105707642,0.024142857655661043,-1.0,0.4337832098998449,-0.017468026720927232,-1.0,0.04037915607267524,-0.007121261133450761,-1.0,True,-3.0,SHORT,2026-03-04 00:00:00+00:00
913289,56431,511111,519444,149172,128443,98811,2026-03-03 00:00:00+00:00,-0.49784898318057047,0.05056112252707157,-1.0,0.40542697875480815,-0.02835623114503677,-1.0,0.032445370523459714,-0.007933785549215526,-1.0,True,-3.0,SHORT,2026-03-11 00:00:00+00:00
969374,62742,481320,509748,143449,105592,100361,2026-03-10 00:00:00+00:00,-0.43180237968008217,0.0660466035004883,-1.0,0.37787169864262915,-0.027555280112179004,-1.0,0.0053962660438592325,-0.027049104479600482,-1.0,True,-3.0,SHORT,2026-03-18 00:00:00+00:00
755789,29602,360018,452180,157642,106918,113870,2026-03-17 00:00:00+00:00,-0.43718021828843767,-0.005377838608355501,1.0,0.3897092971715651,0.011837598528935955,1.0,-0.009198334455780648,-0.01459460049963988,-1.0,True,1.0,LONG,2026-03-25 00:00:00+00:00
764691,39995,357133,446373,158433,97985,111523,2026-03-24 00:00:00+00:00,-0.4147269943022737,0.02245322398616395,-1.0,0.3765442512073504,-0.013165045964214694,-1.0,-0.01770388300633851,-0.008505548550557861,-1.0,True,-3.0,SHORT,2026-04-01 00:00:00+00:00
774237,48543,357954,431246,166829,106291,102344,2026-03-31 00:00:00+00:00,-0.39963344557286723,0.015093548729406492,-1.0,0.3415194572204635,-0.035024793986886904,-1.0,0.005097922212449159,0.02280180521878767,1.0,True,-1.0,SHORT,2026-04-08 00:00:00+00:00
775043,52663,356091,433195,175145,104662,103780,2026-04-07 00:00:00+00:00,-0.39149827816005045,0.00813516741281678,-1.0,0.33294926862122487,-0.008570188599238637,-1.0,0.001138001375407558,-0.003959920837041601,-1.0,True,-3.0,SHORT,2026-04-15 00:00:00+00:00
788828,47901,385359,434892,164450,117694,92312,2026-04-14 00:00:00+00:00,-0.42779668064521037,-0.03629840248515992,1.0,0.3428402642908213,0.009890995669596447,1.0,0.032176849706146336,0.031038848330738777,1.0,True,3.0,LONG,2026-04-22 00:00:00+00:00
790622,46504,401195,438536,152145,113259,92942,2026-04-21 00:00:00+00:00,-0.4486227299518607,-0.02082604930665033,1.0,0.36223505037805676,0.01939478608723544,1.0,0.025697488812605772,-0.0064793608935405644,-1.0,True,1.0,LONG,2026-04-29 00:00:00+00:00
801430,48682,396571,439565,148667,111857,100263,2026-04-28 00:00:00+00:00,-0.4340853224860562,0.014537407465804508,-1.0,0.36297368453888673,0.0007386341608299762,1.0,0.014466640879428023,-0.011230847933177749,-1.0,True,-1.0,SHORT,2026-05-06 00:00:00+00:00
815942,50574,393749,443607,157994,110859,99013,2026-05-05 00:00:00+00:00,-0.42058749273845447,0.01349782974760172,-1.0,0.35004081172436274,-0.012932872814523988,-1.0,0.014518188792830863,5.154791340284022e-05,1.0,True,-1.0,SHORT,2026-05-13 00:00:00+00:00
829377,50756,403974,447503,157223,115836,97833,2026-05-12 00:00:00+00:00,-0.425883524621493,-0.00529603188303851,1.0,0.34999764883762147,-4.3162886741276996e-05,-1.0,0.021706654512965756,0.0071884657201348925,1.0,True,1.0,LONG,2026-05-20 00:00:00+00:00
826019,48932,377144,439556,168789,121171,104854,2026-05-19 00:00:00+00:00,-0.39734194976144616,0.028541574860046826,-1.0,0.32779754460853805,-0.022200104229083417,-1.0,0.019753782903298836,-0.0019528716096669195,-1.0,True,-3.0,SHORT,2026-05-27 00:00:00+00:00
824224,46277,368386,439116,169226,110985,103689,2026-05-26 00:00:00+00:00,-0.3908027429436658,0.006539206817780363,-1.0,0.3274473929417246,-0.00035015166681345855,-1.0,0.008851962573281049,-0.010901820330017787,-1.0,True,-3.0,SHORT,2026-06-03 00:00:00+00:00
842424,45480,374951,454078,168157,109583,97556,2026-06-02 00:00:00+00:00,-0.3910987816111602,-0.00029603866749439156,1.0,0.3394027235691291,0.011955330627404503,1.0,0.01427665878465001,0.00542469621136896,1.0,True,3.0,LONG,2026-06-10 00:00:00+00:00
871507,67752,367097,462310,180754,91856,109244,2026-06-09 00:00:00+00:00,-0.34347974256087443,0.04761903905028575,-1.0,0.3230679730627522,-0.016334750506376894,-1.0,-0.019951646974723094,-0.03422830575937311,-1.0,True,-3.0,SHORT,2026-06-17 00:00:00+00:00
894671,32449,331417,460022,189678,94228,103154,2026-06-16 00:00:00+00:00,-0.33416529651682014,0.009314446044054292,-1.0,0.30217141273160747,-0.02089656033114473,-1.0,-0.009976851825978489,0.009974795148744605,1.0,True,-1.0,SHORT,2026-06-24 00:00:00+00:00
785477,36965,312295,462293,207563,108150,123560,2026-06-23 00:00:00+00:00,-0.35052585880936044,-0.016360562292540293,1.0,0.3242997567083441,0.02212834397673663,1.0,-0.019618652105663183,-0.009641800279684695,-1.0,True,1.0,LONG,2026-07-01 00:00:00+00:00
