attempt_no,policy_id,mechanic,parameters_json,raw_discovery_signal_count
131628,V100_972014f33d280a0809a5,RETEST_180,"{""anchor_hour_utc"":0,""cooldown_calendar_days"":20,""health_lookback"":80,""minimum_health_pf"":1.2,""pool_id"":""RETEST_180"",""window_hours"":8}",1364
131629,V100_c6d57ef9ca0967d042ef,RETEST_180,"{""anchor_hour_utc"":0,""cooldown_calendar_days"":5,""health_lookback"":80,""minimum_health_pf"":1.3,""pool_id"":""RETEST_180"",""window_hours"":8}",1364
131630,V100_8e0cb2626e9295629d01,RETEST_180,"{""anchor_hour_utc"":0,""cooldown_calendar_days"":20,""health_lookback"":80,""minimum_health_pf"":1.3,""pool_id"":""RETEST_180"",""window_hours"":8}",1364
131631,V100_d80202942a41f1d519ce,RETEST_180,"{""anchor_hour_utc"":0,""cooldown_calendar_days"":5,""health_lookback"":160,""minimum_health_pf"":0.9,""pool_id"":""RETEST_180"",""window_hours"":8}",1364
131632,V100_ece11807bf57777a83d1,RETEST_180,"{""anchor_hour_utc"":0,""cooldown_calendar_days"":20,""health_lookback"":160,""minimum_health_pf"":0.9,""pool_id"":""RETEST_180"",""window_hours"":8}",1364
131633,V100_f7833a875f7897bef3d1,RETEST_180,"{""anchor_hour_utc"":0,""cooldown_calendar_days"":5,""health_lookback"":160,""minimum_health_pf"":1.0,""pool_id"":""RETEST_180"",""window_hours"":8}",1364
131634,V100_26669df92cd6f4995cb9,RETEST_180,"{""anchor_hour_utc"":0,""cooldown_calendar_days"":20,""health_lookback"":160,""minimum_health_pf"":1.0,""pool_id"":""RETEST_180"",""window_hours"":8}",1364
131635,V100_c04b16c0d26a5fea2e60,RETEST_180,"{""anchor_hour_utc"":0,""cooldown_calendar_days"":5,""health_lookback"":160,""minimum_health_pf"":1.1,""pool_id"":""RETEST_180"",""window_hours"":8}",1364
131636,V100_c1565ecc3a0acc499f32,RETEST_180,"{""anchor_hour_utc"":0,""cooldown_calendar_days"":20,""health_lookback"":160,""minimum_health_pf"":1.1,""pool_id"":""RETEST_180"",""window_hours"":8}",1364
131637,V100_fd871d0824f710cc6a69,RETEST_180,"{""anchor_hour_utc"":0,""cooldown_calendar_days"":5,""health_lookback"":160,""minimum_health_pf"":1.2,""pool_id"":""RETEST_180"",""window_hours"":8}",1364
131638,V100_0332f1af649470db5437,RETEST_180,"{""anchor_hour_utc"":0,""cooldown_calendar_days"":20,""health_lookback"":160,""minimum_health_pf"":1.2,""pool_id"":""RETEST_180"",""window_hours"":8}",1364
131639,V100_bc7beb10a41fe51d2591,RETEST_180,"{""anchor_hour_utc"":0,""cooldown_calendar_days"":5,""health_lookback"":160,""minimum_health_pf"":1.3,""pool_id"":""RETEST_180"",""window_hours"":8}",1364
131640,V100_8e3dcadf69e3b6b5e0fc,RETEST_180,"{""anchor_hour_utc"":0,""cooldown_calendar_days"":20,""health_lookback"":160,""minimum_health_pf"":1.3,""pool_id"":""RETEST_180"",""window_hours"":8}",1364
131641,V100_d90e7bd61e9549c26fe6,RETEST_180,"{""anchor_hour_utc"":4,""cooldown_calendar_days"":5,""health_lookback"":20,""minimum_health_pf"":0.9,""pool_id"":""RETEST_180"",""window_hours"":8}",1364
131642,V100_c562dcdacfc3f5672129,RETEST_180,"{""anchor_hour_utc"":4,""cooldown_calendar_days"":20,""health_lookback"":20,""minimum_health_pf"":0.9,""pool_id"":""RETEST_180"",""window_hours"":8}",1364
131643,V100_f08312f1b93522f5bc45,RETEST_180,"{""anchor_hour_utc"":4,""cooldown_calendar_days"":5,""health_lookback"":20,""minimum_health_pf"":1.0,""pool_id"":""RETEST_180"",""window_hours"":8}",1364
131644,V100_824a3416da47911f37c4,RETEST_180,"{""anchor_hour_utc"":4,""cooldown_calendar_days"":20,""health_lookback"":20,""minimum_health_pf"":1.0,""pool_id"":""RETEST_180"",""window_hours"":8}",1364
131645,V100_a566e4cb275e2662f0e1,RETEST_180,"{""anchor_hour_utc"":4,""cooldown_calendar_days"":5,""health_lookback"":20,""minimum_health_pf"":1.1,""pool_id"":""RETEST_180"",""window_hours"":8}",1364
131646,V100_6777c28c43ef169b1992,RETEST_180,"{""anchor_hour_utc"":4,""cooldown_calendar_days"":20,""health_lookback"":20,""minimum_health_pf"":1.1,""pool_id"":""RETEST_180"",""window_hours"":8}",1364
131647,V100_9ca098cc7bc6bd062b73,RETEST_180,"{""anchor_hour_utc"":4,""cooldown_calendar_days"":5,""health_lookback"":20,""minimum_health_pf"":1.2,""pool_id"":""RETEST_180"",""window_hours"":8}",1364
131648,V100_400e5b62601c3757514e,RETEST_180,"{""anchor_hour_utc"":4,""cooldown_calendar_days"":20,""health_lookback"":20,""minimum_health_pf"":1.2,""pool_id"":""RETEST_180"",""window_hours"":8}",1364
131649,V100_d8dec531d7a2d1d70993,RETEST_180,"{""anchor_hour_utc"":4,""cooldown_calendar_days"":5,""health_lookback"":20,""minimum_health_pf"":1.3,""pool_id"":""RETEST_180"",""window_hours"":8}",1364
131650,V100_ed8555eeb0585a52d302,RETEST_180,"{""anchor_hour_utc"":4,""cooldown_calendar_days"":20,""health_lookback"":20,""minimum_health_pf"":1.3,""pool_id"":""RETEST_180"",""window_hours"":8}",1364
131651,V100_85576d02848f41d1cf0c,RETEST_180,"{""anchor_hour_utc"":4,""cooldown_calendar_days"":5,""health_lookback"":40,""minimum_health_pf"":0.9,""pool_id"":""RETEST_180"",""window_hours"":8}",1364
131652,V100_d1c06f49e0ded66a5a13,RETEST_180,"{""anchor_hour_utc"":4,""cooldown_calendar_days"":20,""health_lookback"":40,""minimum_health_pf"":0.9,""pool_id"":""RETEST_180"",""window_hours"":8}",1364
131653,V100_d4e59bf53e56bb3a25af,RETEST_180,"{""anchor_hour_utc"":4,""cooldown_calendar_days"":5,""health_lookback"":40,""minimum_health_pf"":1.0,""pool_id"":""RETEST_180"",""window_hours"":8}",1364
131654,V100_e02a83c0f9ddc8642a96,RETEST_180,"{""anchor_hour_utc"":4,""cooldown_calendar_days"":20,""health_lookback"":40,""minimum_health_pf"":1.0,""pool_id"":""RETEST_180"",""window_hours"":8}",1364
131655,V100_d54a1333d3cdd6f2a4af,RETEST_180,"{""anchor_hour_utc"":4,""cooldown_calendar_days"":5,""health_lookback"":40,""minimum_health_pf"":1.1,""pool_id"":""RETEST_180"",""window_hours"":8}",1364
131656,V100_2d8c7256f097ce19ef07,RETEST_180,"{""anchor_hour_utc"":4,""cooldown_calendar_days"":20,""health_lookback"":40,""minimum_health_pf"":1.1,""pool_id"":""RETEST_180"",""window_hours"":8}",1364
131657,V100_71935b21d30a55adcced,RETEST_180,"{""anchor_hour_utc"":4,""cooldown_calendar_days"":5,""health_lookback"":40,""minimum_health_pf"":1.2,""pool_id"":""RETEST_180"",""window_hours"":8}",1364
131658,V100_60518a8dbde38e0c77ce,RETEST_180,"{""anchor_hour_utc"":4,""cooldown_calendar_days"":20,""health_lookback"":40,""minimum_health_pf"":1.2,""pool_id"":""RETEST_180"",""window_hours"":8}",1364
131659,V100_36cada6b8aaa1aefb360,RETEST_180,"{""anchor_hour_utc"":4,""cooldown_calendar_days"":5,""health_lookback"":40,""minimum_health_pf"":1.3,""pool_id"":""RETEST_180"",""window_hours"":8}",1364
131660,V100_72d7c90eb357b5e2c7f8,RETEST_180,"{""anchor_hour_utc"":4,""cooldown_calendar_days"":20,""health_lookback"":40,""minimum_health_pf"":1.3,""pool_id"":""RETEST_180"",""window_hours"":8}",1364
131661,V100_9dfe3d3c97b22fd015c5,RETEST_180,"{""anchor_hour_utc"":4,""cooldown_calendar_days"":5,""health_lookback"":80,""minimum_health_pf"":0.9,""pool_id"":""RETEST_180"",""window_hours"":8}",1364
131662,V100_90bcba8704cbfda2b6ef,RETEST_180,"{""anchor_hour_utc"":4,""cooldown_calendar_days"":20,""health_lookback"":80,""minimum_health_pf"":0.9,""pool_id"":""RETEST_180"",""window_hours"":8}",1364
131663,V100_21c34abcb0877d69a65e,RETEST_180,"{""anchor_hour_utc"":4,""cooldown_calendar_days"":5,""health_lookback"":80,""minimum_health_pf"":1.0,""pool_id"":""RETEST_180"",""window_hours"":8}",1364
131664,V100_f6da7ca15d0cb460bf33,RETEST_180,"{""anchor_hour_utc"":4,""cooldown_calendar_days"":20,""health_lookback"":80,""minimum_health_pf"":1.0,""pool_id"":""RETEST_180"",""window_hours"":8}",1364
131665,V100_695e740ed239f4e57fa8,RETEST_180,"{""anchor_hour_utc"":4,""cooldown_calendar_days"":5,""health_lookback"":80,""minimum_health_pf"":1.1,""pool_id"":""RETEST_180"",""window_hours"":8}",1364
131666,V100_8a185e4f7e6bd54a84d4,RETEST_180,"{""anchor_hour_utc"":4,""cooldown_calendar_days"":20,""health_lookback"":80,""minimum_health_pf"":1.1,""pool_id"":""RETEST_180"",""window_hours"":8}",1364
131667,V100_606c0adfea5e71733bef,RETEST_180,"{""anchor_hour_utc"":4,""cooldown_calendar_days"":5,""health_lookback"":80,""minimum_health_pf"":1.2,""pool_id"":""RETEST_180"",""window_hours"":8}",1364
131668,V100_ac184521dce6b7d9981e,RETEST_180,"{""anchor_hour_utc"":4,""cooldown_calendar_days"":20,""health_lookback"":80,""minimum_health_pf"":1.2,""pool_id"":""RETEST_180"",""window_hours"":8}",1364
131669,V100_71b7881e5c5df12ade17,RETEST_180,"{""anchor_hour_utc"":4,""cooldown_calendar_days"":5,""health_lookback"":80,""minimum_health_pf"":1.3,""pool_id"":""RETEST_180"",""window_hours"":8}",1364
131670,V100_2a2b421f8047d652e6a6,RETEST_180,"{""anchor_hour_utc"":4,""cooldown_calendar_days"":20,""health_lookback"":80,""minimum_health_pf"":1.3,""pool_id"":""RETEST_180"",""window_hours"":8}",1364
131671,V100_c312ad2c482f961aca82,RETEST_180,"{""anchor_hour_utc"":4,""cooldown_calendar_days"":5,""health_lookback"":160,""minimum_health_pf"":0.9,""pool_id"":""RETEST_180"",""window_hours"":8}",1364
131672,V100_b70cadc1b29c308a86f9,RETEST_180,"{""anchor_hour_utc"":4,""cooldown_calendar_days"":20,""health_lookback"":160,""minimum_health_pf"":0.9,""pool_id"":""RETEST_180"",""window_hours"":8}",1364
131673,V100_ae8f327f358d7bf24484,RETEST_180,"{""anchor_hour_utc"":4,""cooldown_calendar_days"":5,""health_lookback"":160,""minimum_health_pf"":1.0,""pool_id"":""RETEST_180"",""window_hours"":8}",1364
131674,V100_79964d8aa66246220117,RETEST_180,"{""anchor_hour_utc"":4,""cooldown_calendar_days"":20,""health_lookback"":160,""minimum_health_pf"":1.0,""pool_id"":""RETEST_180"",""window_hours"":8}",1364
131675,V100_2b0bf526e7731bc58012,RETEST_180,"{""anchor_hour_utc"":4,""cooldown_calendar_days"":5,""health_lookback"":160,""minimum_health_pf"":1.1,""pool_id"":""RETEST_180"",""window_hours"":8}",1364
131676,V100_631d32adebefd35715f7,RETEST_180,"{""anchor_hour_utc"":4,""cooldown_calendar_days"":20,""health_lookback"":160,""minimum_health_pf"":1.1,""pool_id"":""RETEST_180"",""window_hours"":8}",1364
131677,V100_829107218815eae3aa4d,RETEST_180,"{""anchor_hour_utc"":4,""cooldown_calendar_days"":5,""health_lookback"":160,""minimum_health_pf"":1.2,""pool_id"":""RETEST_180"",""window_hours"":8}",1364
131678,V100_8db85513113b113c4ce4,RETEST_180,"{""anchor_hour_utc"":4,""cooldown_calendar_days"":20,""health_lookback"":160,""minimum_health_pf"":1.2,""pool_id"":""RETEST_180"",""window_hours"":8}",1364
131679,V100_67a4a895f5fe51ca4a35,RETEST_180,"{""anchor_hour_utc"":4,""cooldown_calendar_days"":5,""health_lookback"":160,""minimum_health_pf"":1.3,""pool_id"":""RETEST_180"",""window_hours"":8}",1364
131680,V100_c8e43df3cf313172fe2c,RETEST_180,"{""anchor_hour_utc"":4,""cooldown_calendar_days"":20,""health_lookback"":160,""minimum_health_pf"":1.3,""pool_id"":""RETEST_180"",""window_hours"":8}",1364
131681,V100_2fe464c99ae872150ba3,RETEST_180,"{""anchor_hour_utc"":8,""cooldown_calendar_days"":5,""health_lookback"":20,""minimum_health_pf"":0.9,""pool_id"":""RETEST_180"",""window_hours"":8}",1364
131682,V100_41a703e5b1ac5060d2c4,RETEST_180,"{""anchor_hour_utc"":8,""cooldown_calendar_days"":20,""health_lookback"":20,""minimum_health_pf"":0.9,""pool_id"":""RETEST_180"",""window_hours"":8}",1364
131683,V100_620ede6db39d918e3823,RETEST_180,"{""anchor_hour_utc"":8,""cooldown_calendar_days"":5,""health_lookback"":20,""minimum_health_pf"":1.0,""pool_id"":""RETEST_180"",""window_hours"":8}",1364
131684,V100_a236507e4bd4875b0014,RETEST_180,"{""anchor_hour_utc"":8,""cooldown_calendar_days"":20,""health_lookback"":20,""minimum_health_pf"":1.0,""pool_id"":""RETEST_180"",""window_hours"":8}",1364
131685,V100_27b73d36f37fb062ce0a,RETEST_180,"{""anchor_hour_utc"":8,""cooldown_calendar_days"":5,""health_lookback"":20,""minimum_health_pf"":1.1,""pool_id"":""RETEST_180"",""window_hours"":8}",1364
131686,V100_2a10fe5103a46e014edd,RETEST_180,"{""anchor_hour_utc"":8,""cooldown_calendar_days"":20,""health_lookback"":20,""minimum_health_pf"":1.1,""pool_id"":""RETEST_180"",""window_hours"":8}",1364
131687,V100_b25d56553924a68c004f,RETEST_180,"{""anchor_hour_utc"":8,""cooldown_calendar_days"":5,""health_lookback"":20,""minimum_health_pf"":1.2,""pool_id"":""RETEST_180"",""window_hours"":8}",1364
131688,V100_0aa0419b358ec8b267f0,RETEST_180,"{""anchor_hour_utc"":8,""cooldown_calendar_days"":20,""health_lookback"":20,""minimum_health_pf"":1.2,""pool_id"":""RETEST_180"",""window_hours"":8}",1364
131689,V100_bb061d2b07c08e2d407a,RETEST_180,"{""anchor_hour_utc"":8,""cooldown_calendar_days"":5,""health_lookback"":20,""minimum_health_pf"":1.3,""pool_id"":""RETEST_180"",""window_hours"":8}",1364
131690,V100_3bbf5bdb05515ce273ec,RETEST_180,"{""anchor_hour_utc"":8,""cooldown_calendar_days"":20,""health_lookback"":20,""minimum_health_pf"":1.3,""pool_id"":""RETEST_180"",""window_hours"":8}",1364
131691,V100_6e22b56033c0c5c1714e,RETEST_180,"{""anchor_hour_utc"":8,""cooldown_calendar_days"":5,""health_lookback"":40,""minimum_health_pf"":0.9,""pool_id"":""RETEST_180"",""window_hours"":8}",1364
131692,V100_300c4e06111d9e67ac72,RETEST_180,"{""anchor_hour_utc"":8,""cooldown_calendar_days"":20,""health_lookback"":40,""minimum_health_pf"":0.9,""pool_id"":""RETEST_180"",""window_hours"":8}",1364
131693,V100_3daf4d328aaa8f1f850a,RETEST_180,"{""anchor_hour_utc"":8,""cooldown_calendar_days"":5,""health_lookback"":40,""minimum_health_pf"":1.0,""pool_id"":""RETEST_180"",""window_hours"":8}",1364
131694,V100_ddff8a595311ce6eb789,RETEST_180,"{""anchor_hour_utc"":8,""cooldown_calendar_days"":20,""health_lookback"":40,""minimum_health_pf"":1.0,""pool_id"":""RETEST_180"",""window_hours"":8}",1364
131695,V100_f2767a42600bfbd9630b,RETEST_180,"{""anchor_hour_utc"":8,""cooldown_calendar_days"":5,""health_lookback"":40,""minimum_health_pf"":1.1,""pool_id"":""RETEST_180"",""window_hours"":8}",1364
131696,V100_d6ff333ce357baccb582,RETEST_180,"{""anchor_hour_utc"":8,""cooldown_calendar_days"":20,""health_lookback"":40,""minimum_health_pf"":1.1,""pool_id"":""RETEST_180"",""window_hours"":8}",1364
131697,V100_03f5f2adf990b61e5c6b,RETEST_180,"{""anchor_hour_utc"":8,""cooldown_calendar_days"":5,""health_lookback"":40,""minimum_health_pf"":1.2,""pool_id"":""RETEST_180"",""window_hours"":8}",1364
131698,V100_ca269a7463d17103bf37,RETEST_180,"{""anchor_hour_utc"":8,""cooldown_calendar_days"":20,""health_lookback"":40,""minimum_health_pf"":1.2,""pool_id"":""RETEST_180"",""window_hours"":8}",1364
131699,V100_861294a4befd3d9b23df,RETEST_180,"{""anchor_hour_utc"":8,""cooldown_calendar_days"":5,""health_lookback"":40,""minimum_health_pf"":1.3,""pool_id"":""RETEST_180"",""window_hours"":8}",1364
131700,V100_da50fc160e6caf135aa9,RETEST_180,"{""anchor_hour_utc"":8,""cooldown_calendar_days"":20,""health_lookback"":40,""minimum_health_pf"":1.3,""pool_id"":""RETEST_180"",""window_hours"":8}",1364
131701,V100_3f0e928ba19c688de98c,RETEST_180,"{""anchor_hour_utc"":8,""cooldown_calendar_days"":5,""health_lookback"":80,""minimum_health_pf"":0.9,""pool_id"":""RETEST_180"",""window_hours"":8}",1364
131702,V100_16c6ab9577ef246ed3e4,RETEST_180,"{""anchor_hour_utc"":8,""cooldown_calendar_days"":20,""health_lookback"":80,""minimum_health_pf"":0.9,""pool_id"":""RETEST_180"",""window_hours"":8}",1364
131703,V100_62f6fb578ca4a66858d1,RETEST_180,"{""anchor_hour_utc"":8,""cooldown_calendar_days"":5,""health_lookback"":80,""minimum_health_pf"":1.0,""pool_id"":""RETEST_180"",""window_hours"":8}",1364
131704,V100_4b70aeb28c4317ef042a,RETEST_180,"{""anchor_hour_utc"":8,""cooldown_calendar_days"":20,""health_lookback"":80,""minimum_health_pf"":1.0,""pool_id"":""RETEST_180"",""window_hours"":8}",1364
131705,V100_e0788678175424779e2b,RETEST_180,"{""anchor_hour_utc"":8,""cooldown_calendar_days"":5,""health_lookback"":80,""minimum_health_pf"":1.1,""pool_id"":""RETEST_180"",""window_hours"":8}",1364
131706,V100_f59387b9d86191c23692,RETEST_180,"{""anchor_hour_utc"":8,""cooldown_calendar_days"":20,""health_lookback"":80,""minimum_health_pf"":1.1,""pool_id"":""RETEST_180"",""window_hours"":8}",1364
131707,V100_089cca7fe7b3fe126b0c,RETEST_180,"{""anchor_hour_utc"":8,""cooldown_calendar_days"":5,""health_lookback"":80,""minimum_health_pf"":1.2,""pool_id"":""RETEST_180"",""window_hours"":8}",1364
131708,V100_e58e42e66f14bcc3ba7b,RETEST_180,"{""anchor_hour_utc"":8,""cooldown_calendar_days"":20,""health_lookback"":80,""minimum_health_pf"":1.2,""pool_id"":""RETEST_180"",""window_hours"":8}",1364
131709,V100_470769d960ef3dc686c6,RETEST_180,"{""anchor_hour_utc"":8,""cooldown_calendar_days"":5,""health_lookback"":80,""minimum_health_pf"":1.3,""pool_id"":""RETEST_180"",""window_hours"":8}",1364
131710,V100_52e7aed3f2262c11b697,RETEST_180,"{""anchor_hour_utc"":8,""cooldown_calendar_days"":20,""health_lookback"":80,""minimum_health_pf"":1.3,""pool_id"":""RETEST_180"",""window_hours"":8}",1364
131711,V100_c8ee73d9a40197c58a94,RETEST_180,"{""anchor_hour_utc"":8,""cooldown_calendar_days"":5,""health_lookback"":160,""minimum_health_pf"":0.9,""pool_id"":""RETEST_180"",""window_hours"":8}",1364
131712,V100_4cdb21db00e11c7f6b75,RETEST_180,"{""anchor_hour_utc"":8,""cooldown_calendar_days"":20,""health_lookback"":160,""minimum_health_pf"":0.9,""pool_id"":""RETEST_180"",""window_hours"":8}",1364
131713,V100_fd72efb178594ed7f313,RETEST_180,"{""anchor_hour_utc"":8,""cooldown_calendar_days"":5,""health_lookback"":160,""minimum_health_pf"":1.0,""pool_id"":""RETEST_180"",""window_hours"":8}",1364
131714,V100_6c019564ea3ab433be01,RETEST_180,"{""anchor_hour_utc"":8,""cooldown_calendar_days"":20,""health_lookback"":160,""minimum_health_pf"":1.0,""pool_id"":""RETEST_180"",""window_hours"":8}",1364
131715,V100_c71c01daa1f3ba9b69db,RETEST_180,"{""anchor_hour_utc"":8,""cooldown_calendar_days"":5,""health_lookback"":160,""minimum_health_pf"":1.1,""pool_id"":""RETEST_180"",""window_hours"":8}",1364
131716,V100_cec8ec714327a43ecd86,RETEST_180,"{""anchor_hour_utc"":8,""cooldown_calendar_days"":20,""health_lookback"":160,""minimum_health_pf"":1.1,""pool_id"":""RETEST_180"",""window_hours"":8}",1364
131717,V100_9c72b5c6cc86f54d7d7e,RETEST_180,"{""anchor_hour_utc"":8,""cooldown_calendar_days"":5,""health_lookback"":160,""minimum_health_pf"":1.2,""pool_id"":""RETEST_180"",""window_hours"":8}",1364
131718,V100_a4303d02bd5d95fcf9dd,RETEST_180,"{""anchor_hour_utc"":8,""cooldown_calendar_days"":20,""health_lookback"":160,""minimum_health_pf"":1.2,""pool_id"":""RETEST_180"",""window_hours"":8}",1364
131719,V100_d3fee688e6e2469fca2f,RETEST_180,"{""anchor_hour_utc"":8,""cooldown_calendar_days"":5,""health_lookback"":160,""minimum_health_pf"":1.3,""pool_id"":""RETEST_180"",""window_hours"":8}",1364
131720,V100_5aa97dd820a8efd367ed,RETEST_180,"{""anchor_hour_utc"":8,""cooldown_calendar_days"":20,""health_lookback"":160,""minimum_health_pf"":1.3,""pool_id"":""RETEST_180"",""window_hours"":8}",1364
131721,V100_2636a07d1a241d544705,RETEST_180,"{""anchor_hour_utc"":12,""cooldown_calendar_days"":5,""health_lookback"":20,""minimum_health_pf"":0.9,""pool_id"":""RETEST_180"",""window_hours"":8}",1364
131722,V100_9a3a6f3b12d2a99dc024,RETEST_180,"{""anchor_hour_utc"":12,""cooldown_calendar_days"":20,""health_lookback"":20,""minimum_health_pf"":0.9,""pool_id"":""RETEST_180"",""window_hours"":8}",1364
131723,V100_e495a396dca60e48c6ed,RETEST_180,"{""anchor_hour_utc"":12,""cooldown_calendar_days"":5,""health_lookback"":20,""minimum_health_pf"":1.0,""pool_id"":""RETEST_180"",""window_hours"":8}",1364
131724,V100_afee631b1a39a5e06a7d,RETEST_180,"{""anchor_hour_utc"":12,""cooldown_calendar_days"":20,""health_lookback"":20,""minimum_health_pf"":1.0,""pool_id"":""RETEST_180"",""window_hours"":8}",1364
131725,V100_42a16ec0e10e4856f8d7,RETEST_180,"{""anchor_hour_utc"":12,""cooldown_calendar_days"":5,""health_lookback"":20,""minimum_health_pf"":1.1,""pool_id"":""RETEST_180"",""window_hours"":8}",1364
131726,V100_9b4e675b7b5dde0ce25e,RETEST_180,"{""anchor_hour_utc"":12,""cooldown_calendar_days"":20,""health_lookback"":20,""minimum_health_pf"":1.1,""pool_id"":""RETEST_180"",""window_hours"":8}",1364
131727,V100_e9e7fff72f9f8c788632,RETEST_180,"{""anchor_hour_utc"":12,""cooldown_calendar_days"":5,""health_lookback"":20,""minimum_health_pf"":1.2,""pool_id"":""RETEST_180"",""window_hours"":8}",1364
131728,V100_cb7bf9987419001bc095,RETEST_180,"{""anchor_hour_utc"":12,""cooldown_calendar_days"":20,""health_lookback"":20,""minimum_health_pf"":1.2,""pool_id"":""RETEST_180"",""window_hours"":8}",1364
