vote_eurgbp,vote_eurjpy,vote_gbpusd,vote_usdjpy,vote_score,direction_code,signal_time,entry_time,utc_date,direction
-1,-1,1,-1,-2,-1,2019-12-16 07:55:00+00:00,2019-12-16 08:00:00+00:00,2019-12-16,SHORT
1,-1,-1,-1,-2,-1,2019-12-17 05:55:00+00:00,2019-12-17 06:00:00+00:00,2019-12-17,SHORT
-1,1,1,1,2,1,2019-12-18 05:55:00+00:00,2019-12-18 06:00:00+00:00,2019-12-18,LONG
-1,1,1,1,2,1,2019-12-19 06:55:00+00:00,2019-12-19 07:00:00+00:00,2019-12-19,LONG
1,1,-1,1,2,1,2019-12-20 09:55:00+00:00,2019-12-20 10:00:00+00:00,2019-12-20,LONG
-1,1,1,1,2,1,2019-12-23 05:55:00+00:00,2019-12-23 06:00:00+00:00,2019-12-23,LONG
1,1,1,-1,2,1,2019-12-24 05:55:00+00:00,2019-12-24 06:00:00+00:00,2019-12-24,LONG
-1,-1,-1,1,-2,-1,2019-12-26 08:55:00+00:00,2019-12-26 09:00:00+00:00,2019-12-26,SHORT
-1,1,1,1,2,1,2019-12-27 07:55:00+00:00,2019-12-27 08:00:00+00:00,2019-12-27,LONG
1,1,1,-1,2,1,2019-12-30 06:55:00+00:00,2019-12-30 07:00:00+00:00,2019-12-30,LONG
1,1,1,-1,2,1,2019-12-31 05:55:00+00:00,2019-12-31 06:00:00+00:00,2019-12-31,LONG
1,1,-1,1,2,1,2020-01-02 07:55:00+00:00,2020-01-02 08:00:00+00:00,2020-01-02,LONG
-1,-1,-1,1,-2,-1,2020-01-03 05:55:00+00:00,2020-01-03 06:00:00+00:00,2020-01-03,SHORT
1,1,1,1,4,1,2020-01-06 11:55:00+00:00,2020-01-06 12:00:00+00:00,2020-01-06,LONG
-1,-1,-1,-1,-4,-1,2020-01-07 06:55:00+00:00,2020-01-07 07:00:00+00:00,2020-01-07,SHORT
1,-1,-1,-1,-2,-1,2020-01-08 05:55:00+00:00,2020-01-08 06:00:00+00:00,2020-01-08,SHORT
1,1,-1,1,2,1,2020-01-09 08:55:00+00:00,2020-01-09 09:00:00+00:00,2020-01-09,LONG
-1,1,1,1,2,1,2020-01-10 06:55:00+00:00,2020-01-10 07:00:00+00:00,2020-01-10,LONG
1,1,-1,1,2,1,2020-01-13 06:55:00+00:00,2020-01-13 07:00:00+00:00,2020-01-13,LONG
-1,-1,-1,-1,-4,-1,2020-01-14 08:55:00+00:00,2020-01-14 09:00:00+00:00,2020-01-14,SHORT
-1,1,1,1,2,1,2020-01-15 05:55:00+00:00,2020-01-15 06:00:00+00:00,2020-01-15,LONG
-1,-1,1,-1,-2,-1,2020-01-16 05:55:00+00:00,2020-01-16 06:00:00+00:00,2020-01-16,SHORT
-1,-1,-1,-1,-4,-1,2020-01-17 07:55:00+00:00,2020-01-17 08:00:00+00:00,2020-01-17,SHORT
-1,1,1,1,2,1,2020-01-20 06:55:00+00:00,2020-01-20 07:00:00+00:00,2020-01-20,LONG
-1,-1,-1,-1,-4,-1,2020-01-21 07:55:00+00:00,2020-01-21 08:00:00+00:00,2020-01-21,SHORT
-1,1,1,1,2,1,2020-01-22 08:55:00+00:00,2020-01-22 09:00:00+00:00,2020-01-22,LONG
-1,-1,-1,-1,-4,-1,2020-01-23 08:55:00+00:00,2020-01-23 09:00:00+00:00,2020-01-23,SHORT
1,1,1,-1,2,1,2020-01-24 05:55:00+00:00,2020-01-24 06:00:00+00:00,2020-01-24,LONG
1,-1,1,1,2,1,2020-01-27 05:55:00+00:00,2020-01-27 06:00:00+00:00,2020-01-27,LONG
1,1,-1,1,2,1,2020-01-28 08:55:00+00:00,2020-01-28 09:00:00+00:00,2020-01-28,LONG
1,-1,-1,-1,-2,-1,2020-01-29 06:55:00+00:00,2020-01-29 07:00:00+00:00,2020-01-29,SHORT
-1,-1,1,-1,-2,-1,2020-01-30 08:55:00+00:00,2020-01-30 09:00:00+00:00,2020-01-30,SHORT
1,1,-1,1,2,1,2020-01-31 06:55:00+00:00,2020-01-31 07:00:00+00:00,2020-01-31,LONG
1,1,-1,1,2,1,2020-02-03 09:55:00+00:00,2020-02-03 10:00:00+00:00,2020-02-03,LONG
-1,1,1,1,2,1,2020-02-04 08:55:00+00:00,2020-02-04 09:00:00+00:00,2020-02-04,LONG
1,1,-1,1,2,1,2020-02-05 06:55:00+00:00,2020-02-05 07:00:00+00:00,2020-02-05,LONG
1,-1,1,1,2,1,2020-02-06 06:55:00+00:00,2020-02-06 07:00:00+00:00,2020-02-06,LONG
-1,0,-1,-1,-3,-1,2020-02-07 06:55:00+00:00,2020-02-07 07:00:00+00:00,2020-02-07,SHORT
1,1,1,1,4,1,2020-02-10 05:55:00+00:00,2020-02-10 06:00:00+00:00,2020-02-10,LONG
1,1,1,-1,2,1,2020-02-11 07:55:00+00:00,2020-02-11 08:00:00+00:00,2020-02-11,LONG
-1,1,1,1,2,1,2020-02-12 09:55:00+00:00,2020-02-12 10:00:00+00:00,2020-02-12,LONG
-1,1,1,1,2,1,2020-02-13 05:55:00+00:00,2020-02-13 06:00:00+00:00,2020-02-13,LONG
1,1,1,1,4,1,2020-02-14 05:55:00+00:00,2020-02-14 06:00:00+00:00,2020-02-14,LONG
-1,-1,-1,-1,-4,-1,2020-02-17 06:55:00+00:00,2020-02-17 07:00:00+00:00,2020-02-17,SHORT
0,0,-1,-1,-2,-1,2020-02-18 05:55:00+00:00,2020-02-18 06:00:00+00:00,2020-02-18,SHORT
1,1,1,-1,2,1,2020-02-19 06:55:00+00:00,2020-02-19 07:00:00+00:00,2020-02-19,LONG
1,-1,-1,-1,-2,-1,2020-02-20 09:55:00+00:00,2020-02-20 10:00:00+00:00,2020-02-20,SHORT
1,1,1,-1,2,1,2020-02-21 08:55:00+00:00,2020-02-21 09:00:00+00:00,2020-02-21,LONG
-1,-1,-1,1,-2,-1,2020-02-24 05:55:00+00:00,2020-02-24 06:00:00+00:00,2020-02-24,SHORT
1,-1,-1,-1,-2,-1,2020-02-25 06:55:00+00:00,2020-02-25 07:00:00+00:00,2020-02-25,SHORT
1,1,-1,1,2,1,2020-02-26 06:55:00+00:00,2020-02-26 07:00:00+00:00,2020-02-26,LONG
-1,-1,-1,-1,-4,-1,2020-02-27 05:55:00+00:00,2020-02-27 06:00:00+00:00,2020-02-27,SHORT
-1,1,-1,-1,-2,-1,2020-02-28 06:55:00+00:00,2020-02-28 07:00:00+00:00,2020-02-28,SHORT
1,-1,-1,-1,-2,-1,2020-03-02 07:55:00+00:00,2020-03-02 08:00:00+00:00,2020-03-02,SHORT
1,1,1,1,4,1,2020-03-03 09:55:00+00:00,2020-03-03 10:00:00+00:00,2020-03-03,LONG
1,1,1,1,4,1,2020-03-04 07:55:00+00:00,2020-03-04 08:00:00+00:00,2020-03-04,LONG
-1,-1,-1,-1,-4,-1,2020-03-05 06:55:00+00:00,2020-03-05 07:00:00+00:00,2020-03-05,SHORT
-1,-1,-1,1,-2,-1,2020-03-06 05:55:00+00:00,2020-03-06 06:00:00+00:00,2020-03-06,SHORT
-1,-1,-1,-1,-4,-1,2020-03-09 07:55:00+00:00,2020-03-09 08:00:00+00:00,2020-03-09,SHORT
1,-1,1,1,2,1,2020-03-10 07:55:00+00:00,2020-03-10 08:00:00+00:00,2020-03-10,LONG
1,1,1,-1,2,1,2020-03-11 06:55:00+00:00,2020-03-11 07:00:00+00:00,2020-03-11,LONG
1,1,1,1,4,1,2020-03-12 11:55:00+00:00,2020-03-12 12:00:00+00:00,2020-03-12,LONG
1,-1,-1,-1,-2,-1,2020-03-13 06:55:00+00:00,2020-03-13 07:00:00+00:00,2020-03-13,SHORT
1,-1,-1,-1,-2,-1,2020-03-16 10:55:00+00:00,2020-03-16 11:00:00+00:00,2020-03-16,SHORT
-1,1,-1,-1,-2,-1,2020-03-17 06:55:00+00:00,2020-03-17 07:00:00+00:00,2020-03-17,SHORT
1,-1,-1,-1,-2,-1,2020-03-18 05:55:00+00:00,2020-03-18 06:00:00+00:00,2020-03-18,SHORT
1,-1,-1,-1,-2,-1,2020-03-19 07:55:00+00:00,2020-03-19 08:00:00+00:00,2020-03-19,SHORT
1,-1,-1,-1,-2,-1,2020-03-20 06:55:00+00:00,2020-03-20 07:00:00+00:00,2020-03-20,SHORT
1,1,-1,1,2,1,2020-03-23 08:55:00+00:00,2020-03-23 09:00:00+00:00,2020-03-23,LONG
-1,-1,1,-1,-2,-1,2020-03-24 05:55:00+00:00,2020-03-24 06:00:00+00:00,2020-03-24,SHORT
-1,-1,1,-1,-2,-1,2020-03-25 09:55:00+00:00,2020-03-25 10:00:00+00:00,2020-03-25,SHORT
-1,1,1,1,2,1,2020-03-26 07:55:00+00:00,2020-03-26 08:00:00+00:00,2020-03-26,LONG
1,1,1,1,4,1,2020-03-27 06:55:00+00:00,2020-03-27 07:00:00+00:00,2020-03-27,LONG
1,1,1,1,4,1,2020-03-30 05:55:00+00:00,2020-03-30 06:00:00+00:00,2020-03-30,LONG
-1,-1,-1,-1,-4,-1,2020-03-31 08:55:00+00:00,2020-03-31 09:00:00+00:00,2020-03-31,SHORT
-1,-1,1,-1,-2,-1,2020-04-01 06:55:00+00:00,2020-04-01 07:00:00+00:00,2020-04-01,SHORT
1,-1,-1,-1,-2,-1,2020-04-02 06:55:00+00:00,2020-04-02 07:00:00+00:00,2020-04-02,SHORT
1,-1,-1,-1,-2,-1,2020-04-03 08:55:00+00:00,2020-04-03 09:00:00+00:00,2020-04-03,SHORT
-1,-1,1,-1,-2,-1,2020-04-06 05:55:00+00:00,2020-04-06 06:00:00+00:00,2020-04-06,SHORT
-1,1,-1,-1,-2,-1,2020-04-07 05:55:00+00:00,2020-04-07 06:00:00+00:00,2020-04-07,SHORT
-1,1,1,1,2,1,2020-04-08 05:55:00+00:00,2020-04-08 06:00:00+00:00,2020-04-08,LONG
-1,-1,-1,1,-2,-1,2020-04-09 05:55:00+00:00,2020-04-09 06:00:00+00:00,2020-04-09,SHORT
1,1,1,1,4,1,2020-04-10 06:55:00+00:00,2020-04-10 07:00:00+00:00,2020-04-10,LONG
1,-1,-1,-1,-2,-1,2020-04-13 05:55:00+00:00,2020-04-13 06:00:00+00:00,2020-04-13,SHORT
1,-1,-1,-1,-2,-1,2020-04-14 05:55:00+00:00,2020-04-14 06:00:00+00:00,2020-04-14,SHORT
1,-1,-1,-1,-2,-1,2020-04-15 05:55:00+00:00,2020-04-15 06:00:00+00:00,2020-04-15,SHORT
-1,-1,-1,-1,-4,-1,2020-04-16 06:55:00+00:00,2020-04-16 07:00:00+00:00,2020-04-16,SHORT
-1,-1,-1,-1,-4,-1,2020-04-17 05:55:00+00:00,2020-04-17 06:00:00+00:00,2020-04-17,SHORT
1,1,-1,1,2,1,2020-04-20 07:55:00+00:00,2020-04-20 08:00:00+00:00,2020-04-20,LONG
1,1,1,-1,2,1,2020-04-21 05:55:00+00:00,2020-04-21 06:00:00+00:00,2020-04-21,LONG
1,-1,1,1,2,1,2020-04-22 05:55:00+00:00,2020-04-22 06:00:00+00:00,2020-04-22,LONG
1,-1,-1,-1,-2,-1,2020-04-23 06:55:00+00:00,2020-04-23 07:00:00+00:00,2020-04-23,SHORT
1,-1,-1,-1,-2,-1,2020-04-24 05:55:00+00:00,2020-04-24 06:00:00+00:00,2020-04-24,SHORT
-1,1,1,1,2,1,2020-04-27 05:55:00+00:00,2020-04-27 06:00:00+00:00,2020-04-27,LONG
-1,-1,-1,-1,-4,-1,2020-04-28 06:55:00+00:00,2020-04-28 07:00:00+00:00,2020-04-28,SHORT
1,1,1,1,4,1,2020-04-29 06:55:00+00:00,2020-04-29 07:00:00+00:00,2020-04-29,LONG
1,1,1,-1,2,1,2020-04-30 06:55:00+00:00,2020-04-30 07:00:00+00:00,2020-04-30,LONG
1,1,-1,1,2,1,2020-05-01 05:55:00+00:00,2020-05-01 06:00:00+00:00,2020-05-01,LONG
1,-1,-1,-1,-2,-1,2020-05-04 05:55:00+00:00,2020-05-04 06:00:00+00:00,2020-05-04,SHORT
-1,-1,1,-1,-2,-1,2020-05-05 06:55:00+00:00,2020-05-05 07:00:00+00:00,2020-05-05,SHORT
1,1,1,1,4,1,2020-05-06 05:55:00+00:00,2020-05-06 06:00:00+00:00,2020-05-06,LONG
1,-1,-1,-1,-2,-1,2020-05-07 08:55:00+00:00,2020-05-07 09:00:00+00:00,2020-05-07,SHORT
-1,-1,-1,1,-2,-1,2020-05-08 07:55:00+00:00,2020-05-08 08:00:00+00:00,2020-05-08,SHORT
-1,-1,1,-1,-2,-1,2020-05-11 06:55:00+00:00,2020-05-11 07:00:00+00:00,2020-05-11,SHORT
1,-1,-1,-1,-2,-1,2020-05-12 05:55:00+00:00,2020-05-12 06:00:00+00:00,2020-05-12,SHORT
-1,-1,-1,1,-2,-1,2020-05-13 05:55:00+00:00,2020-05-13 06:00:00+00:00,2020-05-13,SHORT
1,-1,-1,-1,-2,-1,2020-05-14 07:55:00+00:00,2020-05-14 08:00:00+00:00,2020-05-14,SHORT
-1,1,-1,-1,-2,-1,2020-05-15 05:55:00+00:00,2020-05-15 06:00:00+00:00,2020-05-15,SHORT
-1,-1,1,-1,-2,-1,2020-05-18 05:55:00+00:00,2020-05-18 06:00:00+00:00,2020-05-18,SHORT
1,1,1,-1,2,1,2020-05-19 06:55:00+00:00,2020-05-19 07:00:00+00:00,2020-05-19,LONG
-1,-1,1,-1,-2,-1,2020-05-20 08:55:00+00:00,2020-05-20 09:00:00+00:00,2020-05-20,SHORT
1,1,-1,1,2,1,2020-05-21 07:55:00+00:00,2020-05-21 08:00:00+00:00,2020-05-21,LONG
-1,-1,-1,-1,-4,-1,2020-05-22 07:55:00+00:00,2020-05-22 08:00:00+00:00,2020-05-22,SHORT
1,1,1,1,4,1,2020-05-25 08:55:00+00:00,2020-05-25 09:00:00+00:00,2020-05-25,LONG
1,1,1,-1,2,1,2020-05-26 05:55:00+00:00,2020-05-26 06:00:00+00:00,2020-05-26,LONG
1,1,-1,1,2,1,2020-05-27 05:55:00+00:00,2020-05-27 06:00:00+00:00,2020-05-27,LONG
-1,1,1,1,2,1,2020-05-28 08:55:00+00:00,2020-05-28 09:00:00+00:00,2020-05-28,LONG
-1,1,1,1,2,1,2020-05-29 06:55:00+00:00,2020-05-29 07:00:00+00:00,2020-05-29,LONG
-1,1,-1,-1,-2,-1,2020-06-01 05:55:00+00:00,2020-06-01 06:00:00+00:00,2020-06-01,SHORT
-1,-1,-1,-1,-4,-1,2020-06-02 06:55:00+00:00,2020-06-02 07:00:00+00:00,2020-06-02,SHORT
-1,1,1,1,2,1,2020-06-03 07:55:00+00:00,2020-06-03 08:00:00+00:00,2020-06-03,LONG
-1,-1,-1,1,-2,-1,2020-06-04 05:55:00+00:00,2020-06-04 06:00:00+00:00,2020-06-04,SHORT
1,1,1,-1,2,1,2020-06-05 05:55:00+00:00,2020-06-05 06:00:00+00:00,2020-06-05,LONG
1,1,1,1,4,1,2020-06-08 06:55:00+00:00,2020-06-08 07:00:00+00:00,2020-06-08,LONG
1,1,1,-1,2,1,2020-06-09 07:55:00+00:00,2020-06-09 08:00:00+00:00,2020-06-09,LONG
1,1,1,1,4,1,2020-06-10 07:55:00+00:00,2020-06-10 08:00:00+00:00,2020-06-10,LONG
1,1,1,1,4,1,2020-06-11 05:55:00+00:00,2020-06-11 06:00:00+00:00,2020-06-11,LONG
-1,-1,-1,-1,-4,-1,2020-06-12 08:55:00+00:00,2020-06-12 09:00:00+00:00,2020-06-12,SHORT
-1,-1,1,-1,-2,-1,2020-06-15 06:55:00+00:00,2020-06-15 07:00:00+00:00,2020-06-15,SHORT
1,-1,-1,-1,-2,-1,2020-06-16 05:55:00+00:00,2020-06-16 06:00:00+00:00,2020-06-16,SHORT
-1,-1,-1,1,-2,-1,2020-06-17 07:55:00+00:00,2020-06-17 08:00:00+00:00,2020-06-17,SHORT
1,-1,-1,-1,-2,-1,2020-06-18 08:55:00+00:00,2020-06-18 09:00:00+00:00,2020-06-18,SHORT
1,1,1,1,4,1,2020-06-19 07:55:00+00:00,2020-06-19 08:00:00+00:00,2020-06-19,LONG
-1,-1,-1,-1,-4,-1,2020-06-22 06:55:00+00:00,2020-06-22 07:00:00+00:00,2020-06-22,SHORT
-1,1,1,1,2,1,2020-06-23 06:55:00+00:00,2020-06-23 07:00:00+00:00,2020-06-23,LONG
-1,-1,1,-1,-2,-1,2020-06-24 06:55:00+00:00,2020-06-24 07:00:00+00:00,2020-06-24,SHORT
1,-1,-1,-1,-2,-1,2020-06-25 05:55:00+00:00,2020-06-25 06:00:00+00:00,2020-06-25,SHORT
1,-1,-1,-1,-2,-1,2020-06-26 06:55:00+00:00,2020-06-26 07:00:00+00:00,2020-06-26,SHORT
1,-1,-1,-1,-2,-1,2020-06-29 05:55:00+00:00,2020-06-29 06:00:00+00:00,2020-06-29,SHORT
1,1,-1,1,2,1,2020-06-30 05:55:00+00:00,2020-06-30 06:00:00+00:00,2020-06-30,LONG
1,1,-1,1,2,1,2020-07-01 07:55:00+00:00,2020-07-01 08:00:00+00:00,2020-07-01,LONG
-1,-1,-1,-1,-4,-1,2020-07-02 05:55:00+00:00,2020-07-02 06:00:00+00:00,2020-07-02,SHORT
1,1,-1,1,2,1,2020-07-03 06:55:00+00:00,2020-07-03 07:00:00+00:00,2020-07-03,LONG
1,1,1,-1,2,1,2020-07-06 05:55:00+00:00,2020-07-06 06:00:00+00:00,2020-07-06,LONG
1,1,1,-1,2,1,2020-07-07 05:55:00+00:00,2020-07-07 06:00:00+00:00,2020-07-07,LONG
-1,-1,-1,-1,-4,-1,2020-07-08 05:55:00+00:00,2020-07-08 06:00:00+00:00,2020-07-08,SHORT
1,1,1,1,4,1,2020-07-09 05:55:00+00:00,2020-07-09 06:00:00+00:00,2020-07-09,LONG
1,1,-1,1,2,1,2020-07-10 09:55:00+00:00,2020-07-10 10:00:00+00:00,2020-07-10,LONG
-1,-1,-1,-1,-4,-1,2020-07-13 05:55:00+00:00,2020-07-13 06:00:00+00:00,2020-07-13,SHORT
1,-1,-1,-1,-2,-1,2020-07-14 05:55:00+00:00,2020-07-14 06:00:00+00:00,2020-07-14,SHORT
1,1,-1,1,2,1,2020-07-15 05:55:00+00:00,2020-07-15 06:00:00+00:00,2020-07-15,LONG
-1,1,1,1,2,1,2020-07-16 06:55:00+00:00,2020-07-16 07:00:00+00:00,2020-07-16,LONG
1,-1,-1,-1,-2,-1,2020-07-17 05:55:00+00:00,2020-07-17 06:00:00+00:00,2020-07-17,SHORT
-1,-1,1,-1,-2,-1,2020-07-20 06:55:00+00:00,2020-07-20 07:00:00+00:00,2020-07-20,SHORT
-1,1,1,1,2,1,2020-07-21 05:55:00+00:00,2020-07-21 06:00:00+00:00,2020-07-21,LONG
-1,1,1,1,2,1,2020-07-22 05:55:00+00:00,2020-07-22 06:00:00+00:00,2020-07-22,LONG
-1,1,1,1,2,1,2020-07-23 05:55:00+00:00,2020-07-23 06:00:00+00:00,2020-07-23,LONG
1,-1,-1,-1,-2,-1,2020-07-24 07:55:00+00:00,2020-07-24 08:00:00+00:00,2020-07-24,SHORT
1,1,1,-1,2,1,2020-07-27 05:55:00+00:00,2020-07-27 06:00:00+00:00,2020-07-27,LONG
-1,-1,1,-1,-2,-1,2020-07-28 07:55:00+00:00,2020-07-28 08:00:00+00:00,2020-07-28,SHORT
1,1,1,-1,2,1,2020-07-29 05:55:00+00:00,2020-07-29 06:00:00+00:00,2020-07-29,LONG
-1,-1,-1,-1,-4,-1,2020-07-30 05:55:00+00:00,2020-07-30 06:00:00+00:00,2020-07-30,SHORT
1,1,-1,1,2,1,2020-07-31 06:55:00+00:00,2020-07-31 07:00:00+00:00,2020-07-31,LONG
-1,1,1,1,2,1,2020-08-03 05:55:00+00:00,2020-08-03 06:00:00+00:00,2020-08-03,LONG
1,-1,-1,-1,-2,-1,2020-08-04 07:55:00+00:00,2020-08-04 08:00:00+00:00,2020-08-04,SHORT
1,-1,-1,-1,-2,-1,2020-08-05 05:55:00+00:00,2020-08-05 06:00:00+00:00,2020-08-05,SHORT
-1,-1,-1,-1,-4,-1,2020-08-06 07:55:00+00:00,2020-08-06 08:00:00+00:00,2020-08-06,SHORT
1,-1,-1,-1,-2,-1,2020-08-07 06:55:00+00:00,2020-08-07 07:00:00+00:00,2020-08-07,SHORT
-1,-1,-1,-1,-4,-1,2020-08-10 06:55:00+00:00,2020-08-10 07:00:00+00:00,2020-08-10,SHORT
1,1,1,1,4,1,2020-08-11 07:55:00+00:00,2020-08-11 08:00:00+00:00,2020-08-11,LONG
0,-1,-1,-1,-3,-1,2020-08-12 06:55:00+00:00,2020-08-12 07:00:00+00:00,2020-08-12,SHORT
1,-1,-1,-1,-2,-1,2020-08-13 06:55:00+00:00,2020-08-13 07:00:00+00:00,2020-08-13,SHORT
1,1,1,1,4,1,2020-08-14 05:55:00+00:00,2020-08-14 06:00:00+00:00,2020-08-14,LONG
-1,1,1,1,2,1,2020-08-17 05:55:00+00:00,2020-08-17 06:00:00+00:00,2020-08-17,LONG
-1,-1,-1,-1,-4,-1,2020-08-18 06:55:00+00:00,2020-08-18 07:00:00+00:00,2020-08-18,SHORT
-1,1,1,1,2,1,2020-08-19 07:55:00+00:00,2020-08-19 08:00:00+00:00,2020-08-19,LONG
-1,-1,-1,-1,-4,-1,2020-08-20 06:55:00+00:00,2020-08-20 07:00:00+00:00,2020-08-20,SHORT
1,-1,1,1,2,1,2020-08-21 06:55:00+00:00,2020-08-21 07:00:00+00:00,2020-08-21,LONG
-1,1,1,1,2,1,2020-08-24 05:55:00+00:00,2020-08-24 06:00:00+00:00,2020-08-24,LONG
1,1,1,0,3,1,2020-08-25 05:55:00+00:00,2020-08-25 06:00:00+00:00,2020-08-25,LONG
-1,-1,-1,1,-2,-1,2020-08-26 06:55:00+00:00,2020-08-26 07:00:00+00:00,2020-08-26,SHORT
1,1,1,-1,2,1,2020-08-27 05:55:00+00:00,2020-08-27 06:00:00+00:00,2020-08-27,LONG
-1,-1,-1,-1,-4,-1,2020-08-28 06:55:00+00:00,2020-08-28 07:00:00+00:00,2020-08-28,SHORT
1,1,1,-1,2,1,2020-08-31 06:55:00+00:00,2020-08-31 07:00:00+00:00,2020-08-31,LONG
-1,-1,-1,-1,-4,-1,2020-09-01 06:55:00+00:00,2020-09-01 07:00:00+00:00,2020-09-01,SHORT
1,1,1,1,4,1,2020-09-02 05:55:00+00:00,2020-09-02 06:00:00+00:00,2020-09-02,LONG
1,1,1,1,4,1,2020-09-03 05:55:00+00:00,2020-09-03 06:00:00+00:00,2020-09-03,LONG
1,1,1,1,4,1,2020-09-04 05:55:00+00:00,2020-09-04 06:00:00+00:00,2020-09-04,LONG
1,-1,-1,-1,-2,-1,2020-09-07 05:55:00+00:00,2020-09-07 06:00:00+00:00,2020-09-07,SHORT
-1,1,1,1,2,1,2020-09-08 05:55:00+00:00,2020-09-08 06:00:00+00:00,2020-09-08,LONG
-1,1,1,1,2,1,2020-09-09 06:55:00+00:00,2020-09-09 07:00:00+00:00,2020-09-09,LONG
1,-1,-1,-1,-2,-1,2020-09-10 07:55:00+00:00,2020-09-10 08:00:00+00:00,2020-09-10,SHORT
-1,-1,-1,-1,-4,-1,2020-09-11 07:55:00+00:00,2020-09-11 08:00:00+00:00,2020-09-11,SHORT
-1,-1,1,-1,-2,-1,2020-09-14 06:55:00+00:00,2020-09-14 07:00:00+00:00,2020-09-14,SHORT
-1,1,1,1,2,1,2020-09-15 05:55:00+00:00,2020-09-15 06:00:00+00:00,2020-09-15,LONG
1,-1,-1,-1,-2,-1,2020-09-16 06:55:00+00:00,2020-09-16 07:00:00+00:00,2020-09-16,SHORT
1,1,-1,1,2,1,2020-09-17 10:55:00+00:00,2020-09-17 11:00:00+00:00,2020-09-17,LONG
-1,1,1,1,2,1,2020-09-18 05:55:00+00:00,2020-09-18 06:00:00+00:00,2020-09-18,LONG
-1,-1,-1,-1,-4,-1,2020-09-21 05:55:00+00:00,2020-09-21 06:00:00+00:00,2020-09-21,SHORT
1,-1,-1,-1,-2,-1,2020-09-22 05:55:00+00:00,2020-09-22 06:00:00+00:00,2020-09-22,SHORT
-1,-1,1,-1,-2,-1,2020-09-23 07:55:00+00:00,2020-09-23 08:00:00+00:00,2020-09-23,SHORT
1,1,1,1,4,1,2020-09-24 08:55:00+00:00,2020-09-24 09:00:00+00:00,2020-09-24,LONG
-1,-1,-1,-1,-4,-1,2020-09-25 11:55:00+00:00,2020-09-25 12:00:00+00:00,2020-09-25,SHORT
-1,-1,-1,-1,-4,-1,2020-09-28 05:55:00+00:00,2020-09-28 06:00:00+00:00,2020-09-28,SHORT
-1,1,1,1,2,1,2020-09-29 06:55:00+00:00,2020-09-29 07:00:00+00:00,2020-09-29,LONG
1,1,1,-1,2,1,2020-09-30 06:55:00+00:00,2020-09-30 07:00:00+00:00,2020-09-30,LONG
1,1,-1,1,2,1,2020-10-01 06:55:00+00:00,2020-10-01 07:00:00+00:00,2020-10-01,LONG
1,-1,-1,-1,-2,-1,2020-10-02 05:55:00+00:00,2020-10-02 06:00:00+00:00,2020-10-02,SHORT
1,1,1,-1,2,1,2020-10-05 05:55:00+00:00,2020-10-05 06:00:00+00:00,2020-10-05,LONG
0,-1,-1,-1,-3,-1,2020-10-06 05:55:00+00:00,2020-10-06 06:00:00+00:00,2020-10-06,SHORT
-1,1,1,1,2,1,2020-10-07 06:55:00+00:00,2020-10-07 07:00:00+00:00,2020-10-07,LONG
1,1,-1,1,2,1,2020-10-08 07:55:00+00:00,2020-10-08 08:00:00+00:00,2020-10-08,LONG
-1,-1,-1,-1,-4,-1,2020-10-09 05:55:00+00:00,2020-10-09 06:00:00+00:00,2020-10-09,SHORT
-1,-1,-1,-1,-4,-1,2020-10-12 05:55:00+00:00,2020-10-12 06:00:00+00:00,2020-10-12,SHORT
-1,-1,-1,-1,-4,-1,2020-10-13 05:55:00+00:00,2020-10-13 06:00:00+00:00,2020-10-13,SHORT
1,1,1,1,4,1,2020-10-14 07:55:00+00:00,2020-10-14 08:00:00+00:00,2020-10-14,LONG
1,-1,-1,-1,-2,-1,2020-10-15 05:55:00+00:00,2020-10-15 06:00:00+00:00,2020-10-15,SHORT
1,-1,-1,-1,-2,-1,2020-10-16 08:55:00+00:00,2020-10-16 09:00:00+00:00,2020-10-16,SHORT
-1,1,1,1,2,1,2020-10-19 05:55:00+00:00,2020-10-19 06:00:00+00:00,2020-10-19,LONG
-1,1,1,1,2,1,2020-10-20 05:55:00+00:00,2020-10-20 06:00:00+00:00,2020-10-20,LONG
-1,-1,1,-1,-2,-1,2020-10-21 05:55:00+00:00,2020-10-21 06:00:00+00:00,2020-10-21,SHORT
-1,1,1,1,2,1,2020-10-22 09:55:00+00:00,2020-10-22 10:00:00+00:00,2020-10-22,LONG
1,1,-1,1,2,1,2020-10-23 05:55:00+00:00,2020-10-23 06:00:00+00:00,2020-10-23,LONG
-1,-1,1,-1,-2,-1,2020-10-26 07:55:00+00:00,2020-10-26 08:00:00+00:00,2020-10-26,SHORT
1,1,1,1,4,1,2020-10-27 05:55:00+00:00,2020-10-27 06:00:00+00:00,2020-10-27,LONG
1,1,-1,1,2,1,2020-10-28 05:55:00+00:00,2020-10-28 06:00:00+00:00,2020-10-28,LONG
-1,1,1,1,2,1,2020-10-29 05:55:00+00:00,2020-10-29 06:00:00+00:00,2020-10-29,LONG
1,-1,-1,-1,-2,-1,2020-10-30 06:55:00+00:00,2020-10-30 07:00:00+00:00,2020-10-30,SHORT
1,1,-1,1,2,1,2020-11-02 05:55:00+00:00,2020-11-02 06:00:00+00:00,2020-11-02,LONG
-1,-1,-1,1,-2,-1,2020-11-03 05:55:00+00:00,2020-11-03 06:00:00+00:00,2020-11-03,SHORT
