stage,attempt_id,model_id,quantile,score_floor,gate_pass,failed_checks,learning_rate,max_iter,max_leaf_nodes,min_samples_leaf,l2_regularization,max_bins,feature_subset,random_state,fit_rows,feature_count,fit_target_mean,fit_score_mean,fit_spearman,trades,source_weekdays,trades_per_weekday,stress_net_r,stress_pf,average_stress_r,closed_drawdown_r,positive_active_month_share,positive_weekday_share,active_weekday_share,minimum_calendar_year_pf,positive_rolling_6m_share,top_winners_removed_stress_net_r,worst_weekday_r,best_weekday_r
selection,M008_P01,M008,0.3,,False,"minimum_pf,minimum_positive_month_share,minimum_calendar_year_pf,maximum_drawdown_r",0.05,120,15,50,1.0,63,PRICE_REGIME,314166,11409,42,-0.0882379262334373,-0.08475686536009398,0.5648174846021885,2083,784,2.6568877551020407,51.025876436758864,1.0382771477077726,0.024496340104060904,145.95177858845955,0.4166666666666667,0.4107142857142857,0.860969387755102,0.8061085072949129,0.3611111111111111,12.588317216735476,-4.7695271164021165,7.578050213010045
selection,M008_P02,M008,0.3,0.0,False,"minimum_frequency,minimum_positive_month_share",0.05,120,15,50,1.0,63,PRICE_REGIME,314166,11409,42,-0.0882379262334373,-0.08475686536009398,0.5648174846021885,1414,784,1.8035714285714286,265.0342710542302,1.322977806949506,0.18743583525758856,55.46198798869959,0.4722222222222222,0.39285714285714285,0.7308673469387755,1.1024980414847014,0.5277777777777778,226.85361573465826,-4.7184027777777775,7.589914501689966
selection,M008_P03,M008,0.4,,False,"minimum_frequency,minimum_pf,minimum_positive_month_share,minimum_calendar_year_pf,maximum_drawdown_r",0.05,120,15,50,1.0,63,PRICE_REGIME,314166,11409,42,-0.0882379262334373,-0.08475686536009398,0.5648174846021885,1886,784,2.4056122448979593,168.16469177389138,1.1450898058787344,0.0891647358292107,98.96777590404358,0.4166666666666667,0.41709183673469385,0.8239795918367347,0.9129851030941035,0.4166666666666667,129.70926809457774,-4.75395171957672,7.580469908520861
selection,M008_P04,M008,0.4,0.0,False,"minimum_frequency,minimum_positive_month_share",0.05,120,15,50,1.0,63,PRICE_REGIME,314166,11409,42,-0.0882379262334373,-0.08475686536009398,0.5648174846021885,1389,784,1.7716836734693877,288.2604929404896,1.3623150025746105,0.20753095244095723,56.841146080169416,0.4722222222222222,0.38903061224489793,0.7206632653061225,1.1024980414847014,0.5277777777777778,250.06163149149265,-4.7184027777777775,7.589914501689966
selection,M008_P05,M008,0.5,,False,"minimum_frequency,minimum_positive_month_share,minimum_calendar_year_pf,maximum_drawdown_r",0.05,120,15,50,1.0,63,PRICE_REGIME,314166,11409,42,-0.0882379262334373,-0.08475686536009398,0.5648174846021885,1689,784,2.1543367346938775,175.21404451812595,1.169947591470448,0.10373833304803194,104.87521268263855,0.3888888888888889,0.39158163265306123,0.7818877551020408,0.9574256128857082,0.4166666666666667,137.0380636675257,-5.0108816791052435,7.580469908520861
selection,M008_P06,M008,0.5,0.0,False,"minimum_frequency,minimum_positive_month_share",0.05,120,15,50,1.0,63,PRICE_REGIME,314166,11409,42,-0.0882379262334373,-0.08475686536009398,0.5648174846021885,1340,784,1.7091836734693877,282.60239948867286,1.3685734301438128,0.2108973130512484,58.14259372763155,0.4722222222222222,0.38010204081632654,0.7066326530612245,1.1024980414847014,0.5277777777777778,244.4035380396759,-4.7184027777777775,7.589914501689966
selection,M008_P07,M008,0.6,,False,"minimum_frequency,minimum_positive_month_share,maximum_drawdown_r",0.05,120,15,50,1.0,63,PRICE_REGIME,314166,11409,42,-0.0882379262334373,-0.08475686536009398,0.5648174846021885,1458,784,1.8596938775510203,212.10749041339653,1.2436380790763268,0.14547838848655456,84.1975625798461,0.3888888888888889,0.37755102040816324,0.7232142857142857,1.0509381384883565,0.5277777777777778,173.89943745145126,-5.823925813913527,7.589914501689966
selection,M008_P08,M008,0.6,0.0,False,"minimum_frequency,minimum_positive_month_share",0.05,120,15,50,1.0,63,PRICE_REGIME,314166,11409,42,-0.0882379262334373,-0.08475686536009398,0.5648174846021885,1260,784,1.6071428571428572,256.7785093702315,1.353571784496698,0.203792467754152,57.260124609086546,0.4722222222222222,0.3622448979591837,0.673469387755102,1.124066880656621,0.5833333333333334,218.57688888480698,-5.823925813913527,7.589914501689966
selection,M009_P01,M009,0.3,,False,"minimum_pf,minimum_average_r,minimum_positive_month_share,minimum_calendar_year_pf,maximum_drawdown_r,top_winners_removed_positive",0.05,160,15,100,0.5,127,NO_LOG,314167,11409,52,-0.0882379262334373,-0.08816376821609626,0.6121806049559294,2118,784,2.701530612244898,13.046178474337154,1.0102593263641475,0.0061596687791960125,147.67081858433113,0.4166666666666667,0.4642857142857143,0.875,0.804604076119505,0.3611111111111111,-24.73317255289973,-5.141743981481598,6.936762035401322
selection,M009_P02,M009,0.3,0.0,False,"minimum_pf,minimum_average_r,minimum_positive_month_share,minimum_calendar_year_pf,maximum_drawdown_r,top_winners_removed_positive",0.05,160,15,100,0.5,127,NO_LOG,314167,11409,52,-0.0882379262334373,-0.08816376821609626,0.6121806049559294,1994,784,2.5433673469387754,34.64849927079375,1.0288868121798689,0.01737637877171201,140.95690263099868,0.4166666666666667,0.4451530612244898,0.8354591836734694,0.8361252192529199,0.3611111111111111,-3.1308517564431213,-5.141743981481598,6.936762035401322
selection,M009_P03,M009,0.4,,False,"minimum_frequency,minimum_pf,minimum_positive_month_share,minimum_calendar_year_pf,maximum_drawdown_r",0.05,160,15,100,0.5,127,NO_LOG,314167,11409,52,-0.0882379262334373,-0.08816376821609626,0.6121806049559294,1931,784,2.4630102040816326,50.582720704786055,1.044197680442233,0.026195090991603342,136.34607260721444,0.3888888888888889,0.45790816326530615,0.8494897959183674,0.8306245941269433,0.3888888888888889,12.803746218752948,-4.686284722222222,6.4072523737875455
selection,M009_P04,M009,0.4,0.0,False,"minimum_frequency,minimum_pf,minimum_positive_month_share,minimum_calendar_year_pf,maximum_drawdown_r",0.05,160,15,100,0.5,127,NO_LOG,314167,11409,52,-0.0882379262334373,-0.08816376821609626,0.6121806049559294,1856,784,2.36734693877551,61.56111816805901,1.0559469264586445,0.033168705909514554,136.34607260721447,0.3888888888888889,0.44005102040816324,0.8163265306122449,0.8429645100397333,0.3888888888888889,23.782143682025946,-4.686284722222222,6.4072523737875455
selection,M009_P05,M009,0.5,,False,"minimum_frequency,minimum_pf,minimum_positive_month_share,minimum_calendar_year_pf,maximum_drawdown_r",0.05,160,15,100,0.5,127,NO_LOG,314167,11409,52,-0.0882379262334373,-0.08816376821609626,0.6121806049559294,1713,784,2.184948979591837,52.27172923325746,1.0514436141750338,0.030514728098807623,117.11149856662827,0.3888888888888889,0.43494897959183676,0.7997448979591837,0.803303763489792,0.3888888888888889,14.623129184032564,-4.6773495370370375,6.4072523737875455
selection,M009_P06,M009,0.5,0.0,False,"minimum_frequency,minimum_pf,minimum_positive_month_share,minimum_calendar_year_pf,maximum_drawdown_r",0.05,160,15,100,0.5,127,NO_LOG,314167,11409,52,-0.0882379262334373,-0.08816376821609626,0.6121806049559294,1681,784,2.1441326530612246,65.42093311976798,1.0659695094920063,0.03891786622234859,116.58531598565514,0.3888888888888889,0.42857142857142855,0.7793367346938775,0.8343120660125006,0.3888888888888889,27.772333070543127,-4.661469907407408,6.4072523737875455
selection,M009_P07,M009,0.6,,False,"minimum_frequency,minimum_pf,minimum_positive_month_share,minimum_calendar_year_pf,maximum_drawdown_r",0.05,160,15,100,0.5,127,NO_LOG,314167,11409,52,-0.0882379262334373,-0.08816376821609626,0.6121806049559294,1466,784,1.8698979591836735,98.60332446307386,1.1158516794089697,0.06726011218490714,95.04013906719717,0.4166666666666667,0.40561224489795916,0.7334183673469388,0.8654522632308059,0.3888888888888889,60.95191671581479,-4.6907407407407415,6.4076574663801384
selection,M009_P08,M009,0.6,0.0,False,"minimum_frequency,minimum_pf,minimum_positive_month_share,minimum_calendar_year_pf,maximum_drawdown_r",0.05,160,15,100,0.5,127,NO_LOG,314167,11409,52,-0.0882379262334373,-0.08816376821609626,0.6121806049559294,1460,784,1.8622448979591837,103.63850964825906,1.122609258673033,0.07098528058099936,95.04013906719717,0.4166666666666667,0.40433673469387754,0.7270408163265306,0.8834920815231517,0.4166666666666667,65.98710190099997,-4.6907407407407415,6.4076574663801384
selection,M010_P01,M010,0.3,,False,"minimum_pf,minimum_positive_month_share,minimum_calendar_year_pf,maximum_drawdown_r",0.03,120,7,200,2.0,255,NO_MICRO,314168,11409,52,-0.0882379262334373,-0.08308493167197253,0.3968069860624105,2139,784,2.7283163265306123,80.33701248121518,1.0677365845962021,0.03755821060365366,126.98523465160673,0.4722222222222222,0.4655612244897959,0.860969387755102,0.830581354609613,0.3888888888888889,42.66455554243606,-4.732013888888889,6.936762035401322
selection,M010_P02,M010,0.3,0.0,False,"minimum_frequency,minimum_positive_month_share,maximum_drawdown_r",0.03,120,7,200,2.0,255,NO_MICRO,314168,11409,52,-0.0882379262334373,-0.08308493167197253,0.3968069860624105,1800,784,2.295918367346939,185.03129755703975,1.1909098493079429,0.10279516530946653,115.60883652863413,0.4722222222222222,0.4528061224489796,0.7780612244897959,1.1470369804968055,0.4444444444444444,147.38179787644145,-4.679880952380953,6.936762035401322
selection,M010_P03,M010,0.4,,False,"minimum_frequency,minimum_pf,minimum_positive_month_share,minimum_calendar_year_pf,maximum_drawdown_r",0.03,120,7,200,2.0,255,NO_MICRO,314168,11409,52,-0.0882379262334373,-0.08308493167197253,0.3968069860624105,1921,784,2.4502551020408165,107.23775243399814,1.1017173245603888,0.055823921100467536,123.33394999319552,0.4166666666666667,0.45535714285714285,0.8252551020408163,0.9213026582676948,0.3888888888888889,69.69459863846681,-4.698240740740741,6.936762035401322
selection,M010_P04,M010,0.4,0.0,False,"minimum_frequency,minimum_positive_month_share,maximum_drawdown_r",0.03,120,7,200,2.0,255,NO_MICRO,314168,11409,52,-0.0882379262334373,-0.08308493167197253,0.3968069860624105,1731,784,2.207908163265306,162.41325009748397,1.1733400186534795,0.09382625655545002,117.76554355494443,0.4444444444444444,0.4413265306122449,0.7589285714285714,1.1348802435357583,0.4444444444444444,124.8958011133483,-4.679880952380953,6.936762035401322
selection,M010_P05,M010,0.5,,False,"minimum_frequency,minimum_positive_month_share,maximum_drawdown_r",0.03,120,7,200,2.0,255,NO_MICRO,314168,11409,52,-0.0882379262334373,-0.08308493167197253,0.3968069860624105,1708,784,2.1785714285714284,144.32889485898042,1.1574316878656115,0.08450169488230704,107.78900046258806,0.4444444444444444,0.44642857142857145,0.7818877551020408,1.0201737628621146,0.4166666666666667,106.798813508213,-4.7119328703703705,6.936762035401322
selection,M010_P06,M010,0.5,0.0,False,"minimum_frequency,minimum_positive_month_share,maximum_drawdown_r",0.03,120,7,200,2.0,255,NO_MICRO,314168,11409,52,-0.0882379262334373,-0.08308493167197253,0.3968069860624105,1605,784,2.0471938775510203,166.9007611512406,1.1941906850109272,0.10398801317834305,107.78900046258798,0.4444444444444444,0.42346938775510207,0.7295918367346939,1.1572552910232319,0.4444444444444444,129.39663118102072,-4.676243709272233,6.936762035401322
selection,M010_P07,M010,0.6,,False,"minimum_frequency,minimum_positive_month_share,maximum_drawdown_r",0.03,120,7,200,2.0,255,NO_MICRO,314168,11409,52,-0.0882379262334373,-0.08308493167197253,0.3968069860624105,1476,784,1.8826530612244898,200.6380456409923,1.2631786469031792,0.13593363525812485,73.60167070636629,0.4444444444444444,0.4247448979591837,0.7104591836734694,1.062159702648321,0.4722222222222222,163.15030825582767,-4.696215277777778,6.9379773131791
selection,M010_P08,M010,0.6,0.0,False,"minimum_frequency,minimum_positive_month_share,maximum_drawdown_r",0.03,120,7,200,2.0,255,NO_MICRO,314168,11409,52,-0.0882379262334373,-0.08308493167197253,0.3968069860624105,1433,784,1.8278061224489797,213.6809248713941,1.2907516923712832,0.14911439279231967,72.78846104173454,0.4444444444444444,0.4145408163265306,0.6823979591836735,1.151137700381608,0.5,176.2226110889992,-4.687854800574124,6.9379773131791
selection,M011_P01,M011,0.3,,False,"minimum_pf,minimum_positive_month_share,minimum_calendar_year_pf,maximum_drawdown_r",0.08,120,7,50,5.0,255,PRICE_MICRO,314169,11409,52,-0.0882379262334373,-0.0897810406882799,0.5248511426237766,2131,784,2.7181122448979593,43.88837099439266,1.0350464555111334,0.02059519990351603,161.41875601056017,0.3888888888888889,0.45663265306122447,0.8724489795918368,0.8306742599419081,0.3611111111111111,5.8115568346738655,-4.681423611111111,6.936762035401322
selection,M011_P02,M011,0.3,0.0,False,"minimum_pf,minimum_positive_month_share,minimum_calendar_year_pf,maximum_drawdown_r",0.08,120,7,50,5.0,255,PRICE_MICRO,314169,11409,52,-0.0882379262334373,-0.0897810406882799,0.5248511426237766,1978,784,2.5229591836734695,73.13088412825309,1.0632783151970442,0.03697213555523412,140.78487019151436,0.4444444444444444,0.43239795918367346,0.8176020408163265,0.8641671315078475,0.3888888888888889,35.08816041186083,-4.681423611111111,6.936762035401322
selection,M011_P03,M011,0.4,,False,"minimum_frequency,minimum_pf,minimum_positive_month_share,minimum_calendar_year_pf,maximum_drawdown_r",0.08,120,7,50,5.0,255,PRICE_MICRO,314169,11409,52,-0.0882379262334373,-0.0897810406882799,0.5248511426237766,1958,784,2.497448979591837,71.34119228097337,1.0628568610635956,0.0364357468237862,134.06702230401243,0.4444444444444444,0.44642857142857145,0.8392857142857143,0.8736080976487142,0.3888888888888889,33.307062342894454,-4.68375,6.936762035401322
selection,M011_P04,M011,0.4,0.0,False,"minimum_frequency,minimum_pf,minimum_positive_month_share,minimum_calendar_year_pf,maximum_drawdown_r",0.08,120,7,50,5.0,255,PRICE_MICRO,314169,11409,52,-0.0882379262334373,-0.0897810406882799,0.5248511426237766,1866,784,2.3801020408163267,79.01971847216734,1.0730088127138737,0.04234711600866417,123.29336879800366,0.4444444444444444,0.4260204081632653,0.7959183673469388,0.8773553316908093,0.4166666666666667,40.98558853408838,-4.68375,6.936762035401322
selection,M011_P05,M011,0.5,,False,"minimum_frequency,minimum_pf,minimum_positive_month_share,minimum_calendar_year_pf,maximum_drawdown_r",0.08,120,7,50,5.0,255,PRICE_MICRO,314169,11409,52,-0.0882379262334373,-0.0897810406882799,0.5248511426237766,1740,784,2.2193877551020407,104.37373426488784,1.1053702408603425,0.05998490474993554,116.9452462704461,0.4722222222222222,0.4260204081632653,0.7920918367346939,0.9012561512563291,0.4166666666666667,66.31392065525769,-4.670138888888889,6.936762035401322
selection,M011_P06,M011,0.5,0.0,False,"minimum_frequency,minimum_pf,minimum_positive_month_share,minimum_calendar_year_pf,maximum_drawdown_r",0.08,120,7,50,5.0,255,PRICE_MICRO,314169,11409,52,-0.0882379262334373,-0.0897810406882799,0.5248511426237766,1694,784,2.1607142857142856,99.61070748870051,1.1027253946704594,0.05880207053642297,113.69763647255922,0.4722222222222222,0.4107142857142857,0.7678571428571429,0.8747695096400255,0.4166666666666667,61.550893879070344,-4.670138888888889,6.936762035401322
selection,M011_P07,M011,0.6,,False,"minimum_frequency,minimum_positive_month_share,minimum_calendar_year_pf,maximum_drawdown_r",0.08,120,7,50,5.0,255,PRICE_MICRO,314169,11409,52,-0.0882379262334373,-0.0897810406882799,0.5248511426237766,1495,784,1.906887755102041,131.74684028669742,1.1572129838636491,0.08812497678039961,92.3996876746773,0.4722222222222222,0.39668367346938777,0.7130102040816326,0.8832222547697658,0.4166666666666667,93.6519235188616,-4.667650462962963,6.540162233653662
selection,M011_P08,M011,0.6,0.0,False,"minimum_frequency,minimum_positive_month_share,minimum_calendar_year_pf,maximum_drawdown_r",0.08,120,7,50,5.0,255,PRICE_MICRO,314169,11409,52,-0.0882379262334373,-0.0897810406882799,0.5248511426237766,1483,784,1.8915816326530612,133.72953583360473,1.1610997299796482,0.09017500730519537,88.99956886737297,0.4444444444444444,0.39158163265306123,0.7079081632653061,0.8877565458942406,0.4166666666666667,95.63461906576882,-4.667650462962963,6.540162233653662
selection,M012_P01,M012,0.3,,False,"minimum_pf,minimum_positive_month_share,minimum_calendar_year_pf,maximum_drawdown_r",0.03,160,31,50,0.5,127,PRICE_MICRO,314170,11409,52,-0.0882379262334373,-0.08691619244007723,0.6676037930073541,2131,784,2.7181122448979593,113.18690548808578,1.085054041167437,0.05311445588366297,130.63114581072622,0.3888888888888889,0.44005102040816324,0.8839285714285714,0.8156181154854025,0.4166666666666667,75.11761581649262,-4.661800627635426,7.5678030473352145
selection,M012_P02,M012,0.3,0.0,False,"minimum_pf,minimum_positive_month_share,minimum_calendar_year_pf,maximum_drawdown_r",0.03,160,31,50,0.5,127,PRICE_MICRO,314170,11409,52,-0.0882379262334373,-0.08691619244007723,0.6676037930073541,2024,784,2.5816326530612246,145.2777000690117,1.1151687751479844,0.07177751979694254,119.77427399403662,0.3888888888888889,0.43239795918367346,0.8494897959183674,0.8684785349738302,0.4166666666666667,107.2084103974186,-4.688905423280423,7.5678030473352145
selection,M012_P03,M012,0.4,,False,"minimum_frequency,minimum_pf,minimum_positive_month_share,minimum_calendar_year_pf,maximum_drawdown_r",0.03,160,31,50,0.5,127,PRICE_MICRO,314170,11409,52,-0.0882379262334373,-0.08691619244007723,0.6676037930073541,1943,784,2.4783163265306123,155.64787096069506,1.1298312553726528,0.08010698453972984,106.0614192726076,0.3888888888888889,0.4272959183673469,0.8469387755102041,0.8868966403437223,0.4444444444444444,117.57738338640479,-5.823925813913527,7.565468672455857
selection,M012_P04,M012,0.4,0.0,False,"minimum_frequency,minimum_pf,minimum_positive_month_share,minimum_calendar_year_pf,maximum_drawdown_r",0.03,160,31,50,0.5,127,PRICE_MICRO,314170,11409,52,-0.0882379262334373,-0.08691619244007723,0.6676037930073541,1886,784,2.4056122448979593,158.96113171699807,1.1360991711431714,0.0842847994257678,106.0614192726076,0.3888888888888889,0.4107142857142857,0.8252551020408163,0.886302661941981,0.4444444444444444,120.89064414270781,-5.823925813913527,7.565468672455857
