timeframe,prior_bar_time,next_bar_time,duration_seconds,prior_weekday,prior_hour,next_weekday,next_hour,occurrence_count,present_in_run1,present_in_run2
H1,2016-07-26T20:00:00,2016-07-26T22:00:00,7200,1,20,1,22,1036,true,true
H1,2016-07-27T20:00:00,2016-07-27T22:00:00,7200,2,20,2,22,1040,true,true
H1,2016-07-28T20:00:00,2016-07-28T22:00:00,7200,3,20,3,22,998,true,true
H1,2016-07-29T20:00:00,2016-07-31T22:00:00,180000,4,20,6,22,954,true,true
H1,2016-08-01T20:00:00,2016-08-01T22:00:00,7200,0,20,0,22,940,true,true
H1,2016-08-02T20:00:00,2016-08-02T22:00:00,7200,1,20,1,22,1036,true,true
H1,2016-08-03T20:00:00,2016-08-03T22:00:00,7200,2,20,2,22,1040,true,true
H1,2016-08-04T20:00:00,2016-08-04T22:00:00,7200,3,20,3,22,998,true,true
H1,2016-08-05T20:00:00,2016-08-07T22:00:00,180000,4,20,6,22,954,true,true
H1,2016-08-08T20:00:00,2016-08-08T22:00:00,7200,0,20,0,22,940,true,true
H1,2016-08-09T20:00:00,2016-08-09T22:00:00,7200,1,20,1,22,1036,true,true
H1,2016-08-10T20:00:00,2016-08-10T22:00:00,7200,2,20,2,22,1040,true,true
H1,2016-08-11T20:00:00,2016-08-11T22:00:00,7200,3,20,3,22,998,true,true
H1,2016-08-12T20:00:00,2016-08-14T22:00:00,180000,4,20,6,22,954,true,true
H1,2016-08-15T20:00:00,2016-08-15T22:00:00,7200,0,20,0,22,940,true,true
H1,2016-08-16T20:00:00,2016-08-16T22:00:00,7200,1,20,1,22,1036,true,true
H1,2016-08-17T20:00:00,2016-08-17T22:00:00,7200,2,20,2,22,1040,true,true
H1,2016-08-18T20:00:00,2016-08-18T22:00:00,7200,3,20,3,22,998,true,true
H1,2016-08-19T20:00:00,2016-08-21T22:00:00,180000,4,20,6,22,954,true,true
H1,2016-08-22T20:00:00,2016-08-22T22:00:00,7200,0,20,0,22,940,true,true
H1,2016-08-23T20:00:00,2016-08-23T22:00:00,7200,1,20,1,22,1036,true,true
H1,2016-08-24T20:00:00,2016-08-24T22:00:00,7200,2,20,2,22,1040,true,true
H1,2016-08-25T20:00:00,2016-08-25T22:00:00,7200,3,20,3,22,998,true,true
H1,2016-08-26T20:00:00,2016-08-28T22:00:00,180000,4,20,6,22,954,true,true
H1,2016-08-29T20:00:00,2016-08-29T22:00:00,7200,0,20,0,22,940,true,true
H1,2016-08-30T20:00:00,2016-08-30T22:00:00,7200,1,20,1,22,1036,true,true
H1,2016-08-31T20:00:00,2016-08-31T22:00:00,7200,2,20,2,22,1040,true,true
H1,2016-09-01T20:00:00,2016-09-01T22:00:00,7200,3,20,3,22,998,true,true
H1,2016-09-02T20:00:00,2016-09-04T22:00:00,180000,4,20,6,22,954,true,true
H1,2016-09-05T16:00:00,2016-09-05T22:00:00,21600,0,16,0,22,50,true,true
H1,2016-09-06T20:00:00,2016-09-06T22:00:00,7200,1,20,1,22,1036,true,true
H1,2016-09-07T20:00:00,2016-09-07T22:00:00,7200,2,20,2,22,1040,true,true
H1,2016-09-08T20:00:00,2016-09-08T22:00:00,7200,3,20,3,22,998,true,true
H1,2016-09-09T20:00:00,2016-09-11T22:00:00,180000,4,20,6,22,954,true,true
H1,2016-09-12T20:00:00,2016-09-12T22:00:00,7200,0,20,0,22,940,true,true
H1,2016-09-13T20:00:00,2016-09-13T22:00:00,7200,1,20,1,22,1036,true,true
H1,2016-09-14T20:00:00,2016-09-14T22:00:00,7200,2,20,2,22,1040,true,true
H1,2016-09-15T20:00:00,2016-09-15T22:00:00,7200,3,20,3,22,998,true,true
H1,2016-09-16T20:00:00,2016-09-18T22:00:00,180000,4,20,6,22,954,true,true
H1,2016-09-19T20:00:00,2016-09-19T22:00:00,7200,0,20,0,22,940,true,true
H1,2016-09-20T20:00:00,2016-09-20T22:00:00,7200,1,20,1,22,1036,true,true
H1,2016-09-21T20:00:00,2016-09-21T22:00:00,7200,2,20,2,22,1040,true,true
H1,2016-09-22T20:00:00,2016-09-22T22:00:00,7200,3,20,3,22,998,true,true
H1,2016-09-23T20:00:00,2016-09-25T22:00:00,180000,4,20,6,22,954,true,true
H1,2016-09-26T20:00:00,2016-09-26T22:00:00,7200,0,20,0,22,940,true,true
H1,2016-09-27T20:00:00,2016-09-27T22:00:00,7200,1,20,1,22,1036,true,true
H1,2016-09-28T20:00:00,2016-09-28T22:00:00,7200,2,20,2,22,1040,true,true
H1,2016-09-29T20:00:00,2016-09-29T22:00:00,7200,3,20,3,22,998,true,true
H1,2016-09-30T20:00:00,2016-10-02T22:00:00,180000,4,20,6,22,954,true,true
H1,2016-10-03T20:00:00,2016-10-03T22:00:00,7200,0,20,0,22,940,true,true
H1,2016-10-04T20:00:00,2016-10-04T22:00:00,7200,1,20,1,22,1036,true,true
H1,2016-10-05T20:00:00,2016-10-05T22:00:00,7200,2,20,2,22,1040,true,true
H1,2016-10-06T20:00:00,2016-10-06T22:00:00,7200,3,20,3,22,998,true,true
H1,2016-10-07T20:00:00,2016-10-09T22:00:00,180000,4,20,6,22,954,true,true
H1,2016-10-10T20:00:00,2016-10-10T22:00:00,7200,0,20,0,22,940,true,true
H1,2016-10-11T20:00:00,2016-10-11T22:00:00,7200,1,20,1,22,1036,true,true
H1,2016-10-12T20:00:00,2016-10-12T22:00:00,7200,2,20,2,22,1040,true,true
H1,2016-10-13T20:00:00,2016-10-13T22:00:00,7200,3,20,3,22,998,true,true
H1,2016-10-14T20:00:00,2016-10-16T22:00:00,180000,4,20,6,22,954,true,true
H1,2016-10-17T20:00:00,2016-10-17T22:00:00,7200,0,20,0,22,940,true,true
H1,2016-10-18T20:00:00,2016-10-18T22:00:00,7200,1,20,1,22,1036,true,true
H1,2016-10-19T20:00:00,2016-10-19T22:00:00,7200,2,20,2,22,1040,true,true
H1,2016-10-20T20:00:00,2016-10-20T22:00:00,7200,3,20,3,22,998,true,true
H1,2016-10-21T20:00:00,2016-10-23T22:00:00,180000,4,20,6,22,954,true,true
H1,2016-10-24T20:00:00,2016-10-24T22:00:00,7200,0,20,0,22,940,true,true
H1,2016-10-25T20:00:00,2016-10-25T22:00:00,7200,1,20,1,22,1036,true,true
H1,2016-10-26T20:00:00,2016-10-26T22:00:00,7200,2,20,2,22,1040,true,true
H1,2016-10-27T20:00:00,2016-10-27T22:00:00,7200,3,20,3,22,998,true,true
H1,2016-10-28T20:00:00,2016-10-30T22:00:00,180000,4,20,6,22,954,true,true
H1,2016-10-31T19:00:00,2016-10-31T22:00:00,10800,0,19,0,22,34,true,true
H1,2016-11-01T19:00:00,2016-11-01T22:00:00,10800,1,19,1,22,34,true,true
H1,2016-11-02T19:00:00,2016-11-02T22:00:00,10800,2,19,2,22,34,true,true
H1,2016-11-03T19:00:00,2016-11-03T22:00:00,10800,3,19,3,22,32,true,true
H1,2016-11-04T19:00:00,2016-11-06T22:00:00,183600,4,19,6,22,50,true,true
H1,2016-11-07T20:00:00,2016-11-07T22:00:00,7200,0,20,0,22,940,true,true
H1,2016-11-08T20:00:00,2016-11-08T22:00:00,7200,1,20,1,22,1036,true,true
H1,2016-11-09T20:00:00,2016-11-09T22:00:00,7200,2,20,2,22,1040,true,true
H1,2016-11-10T20:00:00,2016-11-10T22:00:00,7200,3,20,3,22,998,true,true
H1,2016-11-11T20:00:00,2016-11-13T22:00:00,180000,4,20,6,22,954,true,true
H1,2016-11-14T20:00:00,2016-11-14T22:00:00,7200,0,20,0,22,940,true,true
H1,2016-11-15T20:00:00,2016-11-15T22:00:00,7200,1,20,1,22,1036,true,true
H1,2016-11-16T20:00:00,2016-11-16T22:00:00,7200,2,20,2,22,1040,true,true
H1,2016-11-17T20:00:00,2016-11-17T22:00:00,7200,3,20,3,22,998,true,true
H1,2016-11-18T20:00:00,2016-11-20T22:00:00,180000,4,20,6,22,954,true,true
H1,2016-11-21T20:00:00,2016-11-21T22:00:00,7200,0,20,0,22,940,true,true
H1,2016-11-22T20:00:00,2016-11-22T22:00:00,7200,1,20,1,22,1036,true,true
H1,2016-11-23T20:00:00,2016-11-23T22:00:00,7200,2,20,2,22,1040,true,true
H1,2016-11-24T16:00:00,2016-11-24T22:00:00,21600,3,16,3,22,16,true,true
H1,2016-11-25T17:00:00,2016-11-27T22:00:00,190800,4,17,6,22,18,true,true
H1,2016-11-28T20:00:00,2016-11-28T22:00:00,7200,0,20,0,22,940,true,true
H1,2016-11-29T20:00:00,2016-11-29T22:00:00,7200,1,20,1,22,1036,true,true
H1,2016-11-30T20:00:00,2016-11-30T22:00:00,7200,2,20,2,22,1040,true,true
H1,2016-12-01T20:00:00,2016-12-01T22:00:00,7200,3,20,3,22,998,true,true
H1,2016-12-02T20:00:00,2016-12-04T22:00:00,180000,4,20,6,22,954,true,true
H1,2016-12-05T20:00:00,2016-12-05T22:00:00,7200,0,20,0,22,940,true,true
H1,2016-12-06T20:00:00,2016-12-06T22:00:00,7200,1,20,1,22,1036,true,true
H1,2016-12-07T20:00:00,2016-12-07T22:00:00,7200,2,20,2,22,1040,true,true
H1,2016-12-08T20:00:00,2016-12-08T22:00:00,7200,3,20,3,22,998,true,true
H1,2016-12-09T20:00:00,2016-12-11T22:00:00,180000,4,20,6,22,954,true,true
H1,2016-12-12T20:00:00,2016-12-12T22:00:00,7200,0,20,0,22,940,true,true
H1,2016-12-13T20:00:00,2016-12-13T22:00:00,7200,1,20,1,22,1036,true,true
H1,2016-12-14T20:00:00,2016-12-14T22:00:00,7200,2,20,2,22,1040,true,true
H1,2016-12-15T20:00:00,2016-12-15T22:00:00,7200,3,20,3,22,998,true,true
H1,2016-12-16T20:00:00,2016-12-18T22:00:00,180000,4,20,6,22,954,true,true
H1,2016-12-19T20:00:00,2016-12-19T22:00:00,7200,0,20,0,22,940,true,true
H1,2016-12-20T20:00:00,2016-12-20T22:00:00,7200,1,20,1,22,1036,true,true
H1,2016-12-21T20:00:00,2016-12-21T22:00:00,7200,2,20,2,22,1040,true,true
H1,2016-12-22T20:00:00,2016-12-22T22:00:00,7200,3,20,3,22,998,true,true
H1,2016-12-23T20:00:00,2016-12-26T22:00:00,266400,4,20,0,22,12,true,true
H1,2016-12-27T20:00:00,2016-12-27T22:00:00,7200,1,20,1,22,1036,true,true
H1,2016-12-28T20:00:00,2016-12-28T22:00:00,7200,2,20,2,22,1040,true,true
H1,2016-12-29T20:00:00,2016-12-29T22:00:00,7200,3,20,3,22,998,true,true
H1,2016-12-30T20:00:00,2017-01-02T22:00:00,266400,4,20,0,22,12,true,true
H1,2017-01-03T20:00:00,2017-01-03T22:00:00,7200,1,20,1,22,1036,true,true
H1,2017-01-04T20:00:00,2017-01-04T22:00:00,7200,2,20,2,22,1040,true,true
H1,2017-01-05T20:00:00,2017-01-05T22:00:00,7200,3,20,3,22,998,true,true
H1,2017-01-06T20:00:00,2017-01-08T22:00:00,180000,4,20,6,22,954,true,true
H1,2017-01-09T20:00:00,2017-01-09T22:00:00,7200,0,20,0,22,940,true,true
H1,2017-01-10T20:00:00,2017-01-10T22:00:00,7200,1,20,1,22,1036,true,true
H1,2017-01-11T20:00:00,2017-01-11T22:00:00,7200,2,20,2,22,1040,true,true
H1,2017-01-12T20:00:00,2017-01-12T22:00:00,7200,3,20,3,22,998,true,true
H1,2017-01-13T20:00:00,2017-01-15T22:00:00,180000,4,20,6,22,954,true,true
H1,2017-01-16T16:00:00,2017-01-16T22:00:00,21600,0,16,0,22,50,true,true
H1,2017-01-17T20:00:00,2017-01-17T22:00:00,7200,1,20,1,22,1036,true,true
H1,2017-01-18T20:00:00,2017-01-18T22:00:00,7200,2,20,2,22,1040,true,true
H1,2017-01-19T20:00:00,2017-01-19T22:00:00,7200,3,20,3,22,998,true,true
H1,2017-01-20T20:00:00,2017-01-22T22:00:00,180000,4,20,6,22,954,true,true
H1,2017-01-23T20:00:00,2017-01-23T22:00:00,7200,0,20,0,22,940,true,true
H1,2017-01-24T20:00:00,2017-01-24T22:00:00,7200,1,20,1,22,1036,true,true
H1,2017-01-25T20:00:00,2017-01-25T22:00:00,7200,2,20,2,22,1040,true,true
H1,2017-01-26T20:00:00,2017-01-26T22:00:00,7200,3,20,3,22,998,true,true
H1,2017-01-27T20:00:00,2017-01-29T22:00:00,180000,4,20,6,22,954,true,true
H1,2017-01-30T20:00:00,2017-01-30T22:00:00,7200,0,20,0,22,940,true,true
H1,2017-01-31T20:00:00,2017-01-31T22:00:00,7200,1,20,1,22,1036,true,true
H1,2017-02-01T20:00:00,2017-02-01T22:00:00,7200,2,20,2,22,1040,true,true
H1,2017-02-02T20:00:00,2017-02-02T22:00:00,7200,3,20,3,22,998,true,true
H1,2017-02-03T20:00:00,2017-02-05T22:00:00,180000,4,20,6,22,954,true,true
H1,2017-02-06T20:00:00,2017-02-06T22:00:00,7200,0,20,0,22,940,true,true
H1,2017-02-07T20:00:00,2017-02-07T22:00:00,7200,1,20,1,22,1036,true,true
H1,2017-02-08T20:00:00,2017-02-08T22:00:00,7200,2,20,2,22,1040,true,true
H1,2017-02-09T20:00:00,2017-02-09T22:00:00,7200,3,20,3,22,998,true,true
H1,2017-02-10T20:00:00,2017-02-12T22:00:00,180000,4,20,6,22,954,true,true
H1,2017-02-13T20:00:00,2017-02-13T22:00:00,7200,0,20,0,22,940,true,true
H1,2017-02-14T20:00:00,2017-02-14T22:00:00,7200,1,20,1,22,1036,true,true
H1,2017-02-15T20:00:00,2017-02-15T22:00:00,7200,2,20,2,22,1040,true,true
H1,2017-02-16T20:00:00,2017-02-16T22:00:00,7200,3,20,3,22,998,true,true
H1,2017-02-17T20:00:00,2017-02-19T22:00:00,180000,4,20,6,22,954,true,true
H1,2017-02-20T16:00:00,2017-02-20T22:00:00,21600,0,16,0,22,50,true,true
H1,2017-02-21T20:00:00,2017-02-21T22:00:00,7200,1,20,1,22,1036,true,true
H1,2017-02-22T20:00:00,2017-02-22T22:00:00,7200,2,20,2,22,1040,true,true
H1,2017-02-23T20:00:00,2017-02-23T22:00:00,7200,3,20,3,22,998,true,true
H1,2017-02-24T20:00:00,2017-02-26T22:00:00,180000,4,20,6,22,954,true,true
H1,2017-02-27T20:00:00,2017-02-27T22:00:00,7200,0,20,0,22,940,true,true
H1,2017-02-28T20:00:00,2017-02-28T22:00:00,7200,1,20,1,22,1036,true,true
H1,2017-03-01T20:00:00,2017-03-01T22:00:00,7200,2,20,2,22,1040,true,true
H1,2017-03-02T20:00:00,2017-03-02T22:00:00,7200,3,20,3,22,998,true,true
H1,2017-03-03T20:00:00,2017-03-05T22:00:00,180000,4,20,6,22,954,true,true
H1,2017-03-06T20:00:00,2017-03-06T22:00:00,7200,0,20,0,22,940,true,true
H1,2017-03-07T20:00:00,2017-03-07T22:00:00,7200,1,20,1,22,1036,true,true
H1,2017-03-08T20:00:00,2017-03-08T22:00:00,7200,2,20,2,22,1040,true,true
H1,2017-03-09T20:00:00,2017-03-09T22:00:00,7200,3,20,3,22,998,true,true
H1,2017-03-10T20:00:00,2017-03-12T22:00:00,180000,4,20,6,22,954,true,true
H1,2017-03-13T19:00:00,2017-03-13T22:00:00,10800,0,19,0,22,34,true,true
H1,2017-03-14T19:00:00,2017-03-14T22:00:00,10800,1,19,1,22,34,true,true
H1,2017-03-15T19:00:00,2017-03-15T22:00:00,10800,2,19,2,22,34,true,true
H1,2017-03-16T19:00:00,2017-03-16T22:00:00,10800,3,19,3,22,32,true,true
H1,2017-03-17T19:00:00,2017-03-19T22:00:00,183600,4,19,6,22,50,true,true
H1,2017-03-20T19:00:00,2017-03-20T22:00:00,10800,0,19,0,22,34,true,true
H1,2017-03-21T19:00:00,2017-03-21T22:00:00,10800,1,19,1,22,34,true,true
H1,2017-03-22T19:00:00,2017-03-22T22:00:00,10800,2,19,2,22,34,true,true
H1,2017-03-23T19:00:00,2017-03-23T22:00:00,10800,3,19,3,22,32,true,true
H1,2017-03-24T19:00:00,2017-03-26T22:00:00,183600,4,19,6,22,50,true,true
H1,2017-03-27T20:00:00,2017-03-27T22:00:00,7200,0,20,0,22,940,true,true
H1,2017-03-28T20:00:00,2017-03-28T22:00:00,7200,1,20,1,22,1036,true,true
H1,2017-03-29T20:00:00,2017-03-29T22:00:00,7200,2,20,2,22,1040,true,true
H1,2017-03-30T20:00:00,2017-03-30T22:00:00,7200,3,20,3,22,998,true,true
H1,2017-03-31T20:00:00,2017-04-02T22:00:00,180000,4,20,6,22,954,true,true
H1,2017-04-03T20:00:00,2017-04-03T22:00:00,7200,0,20,0,22,940,true,true
H1,2017-04-04T20:00:00,2017-04-04T22:00:00,7200,1,20,1,22,1036,true,true
H1,2017-04-05T20:00:00,2017-04-05T22:00:00,7200,2,20,2,22,1040,true,true
H1,2017-04-06T20:00:00,2017-04-06T22:00:00,7200,3,20,3,22,998,true,true
H1,2017-04-07T20:00:00,2017-04-09T22:00:00,180000,4,20,6,22,954,true,true
H1,2017-04-10T20:00:00,2017-04-10T22:00:00,7200,0,20,0,22,940,true,true
H1,2017-04-11T20:00:00,2017-04-11T22:00:00,7200,1,20,1,22,1036,true,true
H1,2017-04-12T20:00:00,2017-04-12T22:00:00,7200,2,20,2,22,1040,true,true
H1,2017-04-13T20:00:00,2017-04-16T22:00:00,266400,3,20,6,22,20,true,true
H1,2017-04-17T20:00:00,2017-04-17T22:00:00,7200,0,20,0,22,940,true,true
H1,2017-04-18T20:00:00,2017-04-18T22:00:00,7200,1,20,1,22,1036,true,true
H1,2017-04-19T20:00:00,2017-04-19T22:00:00,7200,2,20,2,22,1040,true,true
H1,2017-04-20T20:00:00,2017-04-20T22:00:00,7200,3,20,3,22,998,true,true
H1,2017-04-21T20:00:00,2017-04-23T22:00:00,180000,4,20,6,22,954,true,true
H1,2017-04-24T20:00:00,2017-04-24T22:00:00,7200,0,20,0,22,940,true,true
H1,2017-04-25T20:00:00,2017-04-25T22:00:00,7200,1,20,1,22,1036,true,true
H1,2017-04-26T20:00:00,2017-04-26T22:00:00,7200,2,20,2,22,1040,true,true
H1,2017-04-27T20:00:00,2017-04-27T22:00:00,7200,3,20,3,22,998,true,true
H1,2017-04-28T20:00:00,2017-04-30T22:00:00,180000,4,20,6,22,954,true,true
H1,2017-05-01T20:00:00,2017-05-01T22:00:00,7200,0,20,0,22,940,true,true
H1,2017-05-02T20:00:00,2017-05-02T22:00:00,7200,1,20,1,22,1036,true,true
H1,2017-05-03T20:00:00,2017-05-03T22:00:00,7200,2,20,2,22,1040,true,true
H1,2017-05-04T20:00:00,2017-05-04T22:00:00,7200,3,20,3,22,998,true,true
H1,2017-05-05T20:00:00,2017-05-07T22:00:00,180000,4,20,6,22,954,true,true
H1,2017-05-08T20:00:00,2017-05-08T22:00:00,7200,0,20,0,22,940,true,true
H1,2017-05-09T20:00:00,2017-05-09T22:00:00,7200,1,20,1,22,1036,true,true
H1,2017-05-10T20:00:00,2017-05-10T22:00:00,7200,2,20,2,22,1040,true,true
H1,2017-05-11T20:00:00,2017-05-11T22:00:00,7200,3,20,3,22,998,true,true
H1,2017-05-12T20:00:00,2017-05-14T22:00:00,180000,4,20,6,22,954,true,true
H1,2017-05-15T20:00:00,2017-05-15T22:00:00,7200,0,20,0,22,940,true,true
H1,2017-05-16T20:00:00,2017-05-16T22:00:00,7200,1,20,1,22,1036,true,true
H1,2017-05-17T20:00:00,2017-05-17T22:00:00,7200,2,20,2,22,1040,true,true
H1,2017-05-18T20:00:00,2017-05-18T22:00:00,7200,3,20,3,22,998,true,true
H1,2017-05-19T20:00:00,2017-05-21T22:00:00,180000,4,20,6,22,954,true,true
H1,2017-05-22T20:00:00,2017-05-22T22:00:00,7200,0,20,0,22,940,true,true
H1,2017-05-23T20:00:00,2017-05-23T22:00:00,7200,1,20,1,22,1036,true,true
H1,2017-05-24T20:00:00,2017-05-24T22:00:00,7200,2,20,2,22,1040,true,true
H1,2017-05-25T20:00:00,2017-05-25T22:00:00,7200,3,20,3,22,998,true,true
H1,2017-05-26T20:00:00,2017-05-28T22:00:00,180000,4,20,6,22,954,true,true
H1,2017-05-29T16:00:00,2017-05-29T22:00:00,21600,0,16,0,22,50,true,true
H1,2017-05-30T20:00:00,2017-05-30T22:00:00,7200,1,20,1,22,1036,true,true
H1,2017-05-31T20:00:00,2017-05-31T22:00:00,7200,2,20,2,22,1040,true,true
H1,2017-06-01T20:00:00,2017-06-01T22:00:00,7200,3,20,3,22,998,true,true
H1,2017-06-02T20:00:00,2017-06-04T22:00:00,180000,4,20,6,22,954,true,true
H1,2017-06-05T20:00:00,2017-06-05T22:00:00,7200,0,20,0,22,940,true,true
H1,2017-06-06T20:00:00,2017-06-06T22:00:00,7200,1,20,1,22,1036,true,true
H1,2017-06-07T20:00:00,2017-06-07T22:00:00,7200,2,20,2,22,1040,true,true
H1,2017-06-08T20:00:00,2017-06-08T22:00:00,7200,3,20,3,22,998,true,true
H1,2017-06-09T20:00:00,2017-06-11T22:00:00,180000,4,20,6,22,954,true,true
H1,2017-06-12T20:00:00,2017-06-12T22:00:00,7200,0,20,0,22,940,true,true
H1,2017-06-13T20:00:00,2017-06-13T22:00:00,7200,1,20,1,22,1036,true,true
H1,2017-06-14T20:00:00,2017-06-14T22:00:00,7200,2,20,2,22,1040,true,true
H1,2017-06-15T20:00:00,2017-06-15T22:00:00,7200,3,20,3,22,998,true,true
H1,2017-06-16T20:00:00,2017-06-18T22:00:00,180000,4,20,6,22,954,true,true
H1,2017-06-19T20:00:00,2017-06-19T22:00:00,7200,0,20,0,22,940,true,true
H1,2017-06-20T20:00:00,2017-06-20T22:00:00,7200,1,20,1,22,1036,true,true
H1,2017-06-21T20:00:00,2017-06-21T22:00:00,7200,2,20,2,22,1040,true,true
H1,2017-06-22T20:00:00,2017-06-22T22:00:00,7200,3,20,3,22,998,true,true
H1,2017-06-23T20:00:00,2017-06-25T22:00:00,180000,4,20,6,22,954,true,true
H1,2017-06-26T20:00:00,2017-06-26T22:00:00,7200,0,20,0,22,940,true,true
H1,2017-06-27T20:00:00,2017-06-27T22:00:00,7200,1,20,1,22,1036,true,true
H1,2017-06-28T20:00:00,2017-06-28T22:00:00,7200,2,20,2,22,1040,true,true
H1,2017-06-29T20:00:00,2017-06-29T22:00:00,7200,3,20,3,22,998,true,true
H1,2017-06-30T20:00:00,2017-07-02T22:00:00,180000,4,20,6,22,954,true,true
H1,2017-07-03T20:00:00,2017-07-03T22:00:00,7200,0,20,0,22,940,true,true
H1,2017-07-04T16:00:00,2017-07-04T22:00:00,21600,1,16,1,22,2,true,true
H1,2017-07-05T20:00:00,2017-07-05T22:00:00,7200,2,20,2,22,1040,true,true
H1,2017-07-06T20:00:00,2017-07-06T22:00:00,7200,3,20,3,22,998,true,true
H1,2017-07-07T20:00:00,2017-07-09T22:00:00,180000,4,20,6,22,954,true,true
H1,2017-07-10T20:00:00,2017-07-10T22:00:00,7200,0,20,0,22,940,true,true
H1,2017-07-11T20:00:00,2017-07-11T22:00:00,7200,1,20,1,22,1036,true,true
H1,2017-07-12T20:00:00,2017-07-12T22:00:00,7200,2,20,2,22,1040,true,true
H1,2017-07-13T20:00:00,2017-07-13T22:00:00,7200,3,20,3,22,998,true,true
H1,2017-07-14T20:00:00,2017-07-16T22:00:00,180000,4,20,6,22,954,true,true
H1,2017-07-17T20:00:00,2017-07-17T22:00:00,7200,0,20,0,22,940,true,true
H1,2017-07-18T20:00:00,2017-07-18T22:00:00,7200,1,20,1,22,1036,true,true
H1,2017-07-19T20:00:00,2017-07-19T22:00:00,7200,2,20,2,22,1040,true,true
H1,2017-07-20T20:00:00,2017-07-20T22:00:00,7200,3,20,3,22,998,true,true
H1,2017-07-21T20:00:00,2017-07-23T22:00:00,180000,4,20,6,22,954,true,true
H1,2017-07-24T20:00:00,2017-07-24T22:00:00,7200,0,20,0,22,940,true,true
H1,2017-07-25T20:00:00,2017-07-25T22:00:00,7200,1,20,1,22,1036,true,true
H1,2017-07-26T20:00:00,2017-07-26T22:00:00,7200,2,20,2,22,1040,true,true
H1,2017-07-27T20:00:00,2017-07-27T22:00:00,7200,3,20,3,22,998,true,true
H1,2017-07-28T20:00:00,2017-07-30T22:00:00,180000,4,20,6,22,954,true,true
H1,2017-07-31T20:00:00,2017-07-31T22:00:00,7200,0,20,0,22,940,true,true
H1,2017-08-01T20:00:00,2017-08-01T22:00:00,7200,1,20,1,22,1036,true,true
H1,2017-08-02T20:00:00,2017-08-02T22:00:00,7200,2,20,2,22,1040,true,true
H1,2017-08-03T20:00:00,2017-08-03T22:00:00,7200,3,20,3,22,998,true,true
H1,2017-08-04T20:00:00,2017-08-06T22:00:00,180000,4,20,6,22,954,true,true
H1,2017-08-07T20:00:00,2017-08-07T22:00:00,7200,0,20,0,22,940,true,true
H1,2017-08-08T20:00:00,2017-08-08T22:00:00,7200,1,20,1,22,1036,true,true
H1,2017-08-09T20:00:00,2017-08-09T22:00:00,7200,2,20,2,22,1040,true,true
H1,2017-08-10T20:00:00,2017-08-10T22:00:00,7200,3,20,3,22,998,true,true
H1,2017-08-11T20:00:00,2017-08-13T22:00:00,180000,4,20,6,22,954,true,true
H1,2017-08-14T20:00:00,2017-08-14T22:00:00,7200,0,20,0,22,940,true,true
H1,2017-08-15T20:00:00,2017-08-15T22:00:00,7200,1,20,1,22,1036,true,true
H1,2017-08-16T20:00:00,2017-08-16T22:00:00,7200,2,20,2,22,1040,true,true
H1,2017-08-17T20:00:00,2017-08-17T22:00:00,7200,3,20,3,22,998,true,true
H1,2017-08-18T20:00:00,2017-08-20T22:00:00,180000,4,20,6,22,954,true,true
H1,2017-08-21T20:00:00,2017-08-21T22:00:00,7200,0,20,0,22,940,true,true
H1,2017-08-22T20:00:00,2017-08-22T22:00:00,7200,1,20,1,22,1036,true,true
H1,2017-08-23T20:00:00,2017-08-23T22:00:00,7200,2,20,2,22,1040,true,true
H1,2017-08-24T20:00:00,2017-08-24T22:00:00,7200,3,20,3,22,998,true,true
H1,2017-08-25T20:00:00,2017-08-27T22:00:00,180000,4,20,6,22,954,true,true
H1,2017-08-28T20:00:00,2017-08-28T22:00:00,7200,0,20,0,22,940,true,true
H1,2017-08-29T20:00:00,2017-08-29T22:00:00,7200,1,20,1,22,1036,true,true
H1,2017-08-30T20:00:00,2017-08-30T22:00:00,7200,2,20,2,22,1040,true,true
H1,2017-08-31T20:00:00,2017-08-31T22:00:00,7200,3,20,3,22,998,true,true
H1,2017-09-01T20:00:00,2017-09-03T22:00:00,180000,4,20,6,22,954,true,true
H1,2017-09-04T16:00:00,2017-09-04T22:00:00,21600,0,16,0,22,50,true,true
H1,2017-09-05T20:00:00,2017-09-05T22:00:00,7200,1,20,1,22,1036,true,true
H1,2017-09-06T20:00:00,2017-09-06T22:00:00,7200,2,20,2,22,1040,true,true
H1,2017-09-07T20:00:00,2017-09-07T22:00:00,7200,3,20,3,22,998,true,true
H1,2017-09-08T20:00:00,2017-09-10T22:00:00,180000,4,20,6,22,954,true,true
H1,2017-09-11T20:00:00,2017-09-11T22:00:00,7200,0,20,0,22,940,true,true
H1,2017-09-12T20:00:00,2017-09-12T22:00:00,7200,1,20,1,22,1036,true,true
H1,2017-09-13T20:00:00,2017-09-13T22:00:00,7200,2,20,2,22,1040,true,true
H1,2017-09-14T20:00:00,2017-09-14T22:00:00,7200,3,20,3,22,998,true,true
H1,2017-09-15T20:00:00,2017-09-17T22:00:00,180000,4,20,6,22,954,true,true
H1,2017-09-18T20:00:00,2017-09-18T22:00:00,7200,0,20,0,22,940,true,true
H1,2017-09-19T20:00:00,2017-09-19T22:00:00,7200,1,20,1,22,1036,true,true
H1,2017-09-20T20:00:00,2017-09-20T22:00:00,7200,2,20,2,22,1040,true,true
H1,2017-09-21T20:00:00,2017-09-21T22:00:00,7200,3,20,3,22,998,true,true
