trade_id,source_id,entry_time_utc,exit_time_utc,pnl_usd
V9_BREAK_20240717T012500Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2024-07-17T01:25:00Z,2024-07-17T02:18:25.000Z,2.2824010554558605
2024-07-17 11:45:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-07-17T11:45:00Z,2024-07-17T14:04:00.000Z,2.8029999999999564
2024-07-17 12:15:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-07-17T12:15:00Z,2024-07-17T14:04:00.000Z,2.9830000000000654
V9_BREAK_20240718T023500Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2024-07-18T02:35:00Z,2024-07-18T07:05:00.000Z,6.5850754187812806
V9_BREAK_20240719T053500Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2024-07-19T05:35:00Z,2024-07-19T06:36:20.000Z,1.6362053661250267
V9_BREAK_20240719T093500Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2024-07-19T09:35:00Z,2024-07-19T12:05:00.000Z,8.300895205388237
V9_BREAK_20240722T012500Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2024-07-22T01:25:00Z,2024-07-22T01:55:00.000Z,-4.119060372495137
V9_BREAK_20240722T060000Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2024-07-22T06:00:00Z,2024-07-22T10:35:00.000Z,-4.23549242627678
V9_BREAK_20240723T075500Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2024-07-23T07:55:00Z,2024-07-23T10:10:00.000Z,8.315998194856885
V9_BREAK_20240723T123000Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2024-07-23T12:30:00Z,2024-07-23T12:45:00.000Z,-4.4851244623878985
V7_20240726T081500Z_SHORT,V7_SWING_HEALTH,2024-07-26T08:15:00Z,2024-07-26T09:15:00.000Z,-4.459699048849199
V7_20240729T084500Z_LONG,V7_SWING_HEALTH,2024-07-29T08:45:00Z,2024-07-29T12:05:00.000Z,-4.977693054368543
V7_20240729T130500Z_SHORT,V7_SWING_HEALTH,2024-07-29T13:05:00Z,2024-07-29T14:45:00.000Z,7.452363484699683
V9_BREAK_20240802T044000Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2024-08-02T04:40:00Z,2024-08-02T06:05:00.000Z,8.435223762231086
V7_20240802T130500Z_SHORT,V7_SWING_HEALTH,2024-08-02T13:05:00Z,2024-08-02T14:05:00.000Z,-10.769992492484063
2024-08-02 12:45:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-08-02T12:45:00Z,2024-08-02T14:33:20.000Z,-16.89
2024-08-02 13:30:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-08-02T13:30:00Z,2024-08-02T14:33:20.000Z,-12.510000000000002
2024-08-02 14:00:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-08-02T14:00:00Z,2024-08-02T14:33:20.000Z,-16.51
V7_20240807T095500Z_SHORT,V7_SWING_HEALTH,2024-08-07T09:55:00Z,2024-08-07T10:40:00.000Z,-4.149486592659904
2024-08-13 11:00:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-08-13T11:00:00Z,2024-08-13T12:30:30.000Z,6.74
2024-08-13 11:15:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-08-13T11:15:00Z,2024-08-13T12:52:20.000Z,2.179999999999909
2024-08-13 13:45:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-08-13T13:45:00Z,2024-08-14T02:31:40.000Z,-16.07
2024-08-26 14:30:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-08-26T14:30:00Z,2024-08-27T01:13:40.000Z,-7.84
33f97e8757428508e72618bc,R4_CHOP,2024-08-30T06:30:00.134000Z,2024-08-30T06:46:40.000Z,-5.593787534351515
82e668b218ba3e9b3b081941,R4_CHOP,2024-08-30T08:15:00.086000Z,2024-08-30T10:33:20.000Z,-5.730087324852896
2024-08-30 13:00:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-08-30T13:00:00Z,2024-08-30T13:05:45.000Z,-4.58
2024-08-29 14:15:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-08-29T14:15:00Z,2024-08-30T15:31:35.000Z,-18.19
62b5d6a4cd59a50c11baecbc,R4_CHOP,2024-09-03T02:00:00.083000Z,2024-09-03T06:53:30.000Z,-5.114211071352899
2024-08-26 08:00:00|LONG|h4_d1_long_best_box2_atr80,R1_BOX,2024-08-26T08:00:00Z,2024-09-03T11:49:35.000Z,-35.29
a1a42bf04cdc94603df995ed,R4_CHOP,2024-09-04T07:00:00.122000Z,2024-09-04T08:55:00.000Z,10.416934821414612
2024-09-06 12:45:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-09-06T12:45:00Z,2024-09-06T13:28:30.000Z,-18.1
2024-09-10 11:15:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-09-10T11:15:00Z,2024-09-10T13:29:40.000Z,8.03
2024-09-10 13:30:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-09-10T13:30:00Z,2024-09-10T14:14:20.000Z,-11.31
2024-09-10 13:00:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-09-10T13:00:00Z,2024-09-10T14:14:20.000Z,-10.49
2024-09-10 14:45:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-09-10T14:45:00Z,2024-09-10T15:35:20.000Z,9.44
2024-09-10 10:00:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-09-10T10:00:00Z,2024-09-10T16:00:05.000Z,5.492999999999828
2024-09-10 16:00:00|LONG|h4_d1_long_best_box2_atr80,R1_BOX,2024-09-10T16:00:00Z,2024-09-10T16:00:05.000Z,-1.2370000000002435
2024-09-12 10:15:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-09-12T10:15:00Z,2024-09-12T10:44:05.000Z,-4.55
2024-09-12 10:00:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-09-12T10:00:00Z,2024-09-12T10:46:05.000Z,-3.8499999999999996
2024-09-12 09:15:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-09-12T09:15:00Z,2024-09-12T10:46:15.000Z,-3.9
2024-09-12 09:00:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-09-12T09:00:00Z,2024-09-12T10:54:40.000Z,-3.82
2024-09-12 12:45:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-09-12T12:45:00Z,2024-09-12T15:08:45.000Z,26.82
2024-09-16 09:30:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-09-16T09:30:00Z,2024-09-16T10:30:45.000Z,-7.3999999999999995
2024-09-16 13:00:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-09-16T13:00:00Z,2024-09-16T14:28:40.000Z,-6.04
2024-09-16 13:15:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-09-16T13:15:00Z,2024-09-16T14:28:40.000Z,-7.85
2024-09-16 14:00:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-09-16T14:00:00Z,2024-09-16T14:28:40.000Z,-10.92
2024-09-16 12:00:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-09-16T12:00:00Z,2024-09-17T05:13:40.000Z,-8.700000000000001
2024-09-18 13:00:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-09-18T13:00:00Z,2024-09-18T13:40:40.000Z,-3.8
2024-09-23 12:45:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-09-23T12:45:00Z,2024-09-23T13:54:40.000Z,8.989999999999998
2024-09-23 10:00:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-09-23T10:00:00Z,2024-09-24T03:42:40.000Z,13.7
2024-09-23 10:15:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-09-23T10:15:00Z,2024-09-24T05:17:15.000Z,16.45
2024-09-24 10:30:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-09-24T10:30:00Z,2024-09-24T11:37:45.000Z,-7.84
2024-09-24 10:00:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-09-24T10:00:00Z,2024-09-24T11:38:15.000Z,-5.4399999999999995
2024-09-23 13:00:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-09-23T13:00:00Z,2024-09-24T14:44:40.000Z,15.049999999999999
2024-09-23 13:15:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-09-23T13:15:00Z,2024-09-24T16:08:45.000Z,19.27
2024-09-24 13:00:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-09-24T13:00:00Z,2024-09-24T16:44:40.000Z,21.0
2024-09-24 14:30:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-09-24T14:30:00Z,2024-09-24T18:25:35.000Z,17.45
V9_BREAK_20240925T013500Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2024-09-25T01:35:00Z,2024-09-25T01:55:00.000Z,-4.27327794215087
V9_BREAK_20240925T021000Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2024-09-25T02:10:00Z,2024-09-25T03:25:00.000Z,-4.519878464476205
2024-09-25 09:00:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-09-25T09:00:00Z,2024-09-25T13:06:40.000Z,6.75
2024-09-25 11:45:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-09-25T11:45:00Z,2024-09-25T13:27:45.000Z,7.5600000000000005
2024-09-25 13:00:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-09-25T13:00:00Z,2024-09-25T16:20:30.000Z,-6.56
2024-09-25 10:30:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-09-25T10:30:00Z,2024-09-25T16:43:40.000Z,-6.08
V9_BREAK_20240926T061500Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2024-09-26T06:15:00Z,2024-09-26T06:35:00.000Z,-3.979861111111111
V9_BREAK_20240926T075000Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2024-09-26T07:50:00Z,2024-09-26T10:25:00.000Z,6.487326388888889
2024-09-26 13:30:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-09-26T13:30:00Z,2024-09-26T13:50:45.000Z,-10.46
V9_BREAK_20240927T073000Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2024-09-27T07:30:00Z,2024-09-27T07:50:00.000Z,-5.14102188864256
V9_BREAK_20240930T012500Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2024-09-30T01:25:00Z,2024-09-30T01:50:00.000Z,7.184801072258808
V9_BREAK_20240930T015000Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2024-09-30T01:50:00Z,2024-09-30T01:55:00.000Z,-5.715722174224792
V7_20241001T094500Z_SHORT,V7_SWING_HEALTH,2024-10-01T09:45:00Z,2024-10-01T10:30:00.000Z,-3.9859375
V9_BREAK_20241001T121000Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2024-10-01T12:10:00Z,2024-10-01T13:05:00.000Z,-4.03137173609155
V9_BREAK_20241002T070500Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2024-10-02T07:05:00Z,2024-10-02T11:10:00.000Z,-4.568977655065568
V7_20241002T080500Z_SHORT,V7_SWING_HEALTH,2024-10-02T08:05:00Z,2024-10-02T12:20:00.000Z,6.541094213186357
2024-10-04 11:45:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-10-04T11:45:00Z,2024-10-04T12:05:40.000Z,-4.58
2024-10-04 11:30:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-10-04T11:30:00Z,2024-10-04T12:25:15.000Z,-3.8
V7_20241004T093500Z_LONG,V7_SWING_HEALTH,2024-10-04T09:35:00Z,2024-10-04T12:35:00.000Z,-4.018750000000001
V7_20241008T082500Z_LONG,V7_SWING_HEALTH,2024-10-08T08:25:00Z,2024-10-08T10:40:00.000Z,10.535158020485639
V9_BREAK_20241010T123500Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2024-10-10T12:35:00Z,2024-10-10T23:35:00.000Z,11.85335786783237
V7_20241011T124000Z_SHORT,V7_SWING_HEALTH,2024-10-11T12:40:00Z,2024-10-11T13:15:00.000Z,-5.409614844599524
V7_20241014T085500Z_LONG,V7_SWING_HEALTH,2024-10-14T08:55:00Z,2024-10-14T09:45:00.000Z,-3.987152777777778
V7_20241014T101000Z_LONG,V7_SWING_HEALTH,2024-10-14T10:10:00Z,2024-10-14T11:00:00.000Z,-3.987152777777778
2024-10-14 11:15:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-10-14T11:15:00Z,2024-10-14T11:50:35.000Z,-3.86
2024-10-15 10:15:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-10-15T10:15:00Z,2024-10-15T11:40:25.000Z,-4.859999999999999
V7_20241016T084000Z_SHORT,V7_SWING_HEALTH,2024-10-16T08:40:00Z,2024-10-16T09:05:00.000Z,-3.981076388888889
V7_20241017T094000Z_LONG,V7_SWING_HEALTH,2024-10-17T09:40:00Z,2024-10-17T10:30:00.000Z,6.512847222222222
2024-10-17 11:30:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-10-17T11:30:00Z,2024-10-17T12:15:40.000Z,-9.450000000000001
2024-10-17 10:30:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-10-17T10:30:00Z,2024-10-17T12:30:25.000Z,-11.030000000000001
2024-10-17 09:45:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-10-17T09:45:00Z,2024-10-17T12:30:25.000Z,-5.01
2024-10-17 10:15:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-10-17T10:15:00Z,2024-10-17T12:30:25.000Z,-7.43
V7_20241017T125500Z_LONG,V7_SWING_HEALTH,2024-10-17T12:55:00Z,2024-10-17T14:30:00.000Z,10.14648332856999
2024-10-17 13:00:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-10-17T13:00:00Z,2024-10-18T01:09:40.000Z,16.59
2024-10-17 13:45:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-10-17T13:45:00Z,2024-10-18T12:31:30.000Z,28.32
2024-10-17 14:00:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-10-17T14:00:00Z,2024-10-18T20:52:30.000Z,32.96
2024-10-17 14:45:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-10-17T14:45:00Z,2024-10-20T22:01:45.000Z,28.18
2024-10-18 14:15:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-10-18T14:15:00Z,2024-10-20T22:01:45.000Z,5.430000000000071
2024-10-18 14:45:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-10-18T14:45:00Z,2024-10-20T22:01:45.000Z,1.8700000000001253
V9_BREAK_20241021T011500Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2024-10-21T01:15:00Z,2024-10-21T06:00:00.000Z,-4.437158188920151
V9_BREAK_20241022T062500Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2024-10-22T06:25:00Z,2024-10-22T07:35:00.000Z,-4.1895802322381615
V7_20241022T085000Z_SHORT,V7_SWING_HEALTH,2024-10-22T08:50:00Z,2024-10-22T10:50:00.000Z,-4.114183879652545
2024-10-22 10:15:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-10-22T10:15:00Z,2024-10-22T16:56:40.000Z,10.53
2024-10-22 12:15:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-10-22T12:15:00Z,2024-10-22T19:58:55.000Z,12.799999999999999
V9_BREAK_20241023T064000Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2024-10-23T06:40:00Z,2024-10-23T07:15:00.000Z,-3.9835069444444446
2024-10-22 10:45:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-10-22T10:45:00Z,2024-10-23T08:31:30.000Z,18.68
V9_BREAK_20241023T074000Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2024-10-23T07:40:00Z,2024-10-23T08:35:10.000Z,1.726048611110925
V9_BREAK_20241024T012000Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2024-10-24T01:20:00Z,2024-10-24T02:20:00.000Z,-3.989583333333333
9f2c014d6b70b92198880005,R4_CHOP,2024-10-28T06:15:00.229000Z,2024-10-28T08:31:50.000Z,-6.9470582667346354
V7_20241029T031000Z_LONG,V7_SWING_HEALTH,2024-10-29T03:10:00Z,2024-10-29T08:30:00.000Z,-4.298846107800144
2024-10-29 10:15:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-10-29T10:15:00Z,2024-10-29T10:26:05.000Z,-4.75
2024-10-29 11:15:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-10-29T11:15:00Z,2024-10-29T13:17:40.000Z,14.69
V7_20241029T093500Z_SHORT,V7_SWING_HEALTH,2024-10-29T09:35:00Z,2024-10-29T13:20:00.000Z,-4.177480514046084
2024-10-29 12:15:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-10-29T12:15:00Z,2024-10-29T16:03:15.000Z,15.98
2024-10-29 12:45:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-10-29T12:45:00Z,2024-10-30T05:38:35.000Z,26.48
2024-10-29 13:15:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-10-29T13:15:00Z,2024-10-30T12:00:10.000Z,22.440000000000307
2024-10-30 11:45:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-10-30T11:45:00Z,2024-10-30T12:00:10.000Z,-3.4899999999999096
2024-10-30 12:00:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-10-30T12:00:00Z,2024-10-30T12:00:10.000Z,-0.6199999999997274
2024-10-30 12:15:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-10-30T12:15:00Z,2024-10-30T12:32:05.000Z,-14.91
2024-10-30 14:30:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-10-30T14:30:00Z,2024-10-31T12:01:30.000Z,-10.030000000000001
2024-10-30 14:45:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-10-30T14:45:00Z,2024-10-31T12:01:30.000Z,-13.83
2024-10-30 13:15:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-10-30T13:15:00Z,2024-10-31T12:02:20.000Z,-9.56
V7_20241101T130500Z_SHORT,V7_SWING_HEALTH,2024-11-01T13:05:00Z,2024-11-01T14:40:00.000Z,13.486246184894062
V7_20241104T052500Z_SHORT,V7_SWING_HEALTH,2024-11-04T05:25:00Z,2024-11-04T08:05:00.000Z,6.486111111111111
V7_20241104T082500Z_LONG,V7_SWING_HEALTH,2024-11-04T08:25:00Z,2024-11-04T08:55:00.000Z,-4.144791820153668
V7_20241106T103000Z_SHORT,V7_SWING_HEALTH,2024-11-06T10:30:00Z,2024-11-06T11:35:00.000Z,14.772582569445182
V7_20241108T120500Z_SHORT,V7_SWING_HEALTH,2024-11-08T12:05:00Z,2024-11-08T13:25:00.000Z,-4.92829649176249
V9_BREAK_20241108T125000Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2024-11-08T12:50:00Z,2024-11-08T13:55:00.000Z,7.989650981733886
V7_20241111T091500Z_LONG,V7_SWING_HEALTH,2024-11-11T09:15:00Z,2024-11-11T09:55:00.000Z,-4.5780226367749295
V7_20241111T120000Z_SHORT,V7_SWING_HEALTH,2024-11-11T12:00:00Z,2024-11-11T13:05:00.000Z,9.426213843330851
V9_BREAK_20241112T050500Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2024-11-12T05:05:00Z,2024-11-12T05:35:00.000Z,6.517708333333333
V9_BREAK_20241112T062500Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2024-11-12T06:25:00Z,2024-11-12T07:49:15.000Z,1.2460466606840228
V9_BREAK_20241113T002000Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2024-11-13T00:20:00Z,2024-11-13T01:20:00.000Z,6.510416666666667
b4f9e96f7f3c1d1ac2eeefba,R2_DOWNTREND,2024-11-12T16:00:00.156000Z,2024-11-13T01:47:35.000Z,-14.081838201850333
V9_BREAK_20241113T015500Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2024-11-13T01:55:00Z,2024-11-13T02:15:00.000Z,-4.388382352025566
V7_20241114T005000Z_SHORT,V7_SWING_HEALTH,2024-11-14T00:50:00Z,2024-11-14T02:05:00.000Z,8.32533085823529
V9_BREAK_20241114T000500Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2024-11-14T00:05:00Z,2024-11-14T02:35:00.000Z,10.488250387319786
V9_BREAK_20241115T004500Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2024-11-15T00:45:00Z,2024-11-15T01:10:00.000Z,-3.981076388888889
V9_BREAK_20241115T052000Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2024-11-15T05:20:00Z,2024-11-15T06:05:00.000Z,6.5140625
530c3f7e0a99a912b673c360,R2_DOWNTREND,2024-11-15T05:00:00.142000Z,2024-11-17T23:00:05.000Z,-0.33999251093037663
V9_BREAK_20241118T000500Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2024-11-18T00:05:00Z,2024-11-18T01:05:00.000Z,7.593099551892762
V7_20241118T044000Z_SHORT,V7_SWING_HEALTH,2024-11-18T04:40:00Z,2024-11-18T06:05:00.000Z,6.648685240714989
V9_BREAK_20241119T013500Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2024-11-19T01:35:00Z,2024-11-19T02:40:00.000Z,6.509201388888889
V9_BREAK_20241119T061000Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2024-11-19T06:10:00Z,2024-11-19T06:55:00.000Z,-3.9859375
V9_BREAK_20241122T005500Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2024-11-22T00:55:00Z,2024-11-22T02:15:00.000Z,6.5055555555555555
V9_BREAK_20241122T024500Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2024-11-22T02:45:00Z,2024-11-22T03:10:00.000Z,-4.035728743269668
V9_BREAK_20241125T000500Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2024-11-25T00:05:00Z,2024-11-25T01:05:00.000Z,13.058265017042894
V9_BREAK_20241125T015000Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2024-11-25T01:50:00Z,2024-11-25T03:30:00.000Z,14.789501012774227
V7_20241127T130500Z_SHORT,V7_SWING_HEALTH,2024-11-27T13:05:00Z,2024-11-27T13:55:00.000Z,-4.570059911220542
V7_20241128T092000Z_SHORT,V7_SWING_HEALTH,2024-11-28T09:20:00Z,2024-11-28T10:40:00.000Z,-4.657211708957378
V7_20241128T110500Z_SHORT,V7_SWING_HEALTH,2024-11-28T11:05:00Z,2024-11-28T15:05:00.000Z,6.466666666666666
V7_20241129T065000Z_SHORT,V7_SWING_HEALTH,2024-11-29T06:50:00Z,2024-11-29T08:15:00.000Z,7.186811015674988
V7_20241129T081500Z_LONG,V7_SWING_HEALTH,2024-11-29T08:15:00Z,2024-11-29T10:10:00.000Z,7.592038457920564
V7_20241202T020500Z_SHORT,V7_SWING_HEALTH,2024-12-02T02:05:00Z,2024-12-02T11:20:00.000Z,-7.856123331568431
V7_20241202T131500Z_LONG,V7_SWING_HEALTH,2024-12-02T13:15:00Z,2024-12-02T14:15:00.000Z,10.22680865798207
V7_20241206T001000Z_SHORT,V7_SWING_HEALTH,2024-12-06T00:10:00Z,2024-12-06T01:10:00.000Z,6.510416666666667
V7_20241206T024000Z_LONG,V7_SWING_HEALTH,2024-12-06T02:40:00Z,2024-12-06T03:25:00.000Z,9.653773854426248
V7_20241209T001500Z_LONG,V7_SWING_HEALTH,2024-12-09T00:15:00Z,2024-12-09T00:35:00.000Z,-6.47070869397606
V7_20241210T022000Z_SHORT,V7_SWING_HEALTH,2024-12-10T02:20:00Z,2024-12-10T04:10:00.000Z,-5.302502946188795
V7_20241210T094000Z_LONG,V7_SWING_HEALTH,2024-12-10T09:40:00Z,2024-12-10T10:40:00.000Z,7.687038865182192
2024-12-12 09:45:00|LONG|r1_h1_pullback_long_v1,R1_PULLBACK,2024-12-12T09:45:00Z,2024-12-12T10:08:15.000Z,-7.09
V7_20241212T121500Z_SHORT,V7_SWING_HEALTH,2024-12-12T12:15:00Z,2024-12-12T13:20:00.000Z,8.84133072759906
V7_20241217T062500Z_LONG,V7_SWING_HEALTH,2024-12-17T06:25:00Z,2024-12-17T07:40:00.000Z,6.994839963645051
V9_BREAK_20241218T205500Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2024-12-18T20:55:00Z,2024-12-19T01:20:00.000Z,-11.50610836725256
V9_BREAK_20241219T050500Z_SHORT,V57_BREAK_SWING_H4ADX_HIGH,2024-12-19T05:05:00Z,2024-12-19T06:40:00.000Z,-4.8866787811601355
V7_20241219T090500Z_SHORT,V7_SWING_HEALTH,2024-12-19T09:05:00Z,2024-12-19T10:50:00.000Z,-5.822016266947813
V9_BREAK_20241220T060500Z_LONG,V57_BREAK_SWING_H4ADX_HIGH,2024-12-20T06:05:00Z,2024-12-20T13:35:00.000Z,6.415625
f0496a27e3d47dbb12fb923b,R2_DOWNTREND,2024-12-19T13:00:00.082000Z,2024-12-20T15:00:05.000Z,-14.275541476154217
V7_20241226T102000Z_SHORT,V7_SWING_HEALTH,2024-12-26T10:20:00Z,2024-12-26T13:15:00.000Z,-4.017534722222223
V7_20241226T141000Z_LONG,V7_SWING_HEALTH,2024-12-26T14:10:00Z,2024-12-26T15:10:00.000Z,6.524218626846054
V7_20241227T070500Z_SHORT,V7_SWING_HEALTH,2024-12-27T07:05:00Z,2024-12-27T08:10:00.000Z,6.509201388888889
V7_20241227T082000Z_LONG,V7_SWING_HEALTH,2024-12-27T08:20:00Z,2024-12-27T09:35:00.000Z,-4.3490608848473835
V7_20241230T104000Z_LONG,V7_SWING_HEALTH,2024-12-30T10:40:00Z,2024-12-30T11:05:00.000Z,-4.05853991978627
V7_20241231T015500Z_SHORT,V7_SWING_HEALTH,2024-12-31T01:55:00Z,2024-12-31T07:50:00.000Z,-4.061284722222222
V7_20241231T095000Z_LONG,V7_SWING_HEALTH,2024-12-31T09:50:00Z,2024-12-31T10:35:00.000Z,-3.9859375
0aed82e105463bb89f55456e,R3_COMPRESSION,2024-12-31T16:00:00.002000Z,2025-01-01T23:00:05.000Z,-2.0595511713754875
V25_b3f3c8e4a665553deddf6404,V25_CHOP,2025-01-02T06:05:01.058000Z,2025-01-02T10:19:35.000Z,9.420015975738933
V7_20250102T090500Z_SHORT,V7_SWING_HEALTH,2025-01-02T09:05:00Z,2025-01-02T10:20:00.000Z,-4.317421609602
884ae9c1ca008a9a803b5011,R3_COMPRESSION,2025-01-02T02:00:00.379000Z,2025-01-02T13:18:25.000Z,3.432067679165211
V7_20250106T143000Z_LONG,V7_SWING_HEALTH,2025-01-06T14:30:00Z,2025-01-07T11:50:00.000Z,20.021409724824597
V7_20250107T140500Z_SHORT,V7_SWING_HEALTH,2025-01-07T14:05:00Z,2025-01-07T15:05:00.000Z,11.059370462971586
V7_20250107T173500Z_SHORT,V7_SWING_HEALTH,2025-01-07T17:35:00Z,2025-01-08T13:25:00.000Z,-6.785561692628043
