simulation_id,specialist_id,direction,excursion_episode_id,UTC_date,chronological_segment,candidate_time,entry_time,entry_source_sequence,entry_bid,entry_ask,entry_price,entry_spread,stop,target,initial_risk_price,exit_time,exit_source_sequence,exit_timestamp_group_size,exit_ordering_quality,exit_bid,exit_ask,exit_price,exit_spread,exit_reason,residual_z_at_entry,residual_z_at_exit_signal,gross_R,baseline_net_R,stress_incremental_entry_spread_R,stress_incremental_exit_spread_R,stress_slippage_R,stress_net_R,broker_transfer_R,MFE_R,MAE_R,holding_minutes,stop_gap,target_gap,identical_timestamp_ambiguity,convergence_exit,expiry_exit,forced_exit,post_exit_invariance_contract,Capital_minimum_volume_loss,Capital_required_margin,Capital_post_entry_free_margin,Capital_account_feasible,Capital_rejection_reason
XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST_STANDALONE,XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST,SHORT,SHORT-2021-08-06-00057,2021-08-06,DEVELOPMENT,2021-08-06T13:05:00.000Z,2021-08-06T13:10:00.100Z,2021080613:0000005437,1773.118,1773.572,1773.118,0.454,1777.22589874,1766.95615189,4.10789874051,2021-08-06T13:15:00.099Z,2021080613:0000007393,1,SOURCE_SEQUENCE_ORDERED,1774.858,1775.232,1775.232,0.374,RESIDUAL_CONVERGENCE,3.52793559976,-1.41192499442,-0.413836880455,-0.514618332519,0,0.00803330415001,0.05,-0.572651636669,-0.664618332519,0.137783337846,-0.638769396656,4.99998333333,false,false,false,true,false,false,true,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST_STANDALONE,XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST,LONG,LONG-2021-08-06-00064,2021-08-06,DEVELOPMENT,2021-08-06T13:40:00.000Z,2021-08-06T13:45:00.056Z,2021080613:0000019700,1769.358,1769.802,1769.802,0.444,1765.69388537,1775.96417195,4.10811463339,2021-08-06T13:45:57.629Z,2021080613:0000020280,1,SOURCE_SEQUENCE_ORDERED,1765.626,1765.992,1765.626,0.366,STOP,-3.27270208733,,-0.917939331428,-1.01652470115,0,0.00900656464143,0.05,-1.07553126579,-1.16652470115,0,-1.01652470115,0.95955,true,false,false,false,false,false,true,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST_STANDALONE,XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST,SHORT,SHORT-2021-08-11-00063,2021-08-11,DEVELOPMENT,2021-08-11T12:00:00.000Z,2021-08-11T12:05:00.002Z,2021081112:0000000763,1739.768,1740.082,1739.768,0.314,1740.99874712,1737.92187933,1.23074711572,2021-08-11T12:10:00.417Z,2021081112:0000001668,1,SOURCE_SEQUENCE_ORDERED,1738.548,1738.835,1738.835,0.287,RESIDUAL_CONVERGENCE,3.33042538895,-0.421056036415,1.00223675867,0.758076121474,0.051188419778,0.0621573668733,0.05,0.594730334823,0.608076121474,0.766201267471,-0.891328515817,5.00691666667,false,false,false,true,false,false,true,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST_STANDALONE,XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST,LONG,LONG-2021-08-11-00073,2021-08-11,DEVELOPMENT,2021-08-11T12:20:00.000Z,2021-08-11T12:25:00.048Z,2021081112:0000004869,1735.478,1735.792,1735.792,0.314,1734.14435671,1738.26346493,1.64764328983,2021-08-11T12:30:00.216Z,2021081112:0000005863,1,SOURCE_SEQUENCE_ORDERED,1735.875,1736.442,1735.875,0.567,RESIDUAL_CONVERGENCE,-3.68537779565,3.4074558854,0.31772653901,0.0503749813521,0.0382364316287,0,0.05,-0.0378614502766,-0.0996250186479,0.434560080098,-0.3423071022,5.0028,false,false,false,true,false,false,true,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST_STANDALONE,XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST,LONG,LONG-2021-08-11-00074,2021-08-11,DEVELOPMENT,2021-08-11T12:50:00.000Z,2021-08-11T12:55:00.096Z,2021081112:0000018410,1740.218,1740.562,1740.562,0.344,1737.41226963,1745.28659555,3.14973036587,2021-08-11T13:00:00.030Z,2021081113:0000000000,1,SOURCE_SEQUENCE_ORDERED,1744.608,1744.985,1744.608,0.377,RESIDUAL_CONVERGENCE,-3.68238716519,4.20808680437,1.39900864142,1.28455439991,0.0152393997023,0.0100008560546,0.05,1.20931414415,1.13455439991,1.49092127087,-0.229543458016,4.9989,false,false,false,true,false,false,true,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST_STANDALONE,XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST,SHORT,SHORT-2021-08-11-00065,2021-08-11,DEVELOPMENT,2021-08-11T12:55:00.000Z,2021-08-11T13:00:00.030Z,2021081113:0000000000,1744.608,1744.985,1744.608,0.377,1748.01663355,1739.49504967,3.40863355403,2021-08-11T13:05:00.095Z,2021081113:0000001839,1,SOURCE_SEQUENCE_ORDERED,1742.318,1742.642,1742.642,0.324,RESIDUAL_CONVERGENCE,4.20808680437,-1.13036530507,0.679597839804,0.576770711442,0.0092412397815,0.0170156161056,0.05,0.500513855555,0.426770711442,0.637498858578,-0.128203866175,5.00108333333,false,false,false,true,false,false,true,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST_STANDALONE,XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST,SHORT,SHORT-2021-08-11-00066,2021-08-11,DEVELOPMENT,2021-08-11T13:50:00.000Z,2021-08-11T13:55:00.032Z,2021081113:0000018166,1740.618,1741.022,1740.618,0.404,1744.27020115,1735.13969828,3.6522011485,2021-08-11T14:00:00.108Z,2021081114:0000000000,1,SOURCE_SEQUENCE_ORDERED,1739.868,1740.152,1740.152,0.284,RESIDUAL_CONVERGENCE,2.83675452589,-0.345757492036,0.221784060369,0.127594286583,0.00492853467487,0.0213569835911,0.05,0.0513087683168,-0.0224057134173,0.22616498008,-0.140737045716,5.00126666667,false,false,false,true,false,false,true,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST_STANDALONE,XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST,SHORT,SHORT-2021-08-12-00067,2021-08-12,DEVELOPMENT,2021-08-12T07:45:00.000Z,2021-08-12T07:50:00.079Z,2021081207:0000006997,1757.685,1758.002,1757.685,0.317,1759.20652057,1755.40271914,1.52152057355,2021-08-12T07:55:00.059Z,2021081207:0000007531,1,SOURCE_SEQUENCE_ORDERED,1757.448,1757.842,1757.842,0.394,RESIDUAL_CONVERGENCE,2.64031619355,-1.10440541368,0.130461594441,-0.1031862485,0.0404200909729,0.0151164567866,0.05,-0.208722796259,-0.2531862485,0.335190998312,-0.43377658605,4.99966666667,false,false,false,true,false,false,true,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST_STANDALONE,XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST,LONG,LONG-2021-08-12-00075,2021-08-12,DEVELOPMENT,2021-08-12T12:20:00.000Z,2021-08-12T12:25:00.107Z,2021081212:0000004606,1747.558,1747.932,1747.932,0.374,1746.31640317,1750.35539525,1.61559683169,2021-08-12T12:26:43.504Z,2021081212:0000005143,1,SOURCE_SEQUENCE_ORDERED,1746.271,1746.632,1746.271,0.361,STOP,-2.5689379039,,-0.800632914493,-1.02810303129,0.0204258880389,0.0244491690162,0.05,-1.12297808834,-1.17810303129,0.573162797697,-1.02810303129,1.72328333333,true,false,false,false,false,false,true,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST_STANDALONE,XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST,SHORT,SHORT-2021-08-12-00068,2021-08-12,DEVELOPMENT,2021-08-12T12:25:00.000Z,2021-08-12T12:30:00.155Z,2021081212:0000006101,1747.393,1747.785,1747.393,0.392,1749.17725956,1744.71661066,1.784259558,2021-08-12T12:30:13.066Z,2021081212:0000006246,1,SOURCE_SEQUENCE_ORDERED,1744.233,1744.701,1744.71661066,0.468,TARGET,3.06167532604,,1.74099632706,1.5,0.0134509577894,0,0.05,1.43654904221,1.35,1.50874909872,-0.251645001977,0.215183333333,false,true,false,false,false,false,true,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST_STANDALONE,XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST,SHORT,SHORT-2021-08-12-00069,2021-08-12,DEVELOPMENT,2021-08-12T12:55:00.000Z,2021-08-12T13:00:00.065Z,2021081213:0000000000,1749.258,1749.542,1749.258,0.284,1751.59404993,1745.7539251,2.33604993302,2021-08-12T13:10:00.161Z,2021081213:0000002791,1,SOURCE_SEQUENCE_ORDERED,1749.548,1749.872,1749.872,0.324,RESIDUAL_CONVERGENCE,2.58302317728,-1.93823166188,-0.132702642875,-0.262836847501,0.0333896972395,0.0248282364088,0.05,-0.371054781149,-0.412836847501,0.687485304701,-0.571049437404,10.0016,false,false,false,true,false,false,true,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST_STANDALONE,XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST,SHORT,SHORT-2021-08-12-00070,2021-08-12,DEVELOPMENT,2021-08-12T13:10:00.000Z,2021-08-12T13:15:00.093Z,2021081213:0000004034,1748.418,1748.842,1748.418,0.424,1750.89515532,1744.70226702,2.47715532174,2021-08-12T13:20:00.098Z,2021081213:0000004911,1,SOURCE_SEQUENCE_ORDERED,1748.098,1748.475,1748.475,0.377,RESIDUAL_CONVERGENCE,2.85172134936,-2.30564504916,0.138667122318,-0.0230102648388,0.00322951085452,0.0127161989899,0.05,-0.0889559746832,-0.173010264839,0.090022615071,-0.414588455955,5.00008333333,false,false,false,true,false,false,true,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST_STANDALONE,XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST,SHORT,SHORT-2021-08-12-00071,2021-08-12,DEVELOPMENT,2021-08-12T13:35:00.000Z,2021-08-12T13:40:00.051Z,2021081213:0000011152,1744.358,1744.702,1744.358,0.344,1747.03918119,1740.33622821,2.68118119078,2021-08-12T13:44:13.060Z,2021081213:0000012572,1,SOURCE_SEQUENCE_ORDERED,1746.638,1747.052,1747.052,0.414,STOP,7.25249148916,,-0.863425421587,-1.00478103056,0.0179025573374,0.00484860927889,0.05,-1.07753219718,-1.15478103056,0.0954803057997,-1.00478103056,4.21681666667,true,false,false,false,false,false,true,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST_STANDALONE,XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST,LONG,LONG-2021-08-12-00076,2021-08-12,DEVELOPMENT,2021-08-12T13:40:00.000Z,2021-08-12T13:45:00.141Z,2021081213:0000012803,1747.058,1747.422,1747.422,0.364,1744.62563532,1751.61654702,2.79636467715,2021-08-12T13:50:00.003Z,2021081213:0000014360,1,SOURCE_SEQUENCE_ORDERED,1747.158,1747.552,1747.158,0.394,RESIDUAL_CONVERGENCE,-4.9718262506,2.32030406077,0.0411248221448,-0.0944082873587,0.0135890716652,0.00822496442897,0.05,-0.166222323453,-0.244408287359,0.252470647254,-0.47704793688,4.9977,false,false,false,true,false,false,true,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST_STANDALONE,XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST,SHORT,SHORT-2021-08-12-00072,2021-08-12,DEVELOPMENT,2021-08-12T14:05:00.000Z,2021-08-12T14:10:00.005Z,2021081214:0000003190,1748.718,1749.042,1748.718,0.324,1751.53264215,1744.49603678,2.81464214724,2021-08-12T14:15:00.170Z,2021081214:0000004962,1,SOURCE_SEQUENCE_ORDERED,1747.748,1748.177,1748.177,0.429,RESIDUAL_CONVERGENCE,3.68145247815,-0.368267956163,0.325973943401,0.192209158997,0.0206065272123,0.00195406723567,0.05,0.119648564549,0.0422091589974,0.627433225119,-0.193275013853,5.00275,false,false,false,true,false,false,true,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST_STANDALONE,XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST,LONG,LONG-2021-08-12-00077,2021-08-12,DEVELOPMENT,2021-08-12T14:20:00.000Z,2021-08-12T14:25:00.061Z,2021081214:0000007494,1746.978,1747.392,1747.392,0.414,1744.65626611,1751.49560084,2.73573389121,2021-08-12T14:30:00.233Z,2021081214:0000008456,1,SOURCE_SEQUENCE_ORDERED,1746.408,1746.802,1746.408,0.394,RESIDUAL_CONVERGENCE,-3.86167590529,1.06644034836,-0.212008924502,-0.359684106397,0.00475192416987,0.00840725045439,0.05,-0.422843281021,-0.509684106397,0.294619298532,-0.5241737892,5.00286666667,false,false,false,true,false,false,true,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST_STANDALONE,XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST,SHORT,SHORT-2021-08-13-00073,2021-08-13,DEVELOPMENT,2021-08-13T12:35:00.000Z,2021-08-13T12:40:00.081Z,2021081312:0000006502,1760.408,1760.802,1760.408,0.394,1762.12330448,1757.83504328,1.7153044774,2021-08-13T12:45:00.268Z,2021081312:0000007245,1,SOURCE_SEQUENCE_ORDERED,1759.937,1760.232,1760.232,0.295,RESIDUAL_CONVERGENCE,3.75480762428,-0.718559483198,0.303444669362,0.102605690313,0.0134086981659,0.0422665485663,0.05,-0.00306955641952,-0.0473943096874,0.662273092018,-0.455895737639,5.00311666667,false,false,false,true,false,false,true,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST_STANDALONE,XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST,SHORT,SHORT-2021-08-13-00074,2021-08-13,DEVELOPMENT,2021-08-13T12:55:00.000Z,2021-08-13T13:00:00.246Z,2021081313:0000000000,1762.878,1763.182,1762.878,0.304,1764.68022648,1760.17466028,1.80222647931,2021-08-13T13:05:00.799Z,2021081313:0000001400,1,SOURCE_SEQUENCE_ORDERED,1763.663,1764.022,1764.022,0.359,RESIDUAL_CONVERGENCE,3.33773685992,-7.19899596405,-0.450831240873,-0.634770387149,0.0377311069284,0.0224722033912,0.05,-0.744973697469,-0.784770387149,0.125400443615,-0.678050186273,5.00921666667,false,false,false,true,false,false,true,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST_STANDALONE,XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST,LONG,LONG-2021-08-13-00078,2021-08-13,DEVELOPMENT,2021-08-13T13:00:00.000Z,2021-08-13T13:05:00.799Z,2021081313:0000001400,1763.663,1764.022,1764.022,0.359,1762.21890577,1766.72664135,1.80309423078,2021-08-13T13:09:51.170Z,2021081313:0000002803,1,SOURCE_SEQUENCE_ORDERED,1762.155,1762.522,1762.155,0.367,STOP,-7.19899596405,,-0.834121686112,-1.03544227924,0.0224613884891,0.0202429797494,0.05,-1.12814664747,-1.18544227924,0.54961076525,-1.03544227924,4.83951666667,true,false,false,false,false,false,true,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST_STANDALONE,XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST,SHORT,SHORT-2021-08-13-00075,2021-08-13,DEVELOPMENT,2021-08-13T14:00:00.000Z,2021-08-13T14:05:00.311Z,2021081314:0000002406,1769.208,1769.485,1769.208,0.277,1771.36623269,1765.97065096,2.1582326944,2021-08-13T14:05:16.476Z,2021081314:0000002585,1,SOURCE_SEQUENCE_ORDERED,1771.098,1771.492,1771.492,0.394,STOP,3.27532351344,,-0.902822019634,-1.05827328347,0.0377623785477,0.0106568675656,0.05,-1.15669252958,-1.20827328347,0,-1.05827328347,0.269416666667,true,false,false,false,false,false,true,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST_STANDALONE,XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST,LONG,LONG-2021-08-13-00079,2021-08-13,DEVELOPMENT,2021-08-13T14:05:00.000Z,2021-08-13T14:10:00.016Z,2021081314:0000004949,1773.298,1773.592,1773.592,0.294,1771.20310536,1777.17534197,2.3888946448,2021-08-13T14:20:00.001Z,2021081314:0000009219,1,SOURCE_SEQUENCE_ORDERED,1772.628,1772.942,1772.628,0.314,RESIDUAL_CONVERGENCE,-6.4912507471,1.10058053553,-0.276278404088,-0.403533911425,0.0305580659067,0.0263720294811,0.05,-0.510464006813,-0.553533911425,0.326929444837,-0.709114570492,9.99975,false,false,false,true,false,false,true,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST_STANDALONE,XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST,SHORT,SHORT-2021-08-13-00076,2021-08-13,DEVELOPMENT,2021-08-13T15:30:00.000Z,2021-08-13T15:35:00.031Z,2021081315:0000005792,1776.258,1776.612,1776.258,0.354,1778.34803963,1773.12294056,2.09003962671,2021-08-13T15:45:00.165Z,2021081315:0000007276,1,SOURCE_SEQUENCE_ORDERED,1777.748,1778.042,1778.042,0.294,RESIDUAL_CONVERGENCE,2.65218574233,-0.556594601793,-0.698551348664,-0.853572332888,0.0205737725976,0.0349275674332,0.05,-0.959073672919,-1.00357233289,0,-0.858356931167,10.0022333333,false,false,false,true,false,false,true,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST_STANDALONE,XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST,SHORT,SHORT-2021-08-16-00078,2021-08-16,DEVELOPMENT,2021-08-16T07:00:00.000Z,2021-08-16T07:05:00.047Z,2021081607:0000000926,1774.298,1774.682,1774.298,0.384,1775.68602168,1772.21596748,1.38802168015,2021-08-16T07:10:00.092Z,2021081607:0000001624,1,SOURCE_SEQUENCE_ORDERED,1774.598,1774.882,1774.882,0.284,RESIDUAL_CONVERGENCE,2.52624064076,-0.197920166974,-0.180112460472,-0.420742707663,0.0201725955729,0.0561950876673,0.05,-0.547110390903,-0.570742707663,0,-0.997102581174,5.00075,false,false,false,true,false,false,true,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST_STANDALONE,XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST,LONG,LONG-2021-08-16-00080,2021-08-16,DEVELOPMENT,2021-08-16T13:05:00.000Z,2021-08-16T13:10:00.260Z,2021081613:0000003739,1779.928,1780.342,1780.342,0.414,1778.23782348,1783.49826478,2.10417652041,2021-08-16T13:15:00.011Z,2021081613:0000005295,1,SOURCE_SEQUENCE_ORDERED,1782.298,1782.732,1782.298,0.434,RESIDUAL_CONVERGENCE,-3.45267415408,2.66999659111,1.13108381208,0.929579805225,0.00617818888954,0.00142573589759,0.05,0.871975880438,0.779579805225,0.981856788137,-0.234771177802,4.99585,false,false,false,true,false,false,true,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST_STANDALONE,XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST,SHORT,SHORT-2021-08-16-00079,2021-08-16,DEVELOPMENT,2021-08-16T13:10:00.000Z,2021-08-16T13:15:00.011Z,2021081613:0000005295,1782.298,1782.732,1782.298,0.434,1784.4778157,1779.02827645,2.17981569752,2021-08-16T13:20:00.122Z,2021081613:0000006775,1,SOURCE_SEQUENCE_ORDERED,1781.518,1781.952,1781.952,0.434,RESIDUAL_CONVERGENCE,2.66999659111,-0.123967276683,0.357828416818,0.158729015666,0.00137626314162,0.00137626314162,0.05,0.105976489382,0.00872901566561,0.475269538236,-0.501877292307,5.00185,false,false,false,true,false,false,true,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST_STANDALONE,XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST,SHORT,SHORT-2021-08-16-00080,2021-08-16,DEVELOPMENT,2021-08-16T13:35:00.000Z,2021-08-16T13:40:00.113Z,2021081613:0000012696,1785.118,1785.542,1785.118,0.424,1787.53105709,1781.49841437,2.41305708936,2021-08-16T13:45:00.079Z,2021081613:0000014293,1,SOURCE_SEQUENCE_ORDERED,1783.998,1784.292,1784.292,0.294,RESIDUAL_CONVERGENCE,3.49730255183,-0.301937651449,0.491078311087,0.342304375492,0.00331529661493,0.0302520816113,0.05,0.258736997265,0.192304375492,0.487348602395,-0.378772638256,4.99943333333,false,false,false,true,false,false,true,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST_STANDALONE,XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST,SHORT,SHORT-2021-08-16-00081,2021-08-16,DEVELOPMENT,2021-08-16T13:50:00.000Z,2021-08-16T13:55:00.087Z,2021081613:0000018061,1786.068,1786.452,1786.068,0.384,1788.5004003,1782.41939955,2.43240030078,2021-08-16T14:05:00.121Z,2021081614:0000002050,1,SOURCE_SEQUENCE_ORDERED,1785.488,1785.902,1785.902,0.414,RESIDUAL_CONVERGENCE,2.71235610274,-1.4024085894,0.232280846134,0.0682453459436,0.0115112631712,0.00534451504378,0.05,0.00138956772864,-0.0817546540564,0.565696361557,-0.459217177223,10.0005666667,false,false,false,true,false,false,true,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST_STANDALONE,XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST,SHORT,SHORT-2021-08-16-00082,2021-08-16,DEVELOPMENT,2021-08-16T14:15:00.000Z,2021-08-16T14:20:00.032Z,2021081614:0000006292,1785.148,1785.452,1785.148,0.304,1787.61174462,1781.45238307,2.46374462162,2021-08-16T14:25:00.052Z,2021081614:0000007618,1,SOURCE_SEQUENCE_ORDERED,1785.528,1785.872,1785.872,0.344,RESIDUAL_CONVERGENCE,3.12811014023,-1.70998331439,-0.162354489378,-0.293861625774,0.0276002631942,0.0194825387253,0.05,-0.390944427694,-0.443861625774,0.148554357781,-0.36407994243,5.00033333333,false,false,false,true,false,false,true,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST_STANDALONE,XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST,SHORT,SHORT-2021-08-17-00083,2021-08-17,DEVELOPMENT,2021-08-17T12:30:00.000Z,2021-08-17T12:35:00.044Z,2021081712:0000009414,1788.198,1788.572,1788.198,0.374,1790.18318898,1785.22021653,1.9851889825,2021-08-17T12:35:55.550Z,2021081712:0000009835,1,SOURCE_SEQUENCE_ORDERED,1789.958,1790.276,1790.276,0.318,STOP,2.74687532264,,-0.872461017699,-1.04675172909,0.0166231025313,0.0307275531638,0.05,-1.14410238478,-1.19675172909,0,-1.04675172909,0.9251,true,false,false,false,false,false,true,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST_STANDALONE,XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST,SHORT,SHORT-2021-08-17-00084,2021-08-17,DEVELOPMENT,2021-08-17T12:45:00.000Z,2021-08-17T12:50:00.090Z,2021081712:0000015654,1790.548,1790.852,1790.548,0.304,1792.84152253,1787.10771621,2.29352252899,2021-08-17T13:05:00.000Z,2021081713:0000002077,1,SOURCE_SEQUENCE_ORDERED,1789.248,1789.662,1789.662,0.414,RESIDUAL_CONVERGENCE,3.1448275956,-1.85928350006,0.542833124271,0.386305339843,0.0296487168276,0.00566813704058,0.05,0.300988485974,0.236305339843,0.81795577601,-0.302591315859,14.9985,false,false,false,true,false,false,true,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST_STANDALONE,XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST,SHORT,SHORT-2021-08-17-00085,2021-08-17,DEVELOPMENT,2021-08-17T14:15:00.000Z,2021-08-17T14:20:00.144Z,2021081714:0000006780,1782.855,1783.242,1782.855,0.387,1785.72398361,1778.55152459,2.8689836054,2021-08-17T14:25:00.144Z,2021081714:0000008174,1,SOURCE_SEQUENCE_ORDERED,1784.658,1784.982,1784.982,0.324,RESIDUAL_CONVERGENCE,2.58402196787,-1.05557164054,-0.617466058943,-0.741377537326,0.00923672061079,0.0202162186953,0.05,-0.820830476632,-0.891377537326,0.15789563912,-0.828516411012,5,false,false,false,true,false,false,true,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST_STANDALONE,XAU_NEGATIVE_RESIDUAL_LONG_SPECIALIST,LONG,LONG-2021-08-17-00081,2021-08-17,DEVELOPMENT,2021-08-17T14:55:00.000Z,2021-08-17T15:00:00.366Z,2021081715:0000000000,1783.258,1783.534,1783.534,0.276,1780.93090745,1787.43863883,2.60309255419,2021-08-17T15:10:00.116Z,2021081715:0000002432,1,SOURCE_SEQUENCE_ORDERED,1783.855,1784.202,1783.855,0.347,RESIDUAL_CONVERGENCE,-3.46904041944,1.61221458769,0.242980219425,0.123314862348,0.031500992874,0.0178633679103,0.05,0.023950501564,-0.0266851376517,0.134839615839,-0.778305019059,9.99583333333,false,false,false,true,false,false,true,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST_STANDALONE,XAU_POSITIVE_RESIDUAL_SHORT_SPECIALIST,SHORT,SHORT-2021-08-18-00087,2021-08-18,DEVELOPMENT,2021-08-18T06:10:00.000Z,2021-08-18T06:15:00.106Z,2021081806:0000001776,1791.688,1792.112,1791.688,0.424,1792.68203562,1790.19694657,0.994035617984,2021-08-18T06:20:00.004Z,2021081806:0000002319,1,SOURCE_SEQUENCE_ORDERED,1792.185,1792.532,1792.532,0.347,RESIDUAL_CONVERGENCE,3.5092572637,-0.232883500052,-0.461251077632,-0.849064142904,0.00804800135456,0.0467790078733,0.05,-0.953891152132,-0.999064142904,0.314878052997,-0.889304149677,4.9983,false,false,false,true,false,false,true,,,,,NOT_APPLICABLE_NO_FINAL_ADMISSION
